Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
05-06-2024 15:00,MHRGY,4.58,4.84,4.57,4.83,2228772.0,0.01,0.25,0.02,1288.89,0.25,906931.2,145.75,True,0,,4.6,4.99
05-06-2024 14:00,KTSKR,72.1,75.4,72.05,75.0,221978.0,0.4,2.9,0.14,1900.0,2.9,70297.3,215.77,True,0,,72.45,77.2
05-06-2024 14:00,SELEC,48.02,49.58,48.02,49.48,489348.0,0.1,1.46,0.05,2941.67,1.46,163279.9,199.7,True,0,,47.52,49.64
05-06-2024 14:00,EYGYO,10.4,10.85,10.33,10.85,1680458.0,0.0,0.45,0.02,1775.0,0.45,390560.1,330.27,True,0,,10.22,ATH
05-06-2024 13:00,PENTA,16.03,16.56,16.03,16.44,1202945.0,0.12,0.41,0.02,2177.78,0.41,375410.9,220.43,True,0,,15.86,ATH
05-06-2024 13:00,ADGYO,25.66,27.26,25.66,27.12,892073.0,0.14,1.46,0.02,8011.11,1.46,315414.7,182.83,True,0,,25.98,27.8
05-06-2024 13:00,BERA,17.33,18.25,17.32,18.15,7406841.0,0.1,0.82,0.04,1950.0,0.82,2377119.3,211.59,True,0,,17.25,18.48
05-06-2024 13:00,RNPOL,32.2,33.06,32.16,33.04,454628.0,0.02,0.84,0.05,1515.38,0.84,124800.1,264.28,True,0,,32.1,33.48
05-06-2024 11:00,DYOBY,48.9,53.5,48.84,52.35,417942.0,1.15,3.45,0.16,2003.66,3.45,94236.5,343.5,True,0,,49.78,58.45
05-06-2024 11:00,GRSEL,140.3,145.4,140.2,144.8,382781.0,0.6,4.5,0.17,2547.06,4.5,192743.3,98.6,True,0,,130.2,ATH
05-06-2024 11:00,OYLUM,13.19,13.6,13.11,13.55,771656.0,0.05,0.36,0.01,2900.0,0.36,297994.2,158.95,True,0,,13.08,14.39
05-06-2024 11:00,GENTS,8.19,8.43,8.14,8.39,389060.0,0.04,0.2,0.03,669.23,0.2,161376.9,141.09,True,0,,8.06,9.05
05-06-2024 10:00,IHEVA,3.34,3.62,3.25,3.58,13742985.0,0.04,0.24,0.01,4700.0,0.24,2956807.8,364.79,True,0,,3.42,4.84
05-06-2024 10:00,BIMAS,492.0,502.0,489.25,500.5,1067978.0,1.5,8.5,1.45,486.21,8.5,556192.9,92.02,True,0,,475.0,ATH
05-06-2024 10:00,BORLS,34.4,34.78,34.1,34.74,648013.0,0.04,0.34,0.07,359.46,0.34,298118.9,117.37,True,0,,31.88,ATH
05-06-2024 10:00,TEKTU,4.59,5.09,4.55,5.09,21066668.0,0.0,0.5,0.08,495.24,0.5,4347439.8,384.58,True,0,,4.18,ATH
05-06-2024 10:00,ISKPL,10.47,10.67,10.34,10.65,1136265.0,0.02,0.18,0.05,227.27,0.18,611433.8,85.84,True,0,,9.44,ATH
05-06-2024 10:00,CEMTS,11.0,11.27,10.45,11.26,9501880.0,0.01,0.26,0.07,293.94,0.26,1981275.7,379.58,True,0,,9.81,11.43
05-06-2024 10:00,MAKIM,29.44,31.4,29.04,30.86,628288.0,0.54,1.42,0.36,294.44,1.42,325459.5,93.05,True,0,,26.36,ATH
05-06-2024 10:00,AKENR,17.7,18.33,17.65,18.33,2732461.0,0.0,0.63,0.06,900.0,0.63,511310.3,434.4,True,0,,14.82,20.7
04-06-2024 17:00,TATGD,25.28,25.56,25.26,25.5,295451.0,0.06,0.22,0.08,189.47,0.22,109834.1,169.0,True,0,,24.52,27.7
04-06-2024 17:00,KRGYO,25.64,26.4,25.64,26.22,981458.0,0.18,0.58,0.06,806.25,0.58,294103.4,233.71,True,0,,25.02,26.58
04-06-2024 17:00,EGEPO,20.38,20.84,20.34,20.72,225907.0,0.12,0.34,0.05,529.63,0.34,101824.6,121.86,True,0,,19.62,21.96
04-06-2024 16:00,HLGYO,3.04,3.08,3.03,3.07,7637117.0,0.01,0.03,0.01,275.0,0.03,3951110.5,93.29,True,1,3.08,2.96,3.08
04-06-2024 16:00,TTKOM,47.2,48.86,47.12,48.6,6227510.0,0.26,1.4,0.22,548.15,1.4,2771079.4,124.73,True,0,,45.08,ATH
