Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
31-10-2024 12:00,TDGYO,12.03,12.35,12.03,12.32,423218.0,0.03,0.29,0.03,728.57,0.29,261541.0,61.82,True,58.85,0,,11.81,12.7,False,False
31-10-2024 11:00,BMSCH,26.74,27.12,26.6,27.02,110281.0,0.1,0.28,0.06,366.67,0.28,64198.1,71.78,True,64.03,0,,26.0,27.28,False,False
31-10-2024 11:00,NTGAZ,4.32,4.43,4.32,4.4,1532234.0,0.03,0.08,0.01,1042.86,0.08,681408.0,124.86,True,60.17,0,,4.22,4.45,False,False
31-10-2024 11:00,BUCIM,6.42,6.46,6.41,6.45,1006377.0,0.01,0.03,0.0,inf,0.03,612337.2,64.35,True,58.11,0,,6.3,6.46,False,False
31-10-2024 11:00,QUAGR,2.64,2.65,2.63,2.65,1297481.0,0.0,0.01,0.0,900.0,0.01,647560.7,100.36,True,62.48,0,,2.58,2.68,False,False
31-10-2024 11:00,IHLAS,0.99,1.0,0.98,1.0,4753413.0,0.0,0.01,0.0,inf,0.01,2491272.3,90.8,True,57.28,0,,0.97,ATH,False,False
31-10-2024 11:00,GSDDE,7.27,7.5,7.23,7.49,720373.0,0.01,0.22,0.0,10900.0,0.22,451940.5,59.4,True,69.29,0,,6.84,ATH,False,False
31-10-2024 11:00,ULUFA,12.96,13.19,12.95,13.14,355781.0,0.05,0.18,0.0,8900.0,0.18,163525.2,117.57,True,62.74,0,,12.0,13.28,False,False
31-10-2024 11:00,DURKN,12.99,13.55,12.97,13.47,2889838.0,0.08,0.48,0.01,9500.0,0.48,1295545.5,123.06,True,63.28,0,,11.79,14.02,False,False
31-10-2024 11:00,ODAS,5.81,5.99,5.81,5.96,10003265.0,0.03,0.15,0.02,581.82,0.15,5578291.5,79.32,True,75.47,0,,5.52,ATH,False,False
31-10-2024 11:00,BIGCH,25.58,26.46,25.58,26.46,398176.0,0.0,0.88,0.1,780.0,0.88,262030.1,51.96,True,75.47,0,,21.18,ATH,False,False
31-10-2024 11:00,OYAKC,57.65,58.75,57.55,58.65,921882.0,0.1,1.0,0.1,952.63,1.0,518001.2,77.97,True,68.39,0,,54.7,ATH,False,False
31-10-2024 11:00,ENSRI,20.4,21.26,20.4,21.08,516439.0,0.18,0.68,0.06,996.77,0.68,126752.0,307.44,True,62.43,0,,19.89,21.14,False,False
31-10-2024 11:00,TRILC,17.97,18.23,17.95,18.16,2107649.0,0.07,0.19,0.03,603.7,0.19,870948.4,141.99,True,58.31,0,,17.87,18.85,False,False
31-10-2024 10:00,ODINE,79.2,82.5,79.15,81.9,966095.0,0.6,2.7,0.44,513.64,2.7,444199.1,117.49,True,69.29,0,,77.65,85.85,False,False
31-10-2024 10:00,MERCN,14.44,14.57,14.41,14.55,900306.0,0.02,0.11,0.0,inf,0.11,514192.7,75.09,True,54.47,0,,14.0,14.87,False,False
31-10-2024 10:00,BRKVY,48.1,52.9,48.02,52.9,1471906.0,0.0,4.8,0.48,895.85,4.8,303213.5,385.44,True,80.99,0,,40.4,ATH,False,False
31-10-2024 10:00,OYLUM,7.44,7.56,7.42,7.54,554515.0,0.02,0.1,0.01,566.67,0.1,210196.0,163.81,True,57.41,0,,7.25,7.65,False,False
31-10-2024 10:00,KOZAA,60.9,61.5,60.0,61.45,1569303.0,0.05,0.55,0.05,1000.0,0.55,552930.9,183.82,True,60.72,0,,59.05,61.95,False,False
