Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
GUBRF,06-05-2024,153.7,-5.71,-5.23,158.14,161.03,169.65,187.44,157.49,162.38,157.67,163.63,154.93,156.93,24177365.33,35.84,-,,,,,,,-_18-12-2023 09:00:00,-_18-12-2023 09:00:00,,,-,,,-,-,-,-,,,-,,0,7
EBEBK,06-05-2024,48.9,-2.98,-7.41,50.34,52.1,54.81,57.71,49.87,52.69,50.38,53.98,62.83,49.31,5464503.0,35.41,,,,,,,,-_04-03-2024 09:00:00,-_04-03-2024 09:00:00,,,,,,,,-,-,,,,,0,2
DZGYO,06-05-2024,5.07,-4.7,28.78,5.04,5.0,4.96,4.87,5.06,4.99,4.97,4.98,3.06,5.14,14707455.0,54.55,,,,,,,,+_22-04-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,-,,-,-,,,,,0,3
GWIND,06-05-2024,29.02,-1.49,-26.44,28.1,27.53,27.04,26.62,28.38,27.4,27.39,27.05,13.82,28.94,26651233.33,59.65,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,,,,-,,,,,0,1
KGYO,06-05-2024,33.56,-4.33,-8.46,35.28,35.85,36.59,37.7,35.04,36.01,35.54,36.42,25.42,34.06,1113290.33,42.38,,,,,,,,-_11-03-2024 09:00:00,-_09-10-2023 09:00:00,,,,,,-,,,-,-,-,,,0,4
GZNMI,06-05-2024,37.0,-18.61,22.36,41.61,41.97,40.98,38.45,41.18,41.88,42.71,43.06,22.06,39.53,3624090.0,50.6,-,-,-,-,,,-,-_06-05-2024 09:00:00,+_08-01-2024 09:00:00,-,,-,-,,,,-,-,,,,,0,10
PSGYO,06-05-2024,5.98,-2.29,-38.51,6.24,6.36,6.43,6.36,6.18,6.39,6.31,6.59,4.37,6.03,109526042.67,47.06,,,,,,,,-_01-04-2024 09:00:00,-_29-04-2024 09:00:00,,,,,,,,,-,,,,,0,1
ENSRI,06-05-2024,25.5,-6.11,0.54,27.54,28.87,30.11,30.18,27.04,29.21,28.12,30.48,16.18,26.15,15696026.33,44.44,,,,,,,,-_25-03-2024 09:00:00,-_15-04-2024 09:00:00,,-,,,-,,,,-,,,,,0,3
GLRYH,06-05-2024,11.45,-10.34,162.51,12.08,12.18,12.22,12.08,12.03,12.2,12.06,12.41,6.85,11.84,13007294.33,47.34,-,-,-,-,-,,-,-_06-05-2024 09:00:00,+_25-12-2023 09:00:00,,-,-,,,-,,-,,,,,,0,10
SRVGY,06-05-2024,295.5,0.94,77.63,304.2,307.58,312.12,315.22,302.59,308.58,307.47,308.24,172.06,298.42,664675.0,46.26,,,,,,,,-_29-04-2024 09:00:00,-_19-02-2024 09:00:00,,,,,,-,,,,-,,,,0,2
GLCVY,06-05-2024,47.28,-0.51,13.63,47.12,46.67,45.62,43.67,47.22,46.49,46.89,46.68,23.92,47.29,6478571.0,58.45,,,,,,,,+_15-01-2024 09:00:00,+_06-05-2024 09:00:00,,,,,,,,,-,,,,,0,1
OFSYM,06-05-2024,47.38,-4.28,-41.72,48.04,48.71,49.93,51.58,47.92,48.96,47.67,49.61,56.5,48.13,6660552.67,43.2,-,-,,,,,,-_11-03-2024 09:00:00,-_11-03-2024 09:00:00,,,-,,,,,,-,,,,,0,4
OSTIM,06-05-2024,6.32,-5.81,-32.06,6.31,6.37,6.62,7.05,6.32,6.41,6.18,6.41,4.42,6.43,28239132.33,42.43,,-,-,,,,,-_27-11-2023 09:00:00,-_18-12-2023 09:00:00,,,-,,,-,,-,-,,,,,0,6
ODAS,06-05-2024,9.57,-4.3,4.21,9.55,9.52,9.55,9.66,9.58,9.52,9.41,9.54,6.21,9.64,343980027.0,48.95,,,,,,,,+_29-04-2024 09:00:00,-_18-03-2024 09:00:00,,,-,,-,-,,-,-,,,,,0,5
OTTO,06-05-2024,316.0,-0.63,57.37,322.15,325.1,327.74,327.76,320.71,325.77,324.32,329.2,145.17,326.92,46850.67,48.1,,,,,,,,-_22-04-2024 09:00:00,-_22-04-2024 09:00:00,,,,,,-,,,-,,,,,0,2
OYAKC,06-05-2024,60.8,-1.22,25.7,60.6,60.91,61.5,61.87,60.6,61.04,60.03,61.66,32.31,60.82,32721903.33,48.83,,-,,,,,,-_18-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,-,-,,,,,0,4
OBASE,06-05-2024,46.64,-5.78,28.8,49.57,50.13,49.79,47.75,49.2,50.17,50.01,51.37,30.38,48.19,2411005.0,51.12,,,,,-,,,-_29-04-2024 09:00:00,+_06-05-2024 09:00:00,,,,,,,,,-,,,,,0,2
NUHCM,06-05-2024,287.0,-5.28,-43.04,293.21,295.49,298.73,298.62,292.56,296.26,293.17,297.76,143.1,293.0,1249300.0,47.63,-,-,-,,,,,-_04-03-2024 09:00:00,-_01-04-2024 09:00:00,,,-,-,,-,,-,-,,,,,0,8
EYGYO,06-05-2024,10.39,-0.38,-15.38,10.46,10.56,10.63,10.56,10.42,10.59,10.43,10.77,9.49,10.32,14972284.0,49.59,,,,,,,,-_25-03-2024 09:00:00,-_22-04-2024 09:00:00,,,,,,,,,-,,,,,0,1
EUYO,06-05-2024,17.52,-7.79,-16.1,17.71,17.65,17.36,16.72,17.72,17.61,17.64,17.89,7.62,17.89,3027155.67,53.63,-,-,,,,,,+_29-04-2024 09:00:00,+_29-01-2024 09:00:00,,,-,,,-,,-,-,,,,,0,6
EUREN,06-05-2024,15.15,-6.48,-37.21,15.6,15.83,16.09,16.22,15.53,15.9,15.55,16.23,13.27,15.73,57923233.67,45.34,-,-,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,-,-,,-,,,-,-,,,,,0,7
OZSUB,06-05-2024,27.88,-10.24,22.32,30.3,30.63,30.53,29.85,30.05,30.65,30.65,31.24,23.81,28.93,5832703.0,47.11,,,-,-,-,,-,-_06-05-2024 09:00:00,+_06-05-2024 09:00:00,,,,,,,,,-,,,,,0,5
EUPWR,06-05-2024,143.9,-8.17,-42.62,151.84,154.53,158.44,162.57,150.85,155.38,152.66,156.98,158.19,148.27,9965943.67,39.17,-,,,,,,,-_04-03-2024 09:00:00,-_04-03-2024 09:00:00,,,-,,-,,,-,-,-,,,-,0,7
GESAN,06-05-2024,71.15,-10.39,-19.84,73.55,73.52,73.95,74.92,73.6,73.57,73.01,73.52,39.29,73.58,23032959.0,46.07,-,-,-,,-,,,+_29-04-2024 09:00:00,-_04-03-2024 09:00:00,,,-,-,,,,-,-,,,-,,0,9
GIPTA,06-05-2024,39.64,-13.26,-7.85,43.75,44.04,43.27,41.63,43.37,43.96,44.6,44.92,37.61,41.91,8049879.0,48.46,,-,-,-,,,-,-_06-05-2024 09:00:00,+_29-01-2024 09:00:00,-,,,,,,,,-,,-,,,0,7
NTGAZ,06-05-2024,17.34,-15.83,-13.49,18.77,18.6,18.4,18.11,18.81,18.55,18.54,18.37,10.01,18.74,19319806.33,48.45,-,-,-,,,,,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,,,-,-,-,,,-,-,,,-,,0,9
DNISI,06-05-2024,19.43,-3.04,-9.8,19.29,18.96,18.43,17.45,19.43,18.86,18.8,18.86,6.86,20.12,9714727.0,57.99,,,,,,,,+_15-04-2024 09:00:00,+_06-05-2024 09:00:00,,,,,,,,-,-,,,,,0,2
DMRGD,06-05-2024,15.41,-4.23,32.11,15.7,15.6,15.46,15.32,15.72,15.57,15.56,15.59,15.13,15.86,18282809.0,50.58,-,-,-,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,-,,,,,-,-,,,,,0,6
MIATK,06-05-2024,56.45,-4.81,2.52,60.22,61.29,60.48,57.01,59.5,61.32,61.58,64.12,17.76,58.25,60414151.33,52.19,,,,,-,,,-_22-04-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,,,-,-,,,,,0,3
MHRGY,06-05-2024,4.86,-3.19,19.07,5.02,5.12,5.24,5.34,4.98,5.15,5.03,5.26,5.45,4.92,37867170.33,39.99,,,,,,,,-_18-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,,,,-,,,,,0,1
SELVA,06-05-2024,13.85,-5.53,14.45,14.28,14.34,14.28,14.09,14.23,14.34,14.36,14.55,11.67,14.15,9503056.0,49.48,-,-,-,-,,,-,-_06-05-2024 09:00:00,+_05-02-2024 09:00:00,,,-,,-,,,-,-,,,,,0,9
BVSAN,06-05-2024,113.4,-14.22,8.84,116.83,115.01,112.22,108.38,117.39,114.42,115.56,113.82,86.52,122.53,6872419.33,53.96,-,-,,,,,,+_01-04-2024 09:00:00,+_29-01-2024 09:00:00,,,-,-,,,,-,-,,,,,0,6
MEDTR,06-05-2024,31.2,-4.41,88.64,32.12,32.55,33.05,33.57,31.97,32.67,32.14,33.26,23.46,31.33,3156469.67,44.6,-,,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,,-,,,,,,-,,,,,0,3
IEYHO,06-05-2024,4.94,-1.59,24.51,5.16,5.23,5.26,5.13,5.12,5.25,5.21,5.35,2.32,5.03,56228867.0,49.59,,,,,,,,-_22-04-2024 09:00:00,+_03-07-2023 09:00:00,,,,,,-,,,-,,,,,0,2
IHEVA,06-05-2024,2.65,-1.49,156.29,2.56,2.54,2.53,2.51,2.58,2.54,2.49,2.54,1.78,2.76,93531187.67,54.26,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,-,,-,,,,,,0,2
MARBL,06-05-2024,17.03,-13.38,-23.3,18.28,18.54,18.72,18.72,18.17,18.6,18.28,19.02,18.42,17.91,27522102.0,44.56,-,-,-,,,-,,-_18-03-2024 09:00:00,-_06-05-2024 09:00:00,,,-,,,,-,-,-,,,,,0,8
IHGZT,06-05-2024,1.24,0.81,125.28,1.23,1.23,1.24,1.26,1.23,1.23,1.2,1.23,1.19,1.26,318654112.33,49.08,,,,,,,,-_11-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,,,,,,0,1
BRSAN,06-05-2024,568.0,-8.39,3.59,600.62,612.06,624.49,630.46,595.85,615.1,606.94,627.28,264.85,589.17,3677646.67,44.57,-,,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,,-,,,-,,-,-,,,,,0,5
SMRTG,06-05-2024,56.75,-7.57,-40.29,58.24,58.76,59.66,60.61,58.12,58.95,58.04,59.43,43.54,59.0,28334588.0,44.91,-,-,-,,,,,-_11-03-2024 09:00:00,-_11-03-2024 09:00:00,,,-,-,,,,-,-,,,-,,0,8
SNICA,06-05-2024,34.74,-1.92,-49.98,36.26,36.43,36.3,35.78,36.1,36.43,36.47,36.7,31.95,35.04,39335459.33,48.97,,,,-,-,,-,-_06-05-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,,,,-,-,,,,0,5
BRLSM,06-05-2024,21.44,-7.51,-43.26,24.52,25.56,26.5,27.0,24.02,25.8,25.35,26.66,12.31,21.82,26401256.33,37.63,,,,,,,,-_11-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,,,,-,,,,,0,1
BRKVY,06-05-2024,65.25,-40.84,3415.53,127.08,140.76,141.94,130.48,117.85,142.37,148.71,159.37,68.53,83.93,15024358.33,38.87,,,,,-,-,,-_29-04-2024 09:00:00,-_06-05-2024 09:00:00,-,,,,,,-,,,,,,-,0,5
GENTS,06-05-2024,9.02,3.92,25.8,9.07,9.17,9.18,9.02,9.02,9.19,9.19,9.33,4.91,8.9,13302910.0,52.14,,,,,,,,-_22-04-2024 09:00:00,+_26-06-2023 09:00:00,,,,,,-,,,,,,,,0,1
SOKE,06-05-2024,17.0,-3.08,5.83,17.14,17.31,17.66,18.01,17.13,17.38,16.93,17.53,17.17,17.12,14952525.33,44.5,-,-,,,,,,-_11-03-2024 09:00:00,-_18-03-2024 09:00:00,,,-,,,,-,-,-,,,,,0,6
MACKO,06-05-2024,76.15,-22.61,13.21,84.26,83.06,81.71,80.97,84.49,82.7,83.55,81.48,76.02,81.23,2982967.67,46.69,-,-,-,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,-,-,-,,,-,-,,,-,,0,9
CANTE,06-05-2024,17.87,-4.54,-16.81,18.36,18.35,18.32,18.42,18.34,18.35,18.38,18.35,16.24,18.16,85293401.67,45.5,-,-,-,,,-,-,-_06-05-2024 09:00:00,-_06-05-2024 09:00:00,,,-,,,,,-,-,,,-,,0,9
CEMTS,06-05-2024,10.64,-3.27,45.11,10.62,10.63,10.76,10.92,10.65,10.65,10.41,10.69,7.35,10.68,43150555.33,47.64,,,-,,,,-,-_06-05-2024 09:00:00,-_11-03-2024 09:00:00,,,-,,,-,,-,-,,,-,-,0,8
MEGMT,06-05-2024,45.16,-1.53,36.08,45.25,45.73,46.01,45.69,45.15,45.85,44.79,47.14,44.24,46.13,35932167.0,49.69,-,,,,,,,-_25-03-2024 09:00:00,-_08-04-2024 09:00:00,,,,,,,,-,-,,,,,0,3
DERHL,06-05-2024,8.19,-8.8,-27.7,9.3,9.81,10.32,10.59,9.08,9.94,9.54,10.48,4.95,8.51,24385773.67,40.03,,,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,,,,-,-,,,-,,,,,0,3
REEDR,06-05-2024,40.38,-5.34,39.16,43.96,45.64,45.68,43.47,43.09,45.87,45.25,49.33,35.85,41.97,87518328.0,48.67,,,,,,,,-_15-04-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,,,,-,,,,,0,1
RNPOL,06-05-2024,34.7,-3.5,23.3,35.94,36.74,37.3,36.76,35.63,36.93,36.32,37.83,21.15,35.5,3758788.0,47.64,,,,,,,,-_25-03-2024 09:00:00,-_22-04-2024 09:00:00,,,,,,,,-,-,,,,,0,2
HATSN,06-05-2024,65.0,-2.99,-6.52,66.33,67.13,67.56,66.94,66.07,67.31,66.07,68.99,63.67,67.83,21132980.67,48.66,,,,,,,,-_18-03-2024 09:00:00,-_15-04-2024 09:00:00,,-,-,,,,,,-,,,,,0,3
HDFGS,06-05-2024,2.04,-1.92,16.39,2.09,2.09,2.08,2.05,2.08,2.09,2.1,2.1,1.41,2.06,121426724.0,50.4,,,,-,,,-,-_06-05-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,-,,,-,-,-,,,0,6
RTALB,06-05-2024,12.35,-6.44,64.65,12.71,12.85,13.15,13.43,12.68,12.92,12.6,12.98,10.01,12.65,16348902.67,43.44,-,-,,,,,,-_04-03-2024 09:00:00,-_11-03-2024 09:00:00,,,-,-,,-,,-,-,,,,,0,7
HKTM,06-05-2024,20.7,-5.22,-37.95,21.3,21.29,21.23,21.08,21.31,21.28,21.08,21.46,19.98,20.95,10682440.33,49.26,-,-,-,,,,,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,,,-,-,,,,,-,,-,,,0,7
DAPGM,06-05-2024,33.84,-0.47,203.38,34.12,33.98,34.19,35.52,34.14,33.96,34.08,33.89,30.97,34.21,29549396.33,45.74,,,,,-,,,+_08-04-2024 09:00:00,-_06-05-2024 09:00:00,,,,,,,,,-,-,,,,0,3
HURGZ,06-05-2024,4.31,-2.49,92.85,4.55,4.63,4.67,4.67,4.5,4.64,4.65,4.75,3.33,4.39,24230476.33,43.59,,,,,,,,-_22-04-2024 09:00:00,-_29-04-2024 09:00:00,,,,,,-,,,-,,,,,0,2
HTTBT,06-05-2024,76.5,-3.1,17.23,74.72,72.98,70.94,68.26,75.44,72.51,73.09,71.44,39.16,78.15,1444792.67,66.45,,,,,,,,+_08-04-2024 09:00:00,+_06-05-2024 09:00:00,,,,,,,,-,-,,,,,0,2
CWENE,06-05-2024,261.25,-14.62,37.16,286.44,289.9,293.52,296.12,284.59,290.77,288.36,292.82,281.23,275.33,5081926.0,41.48,-,-,-,-,-,,-,-_06-05-2024 09:00:00,-_11-03-2024 09:00:00,,,-,-,-,,-,-,-,,,-,-,0,14
CONSE,06-05-2024,6.25,-17.33,-53.66,6.65,6.55,6.45,6.4,6.68,6.52,6.53,6.46,6.36,6.74,215530205.33,48.39,-,-,-,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,-,-,,,-,-,-,,,-,,0,9
SASA,06-05-2024,44.7,-4.28,-4.47,43.3,42.49,41.89,41.99,43.7,42.31,42.53,41.75,29.33,45.49,240077271.67,53.42,,,,,,,,+_18-03-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,-,,-,-,,,,,0,3
SAYAS,06-05-2024,76.2,-12.36,35.39,82.5,84.5,86.86,88.08,81.7,85.07,83.36,86.65,40.56,78.12,8427408.0,42.86,-,-,,,,,,-_11-03-2024 09:00:00,-_18-03-2024 09:00:00,,,-,,-,-,,-,-,,,,,0,7
SDTTR,06-05-2024,324.5,-6.48,35.69,335.64,338.18,339.73,336.27,334.66,338.78,334.86,343.3,255.73,340.25,2940763.67,48.58,-,-,-,,,-,,-_18-03-2024 09:00:00,-_06-05-2024 09:00:00,,,-,-,,,,-,-,,,,,0,8
PRZMA,06-05-2024,46.0,-4.37,-37.82,49.39,51.04,52.04,51.64,48.6,51.37,50.93,53.32,22.09,45.85,4847317.67,45.48,,,,,,,,-_15-04-2024 09:00:00,-_22-04-2024 09:00:00,,,,,,-,,,-,,,,,0,2
