Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
26-01-2024 17:00,6.47,6.5,6.46,6.5,1612807.0,AKGRT,5.85,6.39,6.44,5.66,-_26-01-2024 09:00:00,11.14,-,14.74,-,6.44,6.43,0.08,-0.01,0.1,61.89,59.45,-,+,0.46,-83.1,7231933.33,-,0.06,0.92,0.07,1.15,6.12,6.53,6.08,6.31,149162019.0,0.4,-0.15,0.55,58.13,54.04,5.74,5.77,0.04,6.8,3.1,-24.15,166868387.33,-,-,+,-,0.76,13.31,+,-,False,-0.66,-,H_Tk:H_Wma15:H_Wma9,12.61,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
26-01-2024 17:00,180.9,182.0,180.5,181.5,9376.0,AKMGY,151.42,183.05,175.35,145.05,+_02-01-2024 09:00:00,19.86,-,25.13,-,181.57,182.96,4.36,-1.89,6.24,55.78,61.05,-,-,0.33,-88.35,61130.0,-,0.07,0.04,1.45,0.8,158.2,188.0,153.1,178.0,1683145.0,14.82,-1.94,16.76,68.53,62.37,150.72,150.43,0.29,152.85,12.23,180.84,925567.33,+,-,+,-,30.78,20.43,+,-,False,0.19,+,H_Tk:H_Wma9:H_Wma15,19.76,-,,,,,,,,-_24-01-2024 17:00:00,-,,,,
26-01-2024 17:00,92.25,92.35,92.0,92.0,19088.0,AKSA,87.84,89.6,89.6,91.0,+_26-01-2024 13:00:00,4.74,-,1.1,+,90.63,89.75,0.61,0.55,0.06,65.44,52.18,+,+,-0.27,-95.59,282930.0,-,1.37,1.51,2.25,2.51,89.9,91.0,87.2,87.2,4362807.0,2.93,-0.63,3.56,50.97,53.8,89.22,88.69,0.53,91.72,-2.46,4.14,4641130.0,-,-,+,-,2.78,3.12,+,-,True,0.59,-,H_Tk:H_Wma9:H_Wma15,3.12,-,,YukariDondu,,,,,,+_24-01-2024 13:00:00,+,,,,
26-01-2024 17:00,35.28,35.3,35.22,35.28,158892.0,AKSEN,33.35,34.28,34.26,31.16,+_25-01-2024 13:00:00,5.78,-,13.22,-,34.8,34.29,0.61,0.18,0.43,70.98,59.34,+,+,0.06,-90.96,1571382.33,-,0.48,1.38,0.99,2.87,32.52,34.36,32.34,33.28,32280110.0,-1.55,-0.28,-1.26,46.5,40.91,31.62,32.44,0.82,35.69,2.4,-20.19,31374968.0,+,-,-,-,3.66,11.56,+,-,False,-2.52,-,H_Tk:H_Wma15:H_Wma9,11.37,-,,,,,,,,+_24-01-2024 17:00:00,+,,,,
26-01-2024 17:00,13.73,13.75,13.66,13.7,196268.0,AKSGY,11.84,14.28,13.5,11.18,+_29-12-2023 13:00:00,15.74,-,22.54,-,14.13,14.22,0.39,-0.12,0.5,51.91,71.83,-,-,-0.22,-95.64,2237295.33,-,0.43,3.01,0.52,3.67,12.17,13.07,12.01,12.94,16405301.0,1.29,-0.24,1.54,67.32,64.35,11.87,11.79,0.07,10.68,6.5,30.38,12265848.67,+,-,+,+,1.83,15.46,+,-,True,0.6,-,H_Wma9:H_Wma15:H_Tk,15.12,-,,,,,,,,-_25-01-2024 17:00:00,-,,,,
26-01-2024 17:00,23.5,23.54,23.42,23.5,30013.0,AKSUE,24.19,23.44,23.22,21.16,+_05-01-2024 09:00:00,-2.83,-,11.06,-,23.06,22.85,0.4,0.09,0.32,67.64,61.28,+,+,0.17,-95.86,1013206.33,-,0.44,1.9,0.65,2.85,21.14,22.66,21.14,22.1,1440413.0,-6.15,0.81,-6.96,26.13,21.55,22.06,23.04,0.99,26.17,4.64,7.87,1321966.67,+,+,-,-,1.44,6.55,+,-,False,-4.29,-,H_Tk:H_Wma15:H_Wma9,6.19,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
26-01-2024 17:00,4.4,4.4,4.37,4.4,202961.0,AKYHO,3.84,4.46,4.84,4.12,-_25-01-2024 09:00:00,14.47,-,6.8,-,4.39,4.44,-0.01,-0.05,0.04,46.67,50.62,-,-,0.0,-95.4,4182040.0,-,0.01,0.18,0.04,0.89,4.26,5.13,4.15,5.13,58037157.0,0.35,0.15,0.21,81.88,60.92,4.12,3.85,0.27,3.98,20.71,49.27,34409296.33,+,+,+,-,0.28,6.67,+,-,False,7.03,-,H_Wma9:H_Tk:H_Wma15,5.94,-,,,,,,,,+_26-01-2024 13:00:00,-,,,,
26-01-2024 17:00,103.4,103.5,103.0,103.2,143714.0,ALARK,97.97,98.22,98.22,91.28,+_26-01-2024 09:00:00,5.34,-,13.06,-,99.5,97.92,1.62,0.78,0.84,73.41,56.1,+,+,-0.19,-96.49,2189504.0,-,3.7,3.72,5.28,5.4,94.55,98.65,93.65,96.0,20271982.0,-1.86,-2.36,0.51,47.09,47.54,93.37,96.28,2.91,109.85,1.53,-9.62,19495344.67,+,-,-,-,9.83,10.52,+,-,True,-3.02,-,H_Tk:H_Wma15:H_Wma9,10.31,-,,,,,,,,+_24-01-2024 13:00:00,+,,,,
26-01-2024 17:00,4.23,4.23,4.22,4.22,956125.0,ALBRK,3.98,4.12,4.11,3.78,+_02-01-2024 09:00:00,6.05,-,11.79,-,4.17,4.15,0.05,0.0,0.05,64.07,59.81,+,+,-0.24,-96.31,11208752.67,-,0.05,1.16,0.07,1.74,3.98,4.26,3.95,4.1,137542197.0,0.17,-0.09,0.26,59.04,59.04,3.94,3.99,0.05,4.16,3.02,-21.18,130693632.0,+,-,+,-,0.28,7.04,+,-,True,-1.25,-,H_Tk:H_Wma15:H_Wma9,7.04,-,,,,,,,,+_25-01-2024 17:00:00,+,,,,
26-01-2024 17:00,1104.0,1105.0,1099.0,1101.0,2701.0,ALCAR,1093.75,1103.5,1102.0,1069.0,+_26-01-2024 09:00:00,0.66,+,2.99,-,1098.11,1094.97,1.91,2.09,-0.17,52.76,50.0,+,+,-0.27,-91.03,39962.0,-,2.89,0.26,6.03,0.55,1119.0,1139.0,1070.0,1091.0,307258.0,142.53,-48.51,191.05,54.67,62.86,1129.22,1131.97,2.75,1101.0,-2.5,10.17,281400.33,+,-,+,-,-28.22,-2.5,-,-,False,-0.24,+,H_Wma15:H_Wma9:H_Tk,-2.15,-,,AsagiDondu,,,,,,+_25-01-2024 17:00:00,+,,,,
26-01-2024 17:00,104.2,104.3,103.6,103.6,6485.0,ALCTL,91.87,103.3,101.02,83.25,+_19-01-2024 09:00:00,12.77,-,24.44,-,103.0,103.3,2.72,-0.3,3.03,61.68,66.94,-,-,-0.58,-98.13,227408.33,-,0.6,0.59,0.3,0.29,92.25,99.85,90.55,97.2,2593393.0,-1.49,-0.2,-1.3,54.36,47.63,88.56,89.36,0.81,104.3,5.37,-11.76,3096329.67,-,-,+,-,15.04,16.99,+,-,True,-0.9,-,H_Tk:H_Wma15:H_Wma9,16.99,-,,,,,,,,+_26-01-2024 09:00:00,+,,,,
26-01-2024 17:00,94.0,94.3,93.95,94.0,100774.0,ALFAS,99.38,93.0,93.7,87.98,-_24-01-2024 17:00:00,-5.42,-,6.85,-,92.74,92.66,0.53,-0.1,0.63,55.85,52.18,-,+,0.05,-97.72,3009802.33,-,1.26,1.36,1.34,1.45,94.0,98.3,89.7,95.4,43097868.0,0.13,-6.55,6.68,47.37,50.07,91.54,98.36,6.82,123.82,4.03,-5.23,39203906.0,+,-,-,-,2.46,2.69,+,-,False,-6.94,-,H_Tk:H_Wma15:H_Wma9,2.64,-,Arasinda,YukariDondu,,,,,,+_26-01-2024 09:00:00,+,+,,,
26-01-2024 17:00,40.66,40.8,40.62,40.76,68606.0,ALGYO,39.29,39.79,39.79,36.92,+_25-01-2024 13:00:00,3.74,-,10.4,-,40.3,39.91,0.46,0.16,0.3,66.54,56.74,+,+,0.25,-86.31,578127.33,-,0.46,1.14,0.85,2.12,38.76,40.34,38.36,38.84,6572521.0,1.09,-1.18,2.27,51.07,53.51,38.23,39.15,0.92,43.15,0.36,16.25,5357333.67,+,-,+,-,2.53,6.62,+,-,False,-2.34,-,H_Tk:H_Wma15:H_Wma9,6.26,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
26-01-2024 17:00,28.74,28.82,28.6,28.6,48631.0,ALKA,28.08,27.89,27.71,26.76,+_23-01-2024 09:00:00,1.86,+,6.88,-,28.29,28.05,0.27,0.14,0.14,65.98,56.9,+,+,-0.49,-90.75,381017.33,-,0.31,1.1,0.55,1.98,27.5,28.1,26.8,26.98,2643633.0,-0.77,-0.27,-0.5,44.66,45.25,27.17,27.52,0.35,31.01,-1.89,-23.66,3875993.0,-,-,-,-,1.43,5.26,+,-,True,-1.26,-,H_Tk:H_Wma15:H_Wma9,5.26,-,,,,,,,,+_24-01-2024 13:00:00,+,,,,
26-01-2024 17:00,38.02,38.08,37.86,37.86,38476.0,ALKIM,36.83,37.1,37.1,34.33,+_26-01-2024 09:00:00,2.8,-,10.28,-,37.17,36.89,0.32,0.15,0.17,70.26,56.15,+,+,-0.21,-96.08,631028.0,-,0.69,1.86,0.97,2.64,36.06,37.3,35.98,36.22,3430491.0,0.31,-0.81,1.12,49.11,50.67,35.94,36.59,0.64,40.48,0.61,-12.8,3738004.0,-,-,-,-,1.92,5.33,+,-,True,-1.75,-,H_Tk:H_Wma15:H_Wma9,5.33,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
26-01-2024 17:00,7.61,7.61,7.61,7.61,102306.0,ALMAD,7.59,7.18,7.2,6.62,-_24-01-2024 09:00:00,0.23,+,15.04,-,7.25,7.15,0.1,0.06,0.04,71.56,53.4,+,+,0.0,-98.15,4131635.0,-,0.36,5.03,0.46,6.38,6.89,7.65,6.78,7.14,15063958.0,-0.01,-0.44,0.43,45.51,51.95,7.12,7.62,0.5,8.54,4.85,23.55,12641752.33,+,-,-,-,0.49,6.88,+,-,False,-6.61,-,H_Tk:H_Wma15:H_Wma9,6.88,-,Arasinda,,,,,,,+_25-01-2024 17:00:00,+,,,,
26-01-2024 17:00,23.19,23.19,23.17,23.18,397432.0,ALTIN,21.38,23.25,23.36,22.17,-_22-01-2024 13:00:00,8.44,-,4.56,-,23.22,23.23,-0.01,-0.02,0.01,45.15,49.25,-,-,-0.04,-93.93,3747222.67,-,0.04,0.17,0.05,0.21,23.34,23.62,23.24,23.28,75247107.0,1.67,0.32,1.34,79.51,74.61,22.5,21.68,0.82,20.38,-0.26,7.24,70892925.67,-,+,+,+,0.68,3.01,+,-,True,3.78,-,H_Wma9:H_Wma15:H_Tk,2.97,-,,,,,,,,-_26-01-2024 09:00:00,-,,,,
26-01-2024 17:00,12.95,12.95,12.85,12.89,17950.0,ANELE,10.91,12.6,12.94,11.88,-_19-01-2024 13:00:00,18.18,-,8.55,-,12.57,12.46,0.12,0.05,0.06,62.0,52.63,+,+,-0.46,-99.1,851646.67,-,0.32,2.54,0.43,3.42,13.5,14.5,11.92,12.07,23212308.0,1.48,-0.04,1.52,60.87,66.8,11.55,11.21,0.33,11.22,-8.97,78.5,17091124.67,+,-,+,-,1.34,11.61,+,-,True,2.98,-,H_Wma9:H_Tk:H_Wma15,11.27,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
26-01-2024 17:00,13.66,13.75,13.66,13.7,83444.0,ANGEN,13.75,13.5,13.51,12.85,-_26-01-2024 17:00:00,-0.33,+,6.61,-,13.56,13.52,0.1,0.0,0.1,62.26,56.18,+,+,0.22,-91.72,710186.0,-,0.14,1.07,0.18,1.36,12.95,13.92,12.93,13.53,16541380.0,-0.67,-0.14,-0.53,44.98,40.73,13.08,13.31,0.23,16.54,4.48,14.82,13314071.33,+,-,-,-,0.62,4.72,+,-,False,-1.73,-,H_Tk:H_Wma15:H_Wma9,4.41,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
26-01-2024 17:00,42.3,42.32,42.24,42.24,31731.0,ANHYT,40.23,43.07,41.47,37.9,+_15-01-2024 09:00:00,5.0,-,11.45,-,42.45,42.32,0.73,-0.01,0.74,59.7,64.93,-,-,-0.14,-90.25,263120.33,-,0.21,0.5,0.08,0.19,39.3,41.52,38.66,40.0,3293535.0,3.11,-1.98,5.09,54.22,57.99,39.15,40.29,1.14,44.96,1.78,12.97,2619011.0,+,-,+,-,3.09,7.9,+,-,True,-2.84,-,H_Tk:H_Wma15:H_Wma9,7.9,-,,,,,,,-,-_25-01-2024 13:00:00,-,,,,
26-01-2024 17:00,69.35,69.75,69.1,69.55,240634.0,ANSGR,61.48,71.4,71.53,62.97,-_26-01-2024 13:00:00,13.12,-,10.44,-,71.09,71.64,0.42,-0.53,0.94,43.84,58.44,-,-,0.29,-89.73,1175031.67,-,1.54,2.17,2.09,2.91,68.0,72.7,68.0,69.95,9972139.0,11.77,-1.74,13.51,76.47,79.58,64.28,63.04,1.23,55.0,3.25,-9.19,10211052.67,-,-,+,+,5.27,8.21,+,-,False,1.96,-,H_Wma9:H_Wma15:H_Tk,7.51,-,,,,,,,,-_25-01-2024 13:00:00,-,,,,
26-01-2024 17:00,63.55,63.55,63.35,63.35,12603.0,ARASE,57.66,62.28,62.65,57.81,-_23-01-2024 09:00:00,9.86,-,9.58,-,63.15,62.74,0.59,0.1,0.48,58.13,54.69,+,+,-0.31,-94.98,218341.33,-,0.2,0.32,0.61,0.98,60.8,66.0,60.0,61.6,5575095.0,4.14,-0.24,4.38,60.81,61.53,59.77,58.91,0.85,59.82,2.16,53.26,4195119.0,+,-,+,-,3.58,5.99,+,-,True,1.45,-,H_Tk:H_Wma9:H_Wma15,5.99,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
26-01-2024 17:00,138.1,138.3,137.8,137.9,69594.0,ARCLK,134.84,135.45,133.7,128.7,+_23-01-2024 09:00:00,2.27,-,7.15,-,136.43,135.38,1.79,0.51,1.28,67.45,60.37,+,+,-0.22,-96.6,1120122.33,-,1.47,1.08,2.52,1.86,132.8,135.5,128.6,128.7,15961211.0,-4.4,-1.85,-2.55,42.0,45.28,129.79,132.63,2.84,149.3,-2.72,-21.09,17052965.33,-,-,-,-,8.11,6.25,+,-,True,-2.14,-,H_Tk:H_Wma15:H_Wma9,6.17,-,,,,,,,,+_22-01-2024 09:00:00,+,,,,
