Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
03-12-2024 10:00,YYAPI,6.98,7.08,6.81,7.08,6259736.0,0.0,0.1,0.02,566.67,0.1,2139047.7,192.64,True,86.19,0,,5.64,ATH,False,False
03-12-2024 10:00,HUNER,3.33,3.43,3.32,3.41,2307656.0,0.02,0.08,0.01,700.0,0.08,741690.3,211.13,True,86.76,0,,3.17,ATH,False,False
03-12-2024 10:00,SKBNK,4.6,4.62,4.58,4.62,7925119.0,0.0,0.02,0.0,1900.0,0.02,4627902.8,71.25,True,51.98,0,,4.58,4.74,False,False
03-12-2024 10:00,IHAAS,22.88,24.52,22.86,24.36,969966.0,0.16,1.48,0.23,554.87,1.48,640802.8,51.37,True,85.68,0,,20.06,ATH,False,False
03-12-2024 10:00,IHEVA,3.72,3.78,3.64,3.78,9634393.0,0.0,0.06,0.01,500.0,0.06,4252764.9,126.54,True,87.47,0,,2.68,ATH,False,False
03-12-2024 10:00,IHGZT,2.15,2.23,2.15,2.23,6830501.0,0.0,0.08,0.01,788.89,0.08,2200163.0,210.45,True,93.91,0,,1.46,ATH,False,False
03-12-2024 10:00,IHLAS,4.75,4.78,4.63,4.78,11585917.0,0.0,0.03,0.0,900.0,0.03,2235919.3,418.17,True,92.86,0,,3.5,ATH,False,False
03-12-2024 10:00,PAPIL,15.09,15.8,15.09,15.66,6752850.0,0.14,0.57,0.14,313.04,0.57,3449195.6,95.78,True,89.64,0,,12.9,ATH,False,False
02-12-2024 17:00,ISMEN,40.78,41.6,40.76,41.44,685999.0,0.16,0.66,0.1,587.5,0.66,271940.5,152.26,True,65.35,0,,39.96,41.68,False,False
02-12-2024 17:00,KOCMT,15.92,16.02,15.91,16.02,1583237.0,0.0,0.1,0.02,525.0,0.1,873266.9,81.3,True,69.62,0,,15.5,16.07,False,False
02-12-2024 17:00,KLKIM,29.32,30.32,29.3,30.14,2147621.0,0.18,0.82,0.14,485.71,0.82,733024.1,192.98,True,66.57,0,,28.54,31.04,False,False
02-12-2024 17:00,SURGY,41.26,43.46,41.12,43.46,197891.0,0.0,2.2,0.21,928.04,2.2,80456.1,145.96,True,69.73,0,,40.92,ATH,False,False
02-12-2024 17:00,RYSAS,17.65,17.99,17.63,17.93,898104.0,0.06,0.28,0.02,1373.68,0.28,405240.0,121.62,True,53.96,0,,17.16,19.44,True,True
02-12-2024 17:00,INDES,6.79,6.83,6.77,6.82,423555.0,0.01,0.03,0.0,650.0,0.03,261340.2,62.07,True,54.48,0,,6.71,6.86,False,False
02-12-2024 17:00,ISCTR,13.59,13.72,13.59,13.69,69056349.0,0.03,0.1,0.01,669.23,0.1,34519124.6,100.05,True,60.16,0,,13.39,13.71,False,False
02-12-2024 17:00,PINSU,6.62,6.79,6.61,6.79,1361341.0,0.0,0.17,0.01,1316.67,0.17,297152.8,358.13,True,71.37,0,,6.47,ATH,False,False
02-12-2024 17:00,KOPOL,34.12,35.2,34.1,35.16,868717.0,0.04,1.04,0.16,541.98,1.04,370591.5,134.41,True,82.58,0,,32.32,36.5,False,False
02-12-2024 17:00,PRDGS,5.86,5.94,5.84,5.92,1043739.0,0.02,0.06,0.01,500.0,0.06,386695.9,169.91,True,62.16,0,,5.78,5.94,False,False
02-12-2024 17:00,CIMSA,39.34,40.68,39.32,40.6,5029822.0,0.08,1.26,0.01,8900.0,1.26,1289088.8,290.18,True,62.26,0,,38.18,40.82,False,False
02-12-2024 17:00,HURGZ,4.15,4.2,4.15,4.2,638877.0,0.0,0.05,0.01,284.62,0.05,399131.5,60.07,True,61.66,0,,4.06,4.26,False,False
02-12-2024 17:00,IMASM,2.94,2.98,2.94,2.98,4105830.0,0.0,0.04,0.01,700.0,0.04,1675195.7,145.1,True,63.84,0,,2.88,3.02,False,False
02-12-2024 17:00,VESBE,17.02,17.16,16.99,17.13,1000275.0,0.03,0.11,0.01,746.15,0.11,388523.3,157.46,True,60.83,0,,16.91,17.17,False,False
02-12-2024 17:00,FROTO,968.5,980.5,968.5,978.5,257827.0,2.0,10.0,1.25,700.0,10.0,104101.1,147.67,True,60.09,0,,954.0,980.0,True,False
