Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
04-04-2024 10:00,KATMR,1.97,2.01,1.97,2.0,6451595.0,0.01,0.03,0.0,1400.0,0.03,2945586.0,119.03,True,0,,1.95,2.12
04-04-2024 10:00,MOBTL,5.81,6.11,5.76,6.09,6107892.0,0.02,0.28,0.03,937.04,0.28,2818890.4,116.68,True,0,,5.59,6.21
04-04-2024 10:00,ENKAI,33.52,33.98,33.52,33.88,3386029.0,0.1,0.36,0.01,3500.0,0.36,1355690.8,149.76,True,0,,33.7,34.84
04-04-2024 10:00,TTKOM,31.84,32.92,31.72,32.7,9503668.0,0.22,0.86,0.09,900.0,0.86,3831932.8,148.01,True,0,,29.74,ATH
04-04-2024 10:00,DOFER,36.2,39.2,36.08,38.74,572124.0,0.46,2.54,0.2,1157.43,2.54,116191.3,392.4,True,0,,38.7,40.98
04-04-2024 10:00,GRSEL,78.9,81.0,78.8,80.45,160288.0,0.55,1.55,0.32,376.92,1.55,79666.7,101.2,True,0,,76.55,82.55
04-04-2024 10:00,BVSAN,110.9,114.3,109.9,114.0,1010580.0,0.3,3.1,0.21,1376.19,3.1,311724.0,224.19,True,0,,102.3,114.5
04-04-2024 10:00,BOSSA,10.29,10.65,10.14,10.65,2674334.0,0.0,0.36,0.03,1025.0,0.36,319570.9,736.85,True,0,,9.58,12.27
04-04-2024 10:00,ISDMR,32.42,32.98,32.38,32.86,510728.0,0.12,0.44,0.0,10900.0,0.44,192679.5,165.07,True,0,,ATL,34.7
04-04-2024 10:00,KRDMB,16.06,16.41,16.06,16.39,458986.0,0.02,0.33,0.0,10900.0,0.33,159503.6,187.76,True,0,,ATL,18.29
04-04-2024 10:00,KRDMD,21.14,21.64,21.1,21.64,11208207.0,0.0,0.5,0.05,986.96,0.5,3318877.8,237.71,True,0,,21.02,23.36
04-04-2024 10:00,SISE,44.64,45.4,44.64,45.2,5810723.0,0.2,0.56,0.06,775.0,0.56,2721420.7,113.52,True,0,,44.34,47.06
04-04-2024 10:00,ARCLK,151.0,157.2,151.0,155.9,1663319.0,1.3,4.9,0.37,1224.32,4.9,351851.0,372.73,True,0,,143.9,ATH
04-04-2024 10:00,MAVI,72.75,76.3,72.6,75.5,1227041.0,0.8,2.75,0.26,957.69,2.75,318627.4,285.1,True,0,,70.8,76.5
04-04-2024 10:00,EGSER,3.45,3.51,3.45,3.5,320211.0,0.01,0.05,0.01,733.33,0.05,182501.8,75.46,True,0,,3.4,3.77
