Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
28-03-2024 13:00,70.7,70.8,70.5,70.55,6834.0,MTRKS,68.1,74.82,76.0,86.82,-_14-03-2024 17:00:01,3.6,-,-18.74,-,71.01,72.6,-3.02,-0.34,-2.68,31.9,35.46,-,-,-0.21,-94.38,120470.67,-,0.46,0.65,2.05,2.83,77.75,82.25,74.75,80.75,3282201.0,13.44,3.01,10.43,71.48,70.24,79.61,70.9,8.71,64.16,3.99,-54.59,5158359.67,-,+,+,+,,+_08-01-2024 09:00:01,-9.06,-11.38,-,-,False,12.28,-,H_Wma9:H_Wma15:H_Tk,-11.06,-,,,,,,,,-_25-03-2024 09:00:01,-,,,
28-03-2024 13:00,8.81,8.81,8.61,8.78,841.0,MTRYO,8.28,8.52,8.83,9.69,-_15-03-2024 09:00:01,6.01,-,-9.39,-,8.67,8.7,-0.23,0.03,-0.26,41.58,35.1,+,-,-0.34,-98.56,28873.33,-,0.11,1.26,0.08,0.91,9.46,9.46,8.7,8.96,1385321.0,0.65,0.17,0.47,56.69,52.61,8.84,8.18,0.66,8.49,-5.49,-51.58,3240964.67,-,+,+,-,,+_26-02-2024 09:00:01,-0.06,-0.66,-,+,False,8.01,-,H_Wma9:H_Tk:H_Wma15,-0.32,+,Arasinda,,,,,,,+_27-03-2024 13:00:01,+,,,+
28-03-2024 13:00,7.92,7.93,7.89,7.92,51944.0,MZHLD,8.74,8.02,8.24,9.33,-_28-02-2024 09:00:01,-9.35,-,-15.11,-,7.9,7.96,-0.17,0.01,-0.17,37.73,36.51,+,-,0.0,-89.95,260447.0,-,0.02,0.28,0.04,0.55,8.7,8.71,7.92,8.14,5712295.0,0.11,-0.08,0.2,42.78,50.61,8.97,8.92,0.06,8.68,-4.8,-42.39,9972284.0,-,-,-,+,,+_05-02-2024 09:00:01,-1.05,-11.73,-,-,False,0.65,+,H_Wma9:H_Wma15:H_Tk,-11.62,-,,,,,,,,+_28-03-2024 09:00:01,-,,,-
28-03-2024 13:00,52.3,52.45,52.25,52.4,36383.0,NATEN,53.92,52.82,53.65,59.05,-_20-03-2024 09:00:01,-2.82,-,-11.26,-,52.26,52.5,-0.62,0.06,-0.68,45.31,44.32,+,-,0.1,-94.57,311287.67,-,0.14,0.27,0.1,0.18,54.85,55.4,51.85,52.4,7886691.0,1.87,-0.27,2.14,49.98,50.51,55.59,53.43,2.16,61.65,-4.38,-45.53,11880577.67,-,-,-,-,,+_26-02-2024 09:00:01,-3.19,-5.73,-,-,True,4.04,-,H_Tk:H_Wma9:H_Wma15,-5.64,-,,,,,,,,+_28-03-2024 09:00:01,-,,,-
28-03-2024 13:00,78.25,78.4,77.65,77.9,33074.0,NETAS,68.15,74.75,79.45,85.58,-_25-03-2024 09:00:01,14.3,-,-8.97,-,77.09,76.93,-1.17,0.22,-1.39,47.43,42.01,+,-,-0.57,-94.53,217811.67,-,0.81,1.05,0.97,1.25,84.15,89.9,76.05,78.0,6007520.0,10.49,3.01,7.47,70.13,64.43,77.35,69.0,8.35,67.22,-6.25,20.88,6378460.67,-,+,+,+,,+_29-01-2024 09:00:01,0.55,0.71,+,+,True,12.1,-,H_Wma9:H_Wma15:H_Tk,0.39,+,,,,,,,,+_27-03-2024 09:00:01,+,+,,
28-03-2024 13:00,20.42,20.48,20.32,20.46,36504.0,NIBAS,20.64,21.31,22.28,22.68,-_28-03-2024 09:00:01,-0.87,+,-9.79,-,20.77,21.2,-0.33,-0.19,-0.15,36.41,46.99,-,-,0.2,-93.03,234481.0,-,0.31,1.48,0.74,3.51,21.4,24.42,20.14,22.96,11051548.0,1.51,0.38,1.13,61.71,57.3,22.27,21.04,1.23,20.45,9.44,83.88,9107751.67,+,+,+,+,,+_12-02-2024 09:00:01,-1.81,-8.13,-,-,True,5.84,-,H_Wma9:H_Wma15:H_Tk,-8.05,-,,,,,,,,-_25-03-2024 13:00:01,-,,,
28-03-2024 13:00,15.9,15.9,15.65,15.66,286251.0,NTGAZ,17.93,16.61,17.07,18.7,-_18-03-2024 09:00:01,-12.68,-,-16.28,-,16.13,16.31,-0.52,-0.04,-0.48,32.22,34.74,-,-,-1.51,-81.64,794360.33,-,0.47,2.94,0.65,3.97,18.49,18.49,16.5,16.8,6418621.0,0.63,-0.22,0.85,47.11,54.92,18.32,18.43,0.12,18.74,-9.14,-35.05,11078960.0,-,-,-,-,-,-_25-03-2024 09:00:01,-2.66,-14.5,-,-,False,-0.64,+,H_Tk:H_Wma15:H_Wma9,-13.19,-,,,,,,,,-_27-03-2024 13:00:01,-,,,-
28-03-2024 13:00,28.54,28.58,28.5,28.56,27082.0,NTHOL,26.48,28.0,28.4,28.63,-_21-03-2024 09:00:01,7.87,-,-0.24,+,28.14,28.17,-0.12,0.03,-0.15,52.7,45.49,+,+,0.0,-94.74,552760.67,-,0.42,1.51,0.39,1.4,29.22,29.44,27.74,28.58,11799384.0,2.92,0.25,2.67,66.64,65.44,28.64,27.32,1.32,23.84,-2.06,-9.83,13609975.67,-,+,+,+,,+_15-01-2024 09:00:01,-0.08,-0.29,-,+,False,4.85,-,H_Wma9:H_Wma15:H_Tk,-0.22,+,Arasinda,,,,,,,+_27-03-2024 17:00:01,+,,,+
28-03-2024 13:00,6.85,6.85,6.83,6.84,51112.0,NUGYO,7.06,6.72,6.86,7.46,-_14-03-2024 09:00:01,-3.14,-,-8.25,-,6.74,6.74,-0.09,0.03,-0.12,47.97,36.01,+,-,-0.15,-92.46,320146.67,-,0.1,1.45,0.1,1.5,7.1,7.2,6.75,6.78,7485940.0,0.12,-0.0,0.13,46.44,49.7,7.26,7.07,0.18,6.87,-4.37,-16.43,8990718.33,-,-,-,+,,+_19-02-2024 09:00:01,-0.42,-5.74,-,-,False,2.61,-,H_Wma9:H_Wma15:H_Tk,-5.61,-,,,,,,,,+_27-03-2024 09:00:01,+,+,,-
28-03-2024 13:00,297.25,298.0,295.0,296.75,10334.0,NUHCM,306.53,298.75,303.25,318.12,-_28-03-2024 09:00:01,-3.19,-,-6.72,-,293.71,294.78,0.77,1.01,-0.24,52.59,53.15,+,-,-0.34,-95.21,124877.33,-,3.04,1.04,1.97,0.67,285.5,307.0,277.0,299.75,1606423.0,13.23,-8.28,21.51,51.16,56.75,309.41,311.13,1.73,320.5,4.99,92.57,1150139.33,+,-,+,-,,-_18-03-2024 09:00:01,-12.66,-4.09,-,-,False,-0.56,+,H_Tk:H_Wma15:H_Wma9,-3.69,-,,AsagiDondu,,,,,,+_27-03-2024 13:00:01,+,,,-
