Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
08-05-2024 17:00,33.92,33.92,33.92,33.92,146922.0,ERSU,35.21,39.69,42.46,44.46,-_03-05-2024 09:00:01,-3.67,-,-23.71,-,36.35,38.56,-2.67,-1.13,-1.55,28.74,40.12,-,-,0.0,-93.26,2973277.67,-,2.43,6.69,4.64,12.03,49.7,51.0,41.0,46.5,8880133.0,9.09,1.4,7.69,68.41,75.09,43.59,39.92,3.68,30.1,-2.11,139.13,5499656.0,+,+,+,+,,+_25-12-2023 09:00:01,-9.67,-22.19,-,-,False,9.21,-,H_Wma9:H_Wma15:H_Tk,-22.19,-,,,,,,,,-_06-05-2024 09:00:01,-,,,
08-05-2024 17:00,299.0,301.5,298.75,300.0,61775.0,ESCAR,230.23,285.12,285.12,255.12,+_03-04-2024 09:00:01,30.3,-,17.59,-,289.95,287.9,5.62,1.28,4.34,71.08,62.39,+,+,0.42,-12.9,81600.33,-,10.05,3.47,12.1,4.2,278.5,292.0,272.0,290.75,931775.0,34.49,8.38,26.11,80.9,70.86,265.35,244.11,21.25,218.8,4.4,-10.19,1318762.0,-,+,+,+,,+_26-02-2024 09:00:01,34.65,13.06,+,-,False,8.7,-,H_Wma9:H_Wma15:H_Tk,12.59,-,,,,,,,,+_08-05-2024 09:00:01,+,,,
08-05-2024 17:00,97.9,99.2,94.6,96.1,429020.0,ESCOM,76.59,94.3,87.12,74.15,+_29-04-2024 17:00:01,25.48,-,29.6,-,94.85,95.3,3.95,-0.4,4.35,61.88,72.72,-,-,-1.84,-46.33,561964.0,-,1.25,1.32,0.8,0.84,77.0,99.95,74.15,98.2,4548351.0,10.27,0.36,9.92,73.43,70.48,81.16,80.99,0.17,69.57,28.96,84.21,3074900.33,+,+,+,+,+,+_06-05-2024 09:00:01,14.94,18.41,+,-,True,0.21,+,H_Wma9:H_Wma15:H_Tk,16.56,-,,,,,,,,+_08-05-2024 13:00:01,+,,,
08-05-2024 17:00,22.28,22.28,22.04,22.1,465527.0,ESEN,20.32,21.78,22.0,20.42,-_06-05-2024 13:00:01,8.74,-,8.2,-,21.98,21.91,0.26,-0.04,0.3,57.56,56.54,-,+,-0.81,-76.89,1161858.33,-,0.12,0.54,0.19,0.87,22.72,22.9,21.0,21.54,13906605.0,0.33,0.09,0.24,54.64,51.39,20.35,20.41,0.06,19.77,-3.93,-65.14,24197339.33,-,+,+,-,,-_15-04-2024 09:00:01,1.75,8.59,+,-,True,-0.28,+,H_Wma15:H_Wma9:H_Tk,8.3,-,,,,,,,,+_08-05-2024 13:00:01,+,,,
08-05-2024 17:00,26.48,26.74,26.44,26.46,402641.0,ETILR,18.53,26.16,24.42,18.56,+_08-04-2024 09:00:01,42.78,-,42.56,-,26.34,26.48,1.2,-0.23,1.43,64.67,74.74,-,-,-0.08,-15.39,577274.67,-,0.12,0.44,0.02,0.09,24.0,27.76,22.6,27.3,12811260.0,2.01,0.99,1.02,79.07,61.31,20.31,19.04,1.27,19.43,17.07,22.24,14990981.0,+,+,+,-,,+_05-02-2024 09:00:01,6.15,30.26,+,-,True,6.69,-,H_Wma9:H_Tk:H_Wma15,30.16,-,,,,,,,-,+_07-05-2024 17:00:01,-,,,
08-05-2024 17:00,16.96,16.98,16.4,16.78,93737.0,ETYAT,14.75,16.73,16.35,16.64,+_07-05-2024 09:00:01,13.76,-,0.84,+,16.75,16.65,0.18,0.05,0.13,57.12,56.04,+,+,-1.18,-50.7,181821.0,-,0.03,0.18,0.13,0.77,16.5,17.0,15.2,16.5,3376831.0,2.08,0.1,1.98,63.96,66.88,16.3,15.81,0.49,13.3,0.0,1.71,3565541.0,+,+,+,+,,+_02-01-2024 09:00:01,0.48,2.92,+,-,True,3.11,-,H_Wma9:H_Wma15:H_Tk,0.59,+,,,,,,,,+_02-05-2024 09:00:01,+,,,
08-05-2024 17:00,3.3,3.31,3.28,3.31,1774976.0,EUHOL,3.27,3.24,3.25,3.22,-_03-05-2024 17:00:01,1.11,+,2.64,-,3.27,3.25,0.01,0.01,-0.0,59.48,50.38,+,+,0.3,-71.55,4256296.33,-,0.04,1.28,0.06,1.85,3.26,3.33,3.15,3.18,45241544.0,0.13,-0.06,0.19,51.21,57.81,3.23,3.3,0.06,3.36,-2.45,-34.34,52518303.33,+,-,+,-,,-_15-04-2024 09:00:01,0.08,2.35,+,-,False,-1.93,-,H_Tk:H_Wma15:H_Wma9,1.42,+,,,,,,,,+_07-05-2024 13:00:01,+,,,
08-05-2024 17:00,32.94,32.94,32.16,32.16,81295.0,EUKYO,24.07,32.75,30.36,27.4,+_30-04-2024 09:00:01,33.63,-,17.37,-,31.83,32.22,1.21,-0.16,1.37,56.81,65.34,-,-,-2.37,-64.82,210669.0,-,0.33,1.03,0.06,0.2,26.12,34.94,25.12,34.86,2988227.0,4.5,0.84,3.66,74.05,67.37,27.62,25.56,2.06,23.53,34.08,49.77,2560186.0,+,+,+,+,,+_06-11-2023 09:00:01,4.54,16.45,+,-,True,8.05,-,H_Wma9:H_Wma15:H_Tk,16.45,-,,,,,,,-,+_08-05-2024 09:00:01,-,,,
08-05-2024 17:00,148.8,148.8,147.9,148.1,308299.0,EUPWR,160.26,152.35,155.2,155.55,-_08-05-2024 09:00:01,-7.59,-,-4.79,-,149.28,151.06,-1.11,-0.69,-0.42,38.48,49.02,-,-,-0.4,-15.05,416896.33,-,1.18,0.79,2.96,1.96,154.5,162.8,147.6,156.7,13456764.0,-2.01,-3.43,1.42,45.92,48.25,155.02,159.71,4.69,173.85,2.02,54.33,10121661.33,+,-,-,-,,-_25-03-2024 09:00:01,-6.92,-4.46,-,-,False,-2.94,-,H_Tk:H_Wma15:H_Wma9,-4.01,-,,,,,,,,-_06-05-2024 09:00:01,-,,,-
08-05-2024 17:00,16.03,16.1,15.88,15.88,1434705.0,EUREN,16.28,16.17,15.97,15.38,+_29-04-2024 17:00:01,-2.47,-,3.28,-,15.89,15.92,0.14,-0.01,0.15,53.72,59.33,-,-,-0.94,-43.37,2127227.33,-,0.01,0.03,0.04,0.27,15.48,16.7,15.05,16.2,79924650.0,0.1,-0.34,0.43,49.73,53.09,15.78,16.44,0.65,17.83,4.65,83.14,58724854.0,+,-,-,-,,-_15-04-2024 09:00:01,0.1,0.61,+,+,True,-3.98,-,H_Tk:H_Wma15:H_Wma9,0.61,+,Arasinda,,,,,-,-,-_08-05-2024 17:00:01,-,,,
