Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
25-01-2024 17:00,8131.05,8179.15,8123.59,8169.89,414056020.0,XU100,7802.28,8064.2,8064.2,7648.73,+_03-01-2024 17:00:00,4.71,-,6.81,-,8111.23,8082.43,58.75,4.98,53.77,60.73,56.96,+,+,0.47,-62.13,879627437.0,-,58.66,0.72,87.46,1.08,7986.47,8116.9,7937.06,7996.7,11490973563.0,301.58,-100.7,402.28,60.76,60.31,7813.36,7815.47,2.11,7882.79,0.13,-19.42,11664141932.33,+,-,+,-,356.53,4.56,+,-,False,-0.03,+,H_Tk:H_Wma15:H_Wma9,3.97,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
25-01-2024 17:00,30.16,30.66,30.12,30.5,443981.0,A1CAP,30.97,29.49,29.34,26.94,+_25-01-2024 09:00:00,-1.52,+,13.21,-,29.67,29.33,0.45,0.14,0.31,71.47,57.98,+,+,1.19,-57.14,714279.67,-,0.83,2.81,1.17,3.98,28.5,29.9,28.14,28.34,6692483.0,-2.93,,,38.39,41.94,28.43,30.18,1.75,34.9,-0.56,5.32,5795426.0,+,-,-,-,2.07,7.27,+,-,False,-5.78,-,H_Tk:H_Wma15:H_Wma9,5.93,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
25-01-2024 17:00,123.5,126.9,122.6,125.0,193794.0,ACSEL,119.43,121.05,121.05,112.38,+_25-01-2024 13:00:00,4.66,-,11.23,-,120.34,119.28,0.96,0.81,0.15,68.3,52.07,+,+,1.21,-37.72,241397.67,+,4.66,3.87,5.72,4.79,117.3,122.4,115.6,117.2,970191.0,11.59,-5.72,17.31,53.46,70.14,120.51,124.34,3.83,126.38,0.0,-47.93,1905196.0,-,-,+,-,4.49,3.73,+,-,False,-3.08,-,H_Tk:H_Wma15:H_Wma9,1.74,+,,,,,,,,+_25-01-2024 09:00:00,+,,,,
25-01-2024 17:00,377.0,379.25,376.25,378.25,25393.0,ADEL,403.41,370.25,363.5,356.62,+_24-01-2024 13:00:00,-6.24,-,6.06,-,374.35,371.22,3.93,1.85,2.09,61.13,55.41,+,+,0.33,-74.87,74069.33,-,3.9,1.04,7.02,1.89,380.25,386.0,345.0,357.5,1155028.0,4.63,-28.45,33.07,45.34,50.93,376.49,400.98,24.49,529.62,-5.98,-59.19,2086427.0,-,-,-,-,1.76,0.47,+,+,False,-6.11,-,H_Tk:H_Wma15:H_Wma9,-0.06,+,Arasinda,,,,,,,+_24-01-2024 13:00:00,+,,,,
25-01-2024 17:00,2.37,2.37,2.34,2.35,8595460.0,ADESE,2.07,2.43,2.32,1.92,+_28-12-2023 17:00:00,13.68,-,22.4,-,2.39,2.41,0.05,-0.02,0.07,52.3,63.36,-,-,-0.84,-79.99,21651975.0,-,0.04,1.77,0.06,2.32,2.07,2.43,2.06,2.31,386866281.0,0.08,-0.01,0.09,63.21,53.25,2.02,2.01,0.01,2.18,12.14,40.07,278787046.67,+,-,+,-,0.33,16.52,+,-,True,0.35,+,H_Tk:H_Wma9:H_Wma15,16.02,-,,,,,,,,-_23-01-2024 17:00:00,-,,,,
25-01-2024 17:00,31.6,32.5,31.5,31.9,3212316.0,ADGYO,31.13,32.43,31.98,29.1,+_18-01-2024 09:00:00,2.48,-,9.62,-,31.45,31.19,0.48,0.09,0.38,59.42,56.86,+,+,0.89,-3.27,5173732.67,-,0.45,1.42,0.71,2.27,26.68,32.28,26.68,31.7,14906272.0,,,,49.67,,30.44,32.12,1.67,,8.86,26.26,12980338.33,+,-,-,-,1.46,4.78,+,-,False,-5.21,-,H_Wma15:H_Wma9:H_Tk,3.47,-,Arasinda,,,,,,,+_24-01-2024 13:00:00,+,,,,
25-01-2024 17:00,134.5,135.5,134.1,135.5,465647.0,AEFES,121.79,134.3,134.2,129.65,+_15-01-2024 17:00:00,11.26,-,4.51,-,133.6,133.73,0.58,-0.02,0.6,57.84,54.48,-,+,0.67,-43.84,600584.33,-,1.9,1.42,1.77,1.32,134.1,135.9,130.4,134.7,7666492.0,12.9,1.25,11.65,67.65,63.89,130.23,124.66,5.57,116.7,1.2,-51.94,11137594.67,-,+,+,+,5.27,4.05,+,-,False,4.47,-,H_Wma9:H_Wma15:H_Tk,2.97,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
25-01-2024 17:00,12.17,12.21,12.12,12.2,1125913.0,AFYON,12.14,12.02,11.85,11.1,+_12-01-2024 13:00:00,0.49,+,9.86,-,12.07,12.0,0.16,0.03,0.12,64.76,59.79,+,+,0.33,-64.08,2647787.67,-,0.13,1.08,0.2,1.64,11.63,11.93,11.41,11.61,29130677.0,0.3,-0.53,0.83,47.48,51.59,11.65,12.11,0.46,14.17,-0.17,30.26,21996634.0,+,-,-,-,0.55,4.71,+,-,False,-3.83,-,H_Tk:H_Wma15:H_Wma9,4.02,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
25-01-2024 17:00,56.4,56.6,56.25,56.4,47926.0,AGESA,56.22,56.0,55.28,56.82,+_22-01-2024 09:00:00,0.31,+,-0.75,+,55.94,55.84,0.24,0.08,0.16,57.38,52.96,+,+,-0.09,-80.85,167009.33,-,0.46,0.82,0.56,1.0,55.2,57.45,52.85,55.0,2792508.0,2.73,-1.84,4.58,51.3,55.71,55.42,56.25,0.83,64.25,0.0,-10.26,2590216.67,+,-,+,-,0.98,1.77,+,+,True,-1.47,-,H_Tk:H_Wma15:H_Wma9,1.5,+,,,,,,,,+_25-01-2024 09:00:00,+,,,,
25-01-2024 17:00,218.8,220.4,218.7,220.1,107000.0,AGHOL,206.64,219.45,221.95,204.25,-_24-01-2024 13:00:00,6.52,-,7.76,-,219.5,219.62,0.63,-0.5,1.13,52.38,52.33,-,+,0.64,-64.54,200389.67,-,0.6,0.27,0.48,0.22,217.3,228.6,217.2,222.9,2925679.0,16.88,-3.51,20.38,63.04,59.54,209.75,208.79,0.96,221.2,2.62,-9.82,3048639.67,+,-,+,-,10.35,4.94,+,-,False,0.46,+,H_Tk:H_Wma9:H_Wma15,4.27,-,,,,,,+,+,+_25-01-2024 17:00:00,+,,,,
