Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
22-02-2024 13:00,189.5,190.5,188.7,189.1,73266.0,JANTS,151.48,191.95,197.45,149.0,-_22-02-2024 13:00:00,24.83,-,26.91,-,189.01,191.36,4.11,-2.83,6.95,53.41,59.34,-,-,-0.32,-87.75,309981.33,-,0.09,0.05,2.26,1.18,173.5,222.5,172.4,204.9,19025054.0,7.86,,,77.98,55.75,155.8,149.78,6.02,172.25,22.04,139.63,10396478.0,+,-,+,-,,+_12-02-2024 09:00:00,33.3,21.37,+,-,True,4.02,-,H_Tk:H_Wma9:H_Wma15,21.12,-,,,,,,,,+_22-02-2024 09:00:00,-,,,
22-02-2024 13:00,154.4,154.4,154.4,154.4,38447.0,KAPLM,105.89,153.3,133.65,100.78,+_29-01-2024 09:00:00,45.82,-,53.21,-,149.81,147.19,11.16,0.66,10.49,72.59,81.07,+,-,0.0,-94.57,347571.0,-,4.59,3.06,7.21,4.9,106.4,129.0,101.1,129.0,2107646.0,-1.98,,,69.39,45.09,103.05,100.39,2.66,105.8,22.39,85.79,1428296.33,+,-,+,-,+,+_19-02-2024 09:00:00,51.35,49.83,+,-,False,2.65,-,H_Tk:H_Wma9:H_Wma15,49.83,-,,,,,,,,+_22-02-2024 09:00:00,+,,,
22-02-2024 13:00,17.04,17.06,16.81,17.0,310580.0,KAREL,14.02,16.69,16.16,14.1,+_26-01-2024 13:00:00,21.27,-,20.52,-,16.73,16.61,0.41,0.01,0.4,65.53,62.85,+,+,-0.23,-93.5,2102559.33,-,0.27,1.61,0.39,2.35,15.94,16.9,15.08,16.25,44387362.0,0.15,,,64.55,49.39,14.1,13.66,0.44,14.6,2.07,-30.51,50582497.67,-,-,+,-,,+_12-02-2024 09:00:00,2.9,20.55,+,-,True,3.21,-,H_Tk:H_Wma9:H_Wma15,19.2,-,,,,,,,,+_20-02-2024 09:00:00,+,,,
22-02-2024 13:00,10.45,10.56,10.4,10.51,14723649.0,KARSN,9.61,10.28,10.21,9.6,+_16-02-2024 09:00:00,9.34,-,9.42,-,10.23,10.24,0.08,0.0,0.08,64.43,57.78,+,+,0.57,-32.1,13285028.67,+,0.28,2.71,0.27,2.64,10.44,10.57,9.77,10.43,104673608.0,-0.58,,,56.69,37.36,9.63,9.4,0.22,10.57,1.07,5.96,93828565.33,+,-,+,-,,+_12-02-2024 09:00:00,0.88,9.17,+,-,False,2.39,-,H_Tk:H_Wma9:H_Wma15,8.02,-,,,,,,,,+_22-02-2024 09:00:00,+,,,
22-02-2024 13:00,93.85,94.55,92.85,94.35,36846.0,KARTN,81.13,94.62,91.55,77.78,+_16-01-2024 13:00:00,16.29,-,21.31,-,93.34,93.54,1.88,-0.54,2.42,59.36,59.47,-,-,0.86,-85.0,121449.67,-,1.01,1.09,0.81,0.87,82.95,96.65,82.9,92.15,7521747.0,-0.28,,,67.72,47.97,79.63,78.73,0.91,86.3,13.42,250.84,3817599.0,+,-,+,-,+,+_19-02-2024 09:00:00,14.72,18.48,+,-,False,1.15,-,H_Tk:H_Wma9:H_Wma15,16.6,-,,,,,,,,+_22-02-2024 09:00:00,+,,,
22-02-2024 13:00,64.2,66.45,64.2,64.65,113524.0,KARYE,38.68,62.52,66.72,39.79,-_20-02-2024 17:00:00,67.14,-,62.5,-,65.54,65.11,2.15,-1.01,3.16,53.35,56.74,-,-,0.7,-91.47,760600.67,-,0.89,1.36,0.46,0.7,57.7,78.4,57.5,66.05,16856221.0,5.09,,,85.78,55.33,41.61,35.77,5.83,49.2,20.2,10.14,27573716.33,-,-,+,-,,+_29-01-2024 09:00:00,23.04,55.39,+,-,False,16.3,-,H_Tk:H_Wma9:H_Wma15,54.31,-,,,,,,,,-_22-02-2024 09:00:00,-,,,
22-02-2024 13:00,2.58,2.58,2.57,2.58,1343725.0,KATMR,2.32,2.66,2.68,2.4,-_22-02-2024 13:00:00,11.36,-,7.72,-,2.62,2.66,0.02,-0.03,0.05,45.18,56.68,-,-,0.0,-95.76,15073955.67,-,0.04,1.68,0.08,2.88,2.63,2.8,2.52,2.68,489592843.0,0.08,,,67.02,52.65,2.34,2.26,0.08,2.54,2.68,-4.13,423368512.33,+,-,+,-,,+_12-02-2024 09:00:00,0.24,10.31,+,-,False,3.64,-,H_Tk:H_Wma9:H_Wma15,9.88,-,,,,,,,,-_20-02-2024 13:00:00,-,,,
22-02-2024 13:00,36.32,36.34,36.18,36.24,350638.0,KAYSE,36.25,36.34,37.59,35.49,-_15-02-2024 09:00:00,-0.04,+,2.11,-,36.17,36.38,-0.21,-0.1,-0.11,45.92,47.53,-,-,-0.17,-88.88,1534265.0,-,0.07,0.2,0.14,0.37,36.98,39.4,35.78,37.14,57527592.0,-0.53,,,53.54,51.97,35.75,36.0,0.25,42.22,1.14,1.73,55977533.33,+,-,+,-,,-_30-10-2023 09:00:00,0.49,1.36,+,+,True,-0.69,+,H_Tk:H_Wma15:H_Wma9,1.2,+,,,-,,,,,+_22-02-2024 09:00:00,-,,,
22-02-2024 13:00,152.1,152.3,151.7,152.0,138066.0,KBORU,95.9,151.9,143.6,130.75,+_19-02-2024 09:00:00,58.5,-,16.25,-,152.28,152.5,3.16,-0.19,3.35,55.86,57.88,-,-,-0.07,-90.7,650403.67,-,0.28,0.18,0.5,0.33,150.0,153.0,126.7,150.9,16142140.0,,,,,,115.64,,,,1.96,-15.01,13370266.33,+,-,-,-,,,36.36,31.44,+,-,True,,-,H_Wma9:H_Wma15:H_Tk,31.18,-,,,,,,,,-_20-02-2024 17:00:00,-,-,,
22-02-2024 13:00,50.35,51.4,50.2,51.0,2150990.0,KCAER,35.67,47.93,45.66,37.53,+_13-02-2024 09:00:00,42.98,-,35.89,-,48.19,47.24,2.12,0.53,1.59,75.49,66.77,+,+,1.19,-82.5,6353356.0,-,2.81,5.83,3.76,7.96,40.76,44.64,39.92,44.0,101855012.0,4.58,,,74.14,64.29,37.95,35.37,2.58,34.6,8.86,67.3,87933788.0,+,-,+,+,,+_22-02-2024 13:00:00,13.05,34.38,+,-,False,7.3,-,H_Wma9:H_Wma15:H_Tk,32.27,-,,,,,,,,+_21-02-2024 17:00:00,+,,,
