Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
YGGYO,22-04-2024,44.08,1.99,19.99,43.9,43.93,43.85,43.81,43.85,43.91,44.24,43.95,40.18,43.69,497092.33,51.03,+,+,+,,+,,,-_18-04-2024 09:00:00,+_15-04-2024 09:00:00,,,+,,,-,,+,,,,+,,7,1
ALGYO,22-04-2024,43.72,0.92,25.12,43.66,43.64,43.64,43.83,43.64,43.63,43.92,43.54,39.44,43.73,1117556.67,48.96,+,+,+,,,,+,+_22-04-2024 09:00:00,-_18-04-2024 09:00:00,,,+,,,-,,-,,,,,+,6,2
ISGYO,22-04-2024,15.3,1.73,7.75,15.21,15.23,15.23,15.34,15.2,15.22,15.33,15.25,16.16,15.33,7132669.33,47.94,+,+,+,,,,,-_18-04-2024 09:00:00,-_18-04-2024 09:00:00,,+,+,,,-,,-,,,,,+,6,2
MTRKS,22-04-2024,65.05,4.92,42.57,63.99,64.02,64.81,66.81,64.0,64.1,64.45,63.14,50.5,65.22,850159.33,46.5,+,+,+,,,,,-_18-04-2024 09:00:00,-_18-03-2024 09:00:00,,,+,+,,-,,-,,,,,+,6,2
ONCSM,22-04-2024,174.2,3.69,32.21,171.53,173.11,176.82,183.01,171.33,173.79,171.07,174.65,172.04,173.47,425165.33,38.89,+,+,,,,,,-_04-03-2024 09:00:00,-_06-03-2024 09:00:00,,,+,,,-,+,+,,+,,,,6,1
GUBRF,22-04-2024,156.2,1.3,0.98,155.26,155.3,156.14,158.69,155.3,155.38,155.49,154.78,221.38,157.2,4260013.33,44.73,+,+,+,,,,,-_18-04-2024 09:00:00,-_11-03-2024 09:00:00,,,+,+,,-,,-,,+,,,,6,2
AGESA,22-04-2024,81.0,5.47,144.68,78.22,77.49,76.52,75.14,78.52,77.28,77.93,76.87,57.19,80.25,656805.67,64.44,+,,,,,,,+_05-04-2024 09:00:00,+_25-01-2024 09:00:00,,,+,,,+,,,,+,+,+,,6,0
SASA,22-04-2024,40.0,0.96,15.08,39.9,39.95,39.95,39.87,39.87,39.96,40.09,40.0,43.58,40.22,30862627.0,50.79,+,+,+,,,+,,-_18-04-2024 09:00:00,+_22-04-2024 09:00:00,,,+,,,+,,-,,,,,,6,1
GEREL,22-04-2024,40.74,9.99,105.03,38.36,37.9,37.65,37.4,38.61,37.81,38.03,37.26,27.51,39.55,3222554.33,58.35,+,+,+,,,,,+_09-04-2024 09:00:00,+_16-04-2024 09:00:00,,,+,,,-,,,,,+,,+,6,1
CUSAN,22-04-2024,26.32,2.49,112.02,25.98,25.84,25.67,25.57,26.01,25.8,26.01,25.69,22.24,26.17,1127620.67,54.76,+,+,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,+,,+,-,,,,+,,,,6,1
ATAKP,22-04-2024,46.08,2.17,184.1,45.72,45.59,45.55,46.12,45.74,45.56,45.94,45.39,57.58,45.96,978193.67,47.48,+,+,+,,,,,+_08-04-2024 09:00:00,-_22-04-2024 09:00:00,,,+,+,,,,,+,,,,,6,0
ULUFA,22-04-2024,14.25,5.95,26.44,13.95,13.8,13.56,13.31,13.97,13.75,14.03,13.63,10.22,14.02,6750641.67,58.09,+,+,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,+,,+,,,,,,+,,6,0
VBTYZ,22-04-2024,36.68,9.95,18.51,34.21,33.9,33.92,34.37,34.44,33.86,33.86,33.51,26.62,35.65,2733392.0,56.78,,,+,+,+,,+,+_22-04-2024 09:00:00,-_18-03-2024 09:00:00,,,,+,,-,,,,+,,,,6,1
VKGYO,22-04-2024,1.95,2.09,13.35,1.95,1.95,1.95,1.96,1.94,1.95,1.96,1.95,1.93,1.95,62697698.67,47.58,+,+,,,,,,-_18-04-2024 09:00:00,-_18-04-2024 09:00:00,,+,+,,,-,+,,,,,,+,6,1
AKCNS,22-04-2024,143.5,3.39,88.41,141.14,141.63,142.53,144.37,141.06,141.8,141.67,142.2,136.37,144.13,934277.67,47.38,+,+,+,,,,,-_16-04-2024 09:00:00,-_15-04-2024 09:00:00,,,+,,,-,,-,,+,,,+,6,2
EGSER,22-04-2024,3.85,4.62,23.9,3.72,3.7,3.69,3.71,3.74,3.7,3.71,3.67,3.92,3.8,6090884.67,55.72,,,,,+,+,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,+,,,,-,,+,+,+,,,,6,1
REEDR,22-04-2024,47.54,10.0,45.89,45.79,46.34,47.58,49.31,45.71,46.57,45.96,46.67,31.8,46.11,22469409.0,45.64,+,+,,,,,,-_22-04-2024 09:00:00,-_25-03-2024 09:00:00,,,+,+,,,,+,,+,,,,6,0
EUPWR,22-04-2024,153.4,0.85,73.39,153.12,153.27,153.35,154.34,153.0,153.28,153.95,153.56,160.03,155.2,1911178.33,47.37,+,+,+,,,,,-_18-04-2024 09:00:00,-_17-04-2024 09:00:00,,,+,,,-,,-,,+,,,+,6,2
EKOS,22-04-2024,50.4,4.87,63.73,48.79,48.57,48.61,49.22,48.93,48.55,48.66,48.29,47.94,50.33,4442086.33,51.29,,,+,+,+,,+,+_22-04-2024 09:00:00,-_22-04-2024 09:00:00,,,,,,,,,,+,,,+,6,0
ERSU,22-04-2024,44.56,5.29,118.73,43.53,43.7,43.22,41.55,43.47,43.68,43.55,44.56,20.75,44.53,907809.0,56.85,+,+,+,,,,,-_16-04-2024 09:00:00,+_22-03-2024 09:00:00,,,+,,,+,,,,+,,,,6,0
SEKFK,22-04-2024,18.4,5.14,52.24,17.82,17.69,17.61,17.66,17.88,17.66,17.76,17.54,15.57,18.15,720825.0,56.25,+,,,,,+,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,+,,,-,,,,+,,,+,5,1
OFSYM,22-04-2024,47.56,1.8,-22.18,47.21,47.09,47.07,47.66,47.24,47.06,47.42,46.85,59.19,47.45,1473683.67,47.47,+,+,+,,,,,+_08-04-2024 09:00:00,-_22-04-2024 09:00:00,,,+,,,,,+,,-,,,,5,1
DMSAS,22-04-2024,7.1,7.09,49.79,6.83,6.71,6.55,6.39,6.87,6.67,6.8,6.59,5.26,6.97,4973478.0,66.27,+,,,,,,,+_04-04-2024 09:00:00,+_05-04-2024 09:00:00,,,+,,,+,,+,,+,,,,5,0
QUAGR,22-04-2024,4.11,0.49,1.26,4.06,4.04,4.03,4.04,4.07,4.04,4.05,4.03,5.29,4.13,35063747.67,53.16,,,,,,+,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,+,,,,+,,-,,+,,,+,5,1
BASCM,22-04-2024,15.02,3.94,-15.49,14.91,15.08,15.27,15.26,14.86,15.13,15.0,15.29,10.37,15.01,178176.0,49.41,+,,,,,,,-_15-04-2024 09:00:00,-_17-04-2024 09:00:00,,,+,,,+,,+,,+,,,,5,0
ENKAI,22-04-2024,36.14,1.52,29.07,35.57,35.49,35.45,35.57,35.62,35.48,35.57,35.44,34.27,36.1,17701626.0,52.68,,,,+,+,,+,+_22-04-2024 09:00:00,-_17-04-2024 09:00:00,,+,,,,-,,,,,,,+,5,1
FONET,22-04-2024,25.98,6.56,14.69,25.16,25.28,25.6,26.11,25.16,25.34,25.02,25.68,14.22,25.9,1894875.0,49.58,+,+,+,,,,,-_15-04-2024 09:00:00,-_15-04-2024 09:00:00,,,+,,,-,,+,,,,,,5,1
GOODY,22-04-2024,21.04,3.65,7.48,20.37,20.27,20.35,20.65,20.45,20.27,20.26,20.05,20.83,20.95,1520230.67,51.57,,,,+,+,,+,+_22-04-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,+,,,,,,+,5,1
PENTA,22-04-2024,18.41,1.21,20.52,18.25,18.24,18.33,18.6,18.26,18.25,18.29,18.19,20.89,18.48,3562216.33,46.37,,+,+,+,,,+,+_22-04-2024 09:00:00,-_14-03-2024 09:00:00,,,,,,-,,-,,+,,,,5,2
SISE,22-04-2024,48.08,1.86,50.24,47.46,47.38,47.29,47.37,47.5,47.35,47.52,47.33,47.88,48.05,27559595.0,53.01,,,,+,+,+,+,+_22-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,-,+,,,,,,,5,1
PASEU,22-04-2024,64.8,7.2,139.1,61.63,60.7,59.74,59.45,62.0,60.45,61.47,59.7,60.64,64.03,2020834.0,59.6,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,+,+,,+,,+,+,,,,5,0
CATES,22-04-2024,58.0,3.02,49.33,56.41,56.16,56.3,57.36,56.57,56.14,56.28,55.77,62.27,58.52,2528123.33,49.27,,,,+,+,,+,+_22-04-2024 09:00:00,-_22-04-2024 09:00:00,,,,+,,,,-,,+,,,,5,1
FENER,22-04-2024,93.6,2.86,-16.12,93.31,92.61,91.57,91.22,93.42,92.36,93.59,91.91,91.33,93.52,4066763.0,52.53,+,+,+,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,+,,,-,+,,,,,,,5,1
EDATA,22-04-2024,22.5,3.78,44.87,22.3,22.44,22.77,23.38,22.26,22.5,22.51,22.45,18.44,22.4,3330944.33,44.3,+,+,,,,,,-_17-04-2024 09:00:00,-_18-03-2024 09:00:00,,,+,,,-,,,,,+,,+,5,1
CIMSA,22-04-2024,32.08,2.3,31.33,31.43,31.35,31.38,31.65,31.48,31.34,31.4,31.25,29.27,32.22,9530861.0,51.21,,,,+,+,,+,+_22-04-2024 09:00:00,-_29-02-2024 09:00:00,,,,,,-,,-,,+,,,+,5,2
RYSAS,22-04-2024,43.52,7.72,-34.71,42.24,41.26,39.69,37.82,42.49,40.92,42.36,40.0,29.27,42.81,2285834.67,62.8,+,+,,,,,,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,,+,,,+,,,,,,+,,5,0
MHRGY,22-04-2024,5.13,1.79,128.91,5.06,5.06,5.07,5.15,5.07,5.06,5.07,5.04,5.46,5.12,8306026.33,46.74,,,+,+,,,+,+_22-04-2024 09:00:00,-_22-04-2024 09:00:00,,,,,,,,,+,+,,,,5,0
MIPAZ,22-04-2024,90.0,5.63,58.99,86.18,85.79,86.37,87.9,86.55,85.82,85.39,85.01,57.9,89.43,667978.67,51.76,,,+,+,,,+,+_22-04-2024 09:00:00,-_21-03-2024 09:00:00,+,,,,,-,,,,,+,,,5,1
MERCN,22-04-2024,13.33,1.83,82.69,13.13,13.13,13.2,13.44,13.13,13.14,13.14,13.13,13.27,13.3,1348166.33,46.08,,,+,,,,,-_17-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,+,,-,+,,,+,,,+,5,1
KRVGD,22-04-2024,29.74,3.19,71.42,29.27,29.16,28.99,28.78,29.31,29.12,29.39,29.01,23.96,29.61,756808.67,55.55,+,+,+,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,+,,,-,,,,,,+,,5,1
ISYAT,22-04-2024,11.14,1.36,61.6,11.04,11.05,11.1,11.19,11.04,11.06,11.06,11.06,9.4,11.2,1866577.0,48.11,+,+,+,,,,,-_16-04-2024 09:00:00,-_14-03-2024 09:00:00,-,,,,,-,,-,,+,+,,,5,3
AKSGY,22-04-2024,16.23,0.5,16.41,16.06,16.05,16.08,16.16,16.07,16.05,16.06,16.02,12.36,16.23,5428053.33,50.49,,,,+,,,+,+_22-04-2024 09:00:00,-_22-03-2024 09:00:00,,,,,,-,,,,+,+,,+,5,1
VRGYO,22-04-2024,36.02,2.97,57.05,35.36,35.93,37.58,39.66,35.33,36.23,35.06,35.75,32.05,35.67,4762440.0,42.66,+,+,,,,,,-_29-03-2024 09:00:00,-_01-04-2024 09:00:00,,,,+,+,,,+,,,,,,5,0
MARTI,22-04-2024,4.17,2.71,60.15,4.1,4.11,4.14,4.22,4.1,4.12,4.1,4.13,4.18,4.17,9734476.0,46.05,+,+,+,,,,,-_16-04-2024 09:00:00,-_29-02-2024 09:00:00,,,,,,-,,,+,+,,,,5,1
AVHOL,22-04-2024,47.34,9.99,114.61,43.91,43.39,43.4,44.16,44.26,43.33,43.32,42.73,51.31,45.95,3834596.67,55.8,,,,+,+,,+,+_22-04-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,,+,+,,,,5,1
YKSLN,22-04-2024,22.3,4.21,70.0,21.74,21.6,21.27,20.64,21.79,21.54,21.81,21.47,15.25,22.12,847910.67,61.46,+,,,,,,,+_08-04-2024 09:00:00,+_20-03-2024 09:00:00,,,+,,,+,,,,+,,+,,5,0
HLGYO,22-04-2024,2.93,3.17,54.31,2.89,2.89,2.9,2.95,2.89,2.89,2.89,2.88,2.94,2.92,21038673.0,47.24,+,+,+,,,,,-_17-04-2024 09:00:00,-_15-03-2024 09:00:00,,,+,,,-,,,,,,,,4,1
EUREN,22-04-2024,15.25,1.33,34.54,15.14,15.15,15.29,15.64,15.14,15.16,15.15,15.09,15.44,15.37,7962209.0,43.22,+,+,,,,,,-_15-03-2024 09:00:00,-_18-03-2024 09:00:00,,,+,,,-,,-,,+,,,,4,2
DURDO,22-04-2024,16.57,2.28,391.46,16.36,16.28,16.23,16.33,16.38,16.26,16.39,16.16,16.68,16.62,918961.0,51.24,+,,,,,+,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,+,,,-,,,+,,,,,4,1
VAKBN,22-04-2024,16.9,2.61,195.35,16.41,16.24,15.93,15.51,16.47,16.18,16.39,16.18,13.44,16.83,54449956.0,67.03,,,,,,,,+_26-03-2024 09:00:00,+_27-03-2024 09:00:00,,,,,,+,,+,+,,,+,,4,0
KAYSE,22-04-2024,30.22,2.09,3.18,30.01,30.05,30.14,30.51,29.99,30.06,30.17,30.07,33.25,30.18,3352611.67,46.25,+,+,+,,,,,-_18-04-2024 09:00:00,-_22-04-2024 09:00:00,,,+,,,-,,,,,,,,4,1
BYDNR,22-04-2024,30.54,3.88,33.69,29.55,29.26,29.05,29.21,29.69,29.19,29.42,28.91,34.57,30.28,733750.33,55.83,,,,,,+,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,+,,,,,+,,,+,4,0
METRO,22-04-2024,2.74,5.38,246.06,2.64,2.61,2.58,2.56,2.65,2.6,2.63,2.59,2.33,2.7,7828490.0,63.49,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,+,,,,+,,,+,+,,,,4,0
VAKKO,22-04-2024,88.2,5.0,152.54,84.55,83.53,82.56,82.09,85.02,83.27,83.97,82.55,77.26,87.07,423437.67,63.57,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,+,,,,+,,,+,+,,,,4,0
YESIL,22-04-2024,4.28,7.81,54.0,4.01,3.96,3.92,3.94,4.04,3.94,3.96,3.9,4.32,4.21,13617964.33,61.54,,,,,,+,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,+,,,,+,,,+,,,,,4,0
CCOLA,22-04-2024,678.0,3.51,27.84,664.86,658.46,647.1,634.32,666.58,656.09,665.44,654.47,473.66,671.83,363446.0,66.49,+,,,,,,,+_01-04-2024 09:00:00,+_03-04-2024 09:00:00,,,+,,,+,,+,,,,,,4,0
KERVT,22-04-2024,13.56,8.31,166.21,12.82,12.69,12.62,12.63,12.9,12.66,12.72,12.51,11.51,13.33,2517635.0,61.2,,,,,+,+,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,-,,,+,+,,,,4,1
YATAS,22-04-2024,31.16,5.48,220.44,30.03,29.75,29.42,29.23,30.16,29.67,29.93,29.53,31.01,30.97,2488825.0,61.88,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,+,,+,+,,,,4,0
AKGRT,22-04-2024,7.15,5.15,125.21,6.9,6.83,6.73,6.61,6.93,6.81,6.87,6.8,5.52,7.06,29363985.33,65.86,,,,,,,,+_21-03-2024 09:00:00,+_25-03-2024 09:00:00,,,,,,+,,,+,+,,+,,4,0
AKFGY,22-04-2024,2.23,1.83,57.75,2.22,2.23,2.24,2.26,2.22,2.23,2.24,2.23,2.19,2.24,62528624.67,46.79,+,+,,,,,,-_18-04-2024 09:00:00,-_21-03-2024 09:00:00,,,+,,,-,,,,,,,+,4,1
USAK,22-04-2024,9.93,-1.49,7.13,9.84,9.83,9.89,10.06,9.86,9.84,9.81,9.81,9.33,10.0,2126447.33,46.04,,,,+,,,+,+_22-04-2024 09:00:00,-_26-02-2024 09:00:00,+,,,,,-,,-,-,,,,+,4,3
DARDL,22-04-2024,6.91,7.13,150.68,6.53,6.45,6.4,6.44,6.58,6.43,6.47,6.34,5.97,6.84,8597413.67,58.98,,,,,,+,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,+,-,,,+,+,,,,4,1
GESAN,22-04-2024,74.05,4.3,86.34,71.69,71.23,70.77,70.69,71.91,71.11,71.53,70.96,74.31,74.13,3919825.33,57.17,,,,,,,,+_19-04-2024 09:00:00,+_19-04-2024 09:00:00,,+,,,,+,,-,+,+,,,,4,1
AYDEM,22-04-2024,29.48,6.04,137.36,28.0,27.62,27.47,27.53,28.22,27.56,27.59,27.07,22.26,29.01,2426500.0,61.13,,,,,,+,,+_17-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,+,,,,+,4,0
MIATK,22-04-2024,62.9,1.94,108.51,62.64,63.0,63.66,64.5,62.53,63.12,63.03,63.23,43.16,63.68,16584260.33,46.93,+,,,,,,,-_16-04-2024 09:00:00,-_25-03-2024 09:00:00,,,+,,,-,,-,+,,,,+,4,2
HALKB,22-04-2024,14.77,1.3,38.06,14.7,14.7,14.58,14.39,14.68,14.69,14.88,14.76,13.36,14.89,96565059.0,54.43,+,+,,,,,,-_18-04-2024 09:00:00,+_05-04-2024 09:00:00,,,+,,,+,,-,,,,,,4,1
