Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
10-12-2024 13:00,TEKTU,5.0,5.16,5.0,5.15,3579977.0,0.01,0.15,0.03,400.0,0.15,2277482.4,57.19,True,73.81,2024-12-10,4.86,5.97,0,,4.59,ATH,False,False
10-12-2024 13:00,ALKA,7.48,7.77,7.44,7.73,2733024.0,0.04,0.25,0.09,184.09,0.25,1612696.6,69.47,True,92.21,2024-12-10,7.19,7.51,0,,6.66,ATH,False,False
10-12-2024 13:00,METUR,14.58,14.9,14.58,14.84,1398286.0,0.06,0.26,0.05,430.61,0.26,425724.0,228.45,True,70.45,2024-12-10,14.23,4.29,0,,14.08,15.07,False,False
10-12-2024 13:00,YAYLA,19.49,20.28,19.49,20.14,3204094.0,0.14,0.65,0.09,598.92,0.65,1135944.2,182.06,True,61.89,2024-12-10,18.83,6.96,0,,18.55,20.8,False,False
10-12-2024 12:00,USAK,14.05,14.88,14.03,14.88,25595676.0,0.0,0.83,0.0,inf,0.83,4676171.5,447.36,True,75.97,2024-12-10,13.53,9.98,0,,11.01,ATH,False,False
10-12-2024 12:00,ARENA,26.8,30.0,26.74,29.64,2436065.0,0.36,2.84,0.19,1426.88,2.84,379094.0,542.6,True,74.67,2024-12-10,27.84,6.47,0,,26.88,ATH,False,False
10-12-2024 12:00,GENTS,9.37,9.5,9.36,9.47,135185.0,0.03,0.1,0.02,354.55,0.1,88465.6,52.81,True,69.23,2024-12-10,9.37,1.07,0,,9.13,ATH,False,False
10-12-2024 12:00,TCKRC,32.06,33.32,32.06,33.26,1802008.0,0.06,1.2,0.23,430.97,1.2,821204.6,119.43,True,87.46,2024-12-10,31.36,6.06,0,,27.58,ATH,False,False
10-12-2024 12:00,GRSEL,179.0,190.0,178.8,188.1,515954.0,1.9,9.1,1.09,734.86,9.1,155707.2,231.36,True,76.33,2024-12-10,177.1,6.21,0,,174.4,ATH,False,False
10-12-2024 11:00,VESTL,74.0,75.8,73.85,75.3,2069203.0,0.5,1.3,0.29,356.14,1.3,925973.9,123.46,True,77.33,2024-12-10,74.4,1.21,0,,62.0,ATH,False,False
10-12-2024 11:00,SURGY,42.08,43.1,42.08,43.02,286691.0,0.08,0.94,0.05,1640.74,0.94,71613.0,300.33,True,67.43,2024-12-10,42.24,1.85,0,,41.3,43.3,False,False
10-12-2024 11:00,EPLAS,5.97,6.13,5.96,6.12,1251484.0,0.01,0.15,0.02,689.47,0.15,452082.2,176.83,True,71.62,2024-12-10,5.94,3.03,0,,5.8,6.27,False,False
10-12-2024 11:00,GLRYH,12.39,12.67,12.36,12.6,1534504.0,0.07,0.21,0.04,425.0,0.21,376024.2,308.09,True,75.48,2024-12-10,12.21,3.19,0,,12.02,12.61,False,False
10-12-2024 11:00,PCILT,17.07,17.27,17.07,17.24,315020.0,0.03,0.17,0.02,900.0,0.17,129885.7,142.54,True,64.73,2024-12-10,17.09,0.88,0,,17.09,17.31,False,False
10-12-2024 10:00,GLBMD,17.0,18.36,16.75,18.03,3650717.0,0.33,1.03,0.15,586.67,1.03,985804.8,270.33,True,93.22,2024-12-10,16.98,6.18,0,,15.06,ATH,False,False
10-12-2024 10:00,DERHL,11.63,12.16,11.61,12.07,3010476.0,0.09,0.44,0.09,388.89,0.44,1001296.5,200.66,True,78.74,2024-12-10,11.62,3.87,0,,10.71,ATH,False,False
10-12-2024 10:00,CCOLA,61.6,63.45,61.2,63.35,3364934.0,0.1,1.75,0.19,821.05,1.75,1129858.8,197.82,True,75.76,2024-12-10,61.7,2.67,0,,56.0,ATH,False,False
10-12-2024 10:00,PGSUS,224.7,226.1,224.1,225.8,3484623.0,0.3,1.1,0.09,1122.22,1.1,928837.1,275.16,True,71.23,2024-12-10,224.7,0.49,0,,220.4,226.0,False,False
10-12-2024 10:00,HRKET,75.0,77.75,74.25,77.65,2372999.0,0.1,2.65,0.39,588.31,2.65,560307.3,323.52,True,77.02,2024-12-10,75.0,3.53,0,,73.1,ATH,False,False
10-12-2024 10:00,GIPTA,33.9,34.2,33.5,34.2,231253.0,0.0,0.3,0.03,1053.85,0.3,108504.7,113.13,True,61.62,2024-12-10,34.0,0.59,0,,30.04,34.94,False,False
10-12-2024 10:00,MOBTL,4.49,4.66,4.46,4.65,6372578.0,0.01,0.16,0.02,595.65,0.16,1767772.2,260.49,True,82.61,2024-12-10,4.48,3.79,0,,4.21,ATH,False,False
10-12-2024 10:00,TUPRS,154.6,155.6,154.3,155.5,6131198.0,0.1,0.9,0.19,373.68,0.9,2033656.7,201.49,True,77.06,2024-12-10,154.5,0.65,0,,151.7,ATH,False,False
10-12-2024 10:00,BEGYO,4.44,4.6,4.43,4.58,9386207.0,0.02,0.14,0.01,1066.67,0.14,1840149.3,410.08,True,75.76,2024-12-10,4.42,3.62,0,,4.36,ATH,False,False
10-12-2024 10:00,FRIGO,8.36,8.5,8.3,8.5,2839405.0,0.0,0.14,0.03,418.52,0.14,662794.4,328.4,True,83.12,2024-12-10,8.34,1.92,0,,8.05,ATH,False,False
10-12-2024 10:00,GOKNR,28.62,29.2,28.4,29.12,1879934.0,0.08,0.5,0.01,4900.0,0.5,517690.9,263.14,True,49.69,2024-12-10,28.62,1.75,0,,27.24,29.94,False,False
10-12-2024 10:00,YIGIT,36.24,36.8,35.8,36.7,3372326.0,0.1,0.46,0.05,900.0,0.46,999552.2,237.38,True,57.35,2024-12-10,36.1,1.66,0,,35.94,36.96,True,False
10-12-2024 10:00,THYAO,300.25,305.0,299.5,304.0,13896452.0,1.0,3.75,0.32,1053.85,3.75,2871511.2,383.94,True,70.58,2024-12-10,300.5,1.16,0,,282.5,ATH,False,False
10-12-2024 10:00,SKTAS,5.48,5.71,5.4,5.67,9574375.0,0.04,0.19,0.05,322.22,0.19,1736311.9,451.42,True,81.21,2024-12-10,5.34,6.18,0,,4.69,ATH,False,False
10-12-2024 10:00,SEKFK,8.28,8.33,8.22,8.32,734947.0,0.01,0.04,0.0,900.0,0.04,243492.8,201.84,True,58.16,2024-12-10,8.22,1.22,0,,8.08,8.61,False,False
10-12-2024 10:00,AEFES,232.5,236.1,228.1,235.8,1651594.0,0.3,3.3,0.37,791.89,3.3,457125.4,261.3,True,78.97,2024-12-10,233.5,0.99,0,,203.2,236.3,False,False
09-12-2024 17:00,ISFIN,12.51,12.89,12.5,12.86,2301933.0,0.03,0.35,0.03,900.0,0.35,945662.8,143.42,True,77.34,2024-12-09,12.45,3.29,0,,12.24,12.87,False,False
09-12-2024 17:00,HOROZ,63.35,64.65,63.25,64.3,436133.0,0.35,0.95,0.03,2614.29,0.95,218397.0,99.7,True,60.59,2024-12-09,63.55,1.18,0,,60.95,65.4,False,False
09-12-2024 17:00,ALVES,36.34,37.94,36.34,37.94,2751433.0,0.0,1.6,0.33,384.85,1.6,740942.6,271.34,True,83.21,2024-12-09,34.5,9.97,0,,34.48,ATH,False,False
09-12-2024 17:00,DAPGM,6.21,6.26,6.19,6.25,4666706.0,0.01,0.04,0.0,700.0,0.04,2317145.2,101.4,True,61.25,2024-12-09,6.16,1.46,0,,6.09,6.5,False,False
09-12-2024 17:00,TSKB,12.93,13.21,12.92,13.14,8304197.0,0.07,0.21,0.02,1135.29,0.21,2433309.4,241.27,True,65.59,2024-12-09,12.88,2.02,0,,12.8,ATH,False,False
09-12-2024 17:00,YKBNK,31.94,32.34,31.9,32.34,31157463.0,0.0,0.4,0.04,900.0,0.4,15296714.9,103.69,True,72.78,2024-12-09,31.7,2.02,0,,30.3,ATH,False,False
09-12-2024 17:00,PRDGS,5.75,5.8,5.74,5.8,526508.0,0.0,0.05,0.01,455.56,0.05,258391.7,103.76,True,60.31,2024-12-09,5.72,1.4,0,,5.61,5.95,False,False
09-12-2024 17:00,TUKAS,7.3,7.45,7.27,7.45,3612662.0,0.0,0.15,0.01,971.43,0.15,1578742.8,128.83,True,83.21,2024-12-09,7.23,3.04,0,,6.86,ATH,False,False
09-12-2024 17:00,GEREL,9.76,9.92,9.73,9.92,1599423.0,0.0,0.16,0.02,661.9,0.16,884649.9,80.8,True,71.04,2024-12-09,9.66,2.69,0,,8.95,ATH,False,False
09-12-2024 17:00,ULKER,117.5,118.9,117.2,118.8,1157999.0,0.1,1.3,0.14,828.57,1.3,738881.5,56.72,True,65.78,2024-12-09,116.2,2.24,0,,115.8,ATH,False,False
09-12-2024 17:00,ALMAD,7.34,7.42,7.34,7.4,1012978.0,0.02,0.06,0.01,650.0,0.06,456845.8,121.73,True,62.05,2024-12-09,7.29,1.51,0,,7.27,7.41,False,False
09-12-2024 17:00,GSDHO,4.03,4.08,4.03,4.07,7780312.0,0.01,0.04,0.0,700.0,0.04,2068963.0,276.05,True,74.81,2024-12-09,4.0,1.75,0,,3.91,ATH,False,False
09-12-2024 17:00,GARAN,129.1,131.5,129.0,131.5,5335227.0,0.0,2.4,0.13,1746.15,2.4,2093186.0,154.89,True,69.48,2024-12-09,128.6,2.26,0,,127.7,ATH,False,False
09-12-2024 16:00,KOTON,19.87,20.02,19.85,20.0,998789.0,0.02,0.13,0.01,1344.44,0.13,464302.4,115.12,True,63.77,2024-12-09,19.84,0.81,0,,19.49,20.06,False,False
09-12-2024 16:00,GOZDE,27.88,28.22,27.88,28.14,484510.0,0.08,0.26,0.04,584.21,0.26,176249.8,174.9,True,68.55,2024-12-09,27.6,1.96,0,,27.42,ATH,False,False
09-12-2024 16:00,ICBCT,14.4,15.58,14.38,15.45,2288697.0,0.13,1.05,0.11,890.57,1.05,349185.5,555.44,True,80.71,2024-12-09,14.17,9.03,0,,14.1,ATH,False,False
09-12-2024 16:00,CEOEM,30.2,32.0,30.16,31.7,1218807.0,0.3,1.5,0.2,635.29,1.5,509504.4,139.21,True,76.13,2024-12-09,29.74,6.59,0,,28.5,ATH,False,False
09-12-2024 16:00,SAFKR,66.0,68.1,66.0,68.1,432025.0,0.0,2.1,0.26,692.45,2.1,220568.2,95.87,True,65.92,2024-12-09,63.25,7.67,0,,63.15,ATH,False,False
09-12-2024 16:00,ISMEN,43.24,46.18,43.2,45.38,3653669.0,0.8,2.14,0.19,1026.32,2.14,824534.3,343.12,True,78.72,2024-12-09,43.36,4.66,0,,42.64,ATH,False,False
09-12-2024 15:00,HKTM,16.45,16.76,16.35,16.71,2937720.0,0.05,0.26,0.06,340.68,0.26,1034677.9,183.93,True,78.17,2024-12-09,15.97,4.63,0,,15.5,17.56,False,False
09-12-2024 15:00,VAKFN,1.76,1.8,1.76,1.79,20330885.0,0.01,0.03,0.0,inf,0.03,9423934.8,115.74,True,57.36,2024-12-09,1.78,0.56,0,,1.75,1.87,False,False
09-12-2024 15:00,AKBNK,65.35,66.5,65.25,66.2,19959953.0,0.3,0.85,0.04,2328.57,0.85,9515668.8,109.76,True,67.62,2024-12-09,65.3,1.38,0,,64.5,ATH,False,False
09-12-2024 15:00,XBANK,14963.27,15153.2,14955.32,15107.0,161317114.0,46.2,143.73,7.27,1877.57,143.73,90746939.9,77.77,True,67.28,2024-12-09,14946.33,1.07,0,,14835.25,ATH,False,False
09-12-2024 15:00,MZHLD,7.5,7.64,7.49,7.62,451634.0,0.02,0.12,0.02,500.0,0.12,250301.3,80.44,True,59.09,2024-12-09,7.39,3.11,0,,7.31,7.92,False,False
09-12-2024 15:00,MEGMT,33.72,34.48,33.66,34.46,1174338.0,0.02,0.74,0.2,262.75,0.74,595877.3,97.08,True,81.4,2024-12-09,32.78,5.13,0,,31.2,ATH,False,False
09-12-2024 15:00,PENTA,15.9,16.13,15.9,16.11,578841.0,0.02,0.21,0.05,366.67,0.21,359669.0,60.94,True,80.47,2024-12-09,15.65,2.94,0,,15.08,ATH,False,False
09-12-2024 15:00,TATGD,23.66,23.92,23.62,23.9,524043.0,0.02,0.24,0.03,757.14,0.24,302106.0,73.46,True,78.49,2024-12-09,23.5,1.7,0,,22.44,ATH,False,False
09-12-2024 15:00,BIENY,33.96,34.86,33.9,34.74,514824.0,0.12,0.78,0.13,490.91,0.78,271374.6,89.71,True,81.73,2024-12-09,33.08,5.02,1,34.86,32.62,34.86,False,False
09-12-2024 14:00,DGNMO,9.09,9.21,9.09,9.19,392036.0,0.02,0.1,0.02,488.24,0.1,142754.7,174.62,True,77.2,2024-12-09,8.97,2.45,0,,8.71,ATH,False,False
09-12-2024 14:00,KAREL,10.02,10.2,10.01,10.15,2189286.0,0.05,0.13,0.01,1081.82,0.13,1336431.3,63.82,True,70.59,2024-12-09,9.89,2.63,0,,9.68,10.25,False,False
09-12-2024 14:00,PENGD,7.38,7.44,7.36,7.43,574859.0,0.01,0.05,0.0,inf,0.05,354526.8,62.15,True,64.46,2024-12-09,7.37,0.81,0,,7.18,ATH,False,False
09-12-2024 14:00,BORSK,23.6,23.98,23.58,23.9,507016.0,0.08,0.3,0.03,837.5,0.3,237669.1,113.33,True,64.27,2024-12-09,23.46,1.88,0,,23.32,24.04,False,False
09-12-2024 14:00,GSDDE,8.62,9.06,8.62,8.99,2436722.0,0.07,0.37,0.05,704.35,0.37,534798.0,355.63,True,78.47,2024-12-09,8.55,5.15,0,,8.3,ATH,False,False
