Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_Ort,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
POLTK,27-03-2024,20587.5,0.3,-35.19,20610.95,20769.91,21109.93,20583.76,20837.42,20583.33,20828.71,13477.29,20554.17,2042.67,44.48,,,,,,,,,+,,,-,,+,,,,,,2,1
DITAS,27-03-2024,21.9,9.99,-45.09,20.0,19.41,18.87,20.29,19.27,19.4,18.84,16.53,21.27,3167920.33,69.72,,,,,,,,,,,,+,,+,,,,,,2,0
EMNIS,27-03-2024,270.0,0.0,-17.69,263.16,254.23,241.55,266.16,251.51,258.96,244.33,110.48,261.0,18234.67,72.63,,,,,,,,,,,,+,,+,,-,,,,2,1
NATEN,27-03-2024,52.65,0.77,-38.0,52.54,52.92,53.6,52.46,53.07,52.54,53.14,48.19,52.73,2678669.0,45.74,+,,,,,,,,+,,,-,,,,,,,,2,1
MAGEN,27-03-2024,15.66,-0.63,42.64,15.42,15.29,15.14,15.48,15.25,15.3,15.14,14.46,15.96,23370644.33,58.84,,,,,,,,,,-,,+,,-,-,,+,,,2,3
FZLGY,27-03-2024,11.83,1.98,6.16,11.96,12.2,12.59,11.89,12.28,12.03,12.38,15.71,11.82,3323318.0,30.56,,,,,,,,,,,,,,+,,+,,,,2,0
NTGAZ,27-03-2024,16.26,1.75,280.05,16.55,16.87,17.26,16.44,16.96,16.69,17.23,16.77,16.66,2007743.0,34.51,,,,,,,,,,,,-,,,+,+,,,,2,1
OYLUM,27-03-2024,10.32,2.58,-34.9,10.58,10.82,11.07,10.48,10.89,10.74,11.08,8.24,10.27,2134771.67,41.32,,,,,,,,,,,,+,,+,,,,,,2,0
FONET,27-03-2024,21.12,5.07,-17.1,22.6,24.58,26.97,21.99,25.18,23.11,26.42,12.47,20.65,8267273.33,40.09,,,,,,,,,,,,+,,+,,,,,,2,0
FRIGO,27-03-2024,7.33,1.24,54.31,7.53,7.68,7.86,7.47,7.72,7.63,7.82,7.32,7.47,2692819.0,33.83,,,,,,,,,,,,-,+,,,+,,,,2,1
BEYAZ,27-03-2024,23.16,0.61,-53.52,22.68,22.56,22.5,22.75,22.54,22.48,22.46,20.42,23.18,1863408.0,55.94,,,,,,,+,,,,,-,,-,,,+,,,2,2
MTRYO,27-03-2024,8.65,2.25,-18.85,8.8,8.98,9.13,8.73,9.03,8.86,9.23,6.96,8.62,154768.67,45.26,,,,,,,,,,,,+,,+,,,,,,2,0
AYDEM,27-03-2024,28.48,0.42,-70.57,29.04,29.14,29.08,28.95,29.14,29.29,29.21,21.67,28.33,3966318.0,50.43,,,,,-,,,,,,,+,,+,,,,,,2,1
BAYRK,27-03-2024,53.8,1.51,-38.85,53.08,51.47,49.05,53.48,50.92,53.09,49.68,22.72,53.7,1857964.33,67.81,,,,,,,,,+,,,+,,,,,,,,2,0
AVGYO,27-03-2024,7.74,2.79,485.63,7.77,7.87,8.02,7.74,7.9,7.79,7.95,7.39,7.83,1609560.0,39.55,,,,,,,,,,,,-,,,+,+,,,,2,1
HALKB,27-03-2024,13.16,0.69,-19.2,13.27,13.35,13.46,13.25,13.37,13.34,13.39,13.14,13.21,58058568.67,42.01,,,,,,,,,,,+,-,+,,,,,,,2,1
ATAGY,27-03-2024,11.88,1.02,-69.24,12.33,12.54,12.69,12.23,12.59,12.58,12.69,9.22,11.81,295122.0,44.98,,,,,,,,,,,,+,,+,,,,,,2,0
UNLU,27-03-2024,15.8,4.57,31.25,16.12,16.45,16.87,16.0,16.54,16.31,16.75,15.98,15.26,4368310.33,36.15,,,,,,,,,,,,-,,+,+,,,,,2,1
TRGYO,27-03-2024,38.02,1.39,-70.36,38.97,39.42,39.6,38.72,39.5,39.55,40.03,30.58,37.83,2820013.67,45.65,,,,,,,,,,,,+,,+,,,,,,2,0
UZERB,27-03-2024,470.0,3.92,-29.79,442.12,424.7,397.84,448.3,419.1,431.95,412.59,224.92,478.67,34189.0,74.94,,,,,,,,,,,,+,,,,,,+,,2,0
SUNTK,27-03-2024,16.65,3.1,50.68,16.79,17.0,17.3,16.72,17.06,16.9,17.17,16.34,16.85,641883.33,41.19,,,,,,,,,,,,-,+,,,+,,,,2,1
VAKBN,27-03-2024,14.02,2.19,-29.19,13.73,13.67,13.68,13.77,13.67,13.64,13.59,13.12,13.92,51764134.0,54.08,,,,,+,,,,,,+,-,,,,,,,,2,1
KAPLM,27-03-2024,178.8,-4.69,-38.16,178.09,174.91,170.41,179.32,173.97,174.93,172.39,113.55,178.43,175609.33,61.1,,,,,,,,,-,,,+,,+,-,,,,,2,2
BAGFS,27-03-2024,24.76,2.48,36.89,24.59,24.85,25.4,24.54,24.96,24.52,25.06,30.16,24.83,2148782.33,38.43,+,,,,,,,,+,,,-,,,,,,,,2,1
ULUSE,27-03-2024,162.1,1.19,-3.05,166.11,168.72,170.89,164.97,169.35,167.99,171.92,161.76,161.8,91232.33,44.06,,,,,,,,,,,,-,+,+,,,,,,2,1
BALAT,27-03-2024,25.38,1.6,-28.13,25.46,25.56,25.6,25.42,25.58,25.48,25.74,22.13,25.25,64893.67,51.09,,,,,,,,,,,,+,,+,,-,,,,2,1
VANGD,27-03-2024,22.46,-0.53,-13.74,22.86,22.92,22.79,22.8,22.92,22.98,23.13,17.46,22.34,500002.33,52.42,,,,,,,,,,,,+,,+,-,-,,,,2,2
GRTRK,27-03-2024,68.6,0.88,-15.46,69.06,68.79,68.03,69.03,68.65,69.42,68.51,43.53,67.6,1062361.33,55.37,,,,,,,,,,,,+,,+,,,-,,,2,1
JANTS,27-03-2024,347.25,-2.53,-55.44,332.02,314.16,290.13,338.11,308.75,322.33,297.25,157.07,355.92,4881966.33,77.72,,,,,,,,,,,,+,,-,-,+,,,,2,2
VKING,27-03-2024,40.24,-0.89,-46.33,40.96,41.09,40.86,40.86,41.08,41.06,41.44,33.13,40.21,716929.0,54.1,,,,,,,,,,,,+,,+,-,-,,,,2,2
YAPRK,27-03-2024,418.5,-0.3,-54.82,419.34,415.51,408.94,420.23,414.19,419.97,409.92,222.97,413.33,367939.67,56.84,,,,,,,,-,,-,,+,,+,-,-,,,,2,4
KNFRT,27-03-2024,10.24,2.4,-76.54,10.62,10.88,11.16,10.51,10.95,10.84,11.13,10.09,10.19,3528917.67,39.48,,,,,,,,,,,,-,+,+,,,,,,2,1
GRNYO,27-03-2024,9.86,-1.1,-45.48,9.88,9.78,9.59,9.9,9.74,9.91,9.67,7.5,9.81,1353851.67,59.84,-,,,,,,,,-,,,+,,+,-,-,,,,2,4
KATMR,27-03-2024,2.1,2.44,-42.69,2.13,2.17,2.23,2.12,2.19,2.15,2.21,2.08,2.08,35976155.67,31.56,,,,,,,,,,,,-,+,+,,,,,,2,1
HDFGS,27-03-2024,2.05,1.99,-45.61,1.99,1.99,2.0,2.0,1.99,1.97,1.98,1.88,2.07,30332270.0,53.03,,,,+,,+,,,,,,-,,-,,,,,,2,2
KARYE,27-03-2024,38.82,0.57,111.48,40.28,42.08,44.77,39.74,42.67,40.77,43.69,34.23,39.71,2932502.33,34.29,,,,,,,,,,,,-,,,,+,,,,1,1
MEKAG,27-03-2024,61.1,0.99,-1.68,61.85,62.43,63.66,61.67,62.65,62.06,62.62,67.04,60.65,1377199.0,39.82,,,,,,,,,,,,,,+,,-,,,,1,1
MEGAP,27-03-2024,4.62,0.43,-19.01,4.72,4.78,4.84,4.69,4.8,4.77,4.85,4.58,4.59,6681609.33,40.87,,,,,,,,,,,,-,,+,,,,,,1,1
KARTN,27-03-2024,148.0,-6.33,-63.18,149.83,146.65,141.9,150.87,145.66,147.76,143.41,89.74,153.73,2530719.67,59.43,-,,,,,,,,-,,,+,,,-,,,,,1,3
KARSN,27-03-2024,9.77,1.88,-6.0,10.04,10.27,10.45,9.94,10.32,10.19,10.58,9.81,9.74,29278261.0,41.07,,,,,,,,,,,,-,,+,,,,,,1,1
KORDS,27-03-2024,85.2,0.0,-10.62,89.72,93.03,96.04,88.37,93.85,92.14,96.87,85.43,85.13,1519790.33,36.28,,,,,,,,,,,,-,,+,,,,,,1,1
MERCN,27-03-2024,13.15,3.54,-22.62,13.33,13.58,13.99,13.25,13.66,13.45,13.72,13.34,13.26,2101461.0,36.02,,,,,,,,,,,,-,,,,+,,,,1,1
METUR,27-03-2024,9.14,5.06,-43.83,9.24,9.36,9.39,9.17,9.38,9.39,9.54,6.71,8.88,12507009.67,49.76,,,,,,,,,,,,+,,,,,,,,1,0
MIPAZ,27-03-2024,90.85,2.77,-41.2,92.34,94.22,96.14,91.66,94.73,93.23,96.32,53.89,90.0,679323.67,45.61,,,,,,,,,,,,-,,+,,,,,,1,1
MMCAS,27-03-2024,13.36,-3.95,-52.57,14.72,15.07,15.11,14.49,15.11,15.28,15.47,10.13,13.76,235859.0,45.79,,,,,-,,,,,,,+,,,-,,,,,1,2
KAREL,27-03-2024,14.19,1.28,-46.04,14.58,14.85,15.15,14.47,14.92,14.8,15.07,13.14,14.19,2155949.33,36.82,,,,,,,,,,,+,-,,,,,,,,1,1
MPARK,27-03-2024,178.0,-1.49,-37.93,183.48,183.47,182.03,183.0,183.24,184.8,183.47,138.07,178.97,674870.0,50.45,,,,,,-,,,,,,+,,,-,,-,,,1,3
IZINV,27-03-2024,56.45,-4.0,-30.37,59.07,58.57,56.97,58.97,58.28,59.74,58.26,38.2,57.6,1126014.33,54.41,,,-,,,,,,,,,+,,,-,,,,,1,2
ISSEN,27-03-2024,10.08,0.8,-42.69,10.15,10.29,10.54,10.1,10.35,10.18,10.42,14.33,10.04,1287543.33,31.63,,,,,,,,,,,,-,,+,,,,,,1,1
ISGYO,27-03-2024,14.32,0.14,-16.37,14.7,14.95,15.34,14.6,15.03,14.84,15.17,16.46,14.3,7875167.67,25.44,,,,,,,,,,,,-,,+,,,,,,1,1
IPEKE,27-03-2024,36.02,0.67,-17.39,36.92,37.67,38.57,36.66,37.88,37.24,38.41,36.97,35.91,4600248.67,33.08,,,,,,,,,,,,-,,+,,,,,,1,1
KCHOL,27-03-2024,190.0,-2.16,-31.83,191.64,189.61,186.3,192.09,188.89,191.34,187.59,141.67,191.4,15109558.33,62.65,-,,,,,,,,-,-,,+,,,-,,,,,1,4
MAALT,27-03-2024,1191.0,-0.92,-56.55,1228.78,1239.13,1245.2,1222.63,1241.06,1242.8,1249.48,889.1,1190.0,55234.67,45.92,,,,,,,,,,,,-,,+,-,,,,,1,2
MARKA,27-03-2024,99.0,-2.75,-63.21,104.48,106.96,107.99,103.29,107.43,106.5,110.54,48.97,99.47,239078.33,45.98,,,,,,,,,,,,+,,-,-,,,,,1,2
MAKTK,27-03-2024,6.06,0.33,-5.23,6.24,6.37,6.53,6.19,6.41,6.31,6.48,5.79,6.05,3293927.33,35.72,,,,,,,,,,,,-,,+,,,,,,1,1
MRGYO,27-03-2024,4.3,-0.46,-57.49,4.47,4.54,4.65,4.44,4.57,4.52,4.6,5.57,4.3,10084787.0,36.17,,,,,,,,,,,,-,,+,-,-,,,,1,3
KOZAA,27-03-2024,45.3,0.58,-0.49,46.19,46.88,47.78,45.94,47.09,46.51,47.51,50.09,45.11,7632729.33,33.85,,,,,,,,,,,,-,,+,,,,,,1,1
KOZAL,27-03-2024,21.44,1.23,-8.5,21.78,22.06,22.38,21.68,22.14,21.91,22.35,22.87,21.41,73502260.33,41.16,,,,,,,,,,,,-,,+,,,,,,1,1
KRDMA,27-03-2024,18.81,-1.1,-69.37,19.06,19.27,19.66,19.0,19.34,19.12,19.4,21.02,18.9,3736570.67,25.68,,,,,,,,,,,,-,,-,-,+,,,,1,3
KRONT,27-03-2024,21.2,-0.28,4.82,22.29,22.89,23.45,22.02,23.04,22.85,23.44,16.92,21.11,1288600.0,40.26,,,,,,,,,,,,-,,+,-,,,,,1,2
KRPLS,27-03-2024,7.91,1.8,-28.7,7.98,8.1,8.28,7.94,8.14,8.02,8.2,8.04,7.85,1385211.33,36.43,,,,,,,,,,,,-,,+,,,,,,1,1
KRVGD,27-03-2024,27.34,2.09,-24.0,27.92,28.32,28.57,27.72,28.4,28.37,28.79,23.39,27.17,609045.0,46.12,,,,,,,,,,,,-,,+,,,,,,1,1
KSTUR,27-03-2024,6105.0,-9.99,10.49,7133.65,7298.89,7132.09,6982.67,7294.26,7544.61,7553.6,2406.23,6105.0,1943.33,49.67,,,,-,,,-,,,,,+,,,-,,,,,1,3
KTSKR,27-03-2024,64.8,-0.23,-36.8,66.27,67.14,68.36,65.93,67.41,66.83,67.78,65.5,64.63,408137.67,36.25,,,,,,,,,,,,-,,+,-,,,,,1,2
KUYAS,27-03-2024,44.38,1.98,-65.23,44.64,45.43,46.86,44.43,45.71,44.89,45.95,51.49,43.95,1348378.67,32.9,,,,,,,,,,,,-,,+,,,,,,1,1
KMPUR,27-03-2024,56.25,-0.09,-52.01,57.92,58.85,60.09,57.53,59.12,58.66,59.54,62.16,55.98,1609308.33,31.05,,,,,,,,,,,,-,,+,-,,,,,1,2
KLSYN,27-03-2024,5.87,1.38,29.97,5.97,6.09,6.24,5.93,6.13,6.03,6.22,5.58,5.84,1702120.67,39.23,,,,,,,,,,,,-,,+,,,,,,1,1
KLKIM,27-03-2024,27.14,-0.44,-35.61,27.57,27.82,28.18,27.48,27.9,27.66,28.06,23.21,27.11,1886125.0,42.65,,,,,,,,,,,,-,,+,-,,,,,1,2
KZGYO,27-03-2024,22.18,1.65,-30.99,22.68,23.26,24.06,22.49,23.44,22.93,23.81,28.16,22.16,1548979.0,29.22,,,,,,,,,,,,,,+,,,,,,1,0
KLGYO,27-03-2024,5.38,0.94,-45.08,5.49,5.56,5.59,5.46,5.57,5.57,5.62,3.81,5.36,4738428.67,49.25,,,,,,,,,,,,-,,+,,,,,,1,1
LINK,27-03-2024,356.75,-4.29,-28.92,378.81,387.45,394.86,375.09,389.59,384.09,396.8,217.08,362.58,193426.0,41.93,,,,,,,,,,,,+,,,-,,,,-,1,2
KIMMR,27-03-2024,10.53,-4.62,-57.59,10.78,10.8,10.84,10.78,10.81,10.68,10.81,7.86,10.66,8661774.67,49.68,-,-,-,-,-,-,,,-,-,,+,,-,-,,,,,1,10
KGYO,27-03-2024,33.44,1.33,-24.25,33.66,34.29,35.26,33.49,34.5,33.73,34.94,41.16,33.05,246629.0,37.42,,,,,,,,,,,,-,,+,,,,,,1,1
LOGO,27-03-2024,79.4,-1.55,-65.6,81.48,83.32,86.16,80.87,83.93,82.34,84.77,79.31,79.48,1139150.33,33.79,,,,,,,,,,,,-,,-,-,+,,,,1,3
A1CAP,27-03-2024,28.04,-0.36,-17.25,28.93,29.48,30.15,28.72,29.64,29.24,30.0,33.73,28.01,2486681.0,34.76,,,,,,,,,,,,,,+,-,-,,,,1,2
