Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
15-05-2024 13:00,77.4,77.55,77.15,77.15,1262.0,MTRKS,68.26,77.9,72.88,63.9,+_03-05-2024 13:00:01,13.02,-,20.74,-,77.69,78.39,1.93,-0.92,2.86,53.94,62.75,-,-,-0.52,-99.13,127794.67,-,0.54,0.69,1.24,1.59,71.0,83.55,70.1,80.7,7665037.0,7.79,-0.98,8.77,64.29,67.37,67.95,70.51,2.56,64.5,17.9,112.76,4733631.67,+,-,+,-,,-_22-04-2024 09:00:01,9.2,13.53,+,-,True,-3.62,-,H_Wma15:H_Wma9:H_Tk,13.53,-,,,,,,,,-_14-05-2024 13:00:01,-,,,
15-05-2024 13:00,8.46,8.49,8.35,8.44,20325.0,MTRYO,8.56,8.59,8.89,8.68,-_10-05-2024 09:00:01,-1.34,+,-2.71,-,8.52,8.59,-0.1,-0.04,-0.06,41.75,45.66,-,-,-0.59,-88.6,84291.67,-,0.08,0.96,0.15,1.75,9.0,9.45,8.36,8.76,4144632.0,0.52,-0.05,0.57,54.11,56.82,8.79,8.83,0.04,8.49,-2.99,78.37,2886278.33,+,-,+,-,-,-_13-05-2024 09:00:01,-0.35,-4.01,-,-,False,-0.47,+,H_Wma15:H_Wma9:H_Tk,-3.44,-,,AsagiDondu,,,,,,-_14-05-2024 17:00:01,-,,,-
15-05-2024 13:00,8.6,8.62,8.58,8.62,14705.0,MZHLD,8.6,8.59,8.82,8.32,-_13-05-2024 13:00:01,0.28,+,3.67,-,8.57,8.63,-0.04,-0.04,-0.0,47.08,49.03,-,-,0.47,-97.92,284417.0,-,0.05,0.59,0.01,0.14,8.83,9.32,8.56,8.85,12362090.0,0.02,-0.03,0.05,52.71,50.84,8.54,8.64,0.1,8.68,0.23,3.84,10340095.67,+,-,+,-,,-_01-04-2024 09:00:01,0.08,0.89,+,+,False,-1.16,-,H_Tk:H_Wma15:H_Wma9,0.42,+,Arasinda,,+,,+,,,+_15-05-2024 09:00:01,-,,,
15-05-2024 13:00,50.4,50.4,50.25,50.4,21203.0,NATEN,53.25,50.8,53.93,54.73,-_03-05-2024 17:00:01,-5.35,-,-7.91,-,50.27,50.85,-1.39,-0.23,-1.16,32.89,33.22,-,-,0.1,-95.09,276370.33,-,0.13,0.27,0.45,0.88,56.0,58.5,51.9,51.9,9986016.0,1.19,-0.44,1.62,49.52,51.98,52.87,53.51,0.64,51.73,-6.74,-14.23,16032633.0,-,-,-,-,,-_15-04-2024 09:00:01,-2.47,-4.66,-,-,True,-1.2,-,H_Wma15:H_Wma9:H_Tk,-4.66,-,,,,,,,,+_15-05-2024 09:00:01,-,,,-
15-05-2024 13:00,89.45,89.55,89.3,89.55,8083.0,NETAS,81.11,89.65,95.08,89.25,-_07-05-2024 09:00:01,10.4,-,0.34,+,89.44,90.3,-1.87,-0.38,-1.48,40.09,40.48,-,-,0.11,-97.39,152071.0,-,0.11,0.12,0.75,0.83,98.0,101.4,89.4,91.25,4378914.0,12.67,1.32,11.35,65.57,72.3,89.88,86.47,3.41,70.47,-7.08,-32.55,6130572.67,-,+,+,+,,+_29-01-2024 09:00:01,-0.33,-0.37,-,+,True,3.95,-,H_Wma9:H_Wma15:H_Tk,-0.37,+,,,,,,+,,+_15-05-2024 13:00:01,-,,,+
15-05-2024 13:00,19.9,19.94,19.84,19.84,16661.0,NIBAS,20.75,19.97,20.89,21.18,-_13-05-2024 09:00:01,-4.38,-,-6.33,-,19.71,19.68,-0.44,-0.01,-0.43,41.51,34.2,-,-,-0.45,-97.56,408089.0,-,0.13,0.68,0.16,0.8,21.58,22.78,19.0,19.34,14283984.0,0.9,-0.29,1.19,47.7,59.63,21.02,21.39,0.37,20.45,-9.46,269.56,7200925.67,+,-,-,-,,-_29-04-2024 09:00:01,-1.18,-5.63,-,-,False,-1.71,-,H_Wma15:H_Wma9:H_Tk,-5.16,-,,,,,,,,+_13-05-2024 17:00:01,+,+,,-
15-05-2024 13:00,17.22,17.27,17.19,17.19,67355.0,NTGAZ,18.04,17.07,19.15,18.76,-_07-05-2024 09:00:01,-4.7,-,-8.34,-,17.03,17.1,-0.61,-0.0,-0.61,38.5,33.34,-,-,-0.35,-91.07,363010.33,-,0.16,0.96,0.09,0.51,21.1,21.78,17.1,17.34,19164365.0,0.68,-0.05,0.73,48.56,53.06,18.54,18.37,0.17,19.24,-15.83,-13.49,19319806.33,+,-,-,-,,+_06-05-2024 09:00:01,-1.35,-7.29,-,-,False,0.94,-,H_Tk:H_Wma9:H_Wma15,-6.86,-,,,,,,,,+_14-05-2024 13:00:01,+,,,-
15-05-2024 13:00,32.0,32.1,32.0,32.02,52441.0,NTHOL,28.16,31.32,31.14,27.81,+_15-04-2024 13:00:01,13.73,-,15.14,-,31.54,31.47,0.28,-0.02,0.3,62.78,57.2,-,+,-0.06,-97.19,846956.67,-,0.48,1.51,0.55,1.73,31.36,32.12,30.02,31.58,11402516.0,2.6,0.01,2.59,66.77,65.97,29.42,29.07,0.36,24.7,0.7,36.27,10534581.0,-,+,+,+,,+_29-04-2024 09:00:01,2.6,8.82,+,-,True,1.23,-,H_Wma9:H_Wma15:H_Tk,8.75,-,,,,,,,,+_14-05-2024 13:00:01,+,,,
15-05-2024 13:00,9.39,9.49,9.37,9.48,828437.0,NUGYO,7.33,8.59,8.41,7.22,+_10-05-2024 17:00:01,29.38,-,31.21,-,8.97,8.67,0.44,0.14,0.29,79.07,72.16,+,+,0.96,-93.94,5190185.67,-,0.51,5.65,0.81,9.32,7.49,8.27,7.34,8.16,19675122.0,0.25,0.07,0.18,62.85,55.48,7.49,7.4,0.09,6.9,9.38,57.93,17601595.67,+,+,+,+,,+_06-05-2024 09:00:01,1.99,26.54,+,-,False,1.19,-,H_Wma9:H_Wma15:H_Tk,25.07,-,,,,,,,,+_08-05-2024 09:00:01,+,,,
15-05-2024 13:00,283.5,283.5,282.5,283.0,1609.0,NUHCM,297.59,285.0,295.12,294.38,-_09-05-2024 09:00:01,-4.9,-,-3.86,-,282.18,283.53,-3.93,-0.52,-3.41,40.02,38.23,-,-,0.0,-97.07,23866.67,-,0.82,0.29,0.53,0.19,303.5,307.0,285.0,287.0,1052613.0,5.69,-7.05,12.74,47.49,52.62,293.17,297.76,4.59,312.75,-5.28,-43.04,1249300.0,-,-,-,-,,-_18-03-2024 09:00:01,-10.17,-3.47,-,-,False,-1.54,-,H_Tk:H_Wma15:H_Wma9,-3.3,-,,,,,,,,+_15-05-2024 09:00:01,-,,,-
