Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
22-04-2024 11:00,OZKGY,8.45,8.61,8.41,8.57,1637277.0,0.04,0.12,0.04,233.33,0.12,1014478.8,61.39,True,0,,8.05,8.73
22-04-2024 11:00,VAKBN,16.16,16.7,16.12,16.61,16028417.0,0.09,0.45,0.07,508.11,0.45,5776626.3,177.47,True,0,,15.58,17.8
22-04-2024 11:00,SISE,47.7,48.68,47.62,48.48,12398058.0,0.2,0.78,0.17,348.28,0.78,4043574.6,206.61,True,0,,46.3,49.62
22-04-2024 11:00,HALKB,14.63,15.14,14.61,15.1,32008808.0,0.04,0.47,0.09,410.87,0.47,13491846.7,137.25,True,0,,14.01,17.65
22-04-2024 11:00,A1CAP,30.74,31.02,30.6,30.96,314793.0,0.06,0.22,0.05,307.41,0.22,157374.5,100.03,True,0,,29.62,ATH
22-04-2024 11:00,ANGEN,13.92,14.08,13.9,14.08,500702.0,0.0,0.16,0.04,332.43,0.16,266523.0,87.86,True,0,,13.34,ATH
22-04-2024 11:00,GEREL,38.4,39.68,38.16,39.66,640814.0,0.02,1.26,0.27,373.68,1.26,314393.9,103.83,True,0,,35.52,39.68
22-04-2024 11:00,LIDFA,8.65,8.85,8.59,8.82,1513345.0,0.03,0.17,0.03,486.21,0.17,609365.5,148.35,True,0,,8.3,9.3
22-04-2024 11:00,VAKFN,3.17,3.24,3.15,3.23,8082665.0,0.01,0.06,0.02,252.94,0.06,3652002.6,121.32,True,0,,2.92,ATH
22-04-2024 11:00,MNDRS,12.73,12.91,12.69,12.91,634504.0,0.0,0.18,0.04,309.09,0.18,354579.4,78.95,True,0,,12.07,ATH
22-04-2024 10:00,LRSHO,3.05,3.1,3.05,3.1,3209740.0,0.0,0.05,0.01,257.14,0.05,1260922.7,154.55,True,0,,2.9,3.26
22-04-2024 10:00,DITAS,21.44,23.28,21.42,23.28,973215.0,0.0,1.84,0.17,995.24,1.84,176825.8,450.38,True,0,,20.22,28.26
22-04-2024 10:00,LMKDC,26.88,27.74,26.88,27.56,4643953.0,0.18,0.68,0.07,930.3,0.68,1321742.0,251.35,True,0,,26.0,27.58
22-04-2024 10:00,KZBGY,21.62,22.34,21.62,22.24,729246.0,0.1,0.62,0.13,362.69,0.62,367057.7,98.67,True,0,,19.97,ATH
22-04-2024 10:00,KZGYO,24.1,25.8,24.1,25.68,1345795.0,0.12,1.58,0.23,586.96,1.58,346689.9,288.18,True,0,,21.74,ATH
22-04-2024 10:00,MANAS,10.2,10.48,10.2,10.48,904295.0,0.0,0.28,0.02,1650.0,0.28,307314.7,194.26,True,0,,10.1,10.74
22-04-2024 10:00,KRVGD,28.7,30.26,28.7,30.26,491084.0,0.0,1.56,0.17,806.98,1.56,103636.3,373.85,True,0,,28.0,31.28
22-04-2024 10:00,KRSTL,8.85,8.99,8.63,8.98,1495969.0,0.01,0.13,0.02,550.0,0.13,447334.4,234.42,True,0,,8.4,9.16
22-04-2024 10:00,KRONT,24.8,25.7,24.8,25.52,327293.0,0.18,0.72,0.08,823.08,0.72,161881.6,102.18,True,0,,23.22,ATH
22-04-2024 10:00,ECILC,49.5,50.4,49.5,50.15,1319856.0,0.25,0.65,0.07,790.41,0.65,354025.0,272.81,True,0,,48.76,51.75
22-04-2024 10:00,MAGEN,20.04,21.52,20.0,21.52,9332730.0,0.0,1.48,0.24,514.11,1.48,2164850.5,331.1,True,0,,17.26,ATH
22-04-2024 10:00,MEGMT,44.58,48.64,44.56,48.36,3948915.0,0.28,3.78,0.45,747.53,3.78,1470056.8,168.62,True,0,,41.34,ATH
22-04-2024 10:00,MARBL,18.1,18.55,18.1,18.49,781602.0,0.06,0.39,0.05,635.85,0.39,329069.5,137.52,True,0,,17.85,20.16
22-04-2024 10:00,MEGAP,4.86,4.98,4.85,4.97,2003634.0,0.01,0.11,0.02,511.11,0.11,767529.1,161.05,True,0,,4.61,4.98
22-04-2024 10:00,KOZAL,23.62,24.12,23.62,24.02,26041618.0,0.1,0.4,0.1,300.0,0.4,9189062.1,183.4,True,0,,22.86,25.32
22-04-2024 10:00,MERCN,13.1,13.45,13.1,13.4,446179.0,0.05,0.3,0.05,488.24,0.3,132081.4,237.81,True,0,,12.66,13.97
22-04-2024 10:00,METRO,2.61,2.65,2.61,2.65,2048795.0,0.0,0.04,0.01,566.67,0.04,537215.8,281.37,True,0,,2.53,2.66
22-04-2024 10:00,MOBTL,7.09,7.56,7.0,7.56,7522301.0,0.0,0.47,0.1,365.35,0.47,3556047.5,111.54,True,0,,6.1,ATH
22-04-2024 10:00,CEMAS,3.36,3.48,3.36,3.46,10848699.0,0.02,0.1,0.02,354.55,0.1,2886968.2,275.78,True,0,,3.22,3.5
22-04-2024 10:00,NATEN,49.66,54.3,49.66,54.3,2017517.0,0.0,4.64,0.69,576.38,4.64,412631.2,388.94,True,0,,46.5,55.0
22-04-2024 10:00,CATES,56.65,59.5,56.65,59.15,956092.0,0.35,2.5,0.35,624.64,2.5,254251.7,276.04,True,0,,53.7,61.0
22-04-2024 10:00,CANTE,19.34,19.67,19.28,19.6,16699988.0,0.07,0.26,0.04,602.7,0.26,3267900.1,411.03,True,0,,18.71,20.4
22-04-2024 10:00,NTGAZ,18.27,18.83,18.27,18.7,669277.0,0.13,0.43,0.05,681.82,0.43,261639.4,155.8,True,0,,17.9,ATH
22-04-2024 10:00,NTHOL,26.16,26.62,26.1,26.62,626507.0,0.0,0.46,0.04,1177.78,0.46,400489.2,56.44,True,0,,25.74,26.64
22-04-2024 10:00,OZGYO,5.65,5.75,5.62,5.74,1186209.0,0.01,0.09,0.01,542.86,0.09,397968.5,198.07,True,0,,5.5,ATH
22-04-2024 10:00,EDATA,21.8,22.58,21.8,22.4,1120967.0,0.18,0.6,0.07,782.35,0.6,380845.8,194.34,True,0,,21.0,23.88
22-04-2024 10:00,ISGSY,32.26,32.76,31.8,32.64,719780.0,0.12,0.38,0.1,295.83,0.38,195173.5,268.79,True,0,,30.32,ATH
22-04-2024 10:00,EGSER,3.72,3.83,3.7,3.83,2837596.0,0.0,0.11,0.01,1000.0,0.11,801358.1,254.1,True,0,,3.55,ATH
22-04-2024 10:00,ISSEN,11.0,11.22,10.99,11.16,417724.0,0.06,0.16,0.05,247.83,0.16,149555.9,179.31,True,0,,10.56,11.2
22-04-2024 10:00,HEKTS,15.43,15.72,15.43,15.68,10332341.0,0.04,0.25,0.04,495.24,0.25,3641105.6,183.77,True,0,,15.04,16.66
22-04-2024 10:00,GOZDE,22.9,23.38,22.9,23.26,507064.0,0.12,0.36,0.05,650.0,0.36,118829.9,326.71,True,0,,22.2,25.42
22-04-2024 10:00,HLGYO,2.87,2.89,2.85,2.89,6039654.0,0.0,0.02,0.01,185.71,0.02,2043322.6,195.58,True,0,,2.78,2.96
22-04-2024 10:00,HUBVC,12.67,13.12,12.66,13.09,971931.0,0.03,0.42,0.03,1455.56,0.42,316911.7,206.69,True,0,,12.6,13.24
22-04-2024 10:00,GOKNR,22.28,23.08,22.28,22.9,1434544.0,0.18,0.62,0.1,507.84,0.62,370297.3,287.4,True,0,,21.06,ATH
22-04-2024 10:00,GLCVY,46.24,47.2,46.2,46.94,215892.0,0.26,0.7,0.13,446.87,0.7,91028.2,137.17,True,0,,46.34,48.72
22-04-2024 10:00,IDGYO,6.69,6.98,6.58,6.9,558330.0,0.08,0.21,0.01,2233.33,0.21,146938.9,279.97,True,0,,6.49,6.93
22-04-2024 10:00,IMASM,17.55,17.82,17.54,17.79,1820469.0,0.03,0.24,0.06,313.79,0.24,606141.2,200.34,True,0,,17.02,18.2
22-04-2024 10:00,FZLGY,12.2,12.43,12.18,12.38,1373553.0,0.05,0.18,0.05,291.3,0.18,364412.5,276.92,True,0,,11.6,ATH
22-04-2024 10:00,FRIGO,8.04,8.17,8.04,8.15,804504.0,0.02,0.11,0.03,243.75,0.11,293446.8,174.16,True,0,,7.6,ATH
22-04-2024 10:00,FORTE,71.65,73.05,71.55,72.65,300753.0,0.4,1.0,0.08,1150.0,1.0,93858.0,220.43,True,0,,68.8,74.7
22-04-2024 10:00,IPEKE,39.8,40.24,39.64,40.22,1582617.0,0.02,0.42,0.08,438.46,0.42,466690.6,239.11,True,0,,38.64,42.8
22-04-2024 10:00,FENER,90.85,92.75,90.4,92.6,1182684.0,0.15,1.75,0.15,1066.67,1.75,413624.2,185.93,True,0,,89.7,98.25
22-04-2024 10:00,ISYAT,11.1,11.28,11.1,11.23,487982.0,0.05,0.13,0.03,381.48,0.13,188716.4,158.58,True,0,,10.75,11.59
22-04-2024 10:00,KOZAA,49.44,51.05,49.44,51.0,2598629.0,0.05,1.56,0.27,486.47,1.56,772775.1,236.27,True,0,,47.62,51.6
22-04-2024 10:00,EUREN,15.24,15.51,15.23,15.45,2203413.0,0.06,0.21,0.03,536.36,0.21,748496.8,194.38,True,0,,14.86,16.65
22-04-2024 10:00,EUPWR,153.4,156.9,153.3,155.9,672867.0,1.0,2.5,0.45,455.56,2.5,169482.5,297.01,True,0,,148.8,157.0
22-04-2024 10:00,IZMDC,7.05,7.27,7.05,7.24,5708448.0,0.03,0.19,0.04,331.82,0.19,1616516.5,253.13,True,0,,6.56,ATH
22-04-2024 10:00,KARSN,11.53,12.12,11.36,12.12,19700948.0,0.0,0.59,0.06,900.0,0.59,2493634.9,690.05,True,0,,9.94,ATH
22-04-2024 10:00,ESEN,20.54,21.94,20.3,21.94,4578907.0,0.0,1.4,0.28,396.45,1.4,841124.4,444.38,True,0,,18.28,ATH
22-04-2024 10:00,KARTN,135.0,138.9,134.2,137.8,210259.0,1.1,2.8,0.53,428.3,2.8,89727.3,134.33,True,0,,128.0,139.1
22-04-2024 10:00,KAYSE,29.86,30.48,29.82,30.44,1333231.0,0.04,0.58,0.09,559.09,0.58,450513.9,195.94,True,0,,29.14,32.48
22-04-2024 10:00,EPLAS,6.54,6.73,6.52,6.73,1718421.0,0.0,0.19,0.05,304.26,0.19,469789.0,265.79,True,0,,6.17,6.77
22-04-2024 10:00,KFEIN,127.5,133.8,126.7,133.6,543976.0,0.2,6.1,0.76,702.63,6.1,112675.4,382.78,True,0,,120.2,ATH
22-04-2024 10:00,KMPUR,63.95,67.75,63.75,66.85,1600447.0,0.9,2.9,0.31,820.63,2.9,250923.7,537.82,True,0,,62.5,ATH
22-04-2024 10:00,EMKEL,15.4,15.7,15.3,15.64,874736.0,0.06,0.24,0.04,585.71,0.24,352776.3,147.96,True,0,,14.78,15.7
22-04-2024 10:00,KOPOL,47.46,49.02,47.46,48.8,609121.0,0.22,1.34,0.34,298.81,1.34,166690.0,265.42,True,0,,44.88,48.9
