Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
02-02-2024 13:00,26.76,26.94,26.66,26.92,218691.0,AGROT,14.06,26.21,23.58,15.18,+_05-01-2024 13:00:00,91.45,-,77.28,-,27.27,26.77,2.31,-0.03,2.34,71.89,82.5,-,-,0.6,-96.69,2770463.33,-,0.35,1.3,0.15,0.55,18.15,22.04,17.5,21.44,77364515.0,,,,,,15.7,,,,18.13,-16.99,79105933.0,+,-,-,-,11.22,71.44,+,-,False,,-,H_Wma9:H_Wma15:H_Tk,69.79,-,,,,,,,,-_02-02-2024 09:00:00,+,,,,
02-02-2024 13:00,9.12,9.12,9.1,9.1,19490.0,AGYO,8.8,9.28,9.59,8.99,-_26-01-2024 17:00:00,3.46,-,1.22,+,9.22,9.25,-0.12,-0.03,-0.09,36.49,40.51,-,-,-0.22,-97.94,534805.0,-,0.12,1.35,0.15,1.67,10.0,10.21,9.47,9.5,16022615.0,1.06,-0.05,1.11,62.6,63.71,9.24,9.0,0.24,8.56,-3.06,-27.57,17744014.67,-,-,+,+,-0.14,-1.5,-,+,False,2.66,-,H_Wma9:H_Wma15:H_Tk,-1.28,+,Arasinda,,,,,,,-_01-02-2024 09:00:00,-,,,,+
02-02-2024 13:00,13.11,13.12,13.01,13.09,1502824.0,AHGAZ,11.81,12.86,12.58,10.81,+_12-01-2024 13:00:00,10.82,-,21.09,-,12.87,12.82,0.32,-0.02,0.34,77.63,76.84,-,+,-0.15,-82.64,4014814.0,-,0.22,1.73,0.27,2.11,12.23,12.96,12.04,12.58,88125513.0,-0.06,-0.22,0.16,55.9,49.52,11.37,11.67,0.3,12.01,3.97,32.59,65227696.33,+,-,+,-,1.72,15.15,+,-,True,-2.56,-,H_Tk:H_Wma15:H_Wma9,14.45,-,,,,,,,,+_02-02-2024 09:00:00,+,,,,
02-02-2024 13:00,40.06,40.06,39.98,40.04,2101610.0,AKBNK,36.88,39.94,39.6,39.56,+_31-01-2024 09:00:00,8.58,-,1.21,+,40.02,39.96,-0.08,0.05,-0.13,49.43,47.58,+,-,0.0,-96.36,25872400.0,-,0.02,0.06,0.08,0.21,40.56,41.4,37.8,40.32,552896548.0,4.04,0.54,3.5,65.76,65.3,39.45,37.41,2.03,35.89,-1.47,13.92,606975562.33,+,+,+,+,0.59,1.51,+,+,False,5.43,-,H_Wma9:H_Wma15:H_Tk,1.35,+,,,,,,,,+_01-02-2024 09:00:00,+,,,,
02-02-2024 13:00,179.8,180.3,179.3,180.3,21316.0,AKCNS,153.1,177.0,170.8,146.9,+_28-12-2023 17:00:00,17.77,-,22.74,-,177.61,175.05,5.2,0.89,4.32,75.19,69.13,+,+,0.39,-94.49,205527.67,-,2.69,1.52,5.25,3.0,162.2,166.5,157.1,165.7,3485933.0,9.93,-2.0,11.93,63.81,59.39,150.44,150.55,0.11,160.75,2.28,-29.49,4868457.0,-,-,+,-,29.86,19.85,+,-,False,-0.07,+,H_Tk:H_Wma15:H_Wma9,19.19,-,,,,,,,,+_30-01-2024 09:00:00,+,,,,
02-02-2024 13:00,4.96,4.98,4.96,4.98,15454.0,AKENR,4.75,4.93,4.81,4.49,+_24-01-2024 09:00:00,4.73,-,11.04,-,4.95,4.94,0.09,-0.01,0.1,63.14,62.87,-,+,0.2,-99.21,865471.0,-,0.03,0.51,0.04,0.87,4.4,5.18,4.37,4.91,44287836.0,-0.16,-0.08,-0.09,51.13,45.47,4.5,4.65,0.15,5.58,12.36,134.62,24928212.0,+,-,+,-,0.48,10.58,+,-,False,-3.19,-,H_Tk:H_Wma15:H_Wma9,10.14,-,,,,,,,,+_31-01-2024 09:00:00,+,,,,
02-02-2024 13:00,2.14,2.17,2.13,2.17,7388548.0,AKFGY,2.06,2.09,2.04,1.86,+_23-01-2024 09:00:00,5.53,-,16.67,-,2.11,2.09,0.05,0.01,0.04,71.35,63.27,+,+,1.4,-92.71,43440786.67,-,0.06,2.92,0.08,3.95,1.87,2.11,1.87,2.08,777858596.0,-0.11,-0.03,-0.07,48.2,44.77,1.95,2.02,0.07,2.26,11.23,35.62,593210343.67,+,-,-,-,0.22,11.15,+,-,False,-3.54,-,H_Tk:H_Wma15:H_Wma9,9.1,-,,,,,,,,+_31-01-2024 13:00:00,+,,,,
02-02-2024 13:00,19.97,19.97,19.95,19.97,83215.0,AKFYE,17.41,20.47,19.81,16.36,+_02-01-2024 09:00:00,14.71,-,22.07,-,20.16,20.13,0.4,-0.06,0.46,60.47,74.58,-,-,0.0,-98.32,5227538.0,-,0.19,0.93,0.16,0.8,18.82,19.33,18.55,18.9,119117314.0,1.1,-0.21,1.31,61.18,60.01,17.05,17.25,0.2,17.57,0.75,32.43,94162073.67,+,-,+,-,2.92,17.11,+,-,False,-1.14,-,H_Tk:H_Wma15:H_Wma9,16.99,-,,,,,,,,-_01-02-2024 13:00:00,-,,,,
02-02-2024 13:00,6.61,6.62,6.61,6.61,57323.0,AKGRT,5.95,6.57,6.5,5.85,+_26-01-2024 17:00:00,11.09,-,13.09,-,6.59,6.6,0.07,-0.01,0.08,58.69,60.0,-,-,-0.15,-99.33,3983207.67,-,0.02,0.25,0.01,0.22,6.31,6.68,6.27,6.67,153409434.0,0.41,-0.05,0.46,60.77,53.97,5.93,5.87,0.06,6.8,5.71,2.85,166404562.67,-,-,+,-,0.68,11.49,+,-,True,0.96,-,H_Tk:H_Wma9:H_Wma15,11.49,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
02-02-2024 13:00,200.8,202.5,200.7,202.4,1282.0,AKMGY,156.85,195.3,192.55,159.75,+_31-01-2024 13:00:00,29.04,-,26.7,-,199.44,195.46,6.57,1.01,5.56,67.71,62.59,+,+,0.8,-98.8,47165.0,-,2.96,1.49,6.94,3.55,178.0,196.5,174.2,181.6,1320537.0,15.9,0.35,15.56,69.36,62.93,157.22,154.54,2.68,156.8,2.02,-21.54,1201000.33,+,+,+,-,45.18,28.73,+,-,False,1.73,-,H_Wma9:H_Tk:H_Wma15,27.65,-,,,,,,,,+_31-01-2024 09:00:00,+,,,,
02-02-2024 13:00,94.0,94.2,94.0,94.15,11906.0,AKSA,88.63,93.82,91.4,94.68,+_26-01-2024 13:00:00,6.22,-,-0.55,+,94.05,93.69,1.27,0.08,1.2,62.03,64.08,+,-,0.16,-97.98,267644.67,-,0.1,0.1,0.46,0.49,87.2,93.2,86.65,93.2,4072035.0,2.83,-0.23,3.06,55.05,53.44,90.16,89.29,0.87,91.72,6.88,-6.66,4208020.67,-,-,+,-,3.99,4.42,+,-,False,0.98,-,H_Tk:H_Wma9:H_Wma15,4.26,-,,,,-,,,,+_31-01-2024 09:00:00,+,,,,
02-02-2024 13:00,37.32,37.38,37.26,37.26,33372.0,AKSEN,33.74,36.8,35.31,31.59,+_25-01-2024 13:00:00,10.42,-,17.95,-,36.62,36.41,0.82,0.05,0.77,76.75,73.03,+,+,-0.16,-99.37,2057306.33,-,0.64,1.75,0.85,2.34,33.28,35.76,32.76,35.5,31089604.0,-1.33,0.16,-1.49,53.5,41.3,32.33,32.7,0.37,35.69,6.67,-3.69,34604843.33,-,+,+,-,4.93,15.24,+,-,True,-1.13,-,H_Tk:H_Wma15:H_Wma9,15.24,-,,,,,,,,+_31-01-2024 17:00:00,+,,,,
02-02-2024 13:00,15.0,15.0,14.95,14.97,28565.0,AKSGY,12.18,14.53,14.37,12.22,+_29-12-2023 13:00:00,22.91,-,22.5,-,14.63,14.5,0.32,0.02,0.29,66.78,59.93,+,+,-0.2,-98.21,964924.0,-,0.34,2.31,0.47,3.25,12.94,14.96,12.72,13.88,28315320.0,1.33,-0.08,1.42,71.35,64.51,12.3,12.07,0.23,12.31,7.26,72.6,19101138.67,+,-,+,-,2.67,21.69,+,-,True,1.95,-,H_Tk:H_Wma9:H_Wma15,21.53,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
02-02-2024 13:00,14.35,14.42,14.32,14.42,109034.0,AKSUE,12.82,15.36,14.16,11.16,+_05-01-2024 09:00:00,12.47,-,29.25,-,15.01,14.69,0.88,0.04,0.84,61.45,78.4,+,-,0.49,-96.88,1507166.0,-,0.59,3.91,0.27,1.86,11.51,12.9,11.46,12.09,8910728.38,-2.98,0.5,-3.48,31.23,21.68,11.52,11.94,0.41,13.62,5.07,222.05,4747559.49,+,+,-,-,2.9,25.13,+,-,False,-3.45,-,H_Tk:H_Wma15:H_Wma9,24.27,-,,,,,,,,-_01-02-2024 17:00:00,-,,,,
02-02-2024 13:00,14.35,14.42,14.32,14.42,109034.0,AKSUE,12.82,15.36,14.16,11.16,+_05-01-2024 09:00:00,12.47,-,29.25,-,15.01,14.69,0.88,0.04,0.84,61.45,78.4,+,-,0.49,-96.88,1507166.0,-,0.59,3.91,0.27,1.86,11.51,12.9,11.46,12.09,8910728.38,-2.98,0.5,-3.48,31.23,21.68,11.52,11.94,0.41,13.62,5.07,222.05,4747559.49,+,+,-,-,2.9,25.13,+,-,False,-3.45,-,H_Tk:H_Wma15:H_Wma9,24.27,-,,,,,,,,-_01-02-2024 17:00:00,-,,,,
02-02-2024 13:00,4.63,4.65,4.63,4.63,91984.0,AKYHO,3.93,4.65,4.6,4.59,+_01-02-2024 17:00:00,17.77,-,0.87,+,4.56,4.53,0.03,0.02,0.02,60.44,52.93,+,+,-0.22,-99.16,4727847.0,-,0.07,1.47,0.1,2.14,5.14,5.48,4.22,4.4,94975305.0,0.35,0.14,0.2,63.17,61.07,4.23,3.95,0.28,4.16,-14.23,63.65,63964382.67,+,+,+,-,0.4,9.48,+,-,True,7.02,-,H_Wma9:H_Tk:H_Wma15,9.48,-,,,,,,,,+_01-02-2024 13:00:00,+,,,,
02-02-2024 13:00,109.8,110.0,109.8,109.9,39367.0,ALARK,99.4,108.65,102.22,92.72,+_26-01-2024 09:00:00,10.57,-,18.52,-,109.69,108.97,3.46,0.12,3.34,68.68,73.63,+,-,0.0,-98.16,926946.33,-,0.21,0.19,0.93,0.85,95.6,104.1,92.45,103.6,25697700.0,-2.06,-0.77,-1.29,53.37,45.96,95.22,96.72,1.51,107.9,7.92,26.76,22799547.67,+,-,+,-,14.68,15.42,+,-,False,-1.56,-,H_Tk:H_Wma15:H_Wma9,15.32,-,,,,,,,,+_31-01-2024 13:00:00,+,,,,
02-02-2024 13:00,4.34,4.35,4.34,4.35,185903.0,ALBRK,4.02,4.27,4.18,3.96,+_02-01-2024 09:00:00,8.23,-,9.71,-,4.3,4.28,0.06,0.0,0.05,69.33,63.91,+,+,0.23,-98.78,6642733.0,-,0.05,1.23,0.07,1.64,4.1,4.26,4.0,4.24,174794359.0,0.16,-0.05,0.21,62.24,58.06,4.0,4.02,0.02,4.16,3.41,27.08,162282659.67,+,-,+,-,0.35,8.77,+,-,False,-0.39,+,H_Tk:H_Wma15:H_Wma9,8.52,-,,,,,,,,+_31-01-2024 17:00:00,+,,,,
02-02-2024 13:00,1203.0,1207.0,1201.0,1204.0,1258.0,ALCAR,1105.26,1191.0,1154.0,1083.0,+_26-01-2024 09:00:00,8.93,-,11.17,-,1195.16,1185.49,27.13,4.47,22.66,65.16,64.74,+,+,0.17,-97.69,23632.67,-,8.84,0.74,18.51,1.56,1123.0,1134.0,1071.0,1103.0,515644.0,130.34,-49.16,179.5,55.05,61.26,1119.11,1128.22,9.11,1111.4,1.1,67.82,367269.0,+,-,+,-,84.89,7.59,+,-,False,-0.81,-,H_Wma15:H_Wma9:H_Tk,7.32,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
02-02-2024 13:00,110.8,111.2,110.7,110.7,8214.0,ALCTL,94.0,110.2,107.65,89.35,+_19-01-2024 09:00:00,17.76,-,23.89,-,110.23,109.12,3.1,0.12,2.97,66.4,66.07,+,+,-0.18,-96.81,216755.33,-,0.47,0.43,1.58,1.45,97.2,111.5,96.9,103.2,5187796.0,-0.96,1.25,-2.21,57.63,47.15,91.58,90.82,0.76,104.3,6.17,100.04,3573409.0,+,+,+,-,19.12,20.87,+,-,True,0.83,-,H_Tk:H_Wma9:H_Wma15,20.87,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
02-02-2024 13:00,101.8,101.8,101.5,101.6,77207.0,ALFAS,99.64,101.0,97.22,89.12,+_29-01-2024 09:00:00,1.96,+,14.0,-,101.05,100.93,2.21,0.0,2.21,61.97,64.05,+,-,-0.2,-98.81,2506432.67,-,0.55,0.55,0.67,0.67,95.4,95.95,90.15,94.0,36740197.0,-1.69,-4.66,2.97,46.41,48.88,91.39,96.8,5.41,122.12,-1.47,-14.75,41771196.0,-,-,-,-,10.21,11.17,+,-,True,-5.59,-,H_Tk:H_Wma15:H_Wma9,11.06,-,,,,,,,,+_31-01-2024 17:00:00,+,,,,
02-02-2024 13:00,41.54,41.6,41.54,41.56,4562.0,ALGYO,39.54,41.25,40.23,37.97,+_25-01-2024 13:00:00,5.11,-,9.45,-,41.42,41.19,0.55,0.04,0.51,65.26,63.69,+,+,-0.05,-99.08,246156.33,-,0.14,0.33,0.37,0.89,38.84,41.36,38.22,40.9,8127838.0,0.98,-0.75,1.74,56.41,53.11,38.65,39.25,0.6,43.15,5.3,23.66,6784682.0,+,-,+,-,2.91,7.53,+,-,True,-1.53,-,H_Tk:H_Wma15:H_Wma9,7.48,-,,,,,,,,+_31-01-2024 09:00:00,+,,,,
02-02-2024 13:00,30.66,30.7,30.62,30.7,9536.0,ALKA,28.26,29.93,29.18,26.89,+_23-01-2024 09:00:00,8.63,-,14.17,-,30.26,29.77,0.74,0.2,0.55,78.34,69.33,+,+,0.13,-98.85,404576.0,-,0.44,1.46,0.93,3.11,27.0,28.86,26.56,28.56,3813813.0,-0.79,-0.02,-0.77,49.64,45.14,27.44,27.57,0.13,30.94,5.86,44.26,3306775.0,-,-,-,-,3.26,11.87,+,-,False,-0.46,+,H_Tk:H_Wma15:H_Wma9,11.57,-,,,,,,,,+_30-01-2024 09:00:00,+,,,,
02-02-2024 13:00,39.46,39.48,39.34,39.34,15605.0,ALKIM,37.05,38.8,37.86,34.49,+_26-01-2024 09:00:00,6.17,-,14.06,-,39.02,38.7,0.69,0.13,0.57,75.08,69.94,+,+,-0.3,-96.05,256503.0,-,0.32,0.81,0.64,1.65,36.22,38.3,35.9,37.48,5816725.0,0.18,-0.52,0.7,52.02,50.0,36.17,36.58,0.41,40.48,3.48,69.56,4393766.0,+,-,+,-,3.17,8.75,+,-,True,-1.11,-,H_Tk:H_Wma15:H_Wma9,8.75,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
02-02-2024 13:00,7.68,7.71,7.65,7.71,100081.0,ALMAD,7.6,7.66,7.45,7.04,+_29-01-2024 09:00:00,1.45,+,9.52,-,7.66,7.64,0.15,-0.0,0.15,63.59,63.76,-,-,0.39,-96.83,1345717.0,-,0.05,0.63,0.07,0.92,7.16,7.61,6.75,7.61,30343654.0,-0.06,-0.31,0.24,49.44,49.9,7.14,7.55,0.41,8.54,6.58,101.43,19200046.67,+,-,-,-,0.57,7.95,+,-,False,-5.42,-,H_Tk:H_Wma15:H_Wma9,7.11,-,,,,,,,,+_31-01-2024 13:00:00,+,,,,
02-02-2024 13:00,23.51,23.52,23.5,23.51,126408.0,ALTIN,21.63,23.37,23.35,22.76,+_31-01-2024 17:00:00,8.7,-,3.3,-,23.4,23.34,0.05,0.03,0.02,65.76,53.31,+,+,0.0,-98.64,3913999.33,-,0.11,0.48,0.17,0.73,23.28,23.42,23.12,23.25,57477857.0,1.66,0.27,1.39,78.91,74.03,22.78,21.97,0.81,20.38,-0.13,-23.61,67629612.67,-,+,+,+,0.73,3.19,+,-,False,3.69,-,H_Wma9:H_Wma15:H_Tk,3.14,-,,,,,,,,+_30-01-2024 13:00:00,+,,,,
02-02-2024 13:00,13.64,13.68,13.6,13.65,60941.0,ANELE,11.22,13.37,13.04,12.25,+_29-01-2024 09:00:00,21.61,-,11.43,-,13.52,13.38,0.31,0.04,0.27,66.67,62.35,+,+,0.15,-96.33,675540.67,-,0.13,0.96,0.27,2.0,12.13,13.43,11.93,13.43,11943837.0,1.54,0.06,1.48,65.29,66.12,11.98,11.53,0.45,11.22,11.27,-48.55,16053369.67,-,+,+,+,1.67,13.94,+,-,False,3.87,-,H_Wma9:H_Wma15:H_Tk,13.52,-,,,,,,,,+_31-01-2024 13:00:00,+,,,,
02-02-2024 13:00,14.1,14.15,14.07,14.13,182731.0,ANGEN,13.74,13.76,13.7,12.98,+_30-01-2024 13:00:00,2.84,-,8.86,-,13.89,13.78,0.15,0.05,0.1,71.51,58.78,+,+,0.21,-93.14,1098629.67,-,0.24,1.71,0.35,2.55,13.62,13.82,13.22,13.7,13725086.0,-0.7,0.0,-0.7,46.05,40.48,13.18,13.32,0.14,16.54,1.26,-17.03,14890761.67,+,+,-,-,0.95,7.2,+,-,False,-1.06,-,H_Tk:H_Wma15:H_Wma9,6.74,-,,,,,,,,+_31-01-2024 09:00:00,+,,,,
02-02-2024 13:00,43.38,43.4,43.3,43.4,7967.0,ANHYT,40.57,43.07,42.44,38.54,+_15-01-2024 09:00:00,6.96,-,12.61,-,43.04,42.9,0.52,-0.02,0.54,64.83,61.41,-,+,0.05,-98.92,299071.33,-,0.36,0.83,0.5,1.17,40.0,44.28,39.38,42.52,5895135.0,2.79,-1.37,4.16,58.5,56.99,39.7,40.38,0.68,44.96,6.3,78.99,4034649.33,+,-,+,-,3.7,9.31,+,-,False,-1.67,-,H_Tk:H_Wma15:H_Wma9,9.05,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
02-02-2024 13:00,71.0,71.15,70.9,71.15,33225.0,ANSGR,62.69,71.1,71.57,65.03,-_26-01-2024 13:00:00,13.49,-,9.42,-,71.27,70.92,0.19,0.04,0.15,51.66,49.82,+,+,0.21,-95.68,425654.0,-,0.12,0.16,0.23,0.33,69.95,74.85,68.95,71.8,11648197.0,11.76,-1.31,13.08,77.76,78.78,65.92,64.33,1.59,56.08,2.64,16.81,10867245.33,+,-,+,+,5.23,7.93,+,-,False,2.47,-,H_Wma9:H_Wma15:H_Tk,7.55,-,,,,,,,,-_02-02-2024 09:00:00,+,,,,
02-02-2024 13:00,67.15,67.65,66.8,67.0,111608.0,ARASE,58.62,64.95,63.98,58.5,+_29-01-2024 09:00:00,14.29,-,14.53,-,65.54,65.0,1.01,0.24,0.78,68.52,60.3,+,+,-0.15,-83.16,332842.67,-,1.46,2.23,2.0,3.08,61.6,64.25,60.3,63.5,3919601.0,4.27,-0.12,4.39,62.53,61.67,60.43,59.78,0.65,59.82,3.08,-29.69,4377465.67,-,-,+,-,6.57,10.87,+,-,True,1.09,-,H_Wma9:H_Tk:H_Wma15,10.54,-,,,,,,,,+_31-01-2024 09:00:00,+,,,,
