Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
SISE,04-04-2024,46.44,4.13,20.52,45.73,45.88,46.28,46.94,45.73,45.95,45.66,45.99,47.83,45.89,29681255.33,45.29,+,+,+,,,,,-_26-02-2024 09:00:00,-_01-03-2024 09:00:00,,,+,+,,-,,+,,,,,+,7,1
KONKA,04-04-2024,46.66,5.47,257.27,46.0,46.28,47.03,48.29,45.95,46.41,46.01,46.34,47.67,46.45,1002635.67,43.03,+,+,,,,,,-_05-03-2024 09:00:00,-_06-03-2024 09:00:00,,,+,,,-,,+,+,+,,,+,7,1
TRGYO,04-04-2024,39.32,4.85,28.46,39.11,39.32,39.49,39.42,39.02,39.37,39.23,39.53,30.97,38.87,1848445.67,50.27,+,+,,,,,,-_02-04-2024 09:00:00,-_03-04-2024 09:00:00,,,+,+,,+,,+,,,,,+,7,0
GRNYO,04-04-2024,10.78,10.0,3.99,10.38,10.28,10.09,9.81,10.42,10.24,10.35,10.23,7.69,10.51,6106892.67,62.76,+,+,+,,,,,+_14-03-2024 09:00:00,+_08-03-2024 09:00:00,,,+,+,,+,,+,,,,,,7,0
HLGYO,04-04-2024,2.87,7.89,311.31,2.8,2.84,2.92,3.01,2.79,2.86,2.81,2.87,2.94,2.81,34449444.67,41.77,+,+,,,,,,-_13-03-2024 09:00:00,-_15-03-2024 09:00:00,,,+,+,,-,,+,+,+,,,,7,1
TSPOR,04-04-2024,1.45,3.57,143.84,1.42,1.43,1.45,1.5,1.43,1.43,1.42,1.43,1.69,1.46,54107998.67,39.58,+,+,,,,,,-_28-02-2024 09:00:00,-_01-03-2024 09:00:00,,,+,+,,-,,,,,+,,+,6,1
KOZAL,04-04-2024,22.04,3.67,16.81,21.83,21.94,22.13,22.33,21.81,21.97,21.88,21.97,22.82,22.03,81809012.33,47.76,+,+,,,,,,-_01-04-2024 09:00:00,-_18-03-2024 09:00:00,,,+,,+,-,,+,,,,,+,6,1
MGROS,04-04-2024,433.5,4.27,21.9,423.88,425.75,432.42,440.32,424.34,426.97,420.32,425.84,354.97,428.17,1749733.33,46.0,+,+,+,,,,,-_19-03-2024 09:00:00,-_21-03-2024 09:00:00,,,+,+,,-,,+,,,,,,6,1
ARSAN,04-04-2024,13.56,3.2,37.87,13.48,13.5,13.51,13.51,13.47,13.5,13.53,13.49,11.45,13.45,1020577.0,50.95,+,+,+,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,+,,,-,,+,,,,+,,6,1
MPARK,04-04-2024,212.0,9.22,33.66,200.19,196.54,192.38,187.7,201.81,195.57,196.86,193.25,140.98,206.6,685421.67,65.2,+,,,,,,,+_29-03-2024 09:00:00,+_15-01-2024 09:00:00,,,+,+,,+,,+,,,,+,,6,0
ISFIN,04-04-2024,10.59,2.22,91.52,10.53,10.56,10.65,10.81,10.53,10.58,10.49,10.58,10.57,10.58,13920787.0,43.5,+,+,,,,,,-_19-02-2024 09:00:00,-_02-02-2024 09:00:00,,,+,,,-,+,+,,,+,,,6,1
AKFGY,04-04-2024,2.17,5.34,107.55,2.14,2.17,2.22,2.28,2.14,2.18,2.14,2.18,2.19,2.15,63466579.67,43.03,+,,,,,,,-_18-03-2024 09:00:00,-_21-03-2024 09:00:00,,,+,+,+,-,,+,,+,,,,6,1
BNTAS,04-04-2024,13.05,9.94,71.83,12.68,12.93,13.18,13.23,12.61,13.0,12.74,13.33,9.09,12.46,3235672.33,49.59,+,+,,,,,,-_28-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,,,+,,+,,,,,+,6,0
SKYLP,04-04-2024,146.7,1.87,108.99,142.77,142.76,144.59,148.3,143.17,143.0,141.41,142.46,106.71,148.83,470540.0,47.54,,,+,+,,,+,+_04-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,+,,-,,-,+,,+,,,6,2
YKBNK,04-04-2024,28.6,3.77,90.01,28.07,27.61,26.84,25.92,28.19,27.45,27.95,27.28,19.19,28.38,183282544.0,67.7,+,,,,,,,+_19-03-2024 09:00:00,+_19-03-2024 09:00:00,,,+,+,,+,,+,,,,+,,6,0
ETYAT,04-04-2024,15.42,1.72,-27.83,15.37,15.36,15.34,15.22,15.37,15.36,15.33,15.36,10.39,15.17,528501.0,53.33,+,+,+,,,,,+_02-04-2024 09:00:00,+_02-02-2024 09:00:00,,-,+,,,+,,+,,,,,,6,1
HATEK,04-04-2024,14.05,1.81,6.56,13.91,13.91,14.05,14.28,13.93,13.93,13.81,13.84,12.19,14.14,2322666.67,46.37,+,+,,,,,,-_06-03-2024 09:00:00,-_13-03-2024 09:00:00,,,+,,+,-,,,,,,,+,5,1
KARYE,04-04-2024,40.7,10.0,-11.65,38.75,39.24,40.9,43.39,38.77,39.53,38.41,39.23,34.41,39.57,2481723.0,42.7,+,+,,,,,,-_08-03-2024 09:00:00,-_11-03-2024 09:00:00,,,+,+,,-,,,,+,,,,5,1
KTLEV,04-04-2024,129.4,2.13,-7.83,128.19,127.24,125.03,121.38,128.39,126.83,128.13,126.98,66.2,128.63,1337824.33,61.21,+,,,,,,,+_12-03-2024 09:00:00,+_11-03-2024 09:00:00,,,+,,,,,+,,+,-,+,,5,1
KSTUR,04-04-2024,7475.0,9.97,-3.12,6770.03,6742.86,6740.94,6507.61,6834.7,6749.42,6492.83,6832.21,2621.02,7250.0,2123.0,59.33,,,,+,+,,+,+_04-04-2024 09:00:00,+_03-04-2024 09:00:00,,-,,+,,+,,,,,,,,5,1
ALARK,04-04-2024,128.1,1.91,-14.85,127.38,127.71,127.94,127.57,127.25,127.79,127.78,128.11,104.46,127.97,4543597.67,52.42,+,+,+,,,,,-_02-04-2024 09:00:00,-_02-04-2024 09:00:00,,,+,,,-,,,,,,,+,5,1
VKGYO,04-04-2024,1.89,2.16,512.85,1.89,1.9,1.92,1.96,1.88,1.91,1.89,1.91,1.93,1.88,51753089.67,39.71,+,,,,,,,-_05-03-2024 09:00:00,-_06-03-2024 09:00:00,,,+,,,-,,+,+,+,,,,5,1
KCHOL,04-04-2024,209.2,2.5,54.82,205.67,202.88,198.42,192.74,206.53,201.94,204.54,200.6,145.36,208.7,14969176.67,68.87,,,,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,+,+,,+,,+,,,,+,,5,0
VESBE,04-04-2024,20.12,3.23,-27.38,19.55,19.44,19.39,19.36,19.62,19.43,19.38,19.33,16.49,20.0,18520614.67,59.32,,,,,+,+,,+_03-04-2024 09:00:00,+_04-04-2024 09:00:00,+,,,,,-,,+,,,+,,,5,1
GARAN,04-04-2024,72.35,3.95,99.79,70.48,69.76,68.65,67.41,70.73,69.52,70.19,69.27,53.26,71.73,32067477.0,66.61,,,,,,,,+_19-03-2024 09:00:00,+_20-03-2024 09:00:00,,,+,+,,+,,+,,+,,,,5,0
MOBTL,04-04-2024,6.14,5.68,16.26,5.92,5.94,6.07,6.24,5.93,5.96,5.87,5.93,4.89,6.07,24648464.33,47.71,,+,+,,,,,-_08-03-2024 09:00:00,-_14-03-2024 09:00:00,,,,+,,-,,+,,,,,+,5,1
BASGZ,04-04-2024,18.71,2.69,128.02,18.6,18.82,19.23,19.75,18.55,18.9,18.62,18.99,18.6,18.54,820579.67,36.83,+,,,,,,,-_12-03-2024 09:00:00,-_12-03-2024 09:00:00,,,+,,,-,+,+,,+,,,,5,1
TKFEN,04-04-2024,40.08,4.7,42.9,39.58,39.95,40.63,41.47,39.5,40.09,39.68,40.23,41.32,39.65,3491768.33,41.98,+,+,,,,,,-_04-03-2024 09:00:00,-_12-03-2024 09:00:00,,,+,,,-,,+,,+,,,,5,1
ICBCT,04-04-2024,15.0,4.09,96.14,14.8,14.86,15.0,15.27,14.79,14.89,14.79,14.91,13.67,14.84,1207890.0,44.27,+,+,,,,,,-_19-02-2024 09:00:00,-_21-02-2024 09:00:00,,,+,,,-,,+,,,+,,,5,1
ORMA,04-04-2024,210.4,9.58,39.78,204.35,208.21,211.74,211.04,203.33,209.27,205.32,214.26,144.44,205.97,17714.0,50.78,+,+,,,,,,-_28-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,,,+,,,,+,,,,5,0
BLCYT,04-04-2024,16.5,2.1,65.55,16.48,16.55,16.73,16.98,16.46,16.58,16.48,16.56,15.92,16.34,804175.33,43.67,+,,,,,,,-_06-03-2024 09:00:00,-_13-03-2024 09:00:00,,,+,,+,-,,+,,-,,,,4,2
ISGYO,04-04-2024,14.52,2.33,74.27,14.43,14.53,14.79,15.22,14.42,14.58,14.42,14.58,16.3,14.45,7458107.33,35.7,+,,,,,,,-_27-02-2024 09:00:00,-_28-02-2024 09:00:00,,,+,,,-,,+,,,+,,,4,1
MARKA,04-04-2024,107.9,4.35,47.22,109.06,109.63,109.83,108.18,108.73,109.75,109.66,109.66,52.47,106.2,224232.0,51.85,,,,,,,,-_03-04-2024 09:00:00,+_28-03-2024 09:00:00,+,,,+,,+,,+,,-,,,-,4,2
KLNMA,04-04-2024,15.39,3.29,-10.01,15.07,15.27,15.55,15.76,15.04,15.34,15.01,15.61,13.46,15.24,266753.33,47.09,+,+,,,,,,-_26-03-2024 09:00:00,-_27-03-2024 09:00:00,,,,,+,-,,,,+,,,,4,1
IZFAS,04-04-2024,17.05,4.79,32.43,16.87,16.94,17.06,17.15,16.86,16.96,16.88,16.98,12.89,16.89,4327422.33,49.05,+,+,,,,,,-_15-03-2024 09:00:00,-_19-03-2024 09:00:00,,,+,,,-,,+,,,,,,4,1
SAHOL,04-04-2024,86.0,5.46,-24.5,83.75,82.84,81.77,80.75,84.09,82.58,83.24,81.85,64.26,84.63,47947315.0,62.06,+,+,,,,,,+_21-03-2024 09:00:00,+_21-03-2024 09:00:00,,,+,,,+,,,,,,,,4,0
HTTBT,04-04-2024,65.0,0.78,9.06,64.69,64.54,64.53,64.91,64.74,64.51,64.68,64.23,56.43,65.08,247340.67,49.51,+,,,,,,,+_29-03-2024 09:00:00,-_04-03-2024 09:00:00,,,+,+,+,-,,-,,,,,,4,2
FROTO,04-04-2024,1165.0,2.28,116.43,1145.3,1139.36,1129.26,1109.55,1147.79,1137.47,1139.73,1136.2,863.94,1157.33,808153.33,61.07,,,,,,,,+_28-03-2024 09:00:00,+_12-01-2024 09:00:00,,,,+,,+,,,,+,,+,,4,0
FORMT,04-04-2024,2.56,4.07,1.87,2.54,2.57,2.61,2.68,2.53,2.58,2.54,2.59,2.72,2.52,15157674.67,40.36,+,,,,,,,-_18-03-2024 09:00:00,-_12-03-2024 09:00:00,,,+,,,-,,+,,+,,,,4,1
EKGYO,04-04-2024,9.28,3.11,49.44,9.27,9.42,9.67,9.93,9.23,9.47,9.31,9.55,8.75,9.23,150425965.0,38.74,+,,,,,,,-_12-03-2024 09:00:00,-_18-03-2024 09:00:00,,,+,,,-,,+,,+,,,,4,1
PAGYO,04-04-2024,38.02,1.39,-26.82,37.8,37.75,37.88,38.26,37.84,37.76,37.69,37.53,35.57,38.01,225832.33,47.76,+,+,+,,,,,+_01-04-2024 09:00:00,-_06-03-2024 09:00:00,,,+,,,-,,,,,,,,4,1
MTRYO,04-04-2024,8.8,3.65,19.71,8.78,8.83,8.92,8.96,8.77,8.85,8.77,8.81,7.05,8.73,473609.33,48.72,+,,,,,,,-_18-03-2024 09:00:00,-_22-03-2024 09:00:00,,,+,,,+,,+,,,,,,4,0
ANSGR,04-04-2024,73.5,2.65,-17.21,71.76,71.48,71.47,71.38,72.0,71.46,70.97,71.18,53.52,72.87,1765418.67,56.37,,,,+,+,+,,+_03-04-2024 09:00:00,+_04-04-2024 09:00:00,,-,,,,+,,,,,,,,4,1
SEKUR,04-04-2024,14.74,10.0,-1.47,14.43,14.74,15.08,15.17,14.34,14.83,14.59,15.13,10.03,14.3,3572872.67,48.34,+,,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,,,-,,+,,+,,,,4,1
SRVGY,04-04-2024,304.0,3.67,15.14,288.63,287.2,288.43,292.36,290.25,287.25,283.97,286.22,292.08,301.5,206992.33,53.3,,,,+,+,,+,+_04-04-2024 09:00:00,-_01-02-2024 09:00:00,,,,,,-,,,,,+,,,4,1
ASUZU,04-04-2024,88.35,3.64,38.04,88.71,87.94,85.78,82.91,88.66,87.53,89.91,87.39,71.0,88.23,4806096.0,59.35,,+,+,,,,,+_15-03-2024 09:00:00,+_18-03-2024 09:00:00,,,,,,+,,+,,,,,,4,0
ADEL,04-04-2024,626.5,3.73,175.4,628.09,638.13,645.64,640.67,624.58,640.6,632.36,652.88,434.21,629.17,344780.67,49.14,,,,,,,,-_27-03-2024 09:00:00,-_02-04-2024 09:00:00,,,+,,,+,,,+,+,,,,4,0
ULKER,04-04-2024,101.5,1.81,37.0,101.49,102.09,103.0,103.71,101.31,102.29,101.58,102.51,78.44,101.27,4174154.33,46.76,+,,,,,,,-_22-03-2024 09:00:00,-_25-03-2024 09:00:00,,,+,,,-,,+,,+,,,,4,1
TABGD,04-04-2024,137.3,2.69,-8.04,133.9,133.3,133.03,133.14,134.29,133.2,132.9,132.86,138.48,136.83,2983946.0,54.87,,,,,+,+,,+_03-04-2024 09:00:00,+_04-04-2024 09:00:00,+,,,,,,,,,,,,+,4,0
TEZOL,04-04-2024,20.64,3.72,99.14,20.41,20.62,21.08,21.63,20.38,20.71,20.32,20.73,18.8,20.44,3202734.0,42.1,+,+,,,,,,-_18-03-2024 09:00:00,-_20-03-2024 09:00:00,,,+,,,-,,+,,,,,,4,1
TNZTP,04-04-2024,68.7,3.0,-13.99,65.3,64.77,64.97,65.75,65.77,64.75,63.94,64.18,54.39,68.75,800199.0,55.42,,,,+,+,,,+_03-04-2024 09:00:00,-_06-03-2024 09:00:00,,,,,,-,,-,,,+,,+,4,2
A1CAP,04-04-2024,28.3,1.0,98.62,28.22,28.44,28.93,29.59,28.18,28.53,28.15,28.54,33.44,28.29,1436876.33,38.82,+,,,,,,,-_12-03-2024 09:00:00,-_14-03-2024 09:00:00,,,+,,,,,,,+,,,,3,0
TCELL,04-04-2024,71.1,3.8,-4.5,68.84,68.27,67.59,66.97,69.11,68.11,68.32,67.96,56.11,70.58,42335447.33,63.27,,,,,,,,+_19-03-2024 09:00:00,+_21-03-2024 09:00:00,,,,+,,+,,,,+,,,,3,0
GRSEL,04-04-2024,82.7,5.08,55.88,79.76,78.4,77.24,76.66,80.33,78.07,78.61,76.72,56.91,81.78,1035932.33,58.74,,,,,,,,+_29-03-2024 09:00:00,+_29-03-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
SOKM,04-04-2024,61.35,2.94,42.95,59.94,60.06,60.75,61.84,60.04,60.17,59.43,60.08,54.46,60.92,7003462.33,46.63,,+,+,,,,,-_14-03-2024 09:00:00,-_29-02-2024 09:00:00,,,,+,,-,,,,,,,,3,1
ULUFA,04-04-2024,12.48,2.46,-27.35,12.18,12.2,12.34,12.44,12.2,12.23,12.04,12.22,9.92,12.39,3190982.0,50.63,,,+,,,,,-_22-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,+,,-,,,,,,+,,3,1
SUWEN,04-04-2024,20.4,2.2,-32.14,20.04,20.16,20.4,20.65,20.04,20.21,19.94,20.28,19.41,20.29,1410922.67,47.32,,+,+,,,,,-_26-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,,,+,,,,3,1
KORDS,04-04-2024,85.4,1.43,-7.83,86.12,87.55,90.07,92.47,85.76,88.09,86.12,88.47,85.34,85.83,768167.33,39.15,,,,,,,,-_18-03-2024 09:00:00,-_22-03-2024 09:00:00,,,,,+,-,+,,,+,,,,3,1
KOZAA,04-04-2024,46.76,2.5,6.54,46.74,46.96,47.39,48.01,46.66,47.04,46.9,46.98,49.84,47.0,7219892.67,44.71,+,,,,,,,-_02-04-2024 09:00:00,-_14-03-2024 09:00:00,,,+,,+,-,,,,,,,,3,1
KRVGD,04-04-2024,27.34,2.94,27.84,27.29,27.54,27.86,27.98,27.21,27.62,27.36,27.8,23.54,27.09,706003.0,47.2,+,,,,,,,-_22-03-2024 09:00:00,-_26-03-2024 09:00:00,,,+,,,-,,,,+,,,,3,1
ARCLK,04-04-2024,157.7,4.44,74.52,152.38,151.2,150.86,151.28,153.09,151.03,150.85,149.72,140.05,155.73,4151777.67,59.53,,,,,,+,,+_02-04-2024 09:00:00,+_04-04-2024 09:00:00,,,,,,-,,+,,,,,+,3,1
LKMNH,04-04-2024,64.6,1.33,90.73,62.65,62.02,61.68,61.38,63.03,61.91,61.58,61.3,47.17,64.35,680111.33,57.06,,,,,,,,+_02-04-2024 09:00:00,+_03-04-2024 09:00:00,+,,,,,+,,,,,+,,,3,0
ANHYT,04-04-2024,43.64,3.22,-22.67,43.21,43.79,44.86,45.99,43.12,44.02,42.98,44.33,38.45,43.19,1037332.33,40.11,+,,,,,,,-_18-03-2024 09:00:00,-_25-03-2024 09:00:00,,,+,,,-,,+,,,,,,3,1
FONET,04-04-2024,31.14,9.96,-6.06,27.13,26.24,26.47,27.01,27.78,26.19,25.45,24.71,13.19,30.59,9735781.33,57.44,,,,,+,+,,+_03-04-2024 09:00:00,+_04-04-2024 09:00:00,+,,,,,-,,,,,,,,3,1
KERVN,04-04-2024,2.1,9.95,-10.32,2.11,2.17,2.2,2.16,2.09,2.18,2.15,2.25,1.34,2.05,1519783.0,49.74,,,,,,,,-_01-04-2024 09:00:00,-_03-04-2024 09:00:00,,,+,,,+,,+,,,,,,3,0
BJKAS,04-04-2024,64.6,1.57,-63.7,60.37,60.0,61.14,62.61,61.01,60.16,58.1,59.26,45.04,64.82,4177626.33,52.6,,,,+,,,+,+_04-04-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,-,,,,,+,3,2
OTKAR,04-04-2024,464.0,0.87,-29.18,457.05,458.12,462.39,468.97,457.43,458.85,454.7,458.66,392.49,462.33,547071.0,47.16,,,+,,,,,-_27-02-2024 09:00:00,-_01-03-2024 09:00:00,,,,+,,-,,,,+,,,,3,1
RALYH,04-04-2024,142.6,6.74,45.83,134.79,132.28,128.98,123.6,135.99,131.61,132.03,130.41,84.35,139.7,633409.33,71.94,,,,,,,,+_01-04-2024 09:00:00,+_20-02-2024 09:00:00,,,,,,+,,+,,,,+,,3,0
DOCO,04-04-2024,4775.0,0.26,-6.62,4776.57,4805.0,4843.15,4860.42,4768.4,4814.1,4789.94,4826.21,3906.81,4800.0,9611.33,46.87,,,,,,,,-_18-03-2024 09:00:00,-_27-03-2024 09:00:00,,,+,,,-,,-,,+,,,+,3,2
PEGYO,04-04-2024,20.86,6.0,107.28,20.89,20.96,21.01,21.14,20.84,20.97,21.03,21.05,15.67,20.33,6811281.0,47.7,,,,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,-,,+,,+,-,,+,,,,,,3,2
EDIP,04-04-2024,16.1,0.44,-50.83,15.9,15.9,16.03,16.31,15.92,15.92,15.8,15.86,14.8,16.05,1412731.0,44.74,,,,,,,+,+_04-04-2024 09:00:00,-_29-02-2024 09:00:00,,,,+,,-,,,,,+,,,3,1
BALAT,04-04-2024,22.46,5.84,-28.34,22.56,23.14,23.78,24.21,22.36,23.3,22.93,23.74,21.93,22.33,71002.67,41.9,,,,,,,,-_25-03-2024 09:00:00,-_27-03-2024 09:00:00,,,+,,,-,+,,,+,,,,3,1
EMNIS,04-04-2024,223.7,9.98,-15.37,223.5,228.77,230.43,224.08,221.07,229.71,229.3,237.39,116.61,217.1,12065.67,52.3,+,,,,,,,-_01-04-2024 09:00:00,-_03-04-2024 09:00:00,,,+,,,+,,,,,,,,3,0
ADESE,04-04-2024,2.2,2.33,10.24,2.21,2.25,2.34,2.44,2.2,2.27,2.22,2.28,2.15,2.2,34526684.33,30.3,,,,,,,,-_12-03-2024 09:00:00,-_14-03-2024 09:00:00,,,+,,,-,+,,,+,,,,3,1
CRDFA,04-04-2024,7.21,0.14,83.67,7.01,7.01,7.09,7.2,7.04,7.02,6.91,7.0,6.01,7.2,6466174.0,49.66,,,,+,,,+,+_04-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,+,,,,,3,1
BIMAS,04-04-2024,380.0,2.49,3.33,369.58,367.79,368.59,371.01,371.08,367.74,364.95,365.39,299.03,377.33,3909714.33,55.09,,,,,+,,,+_03-04-2024 09:00:00,-_22-03-2024 09:00:00,,,,,,-,,,,,+,,+,3,1
ATLAS,04-04-2024,5.65,0.53,36.92,5.6,5.57,5.54,5.5,5.61,5.56,5.55,5.55,4.77,5.73,3518891.67,55.41,,,,,,,,+_02-04-2024 09:00:00,+_29-03-2024 09:00:00,+,,,,,+,,,,,,+,,3,0
CRFSA,04-04-2024,170.2,0.47,80.65,165.46,163.34,161.31,158.61,166.47,162.85,163.32,160.96,111.88,175.17,1691627.33,61.17,,,,,,,,+_29-03-2024 09:00:00,+_05-01-2024 09:00:00,,+,,,,+,,-,,,+,,,3,1
