Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
03-07-2024 10:00,KBORU,79.2,82.7,78.9,82.7,848817.0,0.0,3.5,0.4,775.0,3.5,145718.7,482.5,True,0,,73.85,83.15,False,False
03-07-2024 10:00,SMART,34.4,35.52,34.24,35.22,179827.0,0.3,0.82,0.12,606.9,0.82,72316.8,148.67,True,0,,32.14,37.0,False,False
03-07-2024 10:00,TUPRS,164.9,166.9,164.9,166.9,4351923.0,0.0,2.0,0.02,9900.0,2.0,2223583.7,95.72,True,0,,165.4,171.3,True,False
03-07-2024 10:00,MERIT,291.0,310.75,291.0,307.5,236844.0,3.25,16.5,3.2,415.62,16.5,106115.5,123.19,True,0,,228.0,ATH,False,False
03-07-2024 10:00,KLSER,41.0,42.02,40.98,41.94,175204.0,0.08,0.94,0.08,1019.05,0.94,104422.5,67.78,True,0,,40.28,45.32,True,False
03-07-2024 10:00,SAYAS,69.2,71.6,68.5,71.0,364994.0,0.6,1.8,0.34,429.41,1.8,113317.7,222.1,True,0,,63.55,71.5,False,False
03-07-2024 10:00,ISCTR,15.85,16.13,15.77,16.09,41571117.0,0.04,0.24,0.06,275.0,0.24,26970869.7,54.13,True,0,,15.12,16.63,False,False
03-07-2024 10:00,PAPIL,151.3,161.0,151.3,158.9,545201.0,2.1,7.6,1.33,471.43,7.6,166566.3,227.32,True,0,,135.2,ATH,False,False
03-07-2024 10:00,XBANK,14948.43,15280.17,14893.6,15199.15,125391992.0,81.02,250.72,54.88,356.86,250.72,63781266.1,96.6,True,0,,14464.61,15889.8,True,False
03-07-2024 10:00,XU030,11400.95,11496.02,11385.62,11485.15,193517177.0,10.87,84.2,19.06,341.65,84.2,112427847.8,72.13,True,0,,11147.8,11791.52,False,False
02-07-2024 17:00,ECILC,51.55,52.35,51.35,52.3,700063.0,0.05,0.75,0.19,294.74,0.75,245172.0,185.54,True,0,,49.56,52.4,False,False
02-07-2024 17:00,FROTO,1096.0,1103.0,1094.0,1101.0,104783.0,2.0,5.0,0.1,4900.0,5.0,69156.9,51.51,True,0,,1079.0,1144.0,False,False
02-07-2024 17:00,YYLGD,11.3,11.4,11.26,11.38,785348.0,0.02,0.08,0.0,7900.0,0.08,367373.7,113.77,True,0,,ATL,12.09,False,False
02-07-2024 17:00,TURSG,75.25,77.2,75.0,76.75,331166.0,0.45,1.5,0.2,650.0,1.5,200135.3,65.47,True,0,,72.85,78.9,False,False
02-07-2024 17:00,ULUFA,13.0,13.09,12.88,13.08,408227.0,0.01,0.08,0.0,4.50359962737049e+16,0.08,140466.5,190.62,True,0,,12.85,14.0,False,False
02-07-2024 17:00,GENTS,8.75,8.89,8.73,8.86,515377.0,0.03,0.11,0.01,900.0,0.11,247402.8,108.31,True,0,,8.49,8.88,False,False
02-07-2024 17:00,ULUUN,26.46,26.82,26.4,26.76,135598.0,0.06,0.3,0.04,581.82,0.3,59601.5,127.51,True,0,,26.0,28.28,True,False
02-07-2024 17:00,METUR,14.8,15.09,14.76,15.09,987648.0,0.0,0.29,0.05,480.0,0.29,356819.5,176.79,True,0,,13.89,15.29,False,False
02-07-2024 17:00,BIENY,32.66,32.94,32.46,32.92,308474.0,0.02,0.26,0.05,465.22,0.26,116791.9,164.12,True,0,,32.18,35.16,True,False
02-07-2024 17:00,MARBL,14.3,14.52,14.2,14.52,199556.0,0.0,0.22,0.03,714.81,0.22,122476.7,62.93,True,0,,14.0,15.89,True,True
02-07-2024 17:00,VAKFN,3.13,3.15,3.11,3.15,4027486.0,0.0,0.02,0.0,566.67,0.02,2053704.8,96.11,True,0,,3.07,3.32,True,True
02-07-2024 17:00,CANTE,1.9,1.91,1.89,1.91,23013204.0,0.0,0.01,0.0,400.0,0.01,15094631.2,52.46,True,0,,1.88,2.07,True,True
02-07-2024 17:00,KOPOL,40.84,41.98,40.36,41.98,418824.0,0.0,1.14,0.13,750.75,1.14,196286.4,113.37,True,0,,38.66,44.52,False,False
02-07-2024 17:00,ETILR,22.86,23.22,22.8,23.22,155802.0,0.0,0.36,0.02,1536.36,0.36,85544.3,82.13,True,0,,21.8,26.72,True,False
02-07-2024 17:00,ORGE,62.8,64.65,62.75,64.6,510141.0,0.05,1.8,0.31,471.43,1.8,144541.6,252.94,True,0,,60.8,69.0,False,False
02-07-2024 17:00,KAYSE,26.56,26.9,26.42,26.82,262359.0,0.08,0.26,0.02,1200.0,0.26,114309.4,129.52,True,0,,26.0,28.04,False,False
02-07-2024 17:00,ADESE,2.08,2.1,2.06,2.1,9061161.0,0.0,0.02,0.0,400.0,0.02,4580763.3,97.81,True,0,,2.02,2.19,False,False
02-07-2024 17:00,KAREL,15.25,15.55,15.18,15.52,1651895.0,0.03,0.27,0.01,1828.57,0.27,344325.6,379.75,True,0,,14.75,15.84,False,False
02-07-2024 17:00,MERCN,11.2,11.34,11.17,11.34,145742.0,0.0,0.14,0.01,1300.0,0.14,55698.9,161.66,True,0,,11.0,11.62,False,False
02-07-2024 17:00,XU100,10387.59,10442.43,10343.29,10436.3,362427346.0,6.13,48.71,9.63,405.92,48.71,206851336.3,75.21,True,0,,10254.36,10808.15,True,True
02-07-2024 17:00,OYLUM,10.1,10.2,10.02,10.2,309656.0,0.0,0.1,0.02,376.19,0.1,144192.1,114.75,True,0,,9.85,10.21,False,False
02-07-2024 17:00,ANHYT,123.2,127.4,122.0,127.2,212770.0,0.2,4.0,0.63,534.92,4.0,107572.3,97.79,True,0,,117.0,133.0,False,False
02-07-2024 17:00,SKYMD,11.79,12.14,11.77,12.14,1808799.0,0.0,0.35,0.02,1844.44,0.35,859465.7,110.46,True,0,,11.5,16.93,True,False
02-07-2024 17:00,TTKOM,48.14,48.66,48.14,48.58,1822553.0,0.08,0.44,0.12,254.84,0.44,1160679.4,57.02,True,0,,46.74,49.46,False,False
02-07-2024 17:00,ARZUM,63.95,67.0,63.9,66.4,620110.0,0.6,2.45,0.11,2127.27,2.45,222059.1,179.25,True,0,,62.15,68.65,False,False
02-07-2024 17:00,PETKM,20.98,21.14,20.78,21.12,10226572.0,0.02,0.14,0.03,311.76,0.14,4750340.3,115.28,True,0,,20.42,22.14,False,False
02-07-2024 17:00,SAMAT,43.3,44.36,42.98,44.32,394077.0,0.04,1.02,0.04,2328.57,1.02,110347.5,257.12,True,0,,41.88,46.84,False,False
02-07-2024 17:00,ALTNY,86.8,90.9,85.5,90.9,397117.0,0.0,4.1,0.41,900.0,4.1,263699.3,50.59,True,0,,84.3,ATH,False,False
02-07-2024 17:00,ANGEN,11.52,11.69,11.51,11.68,289923.0,0.01,0.16,0.03,433.33,0.16,133931.6,116.47,True,0,,11.15,11.88,False,False
02-07-2024 17:00,TSPOR,2.14,2.18,2.13,2.17,40295249.0,0.01,0.03,0.01,400.0,0.03,14563244.4,176.69,True,0,,2.04,2.26,False,False
02-07-2024 17:00,PASEU,66.45,69.8,66.4,69.35,500074.0,0.45,2.9,0.43,574.42,2.9,112066.6,346.23,True,0,,64.5,70.0,False,False
02-07-2024 17:00,AFYON,11.91,12.01,11.83,12.0,823901.0,0.01,0.09,0.02,500.0,0.09,274277.4,200.39,True,0,,11.6,12.54,False,False
02-07-2024 16:00,GOZDE,26.02,26.6,26.0,26.48,411970.0,0.12,0.46,0.04,1110.53,0.46,244635.2,68.4,True,0,,25.0,28.18,False,False
02-07-2024 16:00,MAKIM,31.02,32.0,31.0,31.8,125650.0,0.2,0.78,0.12,572.41,0.78,64250.0,95.56,True,0,,30.14,34.4,True,False
02-07-2024 16:00,DARDL,5.96,6.11,5.96,6.1,1368662.0,0.01,0.14,0.02,723.53,0.14,450197.3,204.01,True,0,,5.81,6.3,True,False
02-07-2024 16:00,ADGYO,26.68,28.98,26.68,28.7,3493781.0,0.28,2.02,0.28,631.88,2.02,458425.8,662.13,True,0,,25.6,28.78,False,False
02-07-2024 16:00,SNICA,7.12,7.19,7.12,7.18,966875.0,0.01,0.06,0.01,566.67,0.06,485766.5,99.04,True,0,,7.01,7.4,False,False
02-07-2024 16:00,KOCMT,18.83,19.32,18.82,19.31,3957564.0,0.01,0.48,0.05,943.48,0.48,1869311.6,111.71,True,0,,18.52,20.38,False,False
02-07-2024 16:00,ALKLC,21.7,22.7,21.7,22.66,1492549.0,0.04,0.96,0.17,471.43,0.96,594224.3,151.18,True,0,,20.36,22.94,False,False
02-07-2024 16:00,ALMAD,6.77,6.84,6.77,6.82,306525.0,0.02,0.05,0.01,733.33,0.05,132784.8,130.84,True,0,,6.55,7.02,False,False
02-07-2024 16:00,YESIL,4.24,4.3,4.23,4.3,1349960.0,0.0,0.06,0.0,1900.0,0.06,652389.5,106.93,True,0,,4.17,4.46,True,True
02-07-2024 16:00,BNTAS,11.44,11.61,11.41,11.58,499643.0,0.03,0.14,0.03,382.76,0.14,302128.8,65.37,True,0,,11.05,12.15,False,False
02-07-2024 15:00,BSOKE,33.52,34.54,32.94,34.4,1168713.0,0.14,0.88,0.09,900.0,0.88,435831.4,168.16,True,0,,32.44,ATH,False,False
02-07-2024 15:00,IHGZT,1.5,1.55,1.49,1.54,12078321.0,0.01,0.04,0.01,700.0,0.04,5491559.1,119.94,True,0,,1.41,ATH,False,False
02-07-2024 15:00,HATSN,48.5,49.54,48.46,49.54,180611.0,0.0,1.04,0.11,862.96,1.04,105216.3,71.66,True,0,,47.7,52.6,True,True
02-07-2024 15:00,GLYHO,14.08,14.35,14.08,14.28,1013468.0,0.07,0.2,0.01,2122.22,0.2,489467.5,107.06,True,0,,13.86,14.81,True,False
02-07-2024 15:00,ENSRI,18.05,18.7,18.05,18.65,657615.0,0.05,0.6,0.11,426.32,0.6,162639.0,304.34,True,0,,16.96,18.7,False,False
02-07-2024 15:00,BMSTL,43.56,45.58,43.38,45.56,205283.0,0.02,2.0,0.09,2225.58,2.0,77321.9,165.49,True,0,,42.58,46.5,False,False
02-07-2024 14:00,BERA,18.06,18.7,17.95,18.63,4796541.0,0.07,0.57,0.04,1225.58,0.57,1285497.2,273.13,True,0,,17.8,19.4,False,False
02-07-2024 14:00,ALVES,39.84,41.9,39.84,41.34,1284359.0,0.56,1.5,0.08,1729.27,1.5,337569.1,280.47,True,0,,38.62,43.34,True,False
02-07-2024 14:00,FENER,188.1,193.9,186.8,192.7,1616068.0,1.2,4.6,0.38,1110.53,4.6,1012372.9,59.63,True,0,,171.2,193.9,False,False
02-07-2024 14:00,GRSEL,144.9,147.9,144.7,147.7,265135.0,0.2,2.8,0.49,471.43,2.8,106075.3,149.95,True,0,,138.9,154.4,False,False
02-07-2024 13:00,TUCLK,11.93,12.09,11.93,12.05,338175.0,0.04,0.12,0.0,3900.0,0.12,210801.0,60.42,True,0,,11.7,12.59,True,False
