Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
30-01-2024 13:00,8515.52,8516.63,8491.31,8491.48,57101036.0,XU100,7850.99,8320.11,8216.06,7648.73,+_03-01-2024 17:00:00,8.16,-,11.02,-,8448.66,8366.14,138.75,29.51,109.24,71.08,65.72,+,+,-0.27,-95.15,564393301.67,-,42.82,0.51,125.34,1.5,7996.7,8347.58,7915.48,8346.28,13417986568.0,322.45,-63.86,386.31,65.94,60.82,7915.21,7882.14,33.07,7882.79,4.37,16.77,13056701631.0,+,-,+,-,576.27,7.28,+,-,True,0.42,+,H_Wma9:H_Tk:H_Wma15,7.28,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
30-01-2024 13:00,30.6,30.62,30.5,30.52,42821.0,A1CAP,30.95,30.98,29.93,26.94,+_25-01-2024 09:00:00,-1.4,+,13.29,-,30.72,30.53,0.6,0.03,0.58,61.6,66.96,+,-,-0.2,-93.31,309388.67,-,0.2,0.66,0.01,0.03,28.36,31.28,28.02,30.68,8475646.0,-2.71,,,44.8,41.6,28.68,29.98,1.3,34.9,8.26,26.64,7174209.67,+,-,-,-,1.84,6.4,+,-,True,-4.33,-,H_Tk:H_Wma15:H_Wma9,6.33,-,,,,,,,-,-_29-01-2024 17:00:00,-,,,,
30-01-2024 13:00,124.7,125.0,124.3,125.0,5095.0,ACSEL,119.76,124.45,121.15,112.38,+_25-01-2024 13:00:00,4.37,-,11.23,-,123.76,123.01,1.72,0.39,1.33,62.9,58.93,+,+,0.32,-97.76,96540.33,-,1.24,1.0,1.99,1.62,117.3,127.1,115.2,122.9,1842334.0,10.92,-5.11,16.03,56.35,68.05,120.19,123.94,3.76,126.38,4.86,89.89,1558563.0,-,-,+,-,4.81,4.0,+,-,False,-3.03,-,H_Tk:H_Wma15:H_Wma9,3.42,-,,YukariDondu,,,,,,+_30-01-2024 09:00:00,+,,,,
30-01-2024 13:00,437.0,438.75,436.0,436.5,6158.0,ADEL,404.5,411.88,396.25,356.62,+_24-01-2024 13:00:00,7.91,-,22.4,-,420.97,408.47,17.52,6.19,11.33,81.18,68.04,+,+,0.0,-98.11,138233.0,-,15.53,3.69,28.03,6.86,360.0,416.0,352.25,394.0,1993758.0,3.57,-23.6,27.17,49.33,50.45,375.51,396.86,21.36,498.12,10.21,72.62,1992983.67,-,-,-,-,60.99,16.24,+,-,False,-5.38,-,H_Tk:H_Wma15:H_Wma9,16.11,-,,,,,,,,+_24-01-2024 13:00:00,+,,,,
30-01-2024 13:00,2.3,2.31,2.3,2.3,104375.0,ADESE,2.09,2.34,2.39,2.04,-_26-01-2024 13:00:00,10.21,-,12.75,-,2.31,2.33,0.01,-0.02,0.03,45.73,52.23,-,-,-0.43,-99.56,9546019.0,-,0.01,0.5,0.03,1.28,2.31,2.53,2.29,2.31,375651650.0,0.1,0.01,0.09,63.21,53.88,2.08,2.05,0.03,2.18,0.0,-2.9,346234641.0,+,+,+,-,0.22,10.53,+,-,True,1.65,-,H_Tk:H_Wma9:H_Wma15,10.53,-,,,,,,,,-_23-01-2024 17:00:00,-,,,,
30-01-2024 13:00,34.22,34.26,33.98,34.0,264972.0,ADGYO,31.25,33.9,32.78,29.1,+_18-01-2024 09:00:00,8.78,-,16.84,-,33.06,32.62,0.84,0.22,0.62,70.0,61.77,+,+,-0.64,-94.01,1916999.67,-,0.94,2.85,1.38,4.23,31.46,35.0,29.86,32.0,37702095.0,,,,50.6,,30.51,31.96,1.46,,0.95,152.93,21471332.0,+,-,+,-,3.49,11.46,+,-,True,-4.56,-,H_Wma15:H_Wma9:H_Tk,11.39,-,,,,,,,,+_29-01-2024 13:00:00,+,,,,
30-01-2024 13:00,142.8,142.8,142.3,142.5,50509.0,AEFES,123.18,138.55,136.7,131.1,+_26-01-2024 13:00:00,15.69,-,8.7,-,140.4,138.66,2.34,0.72,1.62,68.03,59.65,+,+,-0.14,-94.73,469169.33,-,2.1,1.49,3.84,2.77,135.0,139.5,130.6,139.1,10419057.0,13.16,1.21,11.95,69.65,65.02,132.86,127.24,5.62,116.7,3.27,35.9,11345630.33,-,+,+,+,9.64,7.26,+,-,True,4.42,-,H_Wma9:H_Wma15:H_Tk,7.11,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
30-01-2024 13:00,12.22,12.22,12.18,12.19,109251.0,AFYON,12.16,12.41,12.06,11.1,+_12-01-2024 13:00:00,0.27,+,9.77,-,12.31,12.28,0.17,-0.01,0.18,56.57,63.64,-,-,-0.25,-96.04,1274220.67,-,0.12,0.96,0.09,0.7,11.61,12.52,11.61,12.46,42790384.0,0.31,-0.41,0.72,52.5,51.36,11.74,12.09,0.35,14.17,7.32,46.89,31428383.67,+,-,+,-,0.45,3.82,+,-,True,-2.92,-,H_Tk:H_Wma15:H_Wma9,3.74,-,,,,,,,,-_29-01-2024 13:00:00,-,,,,
30-01-2024 13:00,58.3,58.35,58.15,58.15,12963.0,AGESA,56.34,57.72,56.78,56.82,+_22-01-2024 09:00:00,3.22,-,2.33,-,57.9,57.38,0.75,0.22,0.53,65.63,59.91,+,+,-0.34,-95.03,130379.33,-,0.25,0.43,0.77,1.35,55.1,57.7,54.3,56.9,2852219.0,2.58,-1.6,4.18,53.72,55.0,55.63,56.17,0.54,64.25,3.45,2.14,2918780.0,+,-,+,-,2.52,4.53,+,-,True,-0.97,-,H_Tk:H_Wma15:H_Wma9,4.53,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
30-01-2024 13:00,236.4,236.4,234.0,234.5,11678.0,AGHOL,208.63,227.6,225.9,204.25,+_26-01-2024 13:00:00,12.4,-,14.81,-,232.94,229.55,4.26,1.28,2.98,69.24,61.87,+,+,-0.8,-96.46,149110.0,-,1.56,0.67,4.95,2.16,220.9,230.4,215.3,229.0,3643446.0,17.25,-2.51,19.76,65.0,59.86,214.32,211.39,2.93,218.45,2.74,24.53,3271136.0,+,-,+,-,20.18,9.42,+,-,True,1.39,-,H_Tk:H_Wma9:H_Wma15,9.18,-,,,,,,,,+_25-01-2024 17:00:00,+,,,,
