Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_Ort,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
ALARK,28-03-2024,131.6,1.94,-14.97,129.67,129.22,128.79,129.91,129.12,129.28,128.73,103.3,131.0,5144310.33,59.88,,,,,,,,,,,,-,,,,+,,+,,2,1
KATMR,28-03-2024,2.09,0.48,-39.54,2.11,2.15,2.21,2.1,2.16,2.13,2.18,2.08,2.1,36622868.33,30.58,,,,,,,,,,,,-,+,-,,+,,,,2,2
HDFGS,28-03-2024,2.06,-4.19,72.62,2.04,2.02,2.02,2.05,2.02,2.01,2.0,1.88,2.13,50570420.33,52.45,,,,,,,+,+,,-,,-,,-,-,,,,,2,4
KERVN,28-03-2024,2.38,3.03,-49.42,2.41,2.39,2.33,2.41,2.38,2.45,2.36,1.3,2.38,2545571.0,57.19,,,+,,,,,,,,,+,,,,,,,,2,0
BALAT,28-03-2024,24.9,-0.4,-38.0,25.19,25.35,25.45,25.12,25.38,25.3,25.53,22.11,24.87,52553.0,49.05,,,,,,,,,,,,+,,+,-,,,,-,2,2
BAKAB,28-03-2024,42.4,2.07,87.36,42.65,43.2,43.8,42.46,43.35,42.97,43.75,36.4,42.71,243426.67,44.07,,,,,,,,,,,,-,,,,+,,,+,2,1
KORDS,28-03-2024,86.25,1.71,-55.49,88.48,91.45,94.6,87.43,92.27,90.05,94.91,85.41,86.18,1231675.0,38.04,,,,,,,,,,,,-,+,+,,,,,,2,1
LINK,28-03-2024,369.25,4.01,-41.86,375.23,383.1,390.99,372.34,385.24,379.48,391.15,218.44,361.67,144445.0,45.38,,,,,,,,,,,,+,,+,,,,,,2,0
KRDMA,28-03-2024,18.97,1.61,-59.49,19.0,19.18,19.55,18.96,19.25,19.04,19.28,21.0,18.92,2602338.0,30.49,,,,,,,,,+,,,-,,+,,,,,,2,1
GLYHO,28-03-2024,12.69,0.71,-51.38,12.72,12.69,12.65,12.71,12.68,12.76,12.63,11.28,12.68,13159029.33,51.99,,,+,,,,,,,,,,,,,,,+,,2,0
ISSEN,28-03-2024,10.13,0.5,-46.66,10.14,10.26,10.48,10.11,10.3,10.14,10.35,14.28,10.13,1032062.33,33.04,,,,,,,,,+,,,-,,,,+,,,,2,1
ULKER,28-03-2024,103.6,3.19,-28.23,102.89,103.76,104.69,102.62,104.0,103.36,104.96,77.52,102.93,4378129.33,48.77,+,,,,,,,,+,,,-,,,,,,,,2,1
BRISA,28-03-2024,122.5,0.25,-34.97,124.35,125.43,126.19,123.83,125.68,125.86,125.8,88.3,123.03,663305.33,49.03,,,,,,,+,,,,,+,,,,,,,,2,0
KTSKR,28-03-2024,65.6,1.78,-25.48,65.97,66.74,67.93,65.71,66.99,66.4,67.3,65.47,65.42,292309.33,39.17,,,,,,,,,,,,-,+,+,,,,,,2,1
GARFA,28-03-2024,181.6,1.45,-36.57,183.96,183.75,181.34,183.53,183.4,186.57,183.68,96.34,182.83,500267.0,55.23,,,+,,,,,,,,,+,,,,,,,,2,0
IZMDC,28-03-2024,6.92,4.85,-16.08,6.61,6.53,6.48,6.66,6.51,6.5,6.44,6.27,6.89,34912268.33,61.04,,,,,,,,+,,,,-,,+,,,,,,2,1
MARTI,28-03-2024,4.08,4.08,41.66,4.09,4.17,4.31,4.07,4.2,4.12,4.24,4.2,4.1,10208779.33,36.62,,,,,,,,,+,,,-,,,,+,,,,2,1
ROYAL,22-12-2022,6.8,0.0,11.5,6.86,6.87,6.78,6.85,6.86,6.9,6.93,4.55,6.8,73553.67,57.4,,,,-,,-,,,,,,+,,+,,,,,,2,2
DOAS,28-03-2024,310.75,0.81,-12.29,311.24,310.18,305.96,311.03,309.45,313.51,310.32,241.51,311.33,2685129.33,59.69,,+,,,,,,,,,,+,,,,,,,,2,0
DAGI,28-03-2024,7.88,1.16,-46.01,7.89,7.93,8.01,7.88,7.95,7.89,7.95,7.93,7.88,1372674.67,42.96,,,,,,,,,+,+,,-,,,,,,,,2,1
PARSN,28-03-2024,98.9,2.38,-60.45,100.12,102.23,105.12,99.42,102.88,101.24,104.05,98.66,98.27,381974.33,37.12,,,,,,,,,,,,-,+,+,,,,,,2,1
CRFSA,28-03-2024,152.1,-0.2,8.16,154.2,155.12,155.56,153.76,155.32,154.95,155.78,109.31,150.93,355818.67,49.94,,,,,,,,,,,,+,,+,-,,,,,2,1
YKBNK,28-03-2024,27.6,4.47,-18.06,26.63,26.01,25.24,26.84,25.83,26.41,25.34,18.73,27.26,138611807.67,71.8,,,,,,,,,,,,+,,+,,,,,,2,0
CRDFA,28-03-2024,6.92,3.44,-20.18,6.96,7.09,7.25,6.91,7.13,7.06,7.2,5.98,6.89,6810831.33,43.67,,,,,,,,,+,,+,-,,,,,,,,2,1
OYLUM,28-03-2024,10.39,0.87,-44.4,10.51,10.72,10.97,10.44,10.78,10.62,10.94,8.26,10.44,1537375.0,42.24,,,,,,,,,,,,-,,-,,+,,,+,2,2
OTTO,28-03-2024,329.75,0.3,-81.14,332.02,335.81,339.86,330.89,336.91,332.68,340.6,284.99,332.08,5825.67,45.41,,,,,,,,,,,,+,,,,+,,,,2,0
CIMSA,28-03-2024,31.76,1.53,-41.16,31.66,31.84,32.27,31.62,31.92,31.66,31.92,29.0,31.61,7236808.67,41.16,+,,,,,,,,+,,,-,,,,,,,,2,1
PNSUT,28-03-2024,82.3,1.04,-35.05,82.47,83.44,84.85,82.19,83.76,82.82,84.28,74.55,82.22,144631.67,41.58,,,,,,,,,+,,,-,,,,+,,,,2,1
OYAYO,28-03-2024,47.98,9.79,-75.8,43.28,41.45,39.8,44.16,41.03,41.32,39.56,26.67,45.1,712152.67,73.11,,,,,,,,,,,,+,,+,,,,,,2,0
YBTAS,28-03-2024,185500.0,0.16,100.0,186999.1,188473.0,189473.85,186435.8,188821.42,187722.44,190540.5,130655.25,185400.0,20.0,49.04,,,,,,,,,,,,+,,+,,,,,,2,0
ARSAN,28-03-2024,13.63,0.81,-56.68,13.44,13.42,13.45,13.46,13.43,13.38,13.39,11.34,13.78,1271203.67,52.45,,,,+,,+,,,,,,-,,,,,,,,2,1
KONYA,28-03-2024,9980.0,-0.4,-36.98,10155.49,10162.89,10112.02,10135.64,10157.05,10208.89,10152.62,7147.25,10080.0,45853.67,52.1,,,,-,,-,,,,,,+,,-,-,,,,,1,4
ISFIN,28-03-2024,10.26,0.0,-16.87,10.51,10.64,10.8,10.45,10.68,10.63,10.76,10.59,10.25,7646309.33,31.13,,,,,,,,,,,,-,,+,,,,,,1,1
ALGYO,28-03-2024,42.14,0.96,-10.45,42.65,43.33,44.2,42.43,43.53,42.98,43.92,38.98,42.09,1173243.0,36.3,,,,,,,,,,,,-,,,,+,,,,1,1
KLRHO,28-03-2024,42.6,-0.93,-21.63,43.58,44.81,46.8,43.25,45.25,43.72,45.74,34.41,42.83,312383.67,31.04,,,,,,,,,,,-,-,,-,-,+,,,,1,4
KLSER,28-03-2024,59.7,0.17,-43.47,60.43,61.4,63.03,60.14,61.73,60.8,62.1,76.58,60.08,1916873.33,32.22,,,,,,,,,,,,,,-,,+,,,,1,1
ISDMR,28-03-2024,34.62,0.41,4.52,35.0,35.41,36.06,34.86,35.55,35.19,35.73,36.57,34.75,1912774.0,30.15,,,,,,,,,,,,-,,,,+,,,,1,1
SUWEN,28-03-2024,20.02,0.6,-7.52,20.51,20.78,21.02,20.38,20.85,20.75,21.06,19.38,20.0,888327.33,41.91,,,,,,,,,,,,-,,+,,,,,,1,1
KONKA,28-03-2024,46.16,0.92,-39.97,46.39,47.03,48.22,46.22,47.27,46.54,47.46,47.87,46.19,643222.67,35.92,,,,,,,,,,,,-,,,,+,,,,1,1
KONTR,28-03-2024,225.1,0.63,-38.31,227.82,231.44,237.33,226.72,232.68,229.17,234.01,227.75,227.9,2896188.0,35.14,,,,,,,,,,,,-,,,,+,,,,1,1
AKYHO,28-03-2024,6.07,0.66,-16.84,6.09,6.08,6.0,6.08,6.07,6.16,6.1,3.96,6.05,8421762.67,58.79,,,,,,,,,,,,+,,,,,,,,1,0
PETKM,28-03-2024,20.4,2.0,-69.35,21.29,21.81,22.32,21.05,21.94,21.76,22.33,20.05,20.43,180698171.33,32.82,,,,,,,,,,,,-,+,,,,,,,1,1
AYGAZ,28-03-2024,150.5,1.69,-49.7,151.31,152.82,154.29,150.74,153.21,152.32,154.63,127.59,149.9,532258.0,44.68,,,,,,,,,,,,-,,+,,,,,,1,1
RNPOL,28-03-2024,37.1,-0.54,-46.82,38.15,38.7,39.38,37.92,38.86,38.58,39.03,31.66,37.07,576219.67,38.8,,,,,,,,,,,,-,,+,-,,,,-,1,3
PSDTC,28-03-2024,119.6,-5.08,-50.93,119.07,115.44,110.52,120.26,114.34,117.47,111.48,64.81,119.27,212124.67,66.16,,,,,,,,,-,,,+,,,-,-,,,,1,3
PEKGY,28-03-2024,12.58,9.97,13.0,13.79,15.62,18.29,13.21,16.2,14.48,17.35,23.05,11.82,89586939.33,23.65,,,,,,,,,,,,-,,+,,,,,,1,1
KRDMD,28-03-2024,22.94,1.77,-36.77,23.12,23.38,23.83,23.03,23.47,23.28,23.53,24.16,22.9,33189936.33,33.1,,,,,,,,,,,,-,,+,,,,,,1,1
KRGYO,28-03-2024,23.08,0.61,-46.7,23.25,23.61,24.26,23.15,23.74,23.33,23.91,29.85,23.12,550086.0,28.21,,,,,,,,,,,,-,,,,+,,,,1,1
ISBIR,28-03-2024,128.0,-2.66,-84.86,129.22,129.72,130.38,129.11,129.9,129.26,129.87,108.72,128.8,59743.67,49.4,-,-,-,,,,,,-,-,,+,,-,-,,,,,1,7
PENTA,28-03-2024,18.31,1.22,-39.75,18.49,18.81,19.31,18.4,18.92,18.55,19.1,21.76,18.38,5103918.0,38.44,,,,,,,,,,,,-,,,,+,,,,1,1
KGYO,28-03-2024,33.54,-1.0,5.19,33.72,34.2,35.06,33.61,34.38,33.64,34.66,41.12,33.52,227690.33,38.33,-,,,,,,,,-,,,-,,,-,+,,,,1,4
RALYH,28-03-2024,124.5,0.4,-59.8,125.49,125.3,122.81,125.25,124.97,126.5,126.34,81.76,125.03,411178.33,63.07,,,,,,,,,,,,+,,,,,,,,1,0
KERVT,28-03-2024,12.64,1.2,-43.77,12.8,12.96,13.08,12.74,13.0,12.92,13.19,11.46,12.61,2047615.33,45.95,,,,,,,,,,,,-,,+,,,,,,1,1
QUAGR,28-03-2024,4.0,0.0,-17.62,4.0,4.01,4.04,4.0,4.02,4.01,4.02,5.43,4.02,30083661.67,43.01,,,,,,,,,,,,-,,-,,,+,,,1,2
A1CAP,28-03-2024,28.14,0.79,-42.67,28.64,29.16,29.85,28.46,29.32,28.9,29.63,33.67,28.17,1372981.67,35.83,,,,,,,,,,,,,,,,+,,,,1,0
RAYSG,28-03-2024,415.0,-0.3,9.03,413.42,405.99,392.03,415.14,403.22,412.82,399.12,188.23,415.25,108578.67,72.55,,,,,,,,,-,,,+,,-,-,,,,,1,3
JANTS,28-03-2024,332.25,-4.8,-36.93,332.49,318.48,296.36,336.19,313.73,329.0,305.34,158.79,335.75,4061990.33,71.59,-,,,,,,,,-,,,+,,,-,-,,,,1,4
KAPLM,28-03-2024,171.1,-4.15,-49.46,175.7,174.01,170.47,175.96,173.35,175.11,172.43,114.07,172.97,134859.67,56.46,-,-,,,,,,,,-,,+,,-,-,-,-,,,1,7
PLTUR,28-03-2024,16.45,-0.0,-63.59,16.8,17.11,17.52,16.68,17.21,16.99,17.39,15.56,16.62,1876431.33,38.36,,,,,,,,,,,,-,,-,-,+,,,,1,3
TGSAS,28-03-2024,57.4,-2.71,-2.59,61.58,63.28,63.62,60.66,63.55,63.69,65.68,34.77,57.65,284468.67,47.67,,,,,,,,,,,,+,,,-,,,,,1,1
BARMA,28-03-2024,17.8,0.56,-43.57,17.94,18.17,18.58,17.88,18.26,18.01,18.31,18.58,17.9,844899.67,34.77,,,,,,,,,,,,-,,-,,+,,,,1,2
KARTN,28-03-2024,142.7,-4.23,-48.54,147.68,145.94,142.13,147.84,145.23,148.02,143.76,90.25,145.87,2097298.67,56.32,,-,,,,,,,,-,,+,,,-,-,-,,,1,5
QNBFB,28-03-2024,300.0,0.93,-43.53,290.31,287.48,284.44,291.78,286.8,287.42,285.02,211.57,303.33,36120.0,58.54,,,,,,,,,,,,+,,,,,,,,1,0
PKART,28-03-2024,83.65,-5.69,-71.98,85.53,83.78,80.77,85.87,83.14,85.73,81.96,45.58,84.82,937473.67,57.7,-,-,,,,,,,-,-,,+,,,-,-,,,,1,6
BANVT,28-03-2024,154.3,-0.32,-9.63,158.06,160.85,163.01,156.92,161.52,159.89,164.26,118.49,154.67,281102.67,45.78,,,,,,,,-,,,,+,,,-,,,,,1,2
KRPLS,28-03-2024,7.93,0.0,-9.78,7.97,8.06,8.23,7.94,8.1,7.98,8.14,8.04,7.96,1246606.0,36.97,,,,,,,,,,,,-,,-,,+,,,,1,2
PINSU,28-03-2024,23.16,-1.86,-40.83,23.92,24.0,23.77,23.81,23.98,24.23,24.15,14.04,23.29,656962.67,55.43,,,,-,,-,,,,,,+,,,-,,,,,1,3
AKSUE,28-03-2024,13.52,-0.66,-54.63,13.49,13.53,13.65,13.49,13.55,13.48,13.53,16.45,13.66,857728.33,45.79,,-,,,,,,,,,,-,,-,-,+,,,,1,4
KENT,28-03-2024,1249.0,-5.02,-63.03,1271.83,1230.95,1159.12,1281.31,1216.25,1261.69,1194.63,550.76,1266.0,20923.67,67.72,-,,,,,,,,-,,,+,,,-,,,,,1,3
ARZUM,28-03-2024,46.58,2.37,-21.01,47.48,48.79,50.36,47.04,49.18,48.08,50.1,38.07,46.23,1423545.67,41.14,,,,,,,,,,,,-,,+,,,,,,1,1
SUMAS,28-03-2024,572.0,-7.37,-53.71,586.31,574.94,553.31,589.1,570.75,580.58,567.29,273.27,590.83,9267.0,61.85,-,-,,,,,,,-,-,,+,,,-,-,,,,1,6
ATAKP,28-03-2024,42.78,0.42,-53.69,43.33,44.57,46.49,43.0,44.99,43.54,45.83,59.4,43.07,894116.0,28.76,,,,,,,,,,,,,,-,,+,,,,1,1
AYES,28-03-2024,40.62,0.3,-58.16,41.23,42.12,42.95,40.92,42.35,41.66,43.3,33.09,40.75,44377.0,43.09,,,,,,,,-,,,,+,,,,,,,,1,1
SELGD,28-03-2024,55.8,-1.93,-57.4,56.43,56.73,57.13,56.35,56.83,56.38,56.94,27.81,55.73,131582.67,50.12,-,,,,,,,,-,-,,+,,,-,,,,,1,4
MEKAG,28-03-2024,61.25,0.99,4.08,61.55,62.09,63.26,61.39,62.3,61.77,62.28,66.93,61.78,1003251.67,40.2,,,,,,,,,,,,,,-,,+,,,,1,1
ASUZU,28-03-2024,95.9,4.13,-16.84,88.77,85.24,81.76,90.32,84.35,85.79,81.6,70.13,95.25,9099072.33,77.86,,,,,,,,,,,,+,,,,,,,,1,0
ANELE,28-03-2024,18.66,-7.35,-33.15,18.64,18.28,17.78,18.77,18.17,18.46,17.93,11.02,19.11,3663685.0,63.54,,,,,,,,,-,,,+,,-,-,,,,,1,3
SKBNK,28-03-2024,4.16,1.96,-50.43,4.2,4.25,4.32,4.18,4.27,4.24,4.29,4.58,4.14,34922696.67,35.69,,,,,,,,,,,,-,,+,,,,,,1,1
MERKO,28-03-2024,12.65,1.12,-66.45,13.07,13.19,13.23,12.99,13.2,13.29,13.28,9.65,12.55,2744766.33,46.48,,,,,,,,,,,,-,,+,,,,,-,1,2
SISE,28-03-2024,45.56,1.2,-31.97,45.96,46.37,46.96,45.8,46.49,46.25,46.68,47.93,45.46,29555270.67,34.68,,,,,,,,,,,,-,,+,,,,,,1,1
SILVR,28-03-2024,17.5,0.81,-40.48,17.66,18.06,18.49,17.54,18.17,17.85,18.55,16.05,17.46,949895.67,43.02,,,,,,,,,,,,-,,,,+,,,,1,1
MGROS,28-03-2024,416.0,1.71,-44.9,422.84,432.9,444.37,419.39,435.75,427.79,444.62,351.68,414.92,1650420.67,33.33,,,,,,,,,,,,-,,+,,,,,,1,1
SELVA,28-03-2024,15.47,-0.9,-67.7,15.58,15.57,15.46,15.56,15.55,15.67,15.57,12.9,15.58,2118672.67,53.73,,-,,,,,,,,,,+,,,-,,,,,1,2
MOBTL,28-03-2024,5.75,0.52,-34.54,5.86,6.02,6.25,5.81,6.07,5.92,6.13,4.84,5.75,11869930.0,37.8,,,,,,,,,,,,-,,+,,,,,,1,1
AYEN,28-03-2024,25.94,0.93,-41.68,26.05,26.19,26.47,26.0,26.25,26.12,26.25,28.47,25.93,508485.67,40.0,,,,,,,,,,,,-,,+,,,,,,1,1
SEKUR,28-03-2024,15.7,-0.13,-47.28,15.91,16.02,16.02,15.85,16.04,16.09,16.16,9.84,15.73,888237.0,52.5,,,,,,,-,,,,,+,,,-,,,,,1,2
ORMA,28-03-2024,226.4,-0.44,-66.98,230.3,230.29,226.72,229.61,229.81,233.01,231.45,143.09,226.73,19207.67,55.72,,,-,,,-,,,,,,+,,-,-,,,,,1,4
ARASE,28-03-2024,62.15,0.24,-44.46,62.19,62.38,62.91,62.15,62.47,62.17,62.43,56.29,62.28,593296.67,44.07,,,,,,,,,,,,-,,-,,+,,,,1,2
OFSYM,28-03-2024,45.0,0.0,-36.56,45.61,46.56,48.13,45.33,46.88,45.92,47.34,60.23,45.37,1121891.33,30.82,,,,,,,,,,,,,,-,,+,,,,1,1
MSGYO,28-03-2024,13.21,1.62,-8.61,13.28,13.47,13.78,13.22,13.54,13.37,13.61,11.85,13.18,381158.0,38.37,,,,,,,,,,,,-,,+,,,,,,1,1
MZHLD,28-03-2024,7.94,1.15,-56.78,8.0,8.1,8.26,7.97,8.13,8.03,8.17,8.58,7.93,1273514.33,36.48,,,,,,,,,,,,-,,+,,,,,,1,1
NATEN,28-03-2024,52.2,0.58,-46.63,52.26,52.63,53.31,52.18,52.77,52.27,52.83,48.18,52.45,1627285.33,44.73,,,,,,,,,+,,,-,,,,,,,,1,1
ANSGR,28-03-2024,69.05,-0.07,-7.78,70.12,70.92,71.44,69.77,71.09,70.77,72.02,52.83,69.35,1239365.67,44.12,,,,,,,,,,,,+,,-,-,,,,,1,2
NUHCM,28-03-2024,298.0,-1.49,-55.66,294.84,293.67,294.55,295.67,293.64,292.74,291.29,264.19,298.83,446495.33,48.92,,,,,+,,,,,,,-,,-,-,,,,,1,3
MAVI,28-03-2024,71.35,0.92,-46.19,73.21,73.86,73.94,72.78,73.93,74.43,74.56,55.7,71.38,3574013.33,46.59,,,,,,,-,,,,,+,,,,,,,,1,1
ASTOR,28-03-2024,93.35,-0.59,8.61,94.78,96.38,99.4,94.34,96.98,95.13,97.37,98.55,94.33,13280513.0,25.78,,,,,,,,,,,,-,,,-,+,,,,1,2
MANAS,28-03-2024,9.59,2.57,-45.12,9.64,9.68,9.75,9.62,9.7,9.68,9.69,9.1,9.51,1748209.67,47.78,,,,,,,,,,,,-,,+,,-,,,,1,2
RYSAS,28-03-2024,35.8,-3.97,-51.36,36.17,35.36,34.13,36.36,35.09,36.09,34.49,27.73,36.6,1802088.67,61.51,-,,,,,,,,-,,,+,,,-,-,,,,1,4
KSTUR,28-03-2024,5495.0,-9.99,-38.47,6587.43,6898.03,6898.22,6387.6,6934.41,7088.56,7319.71,2434.52,5495.0,1791.67,45.64,,,,,-,,,,,,,+,,,-,,,,-,1,3
SAYAS,28-03-2024,79.2,0.25,-40.73,80.54,81.86,83.92,80.1,82.28,81.21,82.95,78.13,79.97,1188464.0,30.81,,,,,,,,,,,,-,,-,,+,,,,1,2
PASEU,28-03-2024,53.7,-0.74,-45.49,54.74,55.76,57.45,54.41,56.1,55.28,56.45,59.36,54.1,1121059.67,33.85,,,,,,,,,,,,,,-,-,+,,,,1,2
AYDEM,28-03-2024,29.1,0.41,-20.77,29.17,29.22,29.15,29.13,29.21,29.33,29.27,21.73,28.94,3225139.0,53.66,,,,,,,,,,,,+,,,,,,,,1,0
SOKM,28-03-2024,58.55,1.04,-30.59,59.7,60.75,62.02,59.3,61.05,60.41,61.84,54.27,58.45,9294087.0,32.79,,,,,,,,,,,,-,,+,,,,,,1,1
KUYAS,28-03-2024,44.0,0.64,-60.36,44.28,45.0,46.37,44.1,45.27,44.5,45.4,51.39,43.85,1205528.67,31.55,,,,,,,,,,,,-,,+,,,,,,1,1
SOKE,28-03-2024,16.32,0.12,-45.51,16.54,16.81,17.27,16.46,16.9,16.65,17.01,17.98,16.33,2049744.0,27.03,,,,,,,,,,,,-,,-,,+,,,,1,2
KZGYO,28-03-2024,22.12,-0.54,2.87,22.51,23.02,23.79,22.36,23.19,22.66,23.47,28.11,22.27,1525581.33,29.28,,,,,,,,,,,,,,-,-,+,,,,1,2
LIDFA,28-03-2024,8.16,0.62,-29.24,8.21,8.23,8.24,8.19,8.24,8.25,8.25,6.87,8.15,5000074.33,47.7,,,,,,,,,,,,-,,+,,,-,,,1,2
PAMEL,28-03-2024,132.0,0.23,-45.85,132.84,133.42,135.06,132.71,133.7,132.84,133.23,163.17,132.33,203180.0,41.47,,,,,,,,,,,+,-,,,,,,,,1,1
ASGYO,28-03-2024,14.34,-1.51,-69.63,14.32,14.36,14.5,14.32,14.38,14.29,14.37,18.38,14.43,10049608.67,40.89,,-,-,,,,,,,-,,,,,-,,+,,,1,4
BYDNR,28-03-2024,27.44,0.73,-53.63,27.79,28.36,29.27,27.62,28.55,27.98,28.78,35.04,27.44,827897.0,32.88,,,,,,,,,,,,,,,,+,,,,1,0
LOGO,28-03-2024,79.35,0.89,-43.51,80.6,82.31,85.1,80.08,82.89,81.31,83.65,79.31,79.43,812800.67,34.43,,,,,,,,,,,,-,+,,,,,,,1,1
SNKRN,28-03-2024,35.06,0.17,-64.73,36.26,37.3,38.59,35.9,37.61,36.7,38.19,31.82,35.04,63061.67,41.53,,,,,,,,,,,,-,,+,,,,,,1,1
RUBNS,28-03-2024,25.98,-0.76,-57.23,26.2,26.59,27.21,26.09,26.73,26.32,26.94,26.81,26.07,453956.67,37.62,,,,,,,,,-,,,-,,-,-,+,,,,1,4
RYGYO,28-03-2024,27.7,-1.07,-62.3,28.19,28.16,27.84,28.12,28.11,28.51,28.22,22.46,27.82,2571525.0,53.65,,,-,,,,,,,,,+,,,-,,,,,1,2
SNGYO,28-03-2024,3.96,1.02,-68.24,4.0,4.03,4.05,3.98,4.04,4.04,4.08,3.3,3.97,12519893.67,48.41,,,,,,,,-,,,,-,,,,,,,+,1,2
OZKGY,28-03-2024,8.02,2.04,-16.57,8.11,8.26,8.48,8.06,8.31,8.19,8.38,8.39,7.98,5477923.0,33.62,,,,,,,,,,,,-,,+,,,,,,1,1
AVPGY,28-03-2024,44.08,-0.0,-63.6,43.7,43.51,43.63,43.81,43.5,43.41,43.08,46.07,44.34,3858190.0,47.64,,,,,+,,,,,,,,,,-,,,,,1,1
AKSGY,28-03-2024,16.02,3.35,-19.42,16.12,16.31,16.49,16.04,16.36,16.26,16.52,11.9,15.93,3231043.0,45.43,,,,,,,,,,,,-,,+,,,,,,1,1
BAYRK,28-03-2024,53.0,-3.81,-61.97,53.35,52.03,49.77,53.6,51.54,53.68,50.71,23.03,53.65,1610922.67,64.06,-,,,,,,,,-,,,+,,-,-,,,,,1,4
BERA,28-03-2024,21.12,-1.77,-55.27,20.69,20.19,19.65,20.89,20.06,20.26,19.59,14.31,21.21,37348022.33,64.69,,,,,,,,,,,,+,,,-,,,,,1,1
ADEL,28-03-2024,663.5,-0.3,-60.08,678.14,681.46,674.04,674.89,680.88,687.99,690.75,424.26,669.67,568828.67,55.24,,,,,,,-,,,,,+,,,-,,,,,1,2
ESCAR,28-03-2024,234.1,-2.98,-30.99,236.58,235.41,230.95,236.6,234.71,237.07,235.63,156.61,237.23,700394.67,60.73,-,-,,,,,,,-,,,+,,-,-,,,,,1,5
INTEM,28-03-2024,314.0,1.29,-42.6,319.9,324.04,328.12,318.06,325.11,324.07,327.55,228.58,312.58,119535.33,45.56,,,,,,,,,,,,-,,+,,,,,,1,1
ESEN,28-03-2024,19.83,0.92,-61.36,19.85,19.98,20.17,19.82,20.02,19.86,20.07,19.33,19.84,2406784.67,45.72,,,,,,,,,+,,,-,,,,,,,,1,1
VAKFN,28-03-2024,2.73,-0.36,-44.67,2.77,2.82,2.9,2.76,2.84,2.78,2.86,2.81,2.74,17963124.0,34.25,,,,,,,,,,,,-,,-,-,+,,,,1,3
EUPWR,28-03-2024,147.0,0.68,-32.94,147.64,149.22,152.18,147.19,149.79,148.08,150.39,161.02,147.33,1487871.33,33.07,,,,,,,,,,,,-,,-,,+,,,,1,2
BRKVY,28-03-2024,210.6,-6.94,-32.37,220.24,217.32,210.54,220.39,216.05,222.22,213.22,85.24,213.5,69351.67,58.09,-,-,,,,,,,,,,+,,,-,-,-,,,1,5
BMSTL,28-03-2024,31.0,-0.32,112.33,31.57,32.07,32.73,31.39,32.21,31.88,32.59,29.06,31.42,945315.67,36.79,,,,,,,,,,,,-,,-,-,+,,,,1,3
EYGYO,28-03-2024,10.55,0.0,-55.19,10.48,10.62,10.85,10.45,10.67,10.47,10.76,9.99,10.67,2684844.0,44.75,,,,,,,,,,+,,-,,-,,,,,,1,2
FADE,28-03-2024,18.7,1.69,-63.21,18.47,18.27,18.24,18.57,18.24,18.2,17.93,16.15,18.88,6399281.33,51.28,,,,,,,,,+,,,-,,,,,,,,1,1
DGATE,28-03-2024,43.32,-5.83,-12.65,46.77,47.69,47.85,46.22,47.82,48.06,49.02,30.05,44.23,315263.33,46.76,,,,,,,,,,,,+,,,-,,,,,1,1
UZERB,28-03-2024,499.0,3.1,-32.41,464.19,443.63,414.01,471.94,437.32,451.03,428.31,227.74,499.0,33841.67,77.4,,,,,,,,,,,,+,,,,,,,,1,0
DEVA,28-03-2024,72.45,0.69,-41.34,73.22,74.03,74.99,72.9,74.24,73.88,74.83,72.23,72.6,420552.33,37.57,,,,,,,,,,,,-,+,-,,,,,,1,2
AFYON,28-03-2024,14.06,1.88,-58.08,13.56,13.25,13.01,13.71,13.18,13.24,12.87,11.76,14.13,34615690.67,62.7,,,,,,,,,,,,+,,,,,,,,1,0
FONET,28-03-2024,20.84,-0.29,-38.38,21.96,23.71,26.07,21.48,24.28,22.28,25.15,12.55,20.9,7387295.67,39.63,,,,,,,,,,,,-,,-,-,+,,,,1,3
FORMT,28-03-2024,2.57,0.39,-31.49,2.6,2.64,2.7,2.58,2.66,2.62,2.69,2.73,2.58,18427026.67,36.39,,,,,,,,,,,,-,,-,,+,,,,1,2
DESPC,28-03-2024,60.55,-9.22,-27.7,63.29,62.03,59.68,63.48,61.54,63.35,60.89,34.47,62.6,2644995.0,56.68,-,-,,,,,,,-,-,,+,,,-,-,,,,1,6
AGESA,28-03-2024,70.85,0.5,-66.68,71.46,71.92,71.77,71.2,71.97,72.14,72.83,54.56,71.18,399376.0,53.26,,,,,,,,,,,,+,,-,,,,,,1,1
ULUUN,28-03-2024,26.66,1.76,-30.42,26.8,27.16,27.76,26.69,27.28,26.95,27.42,29.27,26.69,1133340.0,33.3,,,,,,,,,,,,-,,-,,+,,,,1,2
BMSCH,28-03-2024,23.04,1.05,-51.97,23.2,23.43,23.72,23.12,23.49,23.32,23.59,19.55,23.35,652293.33,45.82,,,,,,,,,,,,-,,,,+,,,,1,1
BLCYT,28-03-2024,16.42,0.67,-21.8,16.52,16.71,17.0,16.47,16.77,16.58,16.86,15.92,16.4,848356.67,39.44,,,,,,,,,,,,-,,+,,-,,,,1,2
