Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
16-12-2024 09:00,KRPLS,7.49,8.11,7.48,8.03,13382535.0,0.08,0.54,0.05,881.82,0.54,2192485.8,510.38,True,70.42,2024-12-16,7.21,0,,6.85,ATH,False,False
16-12-2024 09:00,TERA,30.9,33.26,30.9,32.9,1472705.0,0.36,2.0,0.43,367.29,2.0,814970.9,80.71,True,74.77,2024-12-16,6.96,0,,24.2,ATH,False,False
16-12-2024 09:00,PSDTC,82.8,91.05,82.8,91.05,1220715.0,0.0,8.25,0.5,1550.0,8.25,775228.9,57.47,True,62.56,2024-12-16,9.96,0,,75.4,126.0,True,False
16-12-2024 09:00,LIDER,120.8,133.3,120.8,133.3,489338.0,0.0,12.5,0.73,1612.33,12.5,303508.3,61.23,True,71.21,2024-12-16,9.98,0,,79.5,ATH,False,False
16-12-2024 09:00,AHGAZ,20.2,21.26,20.12,21.0,12607319.0,0.26,0.8,0.08,952.63,0.8,5470436.6,130.46,True,67.22,2024-12-16,3.04,0,,18.91,ATH,False,False
16-12-2024 09:00,ANELE,14.97,16.28,14.95,16.28,6421674.0,0.0,1.31,0.22,506.48,1.31,2310332.6,177.95,True,74.0,2024-12-16,10.0,0,,13.01,ATH,False,False
13-12-2024 09:00,GESAN,47.54,50.2,47.08,50.15,11704806.0,0.05,2.61,0.26,923.53,2.61,5693167.6,105.59,True,61.38,2024-12-13,6.03,0,,45.26,53.4,False,False
13-12-2024 09:00,ATATP,92.35,100.8,91.3,99.0,1211977.0,1.8,6.65,0.37,1697.3,6.65,573694.2,111.26,True,59.34,2024-12-13,7.2,0,,76.7,105.7,False,False
13-12-2024 09:00,TMPOL,73.0,79.2,72.0,79.2,1176263.0,0.0,6.2,0.61,908.13,6.2,321703.5,265.64,True,70.8,2024-12-13,10.0,0,,65.0,ATH,False,False
13-12-2024 09:00,ADEL,35.2,37.64,34.76,37.62,7245144.0,0.02,2.42,0.22,980.36,2.42,2605682.5,178.05,True,53.26,2024-12-13,6.87,0,,34.4,47.26,True,True
13-12-2024 09:00,ONCSM,95.7,105.2,94.95,105.2,1887323.0,0.0,9.5,0.47,1921.28,9.5,1064056.9,77.37,True,59.89,2024-12-13,9.93,0,,91.7,105.9,False,False
12-12-2024 09:00,SUNTK,31.44,33.2,31.16,33.1,2377331.0,0.1,1.66,0.08,2028.21,1.66,1287432.2,84.66,True,77.6,2024-12-12,5.28,0,,18.6,ATH,False,False
12-12-2024 09:00,ATLAS,6.39,6.86,6.39,6.77,1808009.0,0.09,0.38,0.09,317.58,0.38,1018578.8,77.5,True,74.97,2024-12-12,5.95,0,,5.54,ATH,False,False
12-12-2024 09:00,AKFYE,18.92,20.1,18.92,19.83,11456131.0,0.27,0.91,0.05,1585.19,0.91,7409521.6,54.61,True,64.82,2024-12-12,4.98,0,,16.79,23.04,False,False
12-12-2024 09:00,ALKA,7.22,7.94,7.22,7.94,17086385.0,0.0,0.72,0.11,579.25,0.72,9822695.6,73.95,True,72.55,2024-12-12,9.97,0,,6.05,ATH,False,False
12-12-2024 09:00,ZEDUR,8.19,8.69,8.11,8.55,5699338.0,0.14,0.36,0.05,620.0,0.36,1970907.0,189.17,True,60.76,2024-12-12,4.27,0,,7.65,ATH,False,False
12-12-2024 09:00,SKYMD,10.7,11.77,10.7,11.69,8223840.0,0.08,0.99,0.04,2575.68,0.99,2648172.4,210.55,True,68.68,2024-12-12,9.25,0,,9.14,12.0,False,False
11-12-2024 09:00,DERIM,33.18,35.7,32.6,35.7,3365582.0,0.0,2.52,0.18,1315.73,2.52,1089921.1,208.79,True,64.81,2024-12-11,9.98,0,,29.92,36.88,False,False
11-12-2024 09:00,DITAS,16.15,17.64,16.13,17.64,10035355.0,0.0,1.49,0.19,672.02,1.49,2517869.8,298.57,True,71.07,2024-12-11,9.98,0,,14.39,ATH,False,False
11-12-2024 09:00,IEYHO,11.31,12.33,10.75,12.26,73875962.0,0.07,0.95,0.05,1921.28,0.95,25072878.6,194.64,True,73.36,2024-12-11,8.4,0,,6.88,ATH,False,False
11-12-2024 09:00,IPEKE,53.5,58.85,53.25,58.85,12017069.0,0.0,5.35,0.55,863.96,5.35,7455228.5,61.19,True,77.05,2024-12-11,10.0,0,,32.78,ATH,False,False
11-12-2024 09:00,MAGEN,19.03,21.02,18.6,20.9,11756991.0,0.12,1.87,0.16,1091.08,1.87,4333764.6,171.29,True,66.84,2024-12-11,9.37,0,,18.22,21.1,False,False
11-12-2024 09:00,MAKTK,6.57,7.21,6.53,7.21,18884215.0,0.0,0.64,0.09,573.68,0.64,8105270.1,132.99,True,69.66,2024-12-11,9.91,0,,5.63,9.74,False,False
11-12-2024 09:00,RALYH,291.0,309.25,288.75,309.0,360420.0,0.25,18.0,2.98,505.04,18.0,232026.9,55.34,True,73.15,2024-12-11,6.28,0,,255.5,339.0,False,False
11-12-2024 09:00,GSDDE,9.7,10.7,9.61,10.7,12112055.0,0.0,1.0,0.25,306.5,1.0,5958902.7,103.26,True,88.28,2024-12-11,9.97,0,,7.6,ATH,False,False
11-12-2024 09:00,BEGYO,4.88,5.34,4.85,5.34,123518391.0,0.0,0.46,0.11,333.96,0.46,47679755.1,159.06,True,86.36,2024-12-11,9.88,0,,3.13,ATH,False,False
10-12-2024 09:00,ARENA,27.88,30.62,26.7,30.62,8915015.0,0.0,2.74,0.3,819.46,2.74,1816105.1,390.89,True,67.91,2024-12-10,9.99,0,,24.9,32.56,False,False
10-12-2024 09:00,CRFSA,108.7,114.8,106.8,114.8,1320047.0,0.0,6.1,0.9,577.78,6.1,451213.7,192.55,True,71.66,2024-12-10,5.81,0,,98.4,120.9,False,False
10-12-2024 09:00,SNICA,5.71,6.15,5.69,6.04,42434916.0,0.11,0.33,0.06,415.62,0.33,20892084.2,103.11,True,72.46,2024-12-10,5.96,0,,5.06,6.73,False,False
10-12-2024 09:00,ALCTL,122.6,127.2,121.3,126.4,1294784.0,0.8,3.8,0.3,1166.67,3.8,509096.9,154.33,True,61.86,2024-12-10,3.02,0,,100.4,131.2,False,False
10-12-2024 09:00,VAKFN,1.78,1.95,1.77,1.93,409295470.0,0.02,0.15,0.0,2900.0,0.15,118147386.1,246.43,True,69.72,2024-12-10,8.43,0,,1.63,ATH,False,False
10-12-2024 09:00,ENERY,276.0,281.75,276.0,280.75,630311.0,1.0,4.75,0.65,630.77,4.75,331391.9,90.2,True,69.67,2024-12-10,1.54,0,,218.7,281.0,False,False
10-12-2024 09:00,DERHL,11.63,12.76,11.61,12.66,11681593.0,0.1,1.03,0.13,717.46,1.03,5157326.4,126.5,True,65.33,2024-12-10,8.95,0,,10.26,13.4,False,False
10-12-2024 09:00,GRSEL,177.1,190.0,177.0,188.2,1952045.0,1.8,11.1,1.29,760.47,11.1,1165583.2,67.47,True,78.62,2024-12-10,6.27,0,,112.7,ATH,False,False
10-12-2024 09:00,KRTEK,28.44,31.32,28.22,31.32,4950997.0,0.0,2.88,0.24,1120.34,2.88,1100683.3,349.81,True,64.61,2024-12-10,9.97,0,,27.04,31.62,False,False
09-12-2024 09:00,CIMSA,43.2,45.1,43.14,45.1,33113084.0,0.0,1.9,0.23,718.97,1.9,12792456.8,158.85,True,78.35,2024-12-09,10.0,0,,38.18,ATH,False,False
09-12-2024 09:00,INTEM,232.5,248.5,232.5,244.1,284070.0,4.4,11.6,0.67,1631.34,11.6,89391.9,217.78,True,65.05,2024-12-09,6.59,1,248.5,205.9,248.5,False,False
09-12-2024 09:00,SISE,42.0,43.4,42.0,43.2,69559369.0,0.2,1.2,0.14,733.33,1.2,37768108.6,84.17,True,67.9,2024-12-09,3.75,1,43.4,38.86,43.4,False,False
09-12-2024 09:00,NIBAS,19.2,20.54,19.19,20.54,15267753.0,0.0,1.34,0.07,1710.81,1.34,3488513.0,337.66,True,64.35,2024-12-09,9.96,0,,18.16,21.58,True,True
09-12-2024 09:00,AFYON,15.3,15.91,15.3,15.91,47049058.0,0.0,0.61,0.01,4983.33,0.61,16153635.9,191.26,True,62.31,2024-12-09,9.95,0,,13.68,17.58,False,False
09-12-2024 09:00,EGPRO,161.0,170.4,161.0,168.0,371951.0,2.4,7.0,1.04,573.08,7.0,186362.0,99.59,True,70.42,2024-12-09,5.0,1,170.4,142.7,170.4,False,False
09-12-2024 09:00,DEVA,74.4,79.85,74.4,78.5,1460484.0,1.35,4.1,0.62,566.67,4.1,789567.0,84.97,True,75.4,2024-12-09,5.72,0,,66.55,ATH,False,False
09-12-2024 09:00,DOFER,29.5,31.52,29.5,31.18,2347614.0,0.34,1.68,0.03,4841.18,1.68,754743.4,211.05,True,60.38,2024-12-09,7.0,0,,28.22,34.06,False,False
09-12-2024 09:00,ICBCT,14.28,15.58,14.1,15.33,3744564.0,0.25,1.05,0.09,1120.93,1.05,1291561.0,189.93,True,70.23,2024-12-09,8.19,0,,12.0,ATH,False,False
09-12-2024 09:00,EGEPO,24.32,26.14,24.3,26.0,2440919.0,0.14,1.68,0.3,452.63,1.68,1270759.8,92.08,True,75.7,2024-12-09,7.0,0,,16.66,ATH,False,False
09-12-2024 09:00,ISMEN,43.38,46.5,42.64,46.22,9000414.0,0.28,2.84,0.54,427.88,2.84,5119151.6,75.82,True,80.88,2024-12-09,6.6,0,,31.4,ATH,False,False
09-12-2024 09:00,EGSER,3.86,4.1,3.86,4.05,20636159.0,0.05,0.19,0.0,3700.0,0.19,9468528.9,117.94,True,63.98,2024-12-09,6.3,0,,3.49,4.29,False,False
09-12-2024 09:00,ELITE,41.14,44.0,41.14,43.76,7800472.0,0.24,2.62,0.56,366.19,2.62,3775709.9,106.6,True,74.39,2024-12-09,6.89,0,,34.0,ATH,False,False
09-12-2024 09:00,PRKME,18.19,18.89,18.18,18.89,1679787.0,0.0,0.7,0.08,786.08,0.7,775219.0,116.69,True,70.24,2024-12-09,4.19,0,,16.91,21.38,False,False
09-12-2024 09:00,GOLTS,501.0,525.0,501.0,519.5,1223891.0,5.5,18.5,2.38,678.95,18.5,590254.5,107.35,True,71.72,2024-12-09,7.67,0,,407.0,ATH,False,False
09-12-2024 09:00,AKCNS,181.0,188.5,179.7,188.5,3621967.0,0.0,7.5,0.56,1239.29,7.5,840560.2,330.9,True,74.33,2024-12-09,9.98,0,,143.0,ATH,False,False
09-12-2024 09:00,YYLGD,11.2,11.88,11.16,11.82,16963506.0,0.06,0.62,0.14,330.56,0.62,10331651.9,64.19,True,76.22,2024-12-09,7.75,1,11.88,9.4,11.88,False,False
09-12-2024 09:00,FRIGO,8.2,8.34,8.15,8.34,4952132.0,0.0,0.14,0.01,2700.0,0.14,3278776.1,51.04,True,56.88,2024-12-09,1.83,0,,7.95,8.99,False,False
09-12-2024 09:00,GLBMD,15.44,16.98,15.06,16.98,9889970.0,0.0,1.54,0.4,282.13,1.54,5178571.2,90.98,True,80.2,2024-12-09,9.97,0,,10.19,ATH,False,False
09-12-2024 09:00,BUCIM,8.44,8.89,8.41,8.85,49414571.0,0.04,0.41,0.1,301.96,0.41,11284980.3,337.88,True,82.92,2024-12-09,9.12,0,,6.22,ATH,False,False
09-12-2024 09:00,ACSEL,113.6,124.9,112.5,124.9,487161.0,0.0,11.3,1.55,629.03,11.3,205930.2,136.57,True,75.06,2024-12-09,9.95,0,,101.3,143.0,False,False
09-12-2024 09:00,ISSEN,9.55,10.12,9.55,10.02,11958934.0,0.1,0.47,0.04,944.44,0.47,2641654.6,352.71,True,72.18,2024-12-09,5.36,0,,8.52,10.31,False,False
09-12-2024 09:00,TATGD,23.6,24.2,22.44,24.2,3263189.0,0.0,0.6,0.15,305.41,0.6,1391914.6,134.44,True,61.68,2024-12-09,2.98,0,,21.46,25.92,False,False
09-12-2024 09:00,ARCLK,146.2,150.1,146.1,150.0,3178199.0,0.1,3.8,0.35,985.71,3.8,2071106.3,53.45,True,67.67,2024-12-09,3.52,0,,123.0,ATH,False,False
09-12-2024 09:00,ASTOR,93.6,102.0,93.6,101.1,26744072.0,0.9,7.5,0.08,8723.53,7.5,11682624.5,128.92,True,66.71,2024-12-09,8.83,0,,91.55,101.8,False,False
09-12-2024 09:00,KLRHO,28.92,31.8,28.92,31.8,1645930.0,0.0,2.88,0.09,3100.0,2.88,868429.6,89.53,True,64.27,2024-12-09,9.96,0,,27.0,32.66,False,False
09-12-2024 09:00,MEKAG,44.02,47.78,43.78,47.78,4746321.0,0.0,3.76,0.39,854.31,3.76,1037774.2,357.36,True,72.77,2024-12-09,9.99,0,,39.88,56.65,False,False
09-12-2024 09:00,KCAER,14.53,15.35,14.53,15.2,23523660.0,0.15,0.67,0.11,489.52,0.67,13692316.53,71.8,True,76.31,2024-12-09,5.7,0,,12.64,15.73,False,False
09-12-2024 09:00,BASCM,11.98,12.6,11.98,12.6,439825.0,0.0,0.62,0.1,545.83,0.62,173381.9,153.67,True,60.53,2024-12-09,5.53,1,12.6,11.56,13.2,False,False
09-12-2024 09:00,MEPET,10.06,11.01,9.93,11.01,9291708.0,0.0,0.95,0.13,614.29,0.95,2282252.5,307.13,True,73.26,2024-12-09,9.99,0,,8.83,ATH,False,False
09-12-2024 09:00,BINHO,325.0,352.0,325.0,351.5,1312922.0,0.5,26.5,5.12,417.07,26.5,770805.1,70.33,True,70.33,2024-12-09,9.84,0,,271.25,411.0,False,False
09-12-2024 09:00,NUHCM,330.0,351.25,330.0,351.25,1682278.0,0.0,21.25,2.58,725.24,21.25,339519.4,395.49,True,75.64,2024-12-09,9.94,0,,262.75,ATH,False,False
09-12-2024 09:00,ALFAS,51.7,56.5,51.5,56.5,9744219.0,0.0,4.8,0.21,2185.71,4.8,2762668.3,252.71,True,64.87,2024-12-09,9.92,0,,49.92,57.35,False,False
09-12-2024 09:00,IZMDC,5.67,6.06,5.67,6.05,21704392.0,0.01,0.38,0.04,850.0,0.38,8919488.3,143.34,True,76.31,2024-12-09,9.8,0,,5.05,ATH,False,False
06-12-2024 09:00,CATES,36.8,38.14,36.8,37.88,2502286.0,0.26,1.08,0.06,1762.07,1.08,1563013.7,60.09,True,57.26,2024-12-06,3.27,0,,35.64,38.7,False,False
06-12-2024 09:00,AYDEM,24.88,25.38,24.88,25.36,3279365.0,0.02,0.48,0.0,6.75539944105574e+16,0.48,2111822.7,55.29,True,57.42,2024-12-06,2.42,0,,23.74,26.04,False,False
06-12-2024 09:00,TMSN,117.1,122.5,117.0,121.9,2297565.0,0.6,4.8,0.84,471.43,4.8,1420441.3,61.75,True,61.4,2024-12-06,5.27,0,,107.9,124.9,False,False
06-12-2024 09:00,KARTN,88.3,92.45,87.45,91.95,384834.0,0.5,3.65,0.79,364.97,3.65,237986.7,61.7,True,64.75,2024-12-06,4.31,0,,81.0,94.5,False,False
06-12-2024 09:00,HUNER,3.28,3.58,3.23,3.52,69007594.0,0.06,0.24,0.02,1233.33,0.24,15108806.2,356.74,True,70.33,2024-12-06,7.98,0,,3.05,3.57,False,False
06-12-2024 09:00,AKSUE,11.69,12.82,11.68,12.82,2786516.0,0.0,1.13,0.04,2954.05,1.13,834646.9,233.86,True,67.41,2024-12-06,9.95,0,,11.04,12.98,False,False
06-12-2024 09:00,HEDEF,3.14,3.28,3.1,3.28,8665511.0,0.0,0.14,0.02,636.84,0.14,5743101.7,50.89,True,65.44,2024-12-06,4.46,0,,2.86,ATH,False,False
06-12-2024 09:00,TRCAS,25.08,26.96,25.08,26.7,4550907.0,0.26,1.62,0.4,300.99,1.62,1745452.3,160.73,True,77.49,2024-12-06,6.46,0,,21.08,ATH,False,False
06-12-2024 09:00,SAYAS,43.56,45.6,43.18,45.02,3001710.0,0.58,1.46,0.08,1771.79,1.46,1170879.4,156.36,True,55.09,2024-12-06,3.49,0,,42.48,48.42,False,False
06-12-2024 09:00,RODRG,21.16,23.26,21.06,22.8,5409102.0,0.46,1.64,0.13,1181.25,1.64,1509975.2,258.22,True,66.29,2024-12-06,7.75,0,,20.3,25.38,False,False
06-12-2024 09:00,AGHOL,339.75,360.0,338.0,359.75,1518457.0,0.25,20.0,0.95,2005.26,20.0,742971.8,104.38,True,69.51,2024-12-06,6.91,0,,317.25,ATH,False,False
06-12-2024 09:00,EKSUN,6.1,6.6,6.08,6.5,20911971.0,0.1,0.4,0.08,376.19,0.4,9589149.1,118.08,True,73.4,2024-12-06,6.73,0,,5.39,7.72,False,False
06-12-2024 09:00,BALAT,56.25,61.0,56.25,61.0,188265.0,0.0,4.75,1.12,322.22,4.75,101807.3,84.92,True,67.29,2024-12-06,-2.32,0,,45.06,ATH,False,False
06-12-2024 09:00,GSRAY,6.55,6.8,6.55,6.79,67390993.0,0.01,0.24,0.05,410.64,0.24,29456279.3,128.78,True,43.92,2024-12-06,-3.96,0,,6.72,7.44,False,False
06-12-2024 09:00,RGYAS,126.6,132.7,125.7,132.0,1560288.0,0.7,5.4,1.44,275.0,5.4,820043.5,90.27,True,79.68,2024-12-06,4.27,0,,100.6,ATH,False,False
06-12-2024 09:00,TUKAS,7.0,7.28,6.97,7.23,26276230.0,0.05,0.23,0.04,434.88,0.23,13599242.6,93.22,True,70.16,2024-12-06,3.73,0,,6.36,8.66,False,False
06-12-2024 09:00,CONSE,2.72,2.8,2.69,2.78,15428421.0,0.02,0.06,0.0,1400.0,0.06,9755735.5,58.15,True,64.81,2024-12-06,2.58,0,,2.46,ATH,False,False
06-12-2024 09:00,USAK,11.2,12.3,11.1,12.3,37490359.0,0.0,1.1,0.07,1427.78,1.1,9419484.3,298.01,True,70.41,2024-12-06,9.92,0,,10.15,ATH,False,False
06-12-2024 09:00,AEFES,215.4,227.9,214.2,227.4,7688741.0,0.5,12.0,1.21,891.74,12.0,4193673.8,83.34,True,64.73,2024-12-06,6.76,0,,192.3,ATH,False,False
06-12-2024 09:00,GEDZA,21.32,22.2,21.22,22.0,1251110.0,0.2,0.68,0.13,435.43,0.68,809195.0,54.61,True,75.16,2024-12-06,3.09,0,,18.7,22.62,False,False
06-12-2024 09:00,DAGHL,16.65,17.84,16.54,17.62,2496292.0,0.22,0.97,0.08,1176.32,0.97,886396.5,181.62,True,62.43,2024-12-06,5.95,0,,16.0,18.79,True,False
06-12-2024 09:00,EUREN,4.27,4.63,4.24,4.58,57961542.0,0.05,0.31,0.04,692.74,0.31,29619980.65,95.68,True,72.24,2024-12-06,8.79,0,,3.91,ATH,False,False
05-12-2024 09:00,PKART,62.7,68.75,62.7,68.75,1034895.0,0.0,6.05,0.69,776.81,6.05,390102.1,165.29,True,71.26,2024-12-05,10.0,0,,58.05,73.95,False,False
05-12-2024 09:00,BINBN,114.9,126.3,103.5,126.3,3904663.0,0.0,11.4,2.62,335.95,11.4,1147123.3,240.39,True,78.41,2024-12-05,9.92,0,,92.2,ATH,False,False
05-12-2024 09:00,GMTAS,9.79,10.57,9.76,10.54,5651907.0,0.03,0.75,0.07,1002.94,0.75,3462092.9,63.25,True,61.22,2024-12-05,8.1,0,,9.4,10.82,False,False
05-12-2024 09:00,KNFRT,10.9,11.55,10.87,11.55,2613114.0,0.0,0.65,0.1,519.05,0.65,1334930.1,95.75,True,69.98,2024-12-05,5.96,0,,8.13,12.43,False,False
05-12-2024 09:00,SELGD,44.22,48.9,44.18,48.9,2802673.0,0.0,4.68,0.4,1058.42,4.68,541987.9,417.11,True,58.24,2024-12-05,9.99,0,,43.5,52.0,True,True
05-12-2024 09:00,CEMZY,10.88,11.65,10.85,11.47,43166845.0,0.18,0.59,0.15,283.12,0.59,21705470.1,98.88,True,71.17,2024-12-05,6.2,1,11.65,9.43,11.65,False,False
05-12-2024 09:00,TUREX,124.8,131.6,123.9,131.5,903710.0,0.1,6.7,1.85,262.16,6.7,593195.4,52.35,True,83.22,2024-12-05,5.88,0,,83.2,ATH,False,False
05-12-2024 09:00,SEGMN,18.99,20.84,18.96,20.84,8861909.0,0.0,1.85,0.25,631.23,1.85,2510407.9,253.01,True,72.63,2024-12-05,9.92,0,,17.15,27.96,False,False
05-12-2024 09:00,SKYLP,87.7,96.55,87.7,96.55,1100782.0,0.0,8.85,0.73,1104.08,8.85,283018.4,288.94,True,65.47,2024-12-05,9.97,0,,81.6,98.35,False,False
05-12-2024 09:00,EUKYO,13.74,15.11,13.49,15.11,959425.0,0.0,1.37,0.27,400.0,1.37,557128.9,72.21,True,70.05,2024-12-05,9.97,0,,11.28,15.41,False,False
05-12-2024 09:00,YESIL,2.22,2.4,2.21,2.4,352684810.0,0.0,0.18,0.02,900.0,0.18,146852227.0,140.16,True,81.73,2024-12-05,9.59,0,,1.25,2.54,False,False
05-12-2024 09:00,DOBUR,191.0,209.5,189.1,209.5,1095907.0,0.0,18.5,3.83,383.03,18.5,607750.8,80.32,True,74.1,2024-12-05,9.97,0,,155.9,277.0,False,False
05-12-2024 09:00,ISFIN,11.55,12.13,11.55,12.04,10750521.0,0.09,0.49,0.12,292.0,0.49,6631254.2,62.12,True,67.97,2024-12-05,4.06,0,,10.69,12.05,False,False
05-12-2024 09:00,IHEVA,2.58,2.96,2.55,2.89,148586607.0,0.07,0.31,0.02,1191.67,0.31,77027598.3,92.9,True,56.86,2024-12-05,3.58,0,,1.86,3.78,False,False
04-12-2024 09:00,FLAP,8.74,9.58,8.64,9.58,18794591.0,0.0,0.84,0.09,843.82,0.84,6752890.5,178.32,True,53.97,2024-12-04,9.99,0,,8.5,14.74,True,True
04-12-2024 09:00,GLRYH,11.9,12.3,11.86,12.3,4389040.0,0.0,0.4,0.07,497.01,0.4,2808873.7,56.26,True,67.62,2024-12-04,3.71,0,,10.98,13.0,False,False
04-12-2024 09:00,ENSRI,18.35,20.12,17.51,20.12,4037153.0,0.0,1.77,0.05,3747.83,1.77,1598093.2,152.62,True,56.42,2024-12-04,9.95,2,17.51,17.51,23.58,True,True
04-12-2024 09:00,VESTL,64.05,70.0,63.3,69.4,13953823.0,0.6,5.35,1.25,328.0,5.35,5141554.2,171.39,True,71.77,2024-12-04,8.78,0,,56.25,73.0,False,False
04-12-2024 09:00,VKING,29.58,32.62,29.5,32.62,2476990.0,0.0,3.04,0.43,600.46,3.04,625974.6,295.7,True,65.04,2024-12-04,9.98,0,,27.9,48.36,False,False
