Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
19-02-2024 17:00,9340.12,9346.4,9173.27,9196.41,793121711.0,XU100,8270.6,9238.1,9123.56,8425.16,+_03-01-2024 17:00:00,11.19,-,9.15,-,9284.48,9235.67,126.02,-6.3,132.32,56.35,64.89,-,-,-1.57,-41.78,1399284861.0,-,88.07,0.95,39.26,0.43,9045.97,9306.34,8917.74,9250.36,19845269034.0,275.51,,,74.11,,8526.04,8286.29,239.76,8254.61,2.26,30.08,16350859972.0,+,-,+,+,,+_29-01-2024 09:00:00,670.37,7.86,+,-,True,2.89,-,H_Wma9:H_Wma15:H_Tk,7.59,-,,,,,,-,-,-_19-02-2024 17:00:00,-,,,
19-02-2024 17:00,32.72,32.72,32.18,32.34,451451.0,A1CAP,31.49,33.24,32.67,30.44,+_15-02-2024 13:00:00,2.7,-,6.24,-,33.0,32.82,0.35,-0.05,0.4,49.41,57.08,-,-,-1.1,-46.31,925777.0,-,0.66,1.99,0.48,1.45,32.4,34.18,30.94,33.48,12986298.0,-3.7,,,46.9,,30.64,30.31,0.33,34.67,4.17,-10.06,12549428.67,+,-,-,-,+,+_19-02-2024 09:00:00,1.7,5.54,+,-,True,1.09,-,H_Tk:H_Wma9:H_Wma15,5.01,-,,,,,,,,-_19-02-2024 13:00:00,-,,,
19-02-2024 17:00,142.5,142.6,140.5,140.8,69932.0,ACSEL,127.01,145.6,146.3,130.35,-_16-02-2024 17:00:00,10.86,-,8.02,-,143.93,143.27,1.64,-0.44,2.08,49.12,54.32,-,-,-1.19,-48.66,150283.67,-,3.13,2.18,2.47,1.73,146.5,152.1,135.5,145.0,2552452.0,8.81,,,65.24,,130.73,128.86,1.87,126.38,0.21,-13.51,2726407.67,+,-,+,+,+,+_19-02-2024 09:00:00,10.07,7.71,+,-,True,1.45,-,H_Wma9:H_Wma15:H_Tk,7.48,-,,,,,,,,-_19-02-2024 13:00:00,-,,,
19-02-2024 17:00,563.5,581.0,556.0,581.0,101984.0,ADEL,451.55,584.0,560.5,438.25,+_24-01-2024 13:00:00,28.67,-,32.57,-,575.74,578.15,20.69,-3.89,24.58,62.54,68.63,-,-,3.11,-17.0,154637.67,-,5.26,0.91,2.85,0.49,506.5,624.0,504.5,580.0,3004927.0,-31.61,,,60.36,,458.44,438.78,19.66,492.82,15.31,37.27,2824973.67,+,-,+,-,,+_12-02-2024 09:00:00,122.56,26.73,+,-,False,4.48,-,H_Tk:H_Wma9:H_Wma15,21.28,-,,,,,,+,+,+_19-02-2024 17:00:00,+,,,
19-02-2024 17:00,2.98,2.99,2.86,2.89,50783762.0,ADESE,2.32,2.93,2.88,2.45,+_05-02-2024 09:00:00,24.46,-,18.2,-,2.89,2.88,0.07,-0.01,0.07,58.39,62.48,-,-,-3.34,-53.5,72085795.33,-,0.0,0.04,0.01,0.5,2.77,3.02,2.77,2.86,673341464.0,0.16,,,75.61,,2.45,2.29,0.16,2.34,4.0,14.35,533752469.33,+,-,+,-,,+_22-01-2024 09:00:00,0.44,18.02,+,-,True,7.14,-,H_Wma9:H_Tk:H_Wma15,16.8,-,,,,,,-,,-_19-02-2024 17:00:00,+,,,
19-02-2024 17:00,36.56,36.6,35.6,35.98,902695.0,ADGYO,32.61,36.71,35.87,31.49,+_14-02-2024 17:00:00,10.32,-,14.26,-,36.78,36.57,0.66,-0.03,0.7,52.94,64.12,-,-,-1.59,2.98,978762.33,+,0.8,2.18,0.59,1.6,35.08,37.82,34.7,37.38,24350646.0,,,,64.42,,33.14,32.73,0.41,33.5,6.8,-10.63,26095359.0,-,-,+,-,+,+_19-02-2024 09:00:00,2.84,8.59,+,-,True,1.24,-,H_Tk:H_Wma9:H_Wma15,7.44,-,,,,,,,,-_19-02-2024 13:00:00,-,,,
19-02-2024 17:00,156.4,156.5,154.6,156.3,676710.0,AEFES,134.61,157.4,155.35,143.75,+_26-01-2024 13:00:00,16.11,-,8.73,-,157.53,157.06,1.5,-0.43,1.93,53.24,57.59,-,-,-0.06,-2.86,718881.67,+,1.23,0.78,0.76,0.48,157.0,160.2,150.5,158.7,10856921.0,16.41,,,75.82,,145.9,138.65,7.25,126.8,1.8,-35.99,13960472.33,-,-,+,+,,+_21-08-2023 09:00:00,10.4,7.13,+,-,True,5.23,-,H_Wma9:H_Wma15:H_Tk,5.96,-,,,,,,,,-_19-02-2024 09:00:00,-,,,
19-02-2024 17:00,13.46,13.48,13.12,13.15,2027055.0,AFYON,12.45,13.4,13.18,12.2,+_19-02-2024 09:00:00,5.61,-,7.79,-,13.31,13.22,0.15,0.0,0.15,52.74,56.38,+,-,-2.38,-43.46,4811326.33,-,0.16,1.17,0.07,0.51,13.04,13.5,12.57,13.26,50895805.0,-0.34,,,56.21,,12.4,12.28,0.12,14.17,2.31,-6.3,53019108.0,+,-,+,-,+,+_19-02-2024 09:00:00,0.75,6.04,+,-,True,0.98,-,H_Tk:H_Wma9:H_Wma15,5.8,-,,,,,,-,-,-_19-02-2024 17:00:00,-,,,
19-02-2024 17:00,62.95,64.05,61.15,61.25,261011.0,AGESA,58.37,64.62,64.2,57.45,+_22-01-2024 09:00:00,4.94,-,6.61,-,63.44,63.48,0.7,-0.31,1.01,44.74,58.12,-,-,-2.31,16.31,256628.67,+,2.19,3.45,2.23,3.52,61.8,68.1,60.3,64.0,5970684.0,-0.87,,,59.39,,58.87,57.8,1.06,63.82,3.9,46.29,4635542.33,+,-,+,-,,+_12-02-2024 09:00:00,2.38,4.05,+,-,True,1.84,-,H_Tk:H_Wma9:H_Wma15,3.88,-,,,,,,,,-_16-02-2024 13:00:00,-,-,,
19-02-2024 17:00,264.0,264.5,259.0,264.5,201902.0,AGHOL,225.14,263.0,260.0,233.78,+_26-01-2024 13:00:00,17.48,-,13.14,-,263.96,262.11,4.86,-0.38,5.24,63.98,61.04,-,+,0.09,-28.59,263707.33,-,0.54,0.21,2.39,0.91,260.75,273.0,250.25,264.75,4571560.0,10.25,,,71.5,,237.56,226.38,11.18,227.7,2.82,-24.68,5207479.0,-,-,+,-,,+_22-01-2024 09:00:00,26.94,11.34,+,-,False,4.94,-,H_Wma9:H_Tk:H_Wma15,9.03,-,,,,,,,,+_15-02-2024 09:00:00,+,,,
