Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
06-11-2024 10:00,SOKM,39.36,40.34,39.32,40.08,2377950.0,0.26,0.72,0.15,386.49,0.72,485664.3,389.63,True,64.03,0,,38.1,40.14,False,False
06-11-2024 10:00,CWENE,171.8,174.1,170.9,173.9,224840.0,0.2,2.1,0.18,1066.67,2.1,78704.3,185.68,True,42.18,0,,171.3,187.4,False,False
06-11-2024 10:00,PENTA,13.63,13.93,13.61,13.9,415643.0,0.03,0.27,0.04,513.64,0.27,145546.5,185.57,True,59.53,0,,13.38,14.28,False,False
06-11-2024 10:00,YEOTK,175.7,179.2,173.6,178.7,494446.0,0.5,3.0,0.53,466.04,3.0,128843.5,283.76,True,52.8,0,,171.8,199.0,True,False
06-11-2024 10:00,ARDYZ,31.54,32.02,31.52,31.92,545965.0,0.1,0.38,0.02,2011.11,0.38,173063.5,215.47,True,56.66,0,,30.86,32.02,False,False
06-11-2024 10:00,PETUN,10.05,10.26,10.05,10.22,617260.0,0.04,0.17,0.02,672.73,0.17,146939.1,320.08,True,61.06,0,,9.9,10.58,False,False
06-11-2024 10:00,PRDGS,5.19,5.68,5.19,5.55,3223275.0,0.13,0.36,0.08,355.7,0.36,642049.2,402.03,True,85.42,0,,4.67,ATH,False,False
06-11-2024 10:00,DOAS,205.2,206.6,203.9,206.6,205448.0,0.0,1.4,0.2,600.0,1.4,85470.2,140.37,True,49.22,0,,203.6,208.6,True,False
06-11-2024 10:00,ASTOR,81.55,84.6,81.55,84.6,7013921.0,0.0,3.05,0.45,577.78,3.05,1431373.7,390.01,True,71.51,0,,77.25,ATH,False,False
06-11-2024 10:00,TEZOL,16.9,17.04,16.9,17.0,212479.0,0.04,0.1,0.01,1566.67,0.1,87376.1,143.18,True,49.72,0,,16.7,17.17,False,False
06-11-2024 10:00,AVGYO,8.37,8.66,8.36,8.66,495958.0,0.0,0.29,0.05,447.17,0.29,182453.9,171.83,True,65.2,0,,8.06,9.3,False,False
06-11-2024 10:00,BIMAS,461.25,472.5,460.5,469.5,1549386.0,3.0,8.25,1.12,633.33,8.25,431861.3,258.77,True,59.7,0,,452.75,488.5,False,False
06-11-2024 10:00,TURSG,12.95,13.09,12.92,13.08,1341188.0,0.01,0.13,0.01,1344.44,0.13,858460.6,56.23,True,53.49,0,,12.86,13.35,False,False
06-11-2024 10:00,ULKER,114.7,116.2,113.5,116.1,936227.0,0.1,1.4,0.16,775.0,1.4,342017.0,173.74,True,44.08,0,,113.2,129.9,True,True
06-11-2024 10:00,ADESE,1.82,1.84,1.82,1.84,6201678.0,0.0,0.02,0.0,400.0,0.02,3180448.4,94.99,True,60.77,0,,1.78,1.87,False,False
06-11-2024 10:00,HATEK,10.36,10.53,10.32,10.53,309458.0,0.0,0.17,0.02,580.0,0.17,202926.8,52.5,True,62.34,0,,9.75,10.71,False,False
06-11-2024 10:00,BERA,12.42,12.61,12.42,12.59,2404492.0,0.02,0.17,0.02,1033.33,0.17,602593.4,299.02,True,50.03,0,,12.35,13.17,True,True
06-11-2024 10:00,SAYAS,43.44,44.04,43.44,43.88,121907.0,0.16,0.44,0.05,816.67,0.44,59081.8,106.34,True,42.3,0,,43.62,46.56,False,False
06-11-2024 10:00,HUNER,2.98,3.03,2.98,3.03,1431462.0,0.0,0.05,0.01,284.62,0.05,384983.6,271.82,True,57.44,0,,2.9,3.12,False,False
06-11-2024 10:00,SKBNK,3.99,4.05,3.98,4.05,12530843.0,0.0,0.06,0.01,900.0,0.06,2569157.9,387.74,True,57.04,0,,3.96,4.14,True,False
06-11-2024 10:00,SUNTK,21.36,22.94,21.28,22.8,1311979.0,0.14,1.44,0.39,264.56,1.44,468781.3,179.87,True,69.99,0,,18.72,ATH,False,False
06-11-2024 10:00,LMKDC,23.12,23.8,23.08,23.66,1517400.0,0.14,0.54,0.07,694.12,0.54,586368.5,158.78,True,67.75,0,,22.16,23.7,False,False
