Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
SELGD,03-04-2024,52.25,-2.52,-41.65,53.58,54.33,55.22,55.55,53.29,54.54,54.17,54.85,28.79,52.15,121178.67,44.68,,,,,,,,-_14-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
FORTE,03-04-2024,67.65,-0.88,1.96,68.89,69.8,71.53,74.06,68.61,70.14,69.0,70.44,73.19,68.27,766859.67,36.73,,,,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,,,,-,,,,,0,1
SOKE,03-04-2024,15.39,-1.03,-37.58,15.87,16.15,16.6,17.24,15.77,16.24,16.02,16.36,17.91,15.44,1870718.33,22.31,,,,,,,,-_23-02-2024 09:00:00,-_28-02-2024 09:00:00,,,,,,-,,,-,,,,,0,2
AYEN,03-04-2024,26.42,-4.48,-52.75,26.99,26.92,26.91,27.06,27.0,26.91,26.97,26.75,28.43,27.01,1486381.33,44.81,-,-,-,,,-,,+_29-03-2024 09:00:00,-_03-04-2024 09:00:00,,,-,-,-,-,,,-,,,,,0,9
AYDEM,03-04-2024,25.3,-6.3,31.4,27.03,27.61,28.06,28.21,26.75,27.74,27.58,28.23,21.88,25.7,2866074.0,35.46,,,,,,,,-_26-03-2024 09:00:00,-_01-04-2024 09:00:00,,,,,,-,,-,-,,,,,0,3
AYCES,03-04-2024,711.5,-0.97,-40.96,719.66,724.48,739.53,774.25,718.47,726.74,719.12,726.34,595.33,711.83,117646.67,38.5,,,,,,,,-_23-02-2024 09:00:00,-_27-02-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
IDGYO,03-04-2024,5.86,-2.01,-57.92,6.02,6.08,6.13,6.16,5.99,6.09,6.06,6.14,5.36,5.88,501064.67,41.09,,,,,,,,-_26-03-2024 09:00:00,-_27-03-2024 09:00:00,,,,,-,-,,,-,,,,,0,3
SUNTK,03-04-2024,16.24,0.37,-45.1,16.54,16.69,16.93,17.25,16.48,16.73,16.61,16.77,16.33,16.33,602189.0,39.96,,,,,,,,-_27-02-2024 09:00:00,-_06-03-2024 09:00:00,,,,,,-,,,,,,,,0,1
AVHOL,03-04-2024,39.78,-3.21,-23.93,41.54,42.67,44.29,46.06,41.15,43.02,42.0,43.74,50.97,40.29,972382.67,35.28,,,,,,,,-_26-02-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
AVGYO,03-04-2024,7.35,-1.08,85.56,7.53,7.63,7.77,7.96,7.5,7.66,7.59,7.69,7.39,7.55,752059.33,35.41,,,,,,,,-_27-02-2024 09:00:00,-_28-02-2024 09:00:00,,,,,,-,-,,,,,,,0,2
ATSYH,03-04-2024,44.3,-2.03,-64.53,45.33,45.71,46.19,46.75,45.17,45.82,45.59,46.09,59.65,44.38,30233.67,38.38,,,,,,,,-_27-03-2024 09:00:00,-_06-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ATEKS,03-04-2024,136.0,-1.09,-53.37,138.26,139.47,142.29,145.71,137.91,139.99,138.39,139.51,113.96,136.3,67884.0,41.53,,,,,,,,-_08-03-2024 09:00:00,-_13-03-2024 09:00:00,,,,,,-,,,-,,,-,,0,3
TATEN,03-04-2024,30.28,-1.05,-76.98,31.41,31.98,32.8,33.98,31.18,32.15,31.81,32.43,42.71,30.39,3511039.0,33.86,,,,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,,,,-,,,,,0,1
TATGD,03-04-2024,24.82,-0.4,-58.15,25.1,25.54,26.53,28.02,25.0,25.73,25.1,25.75,32.19,24.69,1630606.0,25.3,,,,,,,,-_26-02-2024 09:00:00,-_04-03-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
SELVA,03-04-2024,13.82,-9.97,-53.64,15.15,15.34,15.39,15.27,15.02,15.36,15.4,15.52,12.99,14.2,13473688.0,42.15,,,,-,-,-,-,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,-,-,,,,-,,,-,-,,,,0,9
SEGYO,03-04-2024,4.14,-0.48,-50.57,4.2,4.27,4.43,4.71,4.19,4.3,4.19,4.29,4.85,4.14,5661851.0,30.43,,,,,,,,-_08-03-2024 09:00:00,-_05-02-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
SELEC,03-04-2024,49.88,0.16,-54.42,50.23,50.86,52.04,53.67,50.08,51.09,50.16,51.38,52.61,49.49,822491.67,36.28,,,,,,,,-_26-02-2024 09:00:00,-_27-02-2024 09:00:00,,,,,,-,,,,,,,,0,1
BARMA,03-04-2024,17.61,-1.23,-60.15,17.92,18.04,18.31,18.73,17.88,18.09,17.95,18.05,18.53,17.62,1244830.67,36.31,,,,,,,,-_11-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,-,-,,-,,0,4
BORLS,03-04-2024,28.6,-0.35,-40.73,29.77,30.5,31.33,32.32,29.47,30.69,30.36,31.21,35.63,28.65,2913571.0,32.85,,,,,,,,-_26-03-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,,,,-,,,,,0,1
PRKME,03-04-2024,20.92,0.58,-51.61,21.23,21.43,21.75,22.19,21.14,21.5,21.39,21.57,21.52,20.94,898592.67,37.68,,,,,,,,-_28-02-2024 09:00:00,-_01-03-2024 09:00:00,,,,,,-,,,,,,,-,0,2
BOBET,03-04-2024,33.14,-4.22,-73.24,33.97,34.15,34.42,34.84,33.89,34.2,34.11,34.23,31.44,33.53,7292143.67,42.4,-,-,,,,,,-_01-04-2024 09:00:00,-_04-03-2024 09:00:00,,,-,-,-,-,,,-,,-,-,,0,9
BNTAS,03-04-2024,11.91,0.08,-56.29,12.51,12.9,13.2,13.25,12.34,12.99,12.83,13.42,9.05,11.98,2716499.33,40.04,,,,,,,,-_28-03-2024 09:00:00,-_01-04-2024 09:00:00,,,,,,-,,,,,,,,0,1
PSGYO,03-04-2024,6.02,0.0,-58.11,6.16,6.31,6.51,6.69,6.11,6.35,6.21,6.44,5.79,6.0,9579860.0,33.08,,,,,,,,-_20-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,,,,,,,0,1
BMSTL,03-04-2024,31.3,0.26,-55.55,31.47,31.7,32.18,32.91,31.41,31.8,31.45,31.88,29.18,31.32,513061.67,40.02,,,,,,,,-_13-02-2024 09:00:00,-_21-02-2024 09:00:00,,,,,,-,,,,,,,,0,1
BMSCH,03-04-2024,21.74,-2.07,-48.64,22.5,22.79,23.16,23.45,22.37,22.88,22.71,23.02,19.65,21.87,480072.67,40.2,,,,,,,,-_08-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,-,,,,-,0,3
QUAGR,03-04-2024,3.9,-1.02,-55.17,3.95,3.97,4.0,4.05,3.94,3.98,3.97,3.98,5.39,3.91,24429687.33,38.71,,,,,,,,-_26-02-2024 09:00:00,-_28-02-2024 09:00:00,,,,,,-,,,-,,-,,,0,3
BLCYT,03-04-2024,16.35,-1.86,-58.09,16.53,16.61,16.8,17.05,16.51,16.64,16.51,16.62,15.93,16.38,632415.67,41.09,-,,,,,,,-_06-03-2024 09:00:00,-_13-03-2024 09:00:00,,,-,,-,-,,,-,,,-,,0,6
BIZIM,03-04-2024,40.46,0.15,-21.61,41.22,41.86,42.71,43.48,41.01,42.05,41.41,42.51,39.02,40.49,305828.0,38.16,,,,,,,,-_22-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,,,,,,-,0,2
IHLAS,03-04-2024,0.97,-1.02,-25.68,0.99,1.0,1.02,1.04,0.98,1.0,1.0,1.01,1.05,0.97,32846500.67,31.68,,,,,,,,-_27-02-2024 09:00:00,-_29-02-2024 09:00:00,,,,,,-,,,-,,,,,0,2
RNPOL,03-04-2024,37.78,-1.15,-41.04,37.73,37.98,38.53,39.18,37.69,38.09,37.66,38.2,31.85,37.83,422599.33,43.99,,-,,,,,,-_11-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,-,-,,,-,,0,5
BINHO,03-04-2024,450.0,-0.55,-72.38,476.09,490.61,506.53,521.43,469.76,494.4,488.27,504.66,439.76,455.67,2201308.33,34.9,,,,,,,,-_18-03-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,,,,-,,,,,0,1
BIENY,03-04-2024,39.78,-0.3,-49.41,40.33,40.59,41.11,41.96,40.23,40.69,40.46,40.71,49.76,39.78,1967174.33,38.37,,,,,,,,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,,,,-,-,,,,0,2
BFREN,03-04-2024,1002.0,-1.28,-41.48,1025.81,1038.79,1055.21,1069.08,1020.67,1042.54,1034.16,1050.11,820.7,1005.5,103323.67,41.37,,,,,,,,-_26-03-2024 09:00:00,-_14-03-2024 09:00:00,,,,,,-,,,-,,,,-,0,3
RUBNS,03-04-2024,29.64,-2.05,-29.13,28.69,28.24,28.08,28.22,28.96,28.16,28.03,27.65,26.89,30.3,1645572.0,56.54,,,,,,,,+_01-04-2024 09:00:00,+_02-04-2024 09:00:00,,,,,,-,,-,-,,,,,0,3
IHGZT,03-04-2024,1.0,-2.91,-6.82,1.04,1.06,1.1,1.16,1.03,1.07,1.05,1.08,1.24,1.01,15337624.0,23.44,,,,,,,,-_21-02-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,-,-,-,,,,0,4
BERA,03-04-2024,18.03,-1.69,-39.6,18.95,19.18,19.19,18.87,18.78,19.21,19.49,19.39,14.47,18.24,18180174.33,47.32,,,,,-,,,-_02-04-2024 09:00:00,+_25-01-2024 09:00:00,,,,,,-,,,-,,,,,0,3
BEGYO,03-04-2024,3.95,-0.75,-34.19,4.05,4.19,4.44,4.67,4.01,4.25,4.04,4.32,4.6,3.97,16081721.67,31.0,,,,,,,,-_20-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,,,,-,,,,,0,1
SAHOL,03-04-2024,81.45,-4.63,-30.96,82.59,81.91,81.05,80.22,82.78,81.71,82.29,81.06,64.04,81.42,42325796.0,54.06,-,-,,,,,,+_21-03-2024 09:00:00,+_21-03-2024 09:00:00,,,-,,,-,,,-,-,,,,0,6
SAMAT,03-04-2024,47.72,-3.2,-59.55,48.0,48.91,50.55,52.43,47.81,49.25,47.91,49.89,40.59,48.41,2360896.67,41.35,-,-,,,,,,-_08-03-2024 09:00:00,-_11-03-2024 09:00:00,,,-,-,,-,,-,-,,,,,0,7
SANEL,03-04-2024,26.2,-0.68,-41.87,26.85,27.18,27.58,28.03,26.71,27.27,27.11,27.49,24.15,26.3,301435.0,39.93,,,,,,,,-_26-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
FORMT,03-04-2024,2.45,-1.21,-12.89,2.53,2.57,2.62,2.69,2.51,2.58,2.54,2.6,2.73,2.47,11435095.33,32.05,,,,,,,,-_18-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
SANKO,03-04-2024,21.7,-1.27,-30.32,22.19,22.45,22.88,23.42,22.1,22.54,22.32,22.61,21.64,21.79,415668.0,36.47,,,,,,,,-_27-02-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
SARKY,03-04-2024,29.86,-1.26,-41.38,30.28,30.5,30.83,31.28,30.2,30.56,30.43,30.64,30.44,29.93,649664.33,39.37,,,,,,,,-_26-03-2024 09:00:00,-_04-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
SASA,03-04-2024,38.68,0.47,-41.49,39.67,39.82,39.77,39.67,39.52,39.82,40.09,39.9,43.78,38.79,44442402.0,46.69,,,,-,-,,,-_02-04-2024 09:00:00,+_22-03-2024 09:00:00,,,,,,-,,,,,-,,,0,4
SAYAS,03-04-2024,84.0,-5.19,-6.8,84.84,84.48,84.9,86.51,85.08,84.48,84.01,83.7,78.21,85.12,2360661.0,43.82,-,-,-,,-,,,+_01-04-2024 09:00:00,-_23-02-2024 09:00:00,,,-,-,,-,,-,-,,,,,0,9
BASGZ,03-04-2024,18.21,0.11,-41.16,18.54,18.85,19.32,19.85,18.44,18.95,18.66,19.11,18.6,18.26,682711.0,30.13,,,,,,,,-_12-03-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,,,,,,0,1
SEKFK,03-04-2024,16.75,-1.76,-72.28,16.77,16.92,17.27,17.65,16.75,16.99,16.71,16.98,15.4,16.79,1612526.33,42.32,-,-,,,,,,-_14-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,,-,-,,-,-,,,,,0,6
TBORG,03-04-2024,83.05,-3.43,-32.62,85.59,86.03,86.24,86.08,85.3,86.11,86.18,86.47,66.21,83.7,24729.67,43.57,,,,,-,-,,-_02-04-2024 09:00:00,-_03-04-2024 09:00:00,-,,,,,-,,,-,,,,,0,5
ASGYO,03-04-2024,13.82,-1.14,-51.65,14.11,14.21,14.34,14.58,14.07,14.23,14.21,14.26,18.23,13.88,4204281.0,36.63,,,,,,,,-_01-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,,,,-,,,,,0,1
ATAGY,03-04-2024,11.01,0.09,-12.78,11.3,11.58,11.9,12.1,11.2,11.65,11.42,11.87,9.32,11.0,221731.33,38.8,,,,,,,,-_25-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,,,,,,,0,1
UMPAS,03-04-2024,12.13,-5.97,-31.21,12.33,12.18,12.06,11.94,12.39,12.14,12.19,11.93,8.19,12.35,102791.0,52.91,-,-,,,,,,+_29-03-2024 09:00:00,+_29-03-2024 09:00:00,,,-,,,-,,,-,,,,,0,5
USAK,03-04-2024,9.38,-4.77,-14.33,9.91,10.04,10.23,10.5,9.84,10.08,10.02,10.13,9.33,9.51,1399446.0,32.95,,,,,,,,-_21-02-2024 09:00:00,-_26-02-2024 09:00:00,,,,,,-,,,-,-,,-,,0,4
GEDZA,03-04-2024,26.02,-2.03,-7.08,26.62,26.69,26.77,26.84,26.56,26.7,26.71,26.68,21.27,26.07,536477.0,45.81,,,,-,-,,-,-_03-04-2024 09:00:00,-_02-04-2024 09:00:00,,,,,,-,,,-,-,,,,0,6
GENIL,03-04-2024,67.4,0.37,-87.08,67.83,68.46,69.39,69.83,67.68,68.67,67.62,69.21,58.13,68.02,3307818.33,45.06,,,,,,,,-_25-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,,,,,,,0,1
VAKFN,03-04-2024,2.83,-1.39,0.97,2.78,2.79,2.84,2.93,2.79,2.8,2.76,2.78,2.8,2.85,32382747.0,43.48,,,-,,,,,-_12-03-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,-,-,,,,,0,4
HATEK,03-04-2024,13.98,-0.78,-44.19,13.89,13.91,14.08,14.32,13.92,13.94,13.77,13.87,12.18,14.02,2734078.0,45.08,,,,,,,,-_06-03-2024 09:00:00,-_13-03-2024 09:00:00,,,,,,-,,-,-,,,,,0,3
AKSGY,03-04-2024,15.59,-1.33,-7.34,15.92,16.06,16.25,16.38,15.87,16.11,15.97,16.2,12.03,15.66,1896398.0,42.14,,,,,,,,-_21-03-2024 09:00:00,-_22-03-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
AKSEN,03-04-2024,33.76,-1.63,-64.98,34.27,34.55,35.04,35.62,34.17,34.65,34.38,34.7,35.09,33.89,3774813.33,36.65,,,,,,,,-_14-03-2024 09:00:00,-_15-03-2024 09:00:00,,,,,,-,,-,-,,,,,0,3
AKSA,03-04-2024,91.55,-7.8,-44.85,96.95,97.79,98.75,99.68,96.47,98.0,97.68,98.24,89.52,92.65,1319336.33,36.16,,,,-,,,-,-_03-04-2024 09:00:00,-_13-03-2024 09:00:00,,,,,-,-,,,-,-,,-,-,0,8
HALKB,03-04-2024,12.98,-0.54,-22.19,13.13,13.21,13.31,13.44,13.1,13.23,13.18,13.26,13.15,13.04,51524955.67,40.75,,,,,,,,-_01-03-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
GWIND,03-04-2024,24.0,-2.04,-61.67,24.4,24.55,24.81,25.2,24.34,24.6,24.52,24.61,24.13,24.07,3134663.33,37.74,,,,,,,,-_01-03-2024 09:00:00,-_05-03-2024 09:00:00,,,,-,,-,-,-,-,-,,-,,0,7
VKFYO,03-04-2024,20.3,-1.26,-53.72,21.21,21.71,22.21,22.78,20.98,21.83,21.71,22.2,22.56,20.36,715010.33,31.22,,,,,,,,-_29-03-2024 09:00:00,-_29-01-2024 09:00:00,,,,,,-,,,-,,,,,0,2
AKFGY,03-04-2024,2.09,0.0,-55.7,2.14,2.18,2.24,2.3,2.13,2.19,2.15,2.2,2.19,2.1,49499334.0,37.34,,,,,,,,-_18-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,,,-,,,,0,2
GUBRF,03-04-2024,148.9,-0.87,-30.19,153.27,155.87,159.75,164.46,152.28,156.68,154.95,157.58,230.33,149.87,3747889.0,34.45,,,,,,,,-_04-03-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
AKCNS,03-04-2024,136.2,-1.59,-60.56,140.72,142.22,144.27,147.5,140.01,142.64,142.03,143.28,135.7,136.73,926244.0,32.54,,,,,,,,-_01-04-2024 09:00:00,-_27-02-2024 09:00:00,,,,,,-,,,-,,-,,,0,3
YAPRK,03-04-2024,383.75,-3.34,-48.31,398.0,402.21,403.3,398.1,395.55,402.87,403.7,408.07,230.75,386.92,144734.0,48.0,,,,,,-,,-_29-03-2024 09:00:00,-_03-04-2024 09:00:00,,-,,,,-,,,-,,,,,0,4
YATAS,03-04-2024,27.42,-1.93,-57.69,27.8,27.82,28.0,28.41,27.8,27.85,27.76,27.73,31.03,27.43,955461.67,40.8,,-,,-,,,-,-_03-04-2024 09:00:00,-_28-02-2024 09:00:00,,,,-,,-,,,-,,,,,0,6
GESAN,03-04-2024,67.8,0.89,-41.93,68.13,68.12,68.56,69.76,68.14,68.17,67.96,67.83,74.46,68.22,8160859.33,43.17,,,,,,,-,-_03-04-2024 09:00:00,-_28-02-2024 09:00:00,,,,,,-,,,,,,,,0,2
YBTAS,03-04-2024,161200.0,-4.05,-30.77,170598.71,175052.45,179482.0,181951.56,168701.36,176198.38,173964.28,179507.02,131640.62,161200.0,11.33,33.64,,,,,,,,-_20-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,-,-,,,-,,,,,0,3
AHGAZ,03-04-2024,12.46,-2.04,-52.53,12.86,13.04,13.19,13.26,12.78,13.08,12.98,13.27,11.61,12.53,7657606.0,39.66,,,,,,,,-_26-03-2024 09:00:00,-_27-03-2024 09:00:00,,,,,,-,,,-,,,,-,0,3
AGYO,03-04-2024,7.7,-1.03,-54.75,7.95,8.21,8.55,8.88,7.87,8.29,8.07,8.47,7.89,7.73,2609474.33,31.36,,,,,,,,-_26-03-2024 09:00:00,-_14-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
YGGYO,03-04-2024,41.78,-3.2,-60.16,42.96,43.06,43.28,43.53,42.9,43.1,42.98,42.91,39.81,42.23,314712.67,43.05,,,,-,-,,-,-_03-04-2024 09:00:00,-_18-03-2024 09:00:00,,,,,-,-,,,-,,,-,,0,7
YGYO,03-04-2024,4.79,-4.58,26.99,5.1,5.22,5.35,5.45,5.04,5.25,5.22,5.34,3.78,4.83,3135278.33,35.49,,,,,,,,-_27-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
GIPTA,03-04-2024,41.78,-5.05,-38.74,43.99,44.69,45.35,45.45,43.68,44.87,44.45,45.3,35.84,42.45,1736297.0,40.41,,,,,,,,-_20-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,,,,-,-,,,-,0,3
GLBMD,03-04-2024,35.76,-2.56,-29.03,36.92,37.37,37.99,38.71,36.74,37.5,37.25,37.61,32.56,35.96,192603.67,37.66,,,,,,,,-_14-03-2024 09:00:00,-_14-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ADGYO,03-04-2024,28.06,0.36,-77.27,28.23,28.74,29.81,31.19,28.13,28.95,28.19,29.0,33.04,28.12,1913382.33,31.71,,,,,,,,-_07-03-2024 09:00:00,-_15-03-2024 09:00:00,,,,,,,,-,,,,,,0,1
GLCVY,03-04-2024,41.08,-2.0,-39.58,41.93,42.6,43.44,44.09,41.7,42.8,42.26,43.23,36.04,41.04,805762.67,41.84,,,,,,,,-_26-03-2024 09:00:00,-_26-03-2024 09:00:00,,,,,,-,,,-,,,,-,0,3
GLYHO,03-04-2024,11.49,-1.63,-27.84,11.99,12.17,12.31,12.38,11.89,12.21,12.2,12.37,11.3,11.63,8726472.0,39.47,,,,,,,,-_01-04-2024 09:00:00,-_01-04-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ZEDUR,03-04-2024,75.15,-1.51,-55.31,76.91,77.74,78.88,80.35,76.56,77.98,77.5,78.45,72.92,75.43,201419.0,37.56,,,,,,,,-_06-03-2024 09:00:00,-_07-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ZOREN,03-04-2024,5.53,-7.68,28.62,5.77,5.73,5.65,5.56,5.77,5.71,5.78,5.67,4.63,5.63,448653884.33,50.36,-,-,-,,,,,+_20-03-2024 09:00:00,+_20-03-2024 09:00:00,,,-,-,,-,,,-,-,,,,0,8
UNLU,03-04-2024,15.39,-1.79,-69.19,16.08,16.28,16.57,16.94,15.98,16.34,16.22,16.38,15.97,15.53,2530662.0,37.33,,,,,,,,-_02-04-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ALCAR,03-04-2024,1508.0,-3.83,-47.87,1552.76,1567.87,1585.78,1589.49,1546.63,1572.3,1564.16,1575.38,1108.65,1527.33,67319.0,44.69,,,,,,,,-_18-03-2024 09:00:00,-_21-03-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
HURGZ,03-04-2024,4.61,-0.22,-45.36,4.69,4.74,4.8,4.83,4.67,4.75,4.72,4.79,4.66,4.64,2898388.67,39.6,,,,,,,,-_22-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ULUSE,03-04-2024,156.1,-0.0,-19.18,159.46,161.97,164.98,167.04,158.54,162.69,160.71,164.17,161.57,156.1,54940.33,41.06,,,,,,,,-_18-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ASTOR,03-04-2024,92.2,0.16,-48.55,93.61,94.6,96.8,100.39,93.32,95.0,93.9,94.89,98.53,92.77,11432484.67,29.43,,,,,,,,-_28-02-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,,,,,,,0,1
POLTK,03-04-2024,21405.0,-3.01,-63.62,21358.58,21240.45,21261.65,21419.97,21423.24,21227.75,21211.17,21028.1,13829.75,21610.0,1870.33,49.7,,,,,,,,+_29-03-2024 09:00:00,-_11-03-2024 09:00:00,,,-,,,-,,-,-,,,,,0,4
TEZOL,03-04-2024,19.89,-0.55,-50.11,20.29,20.61,21.15,21.72,20.2,20.73,20.3,20.86,18.79,20.05,3065603.33,36.29,,,,,,,,-_18-03-2024 09:00:00,-_20-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ASELS,03-04-2024,52.35,-0.19,-44.39,53.71,54.28,54.92,55.46,53.45,54.43,54.17,54.8,44.99,52.4,32978333.67,40.49,,,,,,,,-_22-03-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ARZUM,03-04-2024,45.08,-1.4,-71.04,46.61,47.47,48.78,49.87,46.32,47.76,46.84,47.96,38.41,45.09,917570.0,39.61,,,,,,,,-_15-03-2024 09:00:00,-_19-03-2024 09:00:00,,,,,,-,,,-,-,,,-,0,4
HUNER,03-04-2024,6.82,-1.59,-45.99,6.93,6.95,7.02,7.15,6.92,6.96,6.93,6.94,7.63,6.82,6312069.0,39.81,,,,,,,,-_02-04-2024 09:00:00,-_05-03-2024 09:00:00,-,,,,,-,,,-,-,,,,0,4
ARSAN,03-04-2024,13.17,-2.3,-53.78,13.45,13.49,13.51,13.51,13.42,13.49,13.52,13.48,11.43,13.24,1113555.0,46.49,,,,-,-,-,-,-_03-04-2024 09:00:00,-_03-04-2024 09:00:00,,,,,,-,,,-,,,,,0,6
ARENA,03-04-2024,37.78,-3.13,-54.42,39.52,40.68,42.19,43.65,39.09,41.03,40.08,41.86,34.02,37.99,487368.33,29.66,,,,,,,,-_04-03-2024 09:00:00,-_07-03-2024 09:00:00,,,,,,-,,-,-,,,,,0,3
TMPOL,03-04-2024,97.85,-1.16,-58.52,99.64,100.77,102.65,104.12,99.31,101.18,99.94,101.24,77.43,98.47,520370.0,43.52,,,,,,,,-_14-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
TMSN,03-04-2024,149.2,-6.75,12.88,153.05,152.92,152.74,150.74,153.08,152.91,152.41,152.16,101.4,154.13,3935668.67,50.63,-,-,-,,,,,+_29-03-2024 09:00:00,+_28-03-2024 09:00:00,,,-,-,,-,,,-,,,,,0,7
ARDYZ,03-04-2024,38.2,-0.73,-53.9,39.52,40.54,42.13,44.02,39.18,40.87,39.87,41.43,30.18,38.23,4348254.0,34.06,,,,,,,,-_28-02-2024 09:00:00,-_05-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ARASE,03-04-2024,62.05,-1.12,-72.25,62.69,62.77,63.01,63.6,62.64,62.8,62.81,62.68,56.41,62.07,849929.67,44.32,,,,-,,,-,-_03-04-2024 09:00:00,-_01-03-2024 09:00:00,,,,-,,-,,,-,-,,-,,0,7
HUBVC,03-04-2024,10.26,-2.75,-62.57,10.87,11.22,11.66,12.06,10.73,11.32,11.08,11.58,9.39,10.26,3386331.67,33.78,,,,,,,,-_21-03-2024 09:00:00,-_11-03-2024 09:00:00,,,,,,-,,-,-,,,,,0,3
ANHYT,03-04-2024,42.6,-0.23,-56.72,43.1,43.9,45.11,46.26,42.89,44.17,43.11,44.72,38.41,42.67,914411.33,34.91,,,,,,,,-_18-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
HLGYO,03-04-2024,2.67,-0.74,-48.01,2.77,2.84,2.93,3.02,2.75,2.86,2.8,2.89,2.94,2.67,21296877.0,29.08,,,,,,,,-_13-03-2024 09:00:00,-_15-03-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ALVES,03-04-2024,60.85,-1.85,-40.4,62.02,61.94,60.46,57.73,61.85,61.74,62.51,62.97,51.75,61.27,14020857.33,55.5,,,,,,,,+_03-04-2024 09:00:00,+_03-04-2024 09:00:00,-,,,,,,,,-,,-,,,0,3
GARFA,03-04-2024,171.8,-1.83,-75.16,175.03,176.8,177.38,174.78,174.22,177.13,176.23,179.96,99.3,173.27,232299.67,50.21,,,,,,,,-_28-03-2024 09:00:00,+_02-01-2024 09:00:00,,,,,,-,,,-,,,,,0,2
ALMAD,03-04-2024,7.08,-1.53,-70.3,7.32,7.43,7.59,7.75,7.27,7.47,7.39,7.54,7.25,7.11,2032029.67,32.87,,,,,,,,-_11-03-2024 09:00:00,-_13-03-2024 09:00:00,,,,,,-,,,-,-,,,,0,3
TTRAK,03-04-2024,885.5,-0.17,-52.7,912.06,918.57,918.99,910.74,907.47,919.35,922.43,925.09,706.94,886.5,596716.33,47.07,,,,,-,,,-_02-04-2024 09:00:00,+_11-01-2024 09:00:00,-,,,,,-,,,-,,,,,0,4
