Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
23-01-2024 13:00,8090.8,8091.65,8016.38,8055.7,562243827.0,XU100,7779.18,8041.46,7960.36,7606.68,+_03-01-2024 17:00:00,3.55,-,5.9,-,8039.57,8036.09,55.08,-11.21,66.28,57.22,59.06,-,-,-0.43,-54.08,719466088.0,-,16.13,0.2,19.61,0.24,7986.47,8116.9,7937.06,7996.7,11490973563.0,336.73,-115.42,452.15,61.48,61.41,7813.36,7815.47,2.11,7882.79,0.13,-19.42,11664141932.33,+,-,+,-,242.34,3.1,+,-,True,-0.03,+,H_Tk:H_Wma15:H_Wma9,2.6,-,,,,,,,,+_23-01-2024 09:00:00,+,,,,
23-01-2024 13:00,28.94,29.26,28.72,29.1,513964.0,A1CAP,31.08,28.64,28.62,27.01,+_23-01-2024 13:00:00,-6.37,-,7.74,-,28.7,28.71,0.23,-0.04,0.26,60.12,56.38,-,+,0.55,-12.38,415225.33,+,0.4,1.39,0.39,1.37,28.5,29.9,28.14,28.34,6692483.0,-2.93,,,38.39,41.94,28.43,30.18,1.75,34.9,-0.56,5.32,5795426.0,+,-,-,-,0.67,2.34,+,-,False,-5.78,-,H_Tk:H_Wma15:H_Wma9,1.01,+,YukariDondu:Arasinda,,,,,,,+_23-01-2024 09:00:00,+,,,,
23-01-2024 13:00,120.6,121.3,117.4,117.6,91634.0,ACSEL,119.38,118.7,117.7,112.38,+_23-01-2024 09:00:00,-1.49,+,4.65,-,117.56,117.32,-0.14,0.18,-0.32,49.88,47.88,+,-,-2.49,-52.04,103993.33,-,0.04,0.04,0.28,0.24,117.3,122.4,115.6,117.2,970191.0,11.63,-5.49,17.12,53.83,70.61,120.51,124.34,3.83,126.38,0.0,-47.93,1905196.0,-,-,+,-,-2.91,-2.41,-,-,False,-3.08,-,H_Tk:H_Wma15:H_Wma9,0.66,+,AsagiDondu:AsagiKesti,AsagiKesti,-,,,,,+_23-01-2024 09:00:00,+,,-,,-
23-01-2024 13:00,369.5,377.75,367.75,377.25,98943.0,ADEL,405.67,361.38,368.5,361.88,-_17-01-2024 13:00:00,-7.01,-,4.25,-,366.11,361.98,1.38,1.63,-0.25,64.06,47.86,+,+,2.03,-39.66,102335.33,-,11.14,3.04,15.27,4.22,380.25,386.0,345.0,357.5,1155028.0,9.64,-30.73,40.37,45.6,51.27,376.49,400.98,24.49,529.62,-5.98,-59.19,2086427.0,-,-,-,-,0.76,0.2,+,+,True,-6.11,-,H_Tk:H_Wma15:H_Wma9,-2.32,-,YukariKesti,YukariKesti,,,,,,+_19-01-2024 09:00:00,+,,+,,
23-01-2024 13:00,2.47,2.53,2.43,2.47,30857391.0,ADESE,2.04,2.39,2.28,1.88,+_28-12-2023 17:00:00,20.9,-,31.73,-,2.43,2.4,0.1,0.0,0.09,69.13,69.1,+,+,0.0,30.77,21782487.33,+,0.04,1.57,0.07,2.8,2.07,2.43,2.06,2.31,386866281.0,0.09,-0.02,0.11,63.61,54.17,2.02,2.01,0.01,2.18,12.14,40.07,278787046.67,+,-,+,-,0.45,22.47,+,-,False,0.35,+,H_Tk:H_Wma9:H_Wma15,20.48,-,,,,,,,,+_22-01-2024 09:00:00,+,,,,
23-01-2024 13:00,30.48,30.6,30.08,30.2,509822.0,ADGYO,31.12,31.18,29.48,29.1,+_18-01-2024 09:00:00,-2.94,-,3.78,-,30.76,30.78,0.32,-0.07,0.39,49.3,57.87,-,-,-0.98,-32.9,643262.33,-,0.56,1.8,0.58,1.89,26.68,32.28,26.68,31.7,14906272.0,,,,49.67,,30.44,32.12,1.67,,8.86,26.26,12980338.33,+,-,-,-,-0.24,-0.8,-,+,False,-5.21,-,H_Wma15:H_Wma9:H_Tk,0.51,+,AsagiKesti,AsagiKesti,,,,,,-_22-01-2024 09:00:00,-,-,-,,
23-01-2024 13:00,134.9,134.9,132.6,132.9,551078.0,AEFES,120.97,135.3,132.65,128.05,+_15-01-2024 17:00:00,9.86,-,3.79,-,134.7,134.28,1.05,-0.01,1.07,49.72,56.03,-,-,-1.48,-35.73,560945.33,+,1.8,1.34,1.38,1.03,134.1,135.9,130.4,134.7,7666492.0,13.26,1.03,12.23,67.7,63.99,130.23,124.66,5.57,116.7,1.2,-51.94,11137594.67,-,+,+,+,2.67,2.05,+,-,True,4.47,-,H_Wma9:H_Wma15:H_Tk,1.82,+,,,,,,,-,-_23-01-2024 09:00:00,-,,,,
23-01-2024 13:00,12.04,12.08,11.9,12.01,2091222.0,AFYON,12.14,11.86,11.72,11.16,+_12-01-2024 13:00:00,-1.08,+,7.57,-,11.88,11.78,0.12,0.04,0.08,62.72,55.38,+,+,-0.25,-59.23,2989771.67,-,0.13,1.07,0.23,1.91,11.63,11.93,11.41,11.61,29130677.0,0.33,-0.54,0.87,48.08,52.32,11.65,12.11,0.46,14.17,-0.17,30.26,21996634.0,+,-,-,-,0.36,3.08,+,-,True,-3.83,-,H_Tk:H_Wma15:H_Wma9,2.13,-,Arasinda,,,,,,,+_19-01-2024 13:00:00,+,,,,
23-01-2024 13:00,56.45,56.8,56.0,56.6,102060.0,AGESA,56.25,56.12,55.28,56.47,+_22-01-2024 09:00:00,0.63,+,0.22,+,55.88,55.66,0.26,0.13,0.14,59.65,52.14,+,+,0.27,-71.22,180625.0,-,0.72,1.29,0.94,1.69,55.2,57.45,52.85,55.0,2792508.0,3.05,-2.03,5.07,51.45,55.94,55.42,56.25,0.83,64.25,0.0,-10.26,2590216.67,+,-,+,-,1.18,2.13,+,-,False,-1.47,-,H_Tk:H_Wma15:H_Wma9,1.05,+,YukariDondu,,,+,,,,+_22-01-2024 09:00:00,+,,,,
23-01-2024 13:00,220.3,220.5,218.3,219.0,145030.0,AGHOL,205.7,223.2,219.8,200.0,+_29-12-2023 13:00:00,6.47,-,9.5,-,220.54,221.24,1.6,-0.9,2.5,50.05,57.86,-,-,-0.64,-35.68,146077.67,+,1.54,0.7,2.24,1.01,217.3,228.6,217.2,222.9,2925679.0,18.08,-4.53,22.6,63.34,60.0,209.75,208.79,0.96,221.2,2.62,-9.82,3048639.67,+,-,+,-,9.25,4.41,+,-,True,0.46,+,H_Tk:H_Wma9:H_Wma15,4.08,-,,,,,,,,-_22-01-2024 09:00:00,-,,,,
23-01-2024 13:00,19.3,19.62,18.84,18.96,4846010.0,AGROT,11.4,18.16,16.92,13.18,+_05-01-2024 13:00:00,66.34,-,43.91,-,18.77,18.13,1.18,0.14,1.03,69.01,67.45,+,+,-1.76,-38.79,4869489.0,-,0.19,1.03,0.83,4.6,15.48,18.33,15.06,18.15,93198195.0,,,,,,13.94,,,,17.86,39.61,67019690.33,+,-,-,-,5.02,36.04,+,-,True,,-,H_Wma9:H_Wma15:H_Tk,35.17,-,,,,,,,,+_18-01-2024 13:00:00,+,,,,
23-01-2024 13:00,9.92,9.93,9.79,9.84,1127319.0,AGYO,8.61,9.86,9.64,8.69,+_04-01-2024 13:00:00,14.24,-,13.23,-,9.89,9.83,0.18,-0.01,0.2,57.36,59.9,-,-,-0.81,-9.72,971562.0,-,0.05,0.52,0.01,0.08,9.4,10.25,9.13,9.8,22120576.0,1.08,-0.04,1.12,65.57,64.39,9.14,8.88,0.26,8.44,4.26,46.6,16286309.33,+,-,+,+,0.7,7.62,+,-,True,2.96,-,H_Wma9:H_Wma15:H_Tk,7.08,-,,,,,,-,,-_23-01-2024 13:00:00,+,,,,
23-01-2024 13:00,12.13,12.24,12.07,12.2,3565293.0,AHGAZ,11.6,11.92,11.53,10.32,+_12-01-2024 13:00:00,5.16,-,18.27,-,12.11,11.8,0.5,0.11,0.39,81.99,76.58,+,+,0.58,-55.17,5170678.67,-,0.09,0.77,0.4,3.37,10.37,12.1,10.36,12.1,66466621.0,0.04,-0.5,0.53,52.81,51.25,11.13,11.63,0.5,12.05,16.8,61.75,45464472.33,+,-,+,-,1.07,9.63,+,-,False,-4.29,-,H_Tk:H_Wma15:H_Wma9,8.46,-,,,,,,,,+_17-01-2024 09:00:00,+,,,,
23-01-2024 13:00,39.22,39.24,38.64,38.88,27786931.0,AKBNK,36.01,40.41,41.45,38.34,-_19-01-2024 09:00:00,7.96,-,1.41,+,39.91,40.45,-0.25,-0.44,0.2,34.83,49.39,-,-,-0.87,-54.19,33912809.67,-,1.03,2.58,1.57,3.88,43.18,43.6,40.26,40.92,485324129.0,4.25,0.62,3.64,67.83,65.88,38.88,36.7,2.18,35.89,-5.41,-37.99,524021878.67,-,+,+,+,0.0,0.0,+,+,True,5.95,-,H_Wma9:H_Wma15:H_Tk,-0.62,+,,,,,,,,-_18-01-2024 17:00:00,-,,,,
23-01-2024 13:00,161.3,162.1,159.5,159.7,169202.0,AKCNS,148.69,160.9,155.9,138.7,+_28-12-2023 17:00:00,7.4,-,15.14,-,160.68,160.54,3.02,-0.38,3.4,56.82,64.76,-,-,-0.99,-66.91,264608.33,-,0.98,0.61,0.84,0.52,154.5,164.3,150.3,162.0,4943677.0,11.26,-5.34,16.6,62.68,61.46,146.18,149.13,2.96,160.75,4.79,-19.95,5044972.33,-,-,+,-,13.52,9.25,+,-,True,-1.98,-,H_Tk:H_Wma15:H_Wma9,9.12,-,,,,,,-,-,-_23-01-2024 13:00:00,-,,,,
23-01-2024 13:00,4.48,4.56,4.47,4.55,1410309.0,AKENR,4.72,4.46,4.57,4.31,-_22-01-2024 09:00:00,-3.52,-,5.57,-,4.46,4.45,0.03,0.01,0.02,67.05,55.99,+,+,1.56,-8.51,1248133.33,+,0.09,2.06,0.1,2.3,4.34,4.9,4.34,4.37,18876745.0,-0.16,-0.15,-0.01,40.64,46.1,4.44,4.65,0.2,5.58,0.92,62.45,15034256.0,+,-,-,-,0.11,2.4,+,-,False,-4.36,-,H_Tk:H_Wma15:H_Wma9,0.6,+,YukariDondu:Arasinda,,,,,,,+_22-01-2024 09:00:00,+,,,,
23-01-2024 13:00,1.96,1.97,1.93,1.95,71108941.0,AKFGY,2.06,1.92,1.92,1.86,+_23-01-2024 09:00:00,-5.18,-,5.12,-,1.92,1.91,0.01,0.01,0.01,59.47,51.85,+,+,-0.51,-22.77,60054528.0,+,0.03,1.61,0.04,2.09,1.89,1.95,1.86,1.87,573549707.0,-0.1,-0.06,-0.04,40.86,46.01,1.94,2.03,0.09,2.26,-1.06,33.94,439380799.33,+,-,-,-,0.01,0.45,+,+,True,-4.33,-,H_Tk:H_Wma15:H_Wma9,-0.58,+,,,,,,,,+_22-01-2024 09:00:00,+,,,,
23-01-2024 13:00,19.03,19.2,18.98,19.15,5761421.0,AKFYE,16.8,18.84,17.99,14.94,+_02-01-2024 09:00:00,14.01,-,28.18,-,19.02,18.93,0.6,-0.06,0.65,75.92,82.95,-,-,0.68,-21.68,11829604.0,-,0.13,0.68,0.22,1.18,17.85,19.01,17.85,18.76,89945220.0,1.07,-0.48,1.55,60.97,60.99,16.63,17.06,0.44,17.57,5.33,22.5,66937933.33,+,-,+,-,2.52,15.18,+,-,False,-2.56,-,H_Tk:H_Wma15:H_Wma9,14.16,-,,,,,,,,+_19-01-2024 17:00:00,+,,,,
23-01-2024 13:00,6.47,6.48,6.37,6.44,5770062.0,AKGRT,5.79,6.44,6.18,5.34,+_29-12-2023 09:00:00,11.25,-,20.6,-,6.45,6.42,0.15,-0.02,0.17,60.38,68.17,-,-,-0.46,-48.2,9457810.0,-,0.01,0.1,0.02,0.25,6.12,6.53,6.08,6.31,149162019.0,0.43,-0.17,0.6,58.44,54.52,5.74,5.77,0.04,6.8,3.1,-24.15,166868194.0,-,-,+,-,0.7,12.26,+,-,True,-0.66,-,H_Tk:H_Wma15:H_Wma9,11.04,-,,,,,,-,,-_23-01-2024 13:00:00,+,,,,
23-01-2024 13:00,186.5,187.6,184.0,185.2,53875.0,AKMGY,148.09,184.75,169.75,136.85,+_02-01-2024 09:00:00,25.06,-,35.33,-,186.24,183.59,9.77,0.28,9.49,63.26,69.33,+,-,-0.7,-74.51,104048.67,-,1.04,0.56,1.61,0.88,158.2,188.0,153.1,178.0,1683145.0,15.14,-2.35,17.49,68.75,62.91,150.72,150.43,0.29,152.85,12.23,180.84,925567.33,+,-,+,-,34.48,22.88,+,-,True,0.19,+,H_Tk:H_Wma9:H_Wma15,22.08,-,,,,,,-,,-_23-01-2024 13:00:00,+,,,,
23-01-2024 13:00,88.8,89.0,88.0,88.7,115725.0,AKSA,87.63,89.45,89.45,91.0,+_23-01-2024 09:00:00,1.22,+,-2.53,-,87.95,88.02,-0.43,0.06,-0.49,50.17,44.44,+,+,-0.11,-76.2,238571.0,-,0.75,0.85,0.68,0.77,89.9,91.0,87.2,87.2,4362807.0,3.25,-0.8,4.05,51.43,54.65,89.22,88.69,0.53,91.72,-2.46,4.14,4641130.0,-,-,+,-,-0.52,-0.58,-,+,False,0.59,-,H_Tk:H_Wma9:H_Wma15,-0.24,+,,,,,,,,+_23-01-2024 09:00:00,+,,,,+
23-01-2024 13:00,33.38,33.46,33.04,33.28,836139.0,AKSEN,33.23,33.5,33.28,30.84,+_04-01-2024 17:00:00,0.16,+,7.91,-,33.28,33.41,0.3,-0.14,0.44,53.72,58.37,-,-,-0.3,-64.27,1349718.67,-,0.0,0.01,0.13,0.38,32.52,34.36,32.34,33.28,32280110.0,-1.35,-0.41,-0.94,47.95,43.38,31.62,32.44,0.82,35.69,2.4,-20.19,31374968.0,+,-,-,-,1.66,5.24,+,-,True,-2.52,-,H_Tk:H_Wma15:H_Wma9,4.48,-,,,,,,-,,-_23-01-2024 13:00:00,-,,,,
23-01-2024 13:00,14.45,14.52,14.13,14.41,832828.0,AKSGY,11.58,13.56,13.38,11.1,+_29-12-2023 13:00:00,24.45,-,29.82,-,13.95,13.5,0.56,0.19,0.37,82.06,66.58,+,+,-0.41,-77.31,1795854.33,-,0.46,3.29,0.91,6.77,12.17,13.07,12.01,12.94,16405301.0,1.33,-0.28,1.61,67.65,64.95,11.87,11.79,0.07,10.68,6.5,30.38,12265848.67,+,-,+,+,2.54,21.44,+,-,True,0.6,-,H_Wma9:H_Wma15:H_Tk,19.08,-,,,,,,,,+_18-01-2024 13:00:00,+,,,,
