Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
22-07-2024 11:00,AZTEK,54.65,57.0,54.55,56.9,976579.0,0.1,2.25,0.3,637.7,2.25,214271.5,355.77,True,0,,50.75,60.0,False,False
22-07-2024 11:00,IZMDC,6.44,6.55,6.44,6.53,2656603.0,0.02,0.09,0.01,1185.71,0.09,1091710.3,143.34,True,0,,6.13,6.54,False,False
22-07-2024 11:00,ISKPL,13.54,13.68,13.48,13.64,300819.0,0.04,0.1,0.01,1328.57,0.1,190835.7,57.63,True,0,,12.83,14.09,False,False
22-07-2024 11:00,ADGYO,32.42,33.3,32.38,33.2,1750212.0,0.1,0.78,0.09,786.36,0.78,332148.7,426.94,True,0,,31.12,ATH,False,False
22-07-2024 11:00,PAPIL,128.5,133.4,128.3,133.4,247353.0,0.0,4.9,0.36,1261.11,4.9,101865.3,142.82,True,0,,133.0,141.4,True,False
22-07-2024 10:00,ODINE,92.15,94.2,90.95,93.9,971302.0,0.3,1.75,0.36,392.96,1.75,429956.1,125.91,True,0,,83.55,ATH,False,False
22-07-2024 10:00,BOBET,28.68,29.4,28.68,29.28,864067.0,0.12,0.6,0.06,934.48,0.6,263132.7,228.38,True,0,,28.4,29.6,False,False
22-07-2024 10:00,BRLSM,19.22,19.37,19.05,19.34,409201.0,0.03,0.12,0.01,823.08,0.12,200235.4,104.36,True,0,,19.14,20.2,False,False
22-07-2024 10:00,MOGAN,13.0,14.23,12.99,14.23,15841238.0,0.0,1.23,0.14,797.81,1.23,3655146.8,333.4,True,0,,12.01,ATH,False,False
22-07-2024 10:00,VESBE,22.36,23.3,22.1,23.2,3488569.0,0.1,0.84,0.1,707.69,0.84,761474.1,358.13,True,0,,21.84,ATH,False,False
22-07-2024 10:00,BORSK,28.56,28.86,28.46,28.78,584141.0,0.08,0.22,0.03,746.15,0.22,235150.0,148.41,True,0,,28.2,29.22,False,False
22-07-2024 10:00,TCELL,111.1,114.6,110.4,114.4,7555367.0,0.2,3.3,0.44,650.0,3.3,1915269.5,294.48,True,0,,108.9,ATH,False,False
22-07-2024 10:00,GESAN,49.92,50.75,49.16,50.6,2600285.0,0.15,0.68,0.15,347.37,0.68,801796.1,224.31,True,0,,48.08,50.85,False,False
22-07-2024 10:00,KLRHO,34.86,35.76,34.5,35.66,179655.0,0.1,0.8,0.11,627.27,0.8,35899.7,400.44,True,0,,34.14,36.0,False,False
22-07-2024 10:00,TSPOR,2.43,2.55,2.31,2.53,254532536.0,0.02,0.1,0.01,900.0,0.1,29956656.0,749.67,True,0,,2.07,ATH,False,False
