Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
22-10-2024 16:00,MERCN,14.0,14.45,13.99,14.37,3194528.0,0.08,0.37,0.07,444.12,0.37,1364107.7,134.18,True,79.27,0,,13.21,14.4,False,False
22-10-2024 16:00,ADGYO,30.6,32.56,30.6,32.16,460024.0,0.4,1.56,0.17,839.76,1.56,140440.3,227.56,True,81.13,0,,29.94,ATH,False,False
22-10-2024 16:00,SANFM,32.56,33.72,32.5,33.62,395017.0,0.1,1.06,0.19,463.83,1.06,213783.8,84.77,True,70.71,0,,31.66,ATH,False,False
22-10-2024 15:00,BOSSA,6.09,6.15,6.08,6.15,1195282.0,0.0,0.06,0.0,5900.0,0.06,451962.8,164.46,True,50.9,0,,6.04,6.45,False,False
22-10-2024 15:00,POLHO,10.29,10.43,10.28,10.42,441421.0,0.01,0.13,0.0,2500.0,0.13,163352.9,170.23,True,49.97,0,,10.22,10.92,True,True
22-10-2024 15:00,PGSUS,238.0,243.6,237.6,243.6,1567681.0,0.0,5.6,0.12,4566.67,5.6,685357.9,128.74,True,59.75,0,,236.1,246.4,False,False
22-10-2024 15:00,PATEK,75.0,78.45,74.75,78.45,829410.0,0.0,3.45,0.55,527.27,3.45,529796.5,56.55,True,86.48,0,,64.0,ATH,False,False
22-10-2024 15:00,BARMA,16.78,17.05,16.68,17.01,229032.0,0.04,0.23,0.01,2200.0,0.23,99412.2,130.39,True,55.91,0,,16.63,17.47,True,True
22-10-2024 15:00,BASGZ,24.98,25.44,24.96,25.32,170977.0,0.12,0.34,0.0,16900.0,0.34,68026.0,151.34,True,44.11,0,,ATL,28.2,True,True
22-10-2024 15:00,MERKO,16.76,17.54,16.74,17.32,998065.0,0.22,0.56,0.02,2140.0,0.56,464001.0,115.1,True,48.62,0,,16.81,18.4,False,False
22-10-2024 15:00,EMKEL,10.22,10.58,10.22,10.57,447927.0,0.01,0.35,0.03,993.75,0.35,161756.4,176.91,True,57.99,0,,9.95,10.94,True,True
22-10-2024 15:00,BINBN,92.0,94.75,91.95,94.35,331094.0,0.4,2.35,0.24,879.17,2.35,124832.3,165.23,True,70.14,0,,89.65,99.85,False,False
