Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
02-09-2024 13:00,GIPTA,40.34,41.3,40.2,41.12,621572.0,0.18,0.78,0.03,2194.12,0.78,205971.4,201.78,True,0,,39.76,42.08,False,False
02-09-2024 13:00,MAKTK,7.6,7.84,7.6,7.83,915447.0,0.01,0.23,0.04,538.89,0.23,256774.6,256.52,True,0,,7.05,ATH,False,False
02-09-2024 13:00,BAHKM,56.9,58.25,56.75,58.15,970807.0,0.1,1.25,0.04,3025.0,1.25,496259.2,95.62,True,0,,56.05,62.1,True,True
02-09-2024 12:00,GOZDE,25.86,26.16,25.82,26.1,298750.0,0.06,0.24,0.06,300.0,0.24,125342.0,138.35,True,0,,24.84,26.3,False,False
02-09-2024 12:00,ULKER,148.8,152.0,148.7,151.6,842396.0,0.4,2.8,0.23,1117.39,2.8,351350.3,139.76,True,0,,145.8,152.5,False,False
02-09-2024 12:00,ARDYZ,37.0,37.64,37.0,37.6,402587.0,0.04,0.6,0.14,341.18,0.6,258441.6,55.77,True,0,,35.74,37.64,False,False
02-09-2024 11:00,DOFER,31.06,31.78,30.96,31.74,199114.0,0.04,0.68,0.13,407.46,0.68,92282.6,115.77,True,0,,30.44,33.3,True,False
02-09-2024 11:00,PETUN,11.9,12.25,11.8,12.19,702123.0,0.06,0.29,0.01,3122.22,0.29,213437.9,228.96,True,0,,11.38,12.66,False,False
02-09-2024 11:00,CEMTS,10.24,10.39,10.21,10.35,1216772.0,0.04,0.11,0.02,450.0,0.11,432121.4,181.58,True,0,,10.01,10.56,False,False
02-09-2024 11:00,INVEO,7.96,8.14,7.92,8.11,529571.0,0.03,0.15,0.04,248.84,0.15,239281.0,121.32,True,0,,7.57,8.35,False,False
02-09-2024 11:00,DARDL,5.75,5.78,5.73,5.78,359339.0,0.0,0.03,0.0,650.0,0.03,232039.2,54.86,True,0,,5.67,5.83,False,False
02-09-2024 11:00,DMRGD,14.25,14.51,14.18,14.45,451552.0,0.06,0.2,0.01,1566.67,0.2,182120.9,147.94,True,0,,14.07,14.69,True,False
02-09-2024 11:00,IHLAS,1.11,1.13,1.1,1.13,7914130.0,0.0,0.02,0.0,300.0,0.02,3738625.7,111.69,True,0,,1.07,1.14,False,False
02-09-2024 11:00,AYDEM,25.4,25.56,25.36,25.52,540151.0,0.04,0.12,0.01,757.14,0.12,279053.0,93.57,True,0,,24.8,28.7,True,False
02-09-2024 11:00,HALKB,15.95,16.28,15.93,16.25,14621940.0,0.03,0.3,0.06,408.47,0.3,5375904.4,171.99,True,0,,15.43,16.62,False,False
02-09-2024 11:00,EKOS,31.86,34.32,31.76,33.74,7712320.0,0.58,1.88,0.31,498.73,1.88,1047168.1,636.49,True,0,,30.24,ATH,False,False
02-09-2024 11:00,HDFGS,1.58,1.59,1.57,1.59,4153724.0,0.0,0.01,0.0,233.33,0.01,1132198.7,266.87,True,0,,1.53,1.64,False,False
02-09-2024 11:00,BUCIM,7.81,7.87,7.8,7.87,1316568.0,0.0,0.06,0.01,300.0,0.06,815779.9,61.39,True,0,,7.67,ATH,False,False
02-09-2024 11:00,ALFAS,57.6,58.15,57.5,58.1,294190.0,0.05,0.5,0.15,244.83,0.5,164997.5,78.3,True,0,,56.2,59.8,False,False
02-09-2024 11:00,GOODY,15.76,16.05,15.74,15.98,718262.0,0.07,0.22,0.05,348.98,0.22,313328.7,129.24,True,0,,15.29,16.02,False,False
02-09-2024 11:00,LIDFA,3.17,3.21,3.17,3.2,680953.0,0.01,0.03,0.01,275.0,0.03,418050.9,62.89,True,0,,3.04,3.44,False,False
02-09-2024 11:00,KCHOL,189.9,192.6,189.6,192.5,3168884.0,0.1,2.6,0.78,233.33,2.6,1781493.8,77.88,True,0,,183.3,193.8,False,False
02-09-2024 11:00,ORCAY,10.1,10.33,10.09,10.33,826506.0,0.0,0.23,0.04,411.11,0.23,494040.5,67.3,True,0,,9.84,10.67,False,False
02-09-2024 11:00,GWIND,29.84,30.26,29.78,30.22,626601.0,0.04,0.38,0.12,211.48,0.38,287423.9,118.01,True,0,,28.38,31.56,False,False
02-09-2024 10:00,GLYHO,16.25,16.44,16.1,16.44,1523789.0,0.0,0.19,0.03,578.57,0.19,581871.7,161.88,True,0,,15.2,ATH,False,False
02-09-2024 10:00,GOKNR,32.22,32.88,32.12,32.7,980184.0,0.18,0.48,0.01,3328.57,0.48,346207.5,183.12,True,0,,31.72,33.44,False,False
02-09-2024 10:00,KRDMB,17.1,17.31,17.1,17.29,177286.0,0.02,0.19,0.02,660.0,0.19,107604.8,64.76,True,0,,16.9,17.4,False,False
02-09-2024 10:00,ISDMR,35.0,35.44,35.0,35.32,265030.0,0.12,0.32,0.07,344.44,0.32,167988.3,57.77,True,0,,34.4,36.16,False,False
02-09-2024 10:00,CONSE,2.95,3.0,2.94,2.99,2345084.0,0.01,0.04,0.01,400.0,0.04,733293.9,219.8,True,0,,2.85,3.11,False,False
02-09-2024 10:00,SOKE,12.45,12.63,12.45,12.58,323462.0,0.05,0.13,0.01,1344.44,0.13,121481.7,166.26,True,0,,12.31,13.4,True,False
02-09-2024 10:00,ODAS,7.27,7.34,7.25,7.33,11812076.0,0.01,0.06,0.0,inf,0.06,7301099.2,61.78,True,0,,7.28,7.66,False,False
