Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
02-08-2024 10:00,PCILT,15.43,15.86,15.3,15.75,597081.0,0.11,0.32,0.03,932.26,0.32,168147.3,255.09,True,0,,14.97,16.0,False,False
02-08-2024 10:00,IPEKE,45.0,46.38,45.0,46.04,3235648.0,0.34,1.04,0.16,541.98,1.04,1151184.6,181.07,True,0,,44.12,ATH,False,False
02-08-2024 10:00,CEMTS,10.93,11.21,10.4,11.16,3018115.0,0.05,0.23,0.05,379.17,0.23,1145886.4,163.39,True,0,,10.45,11.62,False,False
02-08-2024 10:00,IHGZT,1.39,1.43,1.37,1.42,7806504.0,0.01,0.03,0.01,500.0,0.03,2311153.4,237.78,True,0,,1.35,1.43,False,False
02-08-2024 10:00,IHLAS,1.3,1.31,1.28,1.31,12268421.0,0.0,0.01,0.0,400.0,0.01,3783087.2,224.3,True,0,,1.27,1.33,False,False
02-08-2024 10:00,CANTE,1.84,1.89,1.82,1.88,35632848.0,0.01,0.04,0.01,400.0,0.04,13236222.1,169.21,True,0,,1.81,1.92,False,False
02-08-2024 10:00,TUKAS,8.7,9.28,8.64,9.22,19307455.0,0.06,0.52,0.06,738.71,0.52,3515519.6,449.21,True,0,,8.37,ATH,False,False
02-08-2024 10:00,INFO,10.0,10.17,9.98,10.14,350917.0,0.03,0.14,0.03,366.67,0.14,122989.8,185.32,True,0,,9.76,10.15,False,False
02-08-2024 10:00,ISFIN,13.71,13.83,13.65,13.8,840935.0,0.03,0.09,0.0,2900.0,0.09,486738.5,72.77,True,0,,13.7,13.99,False,False
02-08-2024 10:00,IEYHO,7.77,8.05,7.62,7.98,5315287.0,0.07,0.21,0.01,2525.0,0.21,1650750.1,221.99,True,0,,7.83,8.26,True,True
02-08-2024 10:00,BNTAS,12.35,12.78,12.2,12.72,1074435.0,0.06,0.37,0.06,549.12,0.37,386417.4,178.05,True,0,,12.2,12.88,False,False
02-08-2024 10:00,SKYMD,11.28,11.76,11.18,11.69,3111170.0,0.07,0.41,0.05,791.3,0.41,624502.2,398.18,True,0,,10.96,11.71,False,False
02-08-2024 10:00,KARYE,29.66,31.78,29.02,31.44,2791572.0,0.34,1.78,0.21,739.62,1.78,630288.3,342.9,True,0,,28.8,32.22,False,False
02-08-2024 10:00,ULKER,169.6,171.1,168.4,171.0,745058.0,0.1,1.4,0.22,536.36,1.4,336136.7,121.65,True,0,,164.4,172.7,False,False
02-08-2024 10:00,SELVA,13.65,14.44,13.6,14.42,1345996.0,0.02,0.77,0.08,913.16,0.77,356256.2,277.82,True,0,,13.34,14.8,False,False
02-08-2024 10:00,UNLU,16.11,16.5,16.02,16.4,382772.0,0.1,0.29,0.02,1280.95,0.29,99525.8,284.6,True,0,,16.03,16.68,True,False
02-08-2024 10:00,IHEVA,2.71,2.75,2.69,2.75,4366826.0,0.0,0.04,0.0,900.0,0.04,2165014.6,101.7,True,0,,2.59,2.89,False,False
02-08-2024 10:00,HUNER,3.7,3.78,3.69,3.77,2612978.0,0.01,0.07,0.01,775.0,0.07,1056044.1,147.43,True,0,,3.65,3.84,False,False
02-08-2024 10:00,SASA,46.0,47.3,45.92,47.12,23926788.0,0.18,1.12,0.16,591.36,1.12,10499710.3,127.88,True,0,,44.66,47.6,False,False
02-08-2024 10:00,GSDDE,8.69,8.88,8.61,8.87,403134.0,0.01,0.18,0.03,592.31,0.18,96178.7,319.15,True,0,,8.43,9.16,False,False
02-08-2024 10:00,TMSN,130.0,133.9,129.9,132.8,315328.0,1.1,2.8,0.51,449.02,2.8,117289.8,168.85,True,0,,129.0,143.5,True,False
02-08-2024 10:00,ELITE,30.42,31.42,30.02,31.18,490952.0,0.24,0.76,0.08,850.0,0.76,172071.9,185.32,True,0,,29.26,32.96,False,False
02-08-2024 10:00,EGSER,3.86,3.95,3.82,3.94,1750686.0,0.01,0.08,0.01,515.38,0.08,672111.6,160.48,True,0,,3.72,4.01,False,False
02-08-2024 10:00,PEKGY,5.96,6.11,5.92,6.1,15545708.0,0.01,0.14,0.02,723.53,0.14,3997718.6,288.86,True,0,,5.87,6.34,False,False
02-08-2024 10:00,GLRYH,11.45,11.67,11.44,11.65,367122.0,0.02,0.2,0.03,488.24,0.2,168383.0,118.03,True,0,,11.36,12.44,False,False
02-08-2024 10:00,DOHOL,17.05,17.3,17.0,17.26,4268679.0,0.04,0.21,0.03,707.69,0.21,1463022.8,191.77,True,0,,16.57,17.58,False,False
02-08-2024 10:00,SRVGY,338.25,350.0,330.0,348.0,127301.0,2.0,9.75,0.42,2194.12,9.75,39930.8,218.8,True,0,,338.75,412.0,True,True
02-08-2024 10:00,HEKTS,12.18,12.37,12.11,12.32,7433630.0,0.05,0.14,0.02,833.33,0.14,3073267.8,141.88,True,0,,12.05,13.72,False,False
02-08-2024 10:00,GSRAY,8.1,8.24,8.05,8.22,10906640.0,0.02,0.12,0.01,757.14,0.12,3558380.9,206.51,True,0,,7.8,8.44,False,False
02-08-2024 10:00,SOKM,60.25,61.35,59.85,61.1,2013558.0,0.25,0.85,0.05,1445.45,0.85,782066.2,157.47,True,0,,59.35,61.85,False,False
02-08-2024 10:00,DMRGD,15.28,15.91,15.1,15.89,1772960.0,0.02,0.61,0.1,516.16,0.61,485987.0,264.82,True,0,,14.6,15.91,False,False
02-08-2024 10:00,HATEK,13.28,13.43,13.19,13.42,583886.0,0.01,0.14,0.02,536.36,0.14,305520.8,91.11,True,0,,12.91,14.2,False,False
02-08-2024 10:00,DGATE,37.3,38.6,37.22,38.36,186244.0,0.24,1.06,0.06,1556.25,1.06,93195.9,99.84,True,0,,37.68,41.98,False,False
02-08-2024 10:00,DEVA,70.5,70.95,69.8,70.95,261459.0,0.0,0.45,0.02,1700.0,0.45,92183.4,183.63,True,0,,70.05,71.5,True,False
02-08-2024 10:00,SELEC,58.5,59.5,58.05,59.5,630604.0,0.0,1.0,0.09,1011.11,1.0,308362.3,104.5,True,0,,56.75,ATH,False,False
02-08-2024 10:00,SILVR,20.8,21.16,20.68,21.14,267329.0,0.02,0.34,0.01,3300.0,0.34,153441.6,74.22,True,0,,20.28,21.7,False,False
02-08-2024 10:00,KOZAL,23.72,24.52,23.72,24.4,25977162.0,0.12,0.68,0.12,448.39,0.68,9212246.8,181.99,True,0,,22.88,ATH,False,False
02-08-2024 10:00,VESTL,71.5,72.75,71.15,72.75,1060535.0,0.0,1.25,0.18,614.29,1.25,351019.6,202.13,True,0,,70.15,76.85,False,False
02-08-2024 10:00,AEFES,263.75,266.25,261.5,265.75,579777.0,0.5,2.0,0.22,788.89,2.0,333267.4,73.97,True,0,,262.5,273.0,False,False
02-08-2024 10:00,YYLGD,12.09,12.45,11.99,12.36,2940661.0,0.09,0.27,0.03,718.18,0.27,719391.5,308.77,True,0,,11.9,12.61,False,False
02-08-2024 10:00,PENGD,7.53,7.84,7.52,7.76,1300008.0,0.08,0.23,0.03,596.97,0.23,391728.4,231.86,True,0,,7.47,7.97,False,False
02-08-2024 10:00,YKSLN,9.57,10.42,9.5,10.21,753559.0,0.21,0.64,0.07,855.22,0.64,174285.7,332.37,True,0,,9.04,10.23,False,False
02-08-2024 10:00,AKFYE,24.06,24.5,23.86,24.38,1927539.0,0.12,0.32,0.04,627.27,0.32,564276.8,241.59,True,0,,23.5,24.74,False,False
02-08-2024 10:00,AKSEN,40.98,41.46,40.84,41.36,686733.0,0.1,0.38,0.03,1257.14,0.38,306842.5,123.81,True,0,,40.92,44.18,True,True
02-08-2024 10:00,AKYHO,9.54,10.3,9.38,10.3,8561400.0,0.0,0.76,0.05,1361.54,0.76,3004572.2,184.95,True,0,,9.06,ATH,False,False
02-08-2024 10:00,POLHO,13.43,13.87,13.37,13.76,2819405.0,0.11,0.33,0.04,685.71,0.33,675403.1,317.44,True,0,,12.91,14.16,False,False
02-08-2024 10:00,OBAMS,37.74,39.82,37.58,39.4,4900625.0,0.42,1.66,0.18,822.22,1.66,1443436.7,239.51,True,0,,36.4,39.5,False,False
02-08-2024 10:00,MZHLD,7.95,8.13,7.88,8.13,282507.0,0.0,0.18,0.03,480.65,0.18,107088.6,163.81,True,0,,7.71,8.17,False,False
02-08-2024 10:00,MTRYO,11.58,11.9,11.41,11.83,160089.0,0.07,0.25,0.02,1036.36,0.25,73922.1,116.56,True,0,,10.08,11.92,False,False
02-08-2024 10:00,MNDRS,12.14,12.38,12.09,12.32,637362.0,0.06,0.18,0.02,958.82,0.18,282484.3,125.63,True,0,,11.82,12.38,False,False
02-08-2024 10:00,ANGEN,12.29,12.61,12.28,12.52,363431.0,0.09,0.23,0.03,666.67,0.23,217640.9,66.99,True,0,,11.87,12.82,False,False
02-08-2024 10:00,METRO,2.67,2.71,2.66,2.7,1825228.0,0.01,0.03,0.0,500.0,0.03,807350.1,126.08,True,0,,2.59,2.92,False,False
02-08-2024 10:00,EUREN,15.47,15.73,15.47,15.72,2354495.0,0.01,0.25,0.02,1090.48,0.25,1040399.0,126.31,True,0,,15.3,15.76,False,False
02-08-2024 10:00,MAKTK,7.95,8.35,7.95,8.24,839660.0,0.11,0.29,0.04,663.16,0.29,381924.8,119.85,True,0,,7.8,8.27,False,False
02-08-2024 10:00,MAGEN,23.74,24.56,22.76,24.42,9696222.0,0.14,0.68,0.1,580.0,0.68,1480320.1,555.01,True,0,,19.8,25.26,False,False
02-08-2024 10:00,ARTMS,56.8,58.4,56.1,58.25,422576.0,0.15,1.45,0.22,559.09,1.45,158474.7,166.65,True,0,,55.1,ATH,False,False
01-08-2024 17:00,ERSU,17.95,18.44,17.78,18.44,1251147.0,0.0,0.49,0.17,188.24,0.49,401689.0,211.47,True,0,,16.55,ATH,False,False
