Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
01-02-2024 17:00,8662.02,8669.57,8661.03,8664.77,65645786.0,XU100,7901.47,8558.06,8296.38,7665.96,+_03-01-2024 17:00:00,9.66,-,13.03,-,8586.01,8544.31,151.27,14.77,136.5,74.37,71.48,+,+,0.02,-93.72,840831582.33,-,78.76,0.92,120.46,1.41,7996.7,8347.58,7915.48,8346.28,13426798113.0,293.95,-46.75,340.7,65.36,59.69,7915.21,7882.14,33.07,7882.79,4.37,16.85,13059638812.67,+,-,+,-,749.56,9.47,+,-,False,0.42,+,H_Wma9:H_Tk:H_Wma15,9.42,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
01-02-2024 17:00,30.9,30.96,30.9,30.94,33860.0,A1CAP,30.95,30.78,30.08,27.2,+_25-01-2024 09:00:00,-0.02,+,13.75,-,30.85,30.81,0.5,-0.04,0.53,63.07,65.62,-,-,0.06,-95.53,494031.33,-,0.09,0.28,0.13,0.42,28.36,31.28,28.02,30.68,8479909.0,-2.71,,,44.8,41.6,28.68,29.98,1.3,34.9,8.26,26.71,7175630.67,+,-,-,-,2.26,7.87,+,-,False,-4.33,-,H_Tk:H_Wma15:H_Wma9,7.73,-,,,,,,,,+_31-01-2024 09:00:00,+,,,,
01-02-2024 17:00,131.7,131.9,131.5,131.6,4044.0,ACSEL,120.61,130.25,126.75,112.38,+_25-01-2024 13:00:00,9.12,-,17.11,-,131.51,129.59,3.54,0.6,2.93,69.48,67.14,+,+,0.0,-95.69,101674.67,-,0.09,0.07,2.01,1.55,117.3,127.1,115.2,122.9,1842334.0,10.92,-5.18,16.1,56.26,67.93,120.19,123.94,3.76,126.38,4.86,89.89,1558563.0,-,-,+,-,11.41,9.5,+,-,False,-3.03,-,H_Tk:H_Wma15:H_Wma9,9.41,-,,,,,,,,+_30-01-2024 09:00:00,+,,,,
01-02-2024 17:00,495.75,498.25,495.0,497.25,12506.0,ADEL,408.59,456.12,428.75,358.62,+_24-01-2024 13:00:00,21.7,-,38.65,-,471.24,455.23,30.01,8.11,21.9,81.73,74.78,+,+,0.3,-96.97,277023.0,-,26.01,5.52,42.02,9.23,360.0,416.0,352.25,394.0,1995924.0,-0.71,-21.01,20.3,49.05,50.04,375.51,396.86,21.36,498.12,10.21,72.8,1993705.67,-,-,-,-,121.74,32.42,+,-,False,-5.38,-,H_Tk:H_Wma15:H_Wma9,31.82,-,,,,,,,,+_30-01-2024 17:00:00,+,,,,
01-02-2024 17:00,2.38,2.38,2.37,2.37,1962838.0,ADESE,2.1,2.34,2.4,2.13,-_26-01-2024 13:00:00,12.64,-,11.27,-,2.34,2.33,0.01,0.0,0.01,57.84,49.67,+,+,-0.42,-95.72,28044095.0,-,0.03,1.18,0.04,1.69,2.31,2.53,2.29,2.31,375655979.0,0.09,0.02,0.07,63.11,53.67,2.08,2.05,0.03,2.18,0.0,-2.9,346236084.0,+,+,+,-,0.29,13.89,+,-,True,1.65,-,H_Tk:H_Wma9:H_Wma15,13.89,-,,,,,,,,+_31-01-2024 09:00:00,+,,,,
01-02-2024 17:00,34.04,34.2,34.04,34.06,81311.0,ADGYO,31.43,34.45,33.08,29.48,+_18-01-2024 09:00:00,8.38,-,15.54,-,33.84,33.62,0.84,0.03,0.81,66.05,65.1,+,+,0.0,-96.18,1398771.67,-,0.22,0.64,0.44,1.32,31.46,35.0,29.86,32.0,37702095.0,,,,50.6,,30.51,31.96,1.46,,0.95,152.93,21471332.0,+,-,+,-,3.55,11.65,+,-,False,-4.56,-,H_Wma15:H_Wma9:H_Tk,11.59,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
01-02-2024 17:00,151.8,152.5,150.8,150.9,228653.0,AEFES,124.73,145.05,141.55,131.1,+_26-01-2024 13:00:00,20.98,-,15.1,-,146.72,144.64,3.94,1.12,2.82,71.56,66.56,+,+,-0.59,-91.87,1752617.0,-,4.18,2.85,6.26,4.33,135.0,139.5,130.6,139.1,10423804.0,12.73,1.41,11.32,69.41,64.56,132.86,127.24,5.62,116.7,3.27,35.97,11347212.67,-,+,+,+,18.04,13.58,+,-,True,4.42,-,H_Wma9:H_Wma15:H_Tk,13.5,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
01-02-2024 17:00,12.85,12.91,12.83,12.9,474970.0,AFYON,12.19,12.54,12.34,11.14,+_12-01-2024 13:00:00,5.81,-,15.85,-,12.68,12.58,0.24,0.03,0.21,70.78,66.01,+,+,0.31,-91.04,4026872.67,-,0.22,1.72,0.32,2.51,11.61,12.52,11.61,12.46,42803465.0,0.27,-0.38,0.65,52.58,51.47,11.74,12.09,0.35,14.17,7.32,46.94,31432744.0,+,-,+,-,1.16,9.87,+,-,False,-2.92,-,H_Tk:H_Wma15:H_Wma9,9.27,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
01-02-2024 17:00,59.05,59.25,59.05,59.2,7036.0,AGESA,56.5,58.58,57.02,57.35,+_22-01-2024 09:00:00,4.79,-,3.23,-,58.7,58.46,0.85,0.11,0.74,67.09,64.9,+,+,0.0,-96.37,186915.0,-,0.5,0.85,0.74,1.27,55.1,57.7,54.3,56.9,2852246.0,2.21,-1.36,3.57,53.15,54.06,55.63,56.17,0.54,64.25,3.45,2.14,2918789.0,+,-,+,-,3.57,6.42,+,-,False,-0.97,-,H_Tk:H_Wma15:H_Wma9,6.15,-,,,,,,,,+_01-02-2024 09:00:00,+,,,,
01-02-2024 17:00,236.6,237.0,236.3,236.8,14059.0,AGHOL,210.35,234.55,228.45,205.7,+_26-01-2024 13:00:00,12.57,-,15.12,-,233.96,233.71,3.77,0.14,3.63,65.07,66.5,+,-,0.08,-98.28,419526.33,-,2.84,1.22,3.09,1.32,220.9,230.4,215.3,229.0,3643697.0,15.97,-1.43,17.4,64.84,59.61,214.32,211.39,2.93,218.45,2.74,24.54,3271219.67,+,-,+,-,22.48,10.49,+,-,False,1.39,-,H_Tk:H_Wma9:H_Wma15,10.26,-,,,,,,,,+_01-02-2024 13:00:00,+,,,,
01-02-2024 17:00,28.08,28.1,27.88,27.88,133905.0,AGROT,13.81,26.21,23.33,14.78,+_05-01-2024 13:00:00,101.93,-,88.57,-,27.44,26.44,2.58,0.24,2.34,82.21,83.58,+,-,-0.71,-98.24,6232564.0,-,0.44,1.61,1.44,5.46,18.15,22.04,17.5,21.44,77364515.0,,,,,,15.7,,,,18.13,-16.99,79105933.0,+,-,-,-,12.18,77.56,+,-,True,,-,H_Wma9:H_Wma15:H_Tk,77.56,-,,,,,,,,+_24-01-2024 17:00:00,+,,,,
