Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
14-11-2024 11:00,ECILC,42.54,42.86,42.52,42.84,615223.0,0.02,0.3,0.08,284.62,0.3,396805.5,55.04,True,65.19,0,,41.76,43.5,False,False
14-11-2024 11:00,KLRHO,28.66,29.16,28.6,29.04,65064.0,0.12,0.38,0.07,413.51,0.38,40641.0,60.09,True,56.37,0,,28.1,30.92,True,False
14-11-2024 11:00,GSRAY,6.83,6.87,6.82,6.87,2295765.0,0.0,0.04,0.0,inf,0.04,1444410.3,58.94,True,56.85,0,,6.72,6.88,False,False
14-11-2024 11:00,GSDHO,3.8,3.84,3.78,3.83,4796933.0,0.01,0.03,0.01,500.0,0.03,2082715.6,130.32,True,69.26,0,,3.69,ATH,False,False
14-11-2024 11:00,LILAK,25.72,26.26,25.72,26.16,1286533.0,0.1,0.44,0.07,494.59,0.44,409780.1,213.96,True,72.01,0,,25.18,26.68,False,False
14-11-2024 11:00,FRIGO,8.41,8.72,8.39,8.64,2166158.0,0.08,0.23,0.02,945.45,0.23,482264.9,349.16,True,62.66,0,,8.47,8.78,False,False
14-11-2024 11:00,MARTI,3.4,3.48,3.4,3.47,3750149.0,0.01,0.07,0.01,1066.67,0.07,1327289.7,182.54,True,70.12,0,,3.31,3.51,False,False
14-11-2024 11:00,KMPUR,17.16,17.42,17.05,17.41,534203.0,0.01,0.25,0.01,1685.71,0.25,220055.4,142.76,True,56.88,0,,16.81,17.78,False,False
14-11-2024 11:00,KLSYN,5.31,5.43,5.31,5.42,818940.0,0.01,0.11,0.0,2650.0,0.11,281831.1,190.58,True,55.62,0,,5.31,5.6,True,True
14-11-2024 11:00,KOCMT,15.01,15.28,15.01,15.25,1364109.0,0.03,0.24,0.03,788.89,0.24,457181.5,198.37,True,69.97,0,,14.87,ATH,False,False
