Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
26-12-2024 16:00,BIOEN,17.13,17.65,17.11,17.61,1748699.0,0.04,0.48,0.05,788.89,0.48,375397.7,365.83,True,68.91,2024-12-26,17.16,2.62,0,,16.74,18.05,True,False
26-12-2024 16:00,KMPUR,18.44,18.64,18.4,18.64,192201.0,0.0,0.2,0.03,669.23,0.2,126175.8,52.33,True,55.78,2024-12-26,18.39,1.36,0,,18.32,18.73,False,False
26-12-2024 16:00,SUNTK,34.74,35.36,34.38,35.3,397182.0,0.06,0.56,0.08,582.93,0.56,263190.4,50.91,True,75.05,2024-12-26,34.52,2.26,0,,30.48,ATH,False,False
26-12-2024 16:00,GLBMD,12.4,13.46,12.32,13.37,4137517.0,0.09,0.97,0.12,736.21,0.97,827992.9,399.7,True,67.28,2024-12-26,12.24,9.23,0,,12.0,13.96,False,False
26-12-2024 16:00,ALKA,8.64,8.68,8.55,8.68,1348300.0,0.0,0.04,0.01,566.67,0.04,834425.8,61.58,True,59.91,2024-12-26,8.6,0.93,0,,8.17,8.81,False,False
26-12-2024 16:00,OYAKC,23.4,24.1,23.26,23.92,11411974.0,0.18,0.52,0.03,1429.41,0.52,3607262.0,216.36,True,60.07,2024-12-26,23.4,2.22,0,,23.0,24.88,False,False
26-12-2024 16:00,GOODY,18.06,18.75,18.04,18.67,1036672.0,0.08,0.61,0.06,1009.09,0.61,423647.8,144.7,True,72.29,2024-12-26,18.2,2.58,0,,16.83,ATH,False,False
26-12-2024 16:00,BIGCH,29.46,30.06,29.46,29.9,127996.0,0.16,0.44,0.02,2100.0,0.44,45310.4,182.49,True,50.71,2024-12-26,29.38,1.77,0,,29.04,31.6,True,False
26-12-2024 15:00,SUWEN,28.9,29.5,28.8,29.5,216684.0,0.0,0.6,0.06,837.5,0.6,126556.5,71.22,True,64.48,2024-12-26,28.98,1.79,0,,28.0,ATH,False,False
26-12-2024 14:00,TTKOM,45.14,45.72,44.9,45.72,3958351.0,0.0,0.58,0.1,480.0,0.58,1630971.9,142.7,True,70.1,2024-12-26,44.72,2.24,0,,43.54,47.44,False,False
26-12-2024 14:00,PRDGS,5.63,5.72,5.63,5.7,526814.0,0.02,0.07,0.01,600.0,0.07,165451.3,218.41,True,65.32,2024-12-26,5.54,2.89,0,,5.53,5.85,True,False
26-12-2024 14:00,YAYLA,19.21,19.51,19.21,19.49,149665.0,0.02,0.28,0.03,865.52,0.28,78402.1,90.89,True,50.89,2024-12-26,19.37,0.62,0,,19.0,20.2,True,True
