Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
23-07-2024 14:00,KOPOL,48.52,50.4,48.5,49.94,1663952.0,0.46,1.42,0.1,1348.98,1.42,430285.7,286.71,True,0,,47.08,50.85,False,False
23-07-2024 14:00,MNDRS,12.78,12.93,12.78,12.92,543999.0,0.01,0.14,0.0,3400.0,0.14,331928.8,63.89,True,0,,12.48,13.04,False,False
23-07-2024 14:00,ALMAD,8.49,8.7,8.46,8.67,1329051.0,0.03,0.18,0.03,566.67,0.18,649054.6,104.77,True,0,,8.49,9.16,False,False
23-07-2024 14:00,BIOEN,19.22,19.48,19.12,19.45,976715.0,0.03,0.23,0.0,5650.0,0.23,388775.4,151.23,True,0,,ATL,19.95,True,True
23-07-2024 14:00,TUPRS,164.1,167.3,163.8,166.4,11965597.0,0.9,2.3,0.18,1177.78,2.3,3389327.4,253.04,True,0,,165.0,168.6,True,False
23-07-2024 14:00,MAGEN,23.78,24.42,23.74,24.38,1428225.0,0.04,0.6,0.07,757.14,0.6,876281.7,62.99,True,0,,23.1,ATH,False,False
23-07-2024 14:00,ATLAS,5.03,5.21,5.03,5.21,1095704.0,0.0,0.18,0.05,291.3,0.18,348246.5,214.63,True,0,,4.6,ATH,False,False
23-07-2024 14:00,REEDR,36.42,37.84,36.18,37.84,7613589.0,0.0,1.42,0.36,298.88,1.42,4587549.3,65.96,True,0,,33.92,ATH,False,False
23-07-2024 14:00,FLAP,8.29,8.44,8.29,8.41,612564.0,0.03,0.12,0.0,2900.0,0.12,402111.5,52.34,True,0,,8.1,8.51,False,False
23-07-2024 14:00,DAGI,8.65,9.05,8.62,9.03,1136975.0,0.02,0.38,0.05,603.7,0.38,319897.5,255.42,True,0,,8.36,9.09,False,False
23-07-2024 14:00,NATEN,47.06,47.74,47.06,47.62,231959.0,0.12,0.56,0.07,700.0,0.56,133133.9,74.23,True,0,,46.6,49.9,True,False
23-07-2024 13:00,ENTRA,10.06,10.47,10.05,10.47,42260303.0,0.0,0.41,0.05,720.0,0.41,6701473.9,530.61,True,0,,9.92,ATH,False,False
23-07-2024 13:00,SASA,45.26,46.2,45.26,46.08,8033164.0,0.12,0.82,0.01,13566.67,0.82,4643099.5,73.01,True,0,,43.82,46.94,False,False
23-07-2024 13:00,ALARK,103.6,104.6,103.5,104.4,1190782.0,0.2,0.8,0.18,344.44,0.8,556218.0,114.09,True,0,,100.7,104.7,False,False
