Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
19-01-2024 17:00,18.2,18.33,18.17,18.18,623219.0,AGROT,11.01,16.7,16.18,12.82,+_05-01-2024 13:00:00,65.09,-,41.81,-,17.27,16.86,0.96,0.13,0.83,73.97,66.94,+,+,-0.11,-84.34,5241156.33,-,0.91,5.26,1.32,7.81,12.23,15.53,11.96,15.4,66755089.0,,,,,,,,,,24.49,62.4,46648837.67,-,-,-,-,,,-,-,False,,-,H_Wma9:H_Wma15:H_Tk,,-,,,,,,,,+_18-01-2024 13:00:00,+,,,,
19-01-2024 17:00,9.83,9.83,9.74,9.74,163302.0,AGYO,8.55,9.8,9.56,8.69,+_04-01-2024 13:00:00,13.98,-,12.08,-,9.7,9.73,0.18,-0.03,0.21,57.83,61.86,-,-,-0.71,-92.1,1186295.0,-,0.04,0.44,0.01,0.1,9.02,9.65,8.87,9.4,15088853.0,1.06,-0.07,1.13,63.49,64.18,8.94,8.7,0.24,8.2,4.68,29.52,13128069.0,+,-,+,+,0.8,8.89,+,-,True,2.77,-,H_Wma9:H_Wma15:H_Tk,8.89,-,,,,,,,,+_19-01-2024 09:00:00,+,,,,
19-01-2024 17:00,11.96,12.03,11.95,11.99,2004155.0,AHGAZ,11.57,11.28,11.0,10.32,+_12-01-2024 13:00:00,3.62,-,16.24,-,11.37,11.13,0.35,0.14,0.21,85.67,68.45,+,+,0.25,-83.63,7381144.33,-,0.62,5.44,0.86,7.74,10.25,10.45,9.98,10.36,41090955.0,-0.0,-0.66,0.66,37.28,52.66,11.0,11.67,0.67,12.05,1.47,42.5,65454671.0,-,-,-,-,0.99,8.99,+,-,False,-5.75,-,H_Tk:H_Wma15:H_Wma9,8.63,-,,,,,,,,+_17-01-2024 09:00:00,+,,,,
19-01-2024 17:00,41.02,41.12,40.8,40.84,2459456.0,AKBNK,35.82,41.78,41.84,38.32,-_19-01-2024 09:00:00,14.02,-,6.58,-,41.28,41.57,0.34,-0.35,0.69,48.02,57.3,-,-,-0.44,-92.86,25404625.33,-,0.44,1.08,0.73,1.74,37.4,44.26,37.38,43.26,782706010.0,4.15,0.67,3.48,74.45,65.78,37.95,35.85,2.11,35.89,17.62,157.44,503619470.0,+,+,+,-,2.89,7.61,+,-,True,5.88,-,H_Wma9:H_Tk:H_Wma15,7.5,-,,,,,,,,-_18-01-2024 17:00:00,-,,,,
19-01-2024 17:00,160.1,160.7,159.7,159.9,26139.0,AKCNS,148.03,157.95,155.7,138.7,+_28-12-2023 17:00:00,8.02,-,15.28,-,160.29,158.66,3.6,0.15,3.46,63.27,64.31,+,-,-0.12,-88.4,172985.33,-,0.39,0.24,1.24,0.78,144.0,156.8,143.2,154.6,6175761.0,10.88,-7.05,17.94,59.29,62.89,142.71,148.35,5.64,160.75,8.87,53.8,5847450.0,+,-,+,-,17.19,12.04,+,-,True,-3.8,-,H_Tk:H_Wma15:H_Wma9,11.9,-,,,,,,-,,-_19-01-2024 17:00:00,+,,,,
19-01-2024 17:00,4.41,4.41,4.38,4.38,103140.0,AKENR,4.73,4.64,4.57,4.31,+_15-01-2024 09:00:00,-7.37,-,1.51,+,4.42,4.43,0.02,-0.01,0.03,47.2,57.59,-,-,-0.45,-88.41,732224.33,-,0.04,0.87,0.05,1.13,4.31,4.43,4.24,4.33,11620055.0,-0.15,-0.17,0.03,39.71,47.62,4.51,4.72,0.21,5.58,0.46,-20.44,11908799.33,-,-,-,-,-0.13,-2.93,-,-,False,-4.48,-,H_Tk:H_Wma15:H_Wma9,-2.26,-,,,,,,,,-_19-01-2024 09:00:00,-,,,,-
19-01-2024 17:00,1.88,1.88,1.87,1.88,2099679.0,AKFGY,2.06,1.9,1.89,1.89,+_15-01-2024 09:00:00,-8.87,-,-0.53,+,1.89,1.89,-0.0,-0.0,0.0,47.48,51.28,-,-,0.0,-90.39,16399092.33,-,0.01,0.4,0.01,0.73,1.84,1.93,1.83,1.89,428222728.0,-0.09,-0.07,-0.02,41.43,47.25,1.98,2.07,0.09,2.26,3.28,35.36,363365802.0,+,-,-,-,-0.1,-5.04,-,-,False,-4.24,-,H_Tk:H_Wma15:H_Wma9,-5.04,-,,,,,,,,-_18-01-2024 17:00:00,-,,,,-
19-01-2024 17:00,18.54,18.63,18.53,18.59,153369.0,AKFYE,16.67,18.5,17.65,14.66,+_02-01-2024 09:00:00,11.49,-,26.76,-,18.67,18.59,0.63,-0.08,0.71,74.79,86.03,-,-,0.27,-96.53,2981128.67,-,0.08,0.42,0.0,0.02,16.03,18.0,15.95,17.81,73423687.0,0.97,-0.71,1.68,57.93,62.02,16.24,16.89,0.65,17.57,11.31,96.08,57358324.67,+,-,+,-,2.35,14.47,+,-,False,-3.83,-,H_Tk:H_Wma15:H_Wma9,14.1,-,,,,,,,,-_19-01-2024 09:00:00,-,,,,
19-01-2024 17:00,6.34,6.34,6.31,6.31,461049.0,AKGRT,5.75,6.38,6.04,5.32,+_29-12-2023 09:00:00,9.69,-,18.61,-,6.35,6.36,0.16,-0.03,0.19,60.68,72.5,-,-,-0.47,-95.58,5969039.33,-,0.04,0.61,0.05,0.72,5.61,6.23,5.55,6.12,196642235.0,0.41,-0.23,0.64,56.91,54.99,5.6,5.74,0.14,6.8,9.48,27.03,150726295.67,+,-,+,-,0.71,12.6,+,-,True,-2.38,-,H_Tk:H_Wma15:H_Wma9,12.6,-,,,,,,,,-_18-01-2024 13:00:00,-,-,,,
19-01-2024 17:00,180.0,181.0,180.0,180.8,5180.0,AKMGY,146.03,179.55,164.6,135.0,+_02-01-2024 09:00:00,23.81,-,33.93,-,178.25,175.44,9.16,0.65,8.51,68.43,69.19,+,-,0.5,-96.59,88325.0,-,2.55,1.43,5.36,3.05,144.0,158.6,141.2,158.6,599319.0,13.41,-4.67,18.08,62.85,63.57,144.54,146.46,1.92,152.85,11.3,21.26,457700.33,+,-,+,-,36.26,25.09,+,-,False,-1.31,-,H_Tk:H_Wma15:H_Wma9,24.53,-,,,,,,,,+_19-01-2024 09:00:00,+,,,,
19-01-2024 17:00,87.65,87.75,87.3,87.35,32785.0,AKSA,87.61,88.72,89.0,90.38,-_19-01-2024 09:00:00,-0.3,+,-3.35,-,87.98,88.39,-0.57,-0.17,-0.39,41.28,46.47,-,-,-0.34,-88.54,180556.33,-,0.63,0.72,1.04,1.18,90.5,91.65,87.0,89.4,4189220.0,3.67,-0.58,4.25,53.17,55.27,89.49,88.97,0.52,90.65,-0.89,-22.01,5731725.67,-,-,+,-,-2.14,-2.39,-,-,False,0.58,-,H_Tk:H_Wma9:H_Wma15,-1.94,+,,,-,,,,,-_18-01-2024 17:00:00,-,,,,-
19-01-2024 17:00,33.14,33.24,33.1,33.12,87641.0,AKSEN,33.22,33.6,32.99,30.33,+_04-01-2024 17:00:00,-0.29,+,9.2,-,33.49,33.54,0.47,-0.16,0.63,52.77,61.27,-,-,-0.06,-96.44,1573333.33,-,0.37,1.1,0.42,1.24,30.18,33.46,30.12,32.5,40444816.0,-1.5,-0.66,-0.84,45.25,43.83,31.38,32.52,1.14,35.69,8.12,88.99,29653958.33,+,-,-,-,1.74,5.53,+,-,True,-3.5,-,H_Tk:H_Wma15:H_Wma9,5.47,-,,,,,,,,-_18-01-2024 17:00:00,-,-,,,
19-01-2024 17:00,12.83,12.9,12.74,12.75,185447.0,AKSGY,11.44,12.55,12.38,11.1,+_29-12-2023 13:00:00,11.46,-,14.86,-,12.56,12.52,0.17,0.01,0.16,62.86,58.86,+,+,-0.7,-92.39,1084627.33,-,0.19,1.51,0.23,1.85,11.98,12.58,11.7,12.15,12582795.0,1.31,-0.37,1.68,63.66,65.43,11.6,11.64,0.03,10.61,1.42,61.12,9977903.33,+,-,+,-,1.15,9.88,+,-,True,-0.29,+,H_Wma15:H_Wma9:H_Tk,9.79,-,,,,,,,,+_18-01-2024 13:00:00,+,,,,
19-01-2024 17:00,21.96,22.08,21.96,22.0,5197.0,AKSUE,24.42,22.2,21.65,22.31,+_05-01-2024 09:00:00,-9.93,-,-1.39,+,22.1,22.04,0.26,0.01,0.25,57.15,61.3,+,-,0.18,-93.41,65930.0,-,0.1,0.45,0.04,0.18,21.1,21.58,20.64,21.12,1335363.0,-6.46,0.73,-7.19,20.83,21.14,22.26,23.37,1.11,26.17,0.09,12.2,1421803.33,-,+,-,-,-0.26,-1.15,-,+,True,-4.77,-,H_Tk:H_Wma15:H_Wma9,-0.79,+,,,,,,,,-_19-01-2024 09:00:00,-,,,,-
19-01-2024 17:00,5.13,5.13,5.13,5.13,80838.0,AKYHO,3.73,4.68,4.54,3.82,+_15-12-2023 17:00:00,37.45,-,34.12,-,4.83,4.64,0.24,0.09,0.15,86.26,67.28,+,+,0.0,-99.14,9306708.67,-,0.3,6.26,0.49,10.55,3.9,4.64,3.89,4.25,38880686.0,0.29,0.06,0.23,73.29,59.57,3.83,3.65,0.18,3.75,9.25,516.17,17651274.67,+,+,+,-,1.3,33.95,+,-,False,4.81,-,H_Wma9:H_Tk:H_Wma15,33.95,-,,,,,,,,+_16-01-2024 13:00:00,+,,,,
19-01-2024 17:00,96.55,96.65,96.15,96.25,122774.0,ALARK,98.09,96.5,94.7,90.38,+_29-12-2023 13:00:00,-1.88,+,6.5,-,96.32,96.21,1.05,-0.08,1.13,56.3,60.07,-,-,-0.36,-89.1,932495.67,-,0.07,0.07,0.04,0.05,91.45,95.55,90.75,94.55,22428961.0,-0.86,-3.6,2.74,46.16,49.4,93.24,97.06,3.82,109.85,3.39,42.09,18786228.67,+,-,-,-,3.01,3.23,+,-,True,-3.94,-,H_Tk:H_Wma15:H_Wma9,3.12,-,Arasinda,,,,,-,,-_19-01-2024 17:00:00,+,,,,
19-01-2024 17:00,4.13,4.13,4.11,4.11,477811.0,ALBRK,3.95,4.11,4.05,3.78,+_02-01-2024 09:00:00,3.96,-,8.73,-,4.1,4.07,0.06,0.01,0.05,63.29,61.8,+,+,-0.48,-91.69,5971851.67,-,0.01,0.2,0.04,1.0,3.82,4.01,3.82,3.98,174511423.0,0.19,-0.12,0.31,56.37,61.23,3.91,3.99,0.08,4.16,4.46,118.06,111671160.0,+,-,+,-,0.2,5.04,+,-,True,-1.97,-,H_Tk:H_Wma15:H_Wma9,5.04,-,,,,,,,,+_18-01-2024 09:00:00,+,,,,
19-01-2024 17:00,1090.0,1092.0,1088.0,1088.0,1299.0,ALCAR,1093.59,1095.5,1106.0,1159.0,-_17-01-2024 09:00:00,-0.51,+,-6.13,-,1088.49,1088.43,-2.75,-0.96,-1.78,47.99,47.28,-,-,-0.18,-93.85,14861.0,-,0.49,0.04,0.43,0.04,1097.0,1144.0,1068.0,1119.0,278905.0,155.86,-44.76,200.61,56.15,64.41,1139.7,1138.54,1.16,1056.45,2.85,8.09,304108.0,-,-,+,+,-51.7,-4.54,-,-,False,0.1,+,H_Wma9:H_Wma15:H_Tk,-4.19,-,,,,,,-,-,-_19-01-2024 17:00:00,-,+,,,
19-01-2024 17:00,98.25,99.0,98.15,98.4,32028.0,ALCTL,89.95,95.2,94.28,82.05,+_19-01-2024 09:00:00,9.39,-,19.93,-,94.88,93.86,1.97,0.35,1.62,72.84,59.71,+,+,0.1,-94.19,330542.67,-,3.52,3.71,4.54,4.84,92.7,97.8,88.7,92.25,2939038.0,-1.59,-1.52,-0.07,51.41,48.84,86.64,88.94,2.3,104.3,-0.38,-21.76,2826973.0,+,-,+,-,11.76,13.57,+,-,False,-2.59,-,H_Tk:H_Wma15:H_Wma9,13.28,-,,,,,,,,+_18-01-2024 13:00:00,+,,,,
19-01-2024 17:00,95.45,95.8,94.75,95.05,233845.0,ALFAS,100.43,93.7,90.05,88.02,+_11-01-2024 09:00:00,-5.35,-,7.98,-,93.81,93.23,1.82,0.12,1.69,59.76,58.25,+,+,-0.47,-92.74,2072946.0,-,1.24,1.32,1.82,1.95,84.05,93.05,81.8,91.7,45475523.0,1.76,-8.62,10.38,45.27,51.35,91.88,100.15,8.27,123.82,9.95,56.61,33592080.33,+,-,-,-,3.17,3.45,+,-,True,-8.25,-,H_Tk:H_Wma15:H_Wma9,3.12,-,Arasinda,YukariDondu,,,,,,+_18-01-2024 09:00:00,+,,,,
19-01-2024 17:00,38.88,38.92,38.82,38.86,24532.0,ALGYO,39.21,39.35,39.17,36.8,+_29-12-2023 13:00:00,-0.9,+,5.6,-,39.13,39.08,0.23,-0.07,0.3,50.74,54.72,-,-,0.0,-97.46,483464.0,-,0.27,0.69,0.22,0.55,37.5,39.64,37.5,38.7,5653687.0,1.39,-1.47,2.87,51.63,55.8,38.3,39.39,1.09,43.15,3.31,47.01,4886039.0,+,-,+,-,0.56,1.46,+,+,False,-2.76,-,H_Tk:H_Wma15:H_Wma9,1.36,+,Arasinda,,,,,,,-_19-01-2024 09:00:00,-,,,,
19-01-2024 17:00,27.0,27.02,26.9,26.98,11983.0,ALKA,28.12,27.49,27.38,26.76,+_19-01-2024 17:00:00,-4.05,-,0.82,+,27.23,27.33,-0.09,-0.08,-0.01,40.76,48.4,-,-,-0.07,-91.06,96969.0,-,0.25,0.93,0.35,1.29,28.3,28.7,26.66,27.5,3462879.0,-0.58,-0.41,-0.17,46.35,46.17,27.26,27.74,0.48,31.42,-2.48,-37.28,4085848.67,-,-,-,-,-0.28,-1.03,-,+,False,-1.74,-,H_Tk:H_Wma15:H_Wma9,-0.88,+,,,,,,,,-_18-01-2024 09:00:00,-,,,,-
19-01-2024 17:00,36.18,36.24,36.14,36.18,8183.0,ALKIM,36.83,36.71,36.2,34.28,+_02-01-2024 17:00:00,-1.77,+,5.54,-,36.41,36.56,0.19,-0.13,0.31,48.61,59.6,-,-,0.0,-93.99,148587.33,-,0.23,0.62,0.38,1.04,36.52,37.2,35.1,36.0,3934082.0,0.63,-1.06,1.69,49.23,53.02,36.0,36.83,0.82,40.48,-1.91,2.2,4483345.33,-,-,-,-,0.18,0.49,+,+,False,-2.24,-,H_Tk:H_Wma15:H_Wma9,0.38,+,Arasinda,,,,,,,-_17-01-2024 13:00:00,-,,,,
19-01-2024 17:00,7.13,7.13,7.1,7.1,94076.0,ALMAD,7.67,7.26,7.1,6.74,+_17-01-2024 09:00:00,-7.41,-,5.42,-,7.13,7.08,0.08,0.02,0.06,57.76,58.25,+,-,-0.56,-87.63,1167586.67,-,0.03,0.38,0.02,0.35,6.78,7.14,6.55,6.81,12192528.0,0.08,-0.52,0.6,42.22,54.27,7.24,7.77,0.53,8.54,0.59,14.28,11458950.0,-,-,-,-,-0.14,-1.87,-,+,False,-6.88,-,H_Tk:H_Wma15:H_Wma9,-1.45,+,,,,,,-,,-_19-01-2024 17:00:00,+,,,,-
19-01-2024 17:00,23.3,23.3,23.26,23.27,864356.0,ALTIN,21.07,23.39,23.3,22.0,+_14-12-2023 09:00:00,10.42,-,5.75,-,23.32,23.38,0.08,-0.05,0.14,51.25,62.04,-,-,-0.13,-88.49,5964744.33,-,0.05,0.23,0.11,0.46,23.11,23.36,22.87,23.34,70163874.0,1.64,0.34,1.3,79.86,73.55,22.13,21.34,0.79,20.31,0.86,4.31,83639189.0,-,+,+,+,1.14,5.13,+,-,True,3.73,-,H_Wma9:H_Wma15:H_Tk,5.09,-,,,,,,,,-_17-01-2024 09:00:00,-,,,,
19-01-2024 17:00,12.08,12.08,12.01,12.02,147313.0,ANELE,10.67,12.71,12.74,11.08,-_19-01-2024 13:00:00,12.66,-,8.43,-,12.15,12.43,0.09,-0.18,0.27,45.62,57.8,-,-,-0.5,-90.33,861341.0,-,0.13,1.1,0.41,3.33,11.18,13.26,10.98,13.26,13003964.0,1.5,-0.05,1.55,68.08,67.73,11.36,11.06,0.3,10.48,18.71,-13.64,12519902.33,+,-,+,+,0.66,5.82,+,-,True,2.73,-,H_Wma9:H_Wma15:H_Tk,5.73,-,,,,,,,,-_16-01-2024 17:00:00,-,,,,
19-01-2024 17:00,13.55,13.56,13.46,13.48,72246.0,ANGEN,13.76,13.52,13.26,12.85,+_05-01-2024 09:00:00,-2.02,-,4.9,-,13.5,13.44,0.18,0.01,0.17,58.42,60.21,+,-,-0.44,-93.42,769008.33,-,0.02,0.11,0.04,0.3,12.82,13.4,12.6,12.95,14405819.0,-0.58,-0.3,-0.29,41.78,43.51,13.03,13.36,0.33,16.9,1.73,60.15,11979034.0,+,-,-,-,0.45,3.45,+,-,True,-2.49,-,H_Tk:H_Wma15:H_Wma9,3.3,-,,,,,,-,,-_19-01-2024 17:00:00,+,,,,
19-01-2024 17:00,40.04,40.12,39.9,39.9,15270.0,ANHYT,39.93,39.81,39.68,37.21,+_15-01-2024 09:00:00,-0.08,+,7.23,-,39.84,39.96,0.25,-0.11,0.36,53.17,57.98,-,-,-0.35,-93.91,166000.67,-,0.06,0.15,0.06,0.16,40.0,40.14,37.84,39.3,2915278.0,3.56,-2.37,5.93,53.17,59.46,39.16,40.63,1.47,44.96,-0.25,76.87,2169244.0,+,-,+,-,0.74,1.9,+,+,True,-3.63,-,H_Tk:H_Wma15:H_Wma9,1.9,+,,,-,,,,-,+_19-01-2024 13:00:00,-,,,,
19-01-2024 17:00,70.3,70.35,69.75,69.8,53933.0,ANSGR,59.76,70.08,69.22,60.53,+_29-12-2023 09:00:00,16.79,-,15.32,-,69.75,70.06,1.01,-0.34,1.35,55.84,61.67,-,-,-0.64,-89.39,494418.0,-,0.05,0.07,0.26,0.37,66.5,70.4,64.75,67.75,10981400.0,11.67,-2.05,13.72,74.99,80.75,62.79,61.87,0.91,53.45,2.5,13.45,10571456.0,+,-,+,+,7.01,11.17,+,-,True,1.48,-,H_Wma9:H_Wma15:H_Tk,11.09,-,,,,,,,-,+_19-01-2024 09:00:00,-,,,,
19-01-2024 17:00,61.0,61.15,60.8,60.95,13947.0,ARASE,56.88,62.38,61.75,57.06,+_15-01-2024 09:00:00,7.16,-,6.82,-,61.66,62.18,0.53,-0.42,0.95,48.58,57.58,-,-,0.0,-94.62,177000.0,-,0.71,1.16,1.23,1.99,60.1,62.35,57.5,60.3,3637701.0,4.1,-0.19,4.29,59.79,61.9,59.55,58.21,1.33,59.82,1.34,7.86,3654463.67,+,-,+,-,1.4,2.36,+,-,False,2.29,-,H_Tk:H_Wma9:H_Wma15,2.1,-,,YukariDondu,,,,,,-_18-01-2024 13:00:00,-,,,,
19-01-2024 17:00,129.5,129.6,129.0,129.1,101229.0,ARCLK,134.82,130.9,131.4,127.3,-_18-01-2024 17:00:00,-4.25,-,1.41,+,129.63,130.19,-0.02,-0.42,0.4,46.09,51.49,-,-,-0.23,-86.93,648198.67,-,0.53,0.41,1.09,0.84,128.8,134.1,127.3,132.3,20227666.0,-3.0,-2.68,-0.33,46.59,49.02,130.54,133.95,3.41,149.3,3.36,35.12,16347915.67,+,-,-,-,-1.44,-1.1,-,+,False,-2.55,-,H_Tk:H_Wma15:H_Wma9,-0.72,+,,,,,,,,-_16-01-2024 09:00:00,-,,,,-
