Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
28-02-2024 16:00,GOZDE,25.04,25.38,25.04,25.32,575613.0,0.06,0.28,0.01,2233.33,0.28,292403.7,96.86,True,0,,25.2,27.02
28-02-2024 16:00,ISKPL,9.33,9.52,9.31,9.52,701460.0,0.0,0.19,0.03,533.33,0.19,367792.1,90.72,True,0,,9.14,9.57
28-02-2024 16:00,KUTPO,79.0,83.45,79.0,82.35,1042323.0,1.1,3.35,0.61,444.72,3.35,206645.9,404.4,True,0,,72.5,ATH
28-02-2024 16:00,ECILC,50.6,51.8,50.6,51.55,1535446.0,0.25,0.95,0.12,691.67,0.95,453208.0,238.79,True,0,,ATL,53.85
28-02-2024 16:00,VESBE,20.12,20.82,20.1,20.82,13596654.0,0.0,0.7,0.19,278.38,0.7,3975284.9,242.03,True,0,,18.53,ATH
28-02-2024 16:00,LIDFA,7.98,8.2,7.97,8.17,2229049.0,0.03,0.19,0.01,1627.27,0.19,755445.6,195.06,True,0,,7.99,8.26
28-02-2024 16:00,KLSYN,6.57,6.74,6.57,6.72,1389073.0,0.02,0.15,0.01,1566.67,0.15,544461.4,155.13,True,0,,6.58,6.89
28-02-2024 16:00,AZTEK,157.7,164.0,157.5,163.0,292297.0,1.0,5.3,0.3,1666.67,5.3,110124.5,165.42,True,0,,153.3,165.7
28-02-2024 16:00,OYAKC,67.1,68.25,67.05,68.25,2067356.0,0.0,1.15,0.04,3185.71,1.15,1256396.0,64.55,True,0,,64.65,73.9
28-02-2024 16:00,IHEVA,3.19,3.36,3.19,3.35,3202799.0,0.01,0.16,0.01,1500.0,0.16,1230531.2,160.28,True,0,,2.81,ATH
28-02-2024 16:00,ARCLK,159.8,162.8,159.7,162.3,950118.0,0.5,2.5,0.15,1566.67,2.5,467127.0,103.4,True,0,,157.9,162.8
28-02-2024 15:00,SEKUR,15.63,16.75,15.6,16.6,1071202.0,0.15,0.97,0.18,441.9,0.97,453130.8,136.4,True,0,,13.86,ATH
28-02-2024 15:00,SEKUR,15.63,16.75,15.6,16.6,1071202.0,0.15,0.97,0.18,441.9,0.97,453130.8,136.4,True,0,,13.86,ATH
