Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
23-01-2024 17:00,18.91,19.14,18.69,19.07,1948706.0,AGROT,11.47,18.2,17.08,13.18,+_05-01-2024 13:00:00,66.2,-,44.74,-,18.88,18.33,1.17,0.11,1.06,69.25,68.36,+,+,0.9,-69.56,5422411.33,-,0.19,1.02,0.74,4.06,15.48,18.33,15.06,18.15,93198195.0,,,,,,13.94,,,,17.86,39.61,67019690.33,+,-,-,-,5.13,36.82,+,-,False,,-,H_Wma9:H_Wma15:H_Tk,34.1,-,,,,,,,,+_18-01-2024 13:00:00,+,,,,
23-01-2024 17:00,9.83,9.9,9.74,9.9,439083.0,AGYO,8.63,9.86,9.64,8.69,+_04-01-2024 13:00:00,14.77,-,13.92,-,9.9,9.84,0.18,-0.02,0.19,58.96,59.06,-,-,0.71,-72.26,1090267.33,-,0.0,0.02,0.06,0.59,9.4,10.25,9.13,9.8,22120576.0,1.08,-0.04,1.12,65.57,64.39,9.14,8.88,0.26,8.44,4.26,46.6,16286309.33,+,-,+,+,0.76,8.28,+,-,False,2.96,-,H_Wma9:H_Wma15:H_Tk,6.53,-,,,,,,,+,-_23-01-2024 13:00:00,+,,,,
23-01-2024 17:00,12.12,12.14,12.05,12.09,2492800.0,AHGAZ,11.61,11.99,11.54,10.32,+_12-01-2024 13:00:00,4.17,-,17.21,-,12.12,11.87,0.49,0.08,0.41,79.03,77.86,+,+,-0.33,-60.68,5595477.0,-,0.03,0.29,0.22,1.83,10.37,12.1,10.36,12.1,66466621.0,0.04,-0.5,0.53,52.81,51.25,11.13,11.63,0.5,12.05,16.8,61.75,45464472.33,+,-,+,-,0.96,8.64,+,-,True,-4.29,-,H_Tk:H_Wma15:H_Wma9,8.28,-,,,,,,-,,-_23-01-2024 17:00:00,+,,,,
23-01-2024 17:00,38.22,38.28,37.8,38.16,30951928.0,AKBNK,36.03,39.62,41.03,38.34,-_19-01-2024 09:00:00,5.92,-,-0.47,+,39.37,40.02,-0.45,-0.51,0.06,31.24,47.15,-,-,-0.1,-28.65,44997853.33,-,1.21,3.08,1.86,4.65,43.18,43.6,40.26,40.92,485324129.0,4.25,0.62,3.64,67.83,65.88,38.88,36.7,2.18,35.89,-5.41,-37.99,524021878.67,-,+,+,+,-0.72,-1.85,-,+,False,5.95,-,H_Wma9:H_Wma15:H_Tk,-1.54,+,,,,,,,,-_18-01-2024 17:00:00,-,,,,+
23-01-2024 17:00,158.7,160.2,157.1,160.2,126430.0,AKCNS,148.8,160.9,155.9,138.7,+_28-12-2023 17:00:00,7.66,-,15.5,-,160.36,160.51,2.78,-0.48,3.26,57.32,64.63,-,-,0.88,-50.57,297877.0,-,0.16,0.1,0.31,0.19,154.5,164.3,150.3,162.0,4943677.0,11.26,-5.34,16.6,62.68,61.46,146.18,149.13,2.96,160.75,4.79,-19.95,5044972.33,-,-,+,-,14.02,9.59,+,-,False,-1.98,-,H_Tk:H_Wma15:H_Wma9,7.47,-,,,,,,,,-_23-01-2024 13:00:00,-,-,,,
23-01-2024 17:00,4.66,4.72,4.63,4.65,1618888.0,AKENR,4.72,4.55,4.57,4.31,-_22-01-2024 09:00:00,-1.42,+,7.89,-,4.52,4.49,0.05,0.02,0.03,71.61,57.6,+,+,-0.43,-69.73,2836461.67,-,0.13,2.84,0.16,3.61,4.34,4.9,4.34,4.37,18876745.0,-0.16,-0.15,-0.01,40.64,46.1,4.44,4.65,0.2,5.58,0.92,62.45,15034256.0,+,-,-,-,0.21,4.65,+,-,True,-4.36,-,H_Tk:H_Wma15:H_Wma9,4.2,-,,YukariDondu,,,,,,+_22-01-2024 09:00:00,+,,,,
23-01-2024 17:00,1.95,1.95,1.92,1.92,31201173.0,AKFGY,2.06,1.92,1.92,1.86,+_23-01-2024 09:00:00,-6.57,-,3.5,-,1.92,1.91,0.01,0.0,0.01,53.18,52.1,+,+,-1.03,-68.91,74546812.33,-,0.0,0.02,0.01,0.47,1.89,1.95,1.86,1.87,573549707.0,-0.1,-0.06,-0.04,40.86,46.01,1.94,2.03,0.09,2.26,-1.06,33.94,439380799.33,+,-,-,-,-0.02,-1.09,-,+,False,-4.33,-,H_Tk:H_Wma15:H_Wma9,0.45,+,,,,,,-,,-_23-01-2024 17:00:00,+,,,,-
23-01-2024 17:00,19.0,19.03,18.67,18.9,2731042.0,AKFYE,16.82,18.84,17.99,15.08,+_02-01-2024 09:00:00,12.39,-,25.37,-,18.99,18.92,0.55,-0.08,0.63,69.34,81.4,-,-,-0.58,-67.38,6153508.33,-,0.09,0.48,0.02,0.11,17.85,19.01,17.85,18.76,89945220.0,1.07,-0.48,1.55,60.97,60.99,16.63,17.06,0.44,17.57,5.33,22.5,66937933.33,+,-,+,-,2.27,13.68,+,-,True,-2.56,-,H_Tk:H_Wma15:H_Wma9,12.3,-,,,,,,-,-,-_23-01-2024 17:00:00,-,,,,
23-01-2024 17:00,6.3,6.41,6.27,6.36,7310693.0,AKGRT,5.79,6.44,6.28,5.47,+_29-12-2023 09:00:00,9.79,-,16.27,-,6.41,6.4,0.13,-0.03,0.16,55.48,66.06,-,-,0.79,-37.81,10068392.0,-,0.05,0.84,0.04,0.67,6.12,6.53,6.08,6.31,149162019.0,0.43,-0.17,0.6,58.44,54.52,5.74,5.77,0.04,6.8,3.1,-24.15,166868387.33,-,-,+,-,0.62,10.87,+,-,False,-0.66,-,H_Tk:H_Wma15:H_Wma9,9.3,-,,,,,,,,-_23-01-2024 13:00:00,-,,,,
23-01-2024 17:00,183.8,187.4,183.2,185.8,42666.0,AKMGY,148.45,185.35,169.75,136.85,+_02-01-2024 09:00:00,25.16,-,35.77,-,186.39,183.99,9.28,-0.15,9.43,63.1,68.08,-,-,1.09,-50.83,113586.33,-,0.59,0.32,1.81,0.98,158.2,188.0,153.1,178.0,1683145.0,15.14,-2.35,17.49,68.75,62.91,150.72,150.43,0.29,152.85,12.23,180.84,925567.33,+,-,+,-,35.08,23.28,+,-,False,0.19,+,H_Tk:H_Wma9:H_Wma15,21.55,-,,,,,,,,-_23-01-2024 13:00:00,+,,,,
23-01-2024 17:00,87.65,87.95,87.1,87.4,131272.0,AKSA,87.62,89.45,89.45,91.0,+_23-01-2024 09:00:00,-0.25,+,-3.96,-,87.69,87.81,-0.53,-0.02,-0.51,43.81,44.14,-,-,-0.34,-41.62,280772.0,-,0.29,0.33,0.41,0.47,89.9,91.0,87.2,87.2,4362807.0,3.25,-0.8,4.05,51.43,54.65,89.22,88.69,0.53,91.72,-2.46,4.14,4641130.0,-,-,+,-,-1.82,-2.04,-,-,False,0.59,-,H_Tk:H_Wma9:H_Wma15,-1.42,+,AsagiDondu,,-,,-,,,-_23-01-2024 13:00:00,-,,,,-
23-01-2024 17:00,32.98,33.06,32.8,32.98,1065321.0,AKSEN,33.22,33.44,33.28,30.84,+_04-01-2024 17:00:00,-0.73,+,6.94,-,33.17,33.31,0.23,-0.16,0.39,49.76,57.15,-,-,-0.06,-27.22,1623018.33,-,0.19,0.56,0.33,0.98,32.52,34.36,32.34,33.28,32280110.0,-1.35,-0.41,-0.94,47.95,43.38,31.62,32.44,0.82,35.69,2.4,-20.19,31374968.0,+,-,-,-,1.36,4.29,+,-,True,-2.52,-,H_Tk:H_Wma15:H_Wma9,3.72,-,,,,,,,,-_23-01-2024 13:00:00,-,,,,
23-01-2024 17:00,14.25,14.4,14.1,14.1,525203.0,AKSGY,11.6,13.56,13.38,11.1,+_29-12-2023 13:00:00,21.52,-,27.03,-,14.04,13.61,0.56,0.15,0.4,72.5,67.6,+,+,-1.33,-67.59,1938523.67,-,0.06,0.44,0.49,3.61,12.17,13.07,12.01,12.94,16405301.0,1.33,-0.28,1.61,67.65,64.95,11.87,11.79,0.07,10.68,6.5,30.38,12265848.67,+,-,+,+,2.23,18.83,+,-,True,0.6,-,H_Wma9:H_Wma15:H_Tk,18.83,-,,,,,,,,+_18-01-2024 13:00:00,+,,,,
23-01-2024 17:00,22.4,22.56,22.22,22.28,69841.0,AKSUE,24.32,22.32,21.76,21.88,+_05-01-2024 09:00:00,-8.39,-,1.83,+,22.4,22.34,0.29,-0.01,0.29,55.97,61.74,-,-,-0.27,-56.76,118300.67,-,0.12,0.54,0.06,0.26,21.14,22.66,21.14,22.1,1440413.0,-6.14,0.84,-6.98,26.01,21.41,22.06,23.04,0.99,26.17,4.64,7.87,1321966.67,+,+,-,-,0.22,1.02,+,+,True,-4.29,-,H_Tk:H_Wma15:H_Wma9,0.75,+,Arasinda,,,,,,-,-_23-01-2024 13:00:00,-,,,,
23-01-2024 17:00,4.47,4.52,4.41,4.45,4559469.0,AKYHO,3.79,4.94,4.82,4.12,+_15-12-2023 17:00:00,17.39,-,8.01,-,4.75,4.76,0.14,-0.04,0.18,46.77,68.87,-,-,-0.22,-65.3,8715873.33,-,0.3,6.25,0.31,6.43,4.26,5.13,4.15,5.13,58037157.0,0.38,0.12,0.26,81.98,61.41,4.12,3.85,0.27,3.98,20.71,49.27,34409296.33,+,+,+,-,0.33,7.88,+,-,True,7.03,-,H_Wma9:H_Tk:H_Wma15,6.91,-,,,,,,,,-_22-01-2024 13:00:00,-,-,,,
23-01-2024 17:00,93.9,94.25,93.15,93.2,1017770.0,ALARK,97.93,95.32,95.35,90.38,-_23-01-2024 17:00:00,-4.83,-,3.13,-,95.0,95.45,0.28,-0.46,0.75,42.86,55.04,-,-,-0.8,-37.11,1547290.67,-,1.8,1.9,2.25,2.36,94.55,98.65,93.65,96.0,20271982.0,-0.94,-2.95,2.0,47.61,48.28,93.37,96.28,2.91,109.85,1.53,-9.62,19495344.67,+,-,-,-,-0.17,-0.19,-,+,True,-3.02,-,H_Tk:H_Wma15:H_Wma9,0.94,+,AsagiKesti,AsagiKesti,,,,,,-_22-01-2024 17:00:00,-,,-,,-
23-01-2024 17:00,4.05,4.06,4.0,4.04,4699294.0,ALBRK,3.96,4.11,4.05,3.78,+_02-01-2024 09:00:00,1.97,+,7.02,-,4.09,4.09,0.04,-0.01,0.05,50.95,62.17,-,-,-0.25,-63.6,13421473.0,-,0.05,1.25,0.05,1.33,3.98,4.26,3.95,4.1,137542197.0,0.19,-0.1,0.29,59.7,60.02,3.94,3.99,0.05,4.16,3.02,-21.18,130693632.0,+,-,+,-,0.1,2.47,+,-,True,-1.25,-,H_Tk:H_Wma15:H_Wma9,1.46,+,,,,,,,,-_23-01-2024 13:00:00,-,-,,,
23-01-2024 17:00,1086.0,1096.0,1079.0,1096.0,16696.0,ALCAR,1093.44,1097.5,1105.0,1113.5,-_17-01-2024 09:00:00,0.23,+,-1.57,+,1089.18,1089.17,-1.84,0.34,-2.18,51.4,48.39,+,+,0.92,-53.19,32734.67,-,6.82,0.63,6.83,0.63,1119.0,1139.0,1070.0,1091.0,307258.0,143.13,-45.99,189.12,54.84,63.1,1129.22,1131.97,2.75,1101.0,-2.5,10.17,281400.33,+,-,+,-,-33.22,-2.94,-,-,True,-0.24,+,H_Wma15:H_Wma9:H_Tk,-2.94,-,,,+,,,+,+,+_23-01-2024 17:00:00,+,+,,,-
23-01-2024 17:00,107.3,108.5,103.5,104.0,250618.0,ALCTL,90.81,102.62,100.85,83.25,+_19-01-2024 09:00:00,14.52,-,24.92,-,104.16,101.14,4.21,1.04,3.16,67.03,67.06,+,-,-3.26,-45.4,488374.67,-,0.16,0.15,2.86,2.82,92.25,99.85,90.55,97.2,2593393.0,-0.88,-0.65,-0.23,54.73,48.3,88.56,89.36,0.81,104.3,5.37,-11.76,3096329.67,-,-,+,-,15.44,17.44,+,-,True,-0.9,-,H_Tk:H_Wma15:H_Wma9,16.87,-,,,,,,-,,-_23-01-2024 17:00:00,+,,,,
23-01-2024 17:00,92.6,92.95,92.05,92.35,1073812.0,ALFAS,100.05,94.32,92.05,87.18,+_11-01-2024 09:00:00,-7.69,-,5.94,-,93.46,93.5,1.15,-0.33,1.48,50.98,56.12,-,-,-0.27,-59.11,2556478.33,-,1.11,1.18,1.15,1.23,94.0,98.3,89.7,95.4,43097868.0,1.25,-7.3,8.55,47.38,50.08,91.54,98.36,6.82,123.82,4.03,-5.23,39203906.0,+,-,-,-,0.81,0.89,+,+,True,-6.94,-,H_Tk:H_Wma15:H_Wma9,0.56,+,Arasinda,,,,,,,-_23-01-2024 13:00:00,-,-,,,
23-01-2024 17:00,38.76,38.96,38.6,38.76,245837.0,ALGYO,39.22,39.3,39.17,36.82,+_29-12-2023 13:00:00,-1.17,+,5.27,-,39.13,39.18,0.16,-0.08,0.24,47.91,54.2,-,-,-0.05,-42.42,363567.33,-,0.37,0.94,0.42,1.06,38.76,40.34,38.36,38.84,6572521.0,1.26,-1.28,2.55,52.01,54.72,38.23,39.15,0.92,43.15,0.36,16.25,5357333.67,+,-,+,-,0.53,1.39,+,+,True,-2.34,-,H_Tk:H_Wma15:H_Wma9,0.97,+,,,,,,,,-_23-01-2024 13:00:00,-,,,,
23-01-2024 17:00,27.4,27.54,27.26,27.4,80373.0,ALKA,28.08,27.36,27.36,26.76,+_23-01-2024 09:00:00,-2.42,-,2.39,-,27.41,27.38,-0.01,0.01,-0.02,49.58,48.85,+,-,0.0,-55.14,215790.33,-,0.01,0.05,0.02,0.07,27.5,28.1,26.8,26.98,2643633.0,-0.62,-0.37,-0.26,44.94,45.64,27.17,27.52,0.35,31.01,-1.89,-23.66,3875993.0,-,-,-,-,0.23,0.85,+,+,False,-1.26,-,H_Tk:H_Wma15:H_Wma9,0.33,+,,,,,,-,,-_23-01-2024 17:00:00,+,,,,
23-01-2024 17:00,36.12,36.3,36.1,36.2,87893.0,ALKIM,36.81,36.49,36.25,34.28,+_02-01-2024 17:00:00,-1.66,+,5.6,-,36.38,36.42,0.1,-0.09,0.19,48.07,54.3,-,-,0.17,-57.78,212788.0,-,0.18,0.51,0.22,0.6,36.06,37.3,35.98,36.22,3430491.0,0.53,-0.93,1.46,49.78,51.64,35.94,36.59,0.64,40.48,0.61,-12.8,3738004.0,-,-,-,-,0.26,0.71,+,+,False,-1.75,-,H_Tk:H_Wma15:H_Wma9,0.43,+,,,,,,,,-_23-01-2024 13:00:00,-,,,,
23-01-2024 17:00,6.96,6.98,6.89,6.98,453859.0,ALMAD,7.64,7.27,7.12,6.7,+_17-01-2024 09:00:00,-8.61,-,4.1,-,7.1,7.12,0.06,-0.02,0.07,47.71,59.79,-,-,0.29,-86.45,1751127.33,-,0.12,1.72,0.14,1.94,6.89,7.65,6.78,7.14,15063958.0,0.04,-0.45,0.49,45.61,52.07,7.12,7.62,0.5,8.54,4.85,23.55,12641752.33,+,-,-,-,-0.14,-1.97,-,+,True,-6.61,-,H_Tk:H_Wma15:H_Wma9,-1.97,+,,,,,,,,-_23-01-2024 13:00:00,-,-,,,-
23-01-2024 17:00,23.21,23.22,23.18,23.2,1583096.0,ALTIN,21.2,23.28,23.32,22.0,-_22-01-2024 13:00:00,9.42,-,5.43,-,23.26,23.28,0.03,-0.04,0.07,46.45,53.66,-,-,0.0,-74.54,4222538.33,-,0.06,0.26,0.08,0.36,23.34,23.62,23.24,23.28,75247107.0,1.68,0.31,1.38,79.09,73.89,22.5,21.68,0.82,20.38,-0.26,7.24,70892925.67,-,+,+,+,0.7,3.1,+,-,False,3.78,-,H_Wma9:H_Wma15:H_Tk,3.01,-,,,,,,,,-_23-01-2024 13:00:00,-,,,,
23-01-2024 17:00,12.25,12.68,12.24,12.38,822714.0,ANELE,10.76,12.3,12.97,11.08,-_19-01-2024 13:00:00,15.04,-,11.68,-,12.22,12.2,0.03,-0.06,0.09,52.91,48.86,-,+,0.98,32.29,853940.0,+,0.16,1.28,0.18,1.45,13.5,14.5,11.92,12.07,23212308.0,1.48,-0.06,1.53,60.96,67.0,11.55,11.21,0.33,11.22,-8.97,78.5,17091124.67,+,-,+,-,0.83,7.2,+,-,False,2.98,-,H_Wma9:H_Tk:H_Wma15,5.98,-,,,,,,,,+_22-01-2024 17:00:00,+,+,,,
23-01-2024 17:00,13.37,13.42,13.3,13.31,407245.0,ANGEN,13.75,13.52,13.26,12.85,+_05-01-2024 09:00:00,-3.2,-,3.58,-,13.54,13.54,0.14,-0.03,0.17,49.19,60.71,-,-,-0.67,-71.54,1084774.33,-,0.23,1.69,0.23,1.69,12.95,13.92,12.93,13.53,16541380.0,-0.55,-0.21,-0.34,46.55,43.13,13.08,13.31,0.23,16.54,4.48,14.82,13314071.33,+,-,-,-,0.23,1.74,+,+,True,-1.73,-,H_Tk:H_Wma15:H_Wma9,1.66,+,,,,,,,,-_23-01-2024 13:00:00,-,,,,
23-01-2024 17:00,41.5,42.4,41.44,42.4,236174.0,ANHYT,40.01,40.53,40.45,37.21,+_15-01-2024 09:00:00,5.99,-,13.95,-,41.14,40.73,0.59,0.17,0.42,71.49,58.28,+,+,2.07,-41.11,325524.33,-,1.26,3.05,1.67,4.1,39.3,41.52,38.66,40.0,3293535.0,3.28,-2.12,5.4,54.44,58.26,39.15,40.29,1.14,44.96,1.78,12.97,2619011.0,+,-,+,-,3.25,8.31,+,-,False,-2.84,-,H_Tk:H_Wma15:H_Wma9,5.85,-,,,,,,,,+_19-01-2024 13:00:00,+,,,,
23-01-2024 17:00,71.9,73.25,71.65,72.2,360013.0,ANSGR,60.52,71.53,70.3,61.7,+_29-12-2023 09:00:00,19.3,-,17.02,-,72.37,71.61,1.39,0.02,1.37,59.55,59.95,+,-,0.49,-24.76,624712.0,-,0.17,0.23,0.59,0.83,68.0,72.7,68.0,69.95,9972139.0,11.59,-1.7,13.29,76.51,79.64,64.28,63.04,1.23,55.0,3.25,-9.19,10211052.67,-,-,+,+,7.92,12.33,+,-,False,1.96,-,H_Wma9:H_Wma15:H_Tk,11.47,-,,,,,,,,-_23-01-2024 13:00:00,+,,,,
23-01-2024 17:00,61.35,62.65,60.85,61.0,244357.0,ARASE,57.15,61.53,62.68,57.06,-_23-01-2024 09:00:00,6.74,-,6.91,-,61.32,61.51,0.21,-0.27,0.48,48.32,52.56,-,-,-0.57,-31.08,318829.67,-,0.32,0.53,0.51,0.83,60.8,66.0,60.0,61.6,5575095.0,4.13,-0.13,4.26,61.15,62.3,59.77,58.91,0.85,59.82,2.16,53.26,4195119.0,+,-,+,-,1.23,2.06,+,-,True,1.45,-,H_Tk:H_Wma9:H_Wma15,1.81,+,,,,,,,,-_23-01-2024 13:00:00,-,,,,
