Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_Ort,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
USAK,27-03-2024,10.23,6.56,110.4,10.14,10.27,10.49,10.1,10.32,10.19,10.38,9.33,10.08,2572656.33,39.75,+,,,,,,,,+,+,,-,,+,+,+,,,,6,1
AKSUE,27-03-2024,13.61,4.13,51.23,13.48,13.54,13.67,13.47,13.56,13.47,13.56,16.47,13.5,1028174.33,46.96,+,+,,,,,,,+,+,+,-,,+,,,,,,6,1
ALARK,27-03-2024,129.1,0.62,-27.47,128.71,128.54,128.32,128.78,128.51,128.52,128.35,103.03,128.53,6570673.33,55.87,+,+,,,,,+,,+,+,,-,,+,,-,,,,6,2
FRIGO,27-03-2024,7.54,4.14,158.71,7.6,7.72,7.89,7.55,7.76,7.67,7.85,7.32,7.54,3513947.67,39.2,,,,,,,,,,,+,-,+,+,+,+,,,,5,1
SELGD,27-03-2024,56.9,2.52,-5.16,56.74,56.99,57.35,56.72,57.09,56.47,57.28,27.53,56.7,220745.67,52.04,+,,,,,,,,+,+,,+,,+,,,,,,5,0
EKOS,27-03-2024,48.6,3.8,128.86,48.16,48.75,49.98,48.03,48.98,48.29,49.11,48.16,48.83,6859706.0,39.54,+,,,,,,,,+,,,,+,,+,+,,,,5,0
TTRAK,27-03-2024,919.5,1.04,6.61,919.22,918.76,913.45,918.65,918.02,921.34,920.98,695.32,922.0,504424.33,56.71,+,+,+,,,,,,+,,,+,,,,,,,,5,0
AVPGY,27-03-2024,44.08,2.08,55.79,43.51,43.34,43.56,43.63,43.35,43.13,42.96,46.11,44.24,6418777.0,47.64,+,,+,,,,+,,+,+,,,,,,,,,,5,0
BAGFS,27-03-2024,25.14,4.06,63.11,24.71,24.94,25.46,24.7,25.04,24.6,25.11,30.17,24.95,2279678.67,41.11,+,+,,,,,,,+,+,,-,,+,,,,,,5,1
ASELS,27-03-2024,55.7,5.09,55.57,55.29,55.61,56.05,55.18,55.71,55.55,55.85,44.6,54.75,57598797.67,48.65,+,+,,,,,,,+,+,,-,,+,,,,,,5,1
NETAS,27-03-2024,78.7,9.99,21.04,77.26,78.17,79.01,76.94,78.42,78.02,79.06,51.75,76.4,967729.67,51.55,+,+,,,,,,,+,,,+,,+,,,,,,5,0
INGRM,27-03-2024,597.0,6.04,147.64,593.95,601.36,615.51,591.96,604.17,596.54,604.51,559.37,593.67,177971.33,42.88,+,,,,,,,,+,,,-,,+,+,+,,,,5,1
SAHOL,27-03-2024,78.6,1.95,-2.56,78.51,78.44,78.41,78.52,78.43,78.45,78.3,63.08,78.05,40186341.33,51.56,+,+,+,,,,,,+,,,-,,+,,-,,,,5,2
AGHOL,27-03-2024,262.0,3.66,53.03,256.48,256.71,257.64,256.77,256.91,254.66,257.7,199.02,264.0,1393937.67,53.51,+,+,+,,,,,,+,+,,-,,,,,,,,5,1
YAYLA,27-03-2024,18.83,1.78,80.03,18.8,19.07,19.32,18.74,19.15,18.72,19.38,10.2,18.72,751592.0,51.24,+,,,,,,,,+,+,,+,,+,,,,,,5,0
AKGRT,27-03-2024,6.2,1.31,-35.45,6.19,6.16,6.14,6.2,6.15,6.17,6.12,5.36,6.17,32602303.0,51.11,+,+,+,,,,,,+,,,-,,+,,-,,,,5,2
YAPRK,27-03-2024,424.75,1.19,-9.08,421.43,416.9,409.83,422.73,415.44,421.22,410.7,223.03,419.75,420400.67,58.0,+,,,,,,,-,+,,,+,,+,,-,,+,,5,2
AVGYO,27-03-2024,7.82,3.85,514.07,7.8,7.88,8.03,7.77,7.91,7.81,7.96,7.39,7.86,1658138.33,41.21,+,,,,,,,,+,,,-,,,+,+,,,,4,1
HDFGS,27-03-2024,2.15,6.97,-28.23,2.02,2.01,2.01,2.04,2.01,1.99,1.99,1.88,2.11,33305053.33,60.09,,,,+,+,+,,,,,,-,,,,,+,,,4,1
YYAPI,27-03-2024,3.59,1.7,136.4,3.57,3.57,3.6,3.57,3.58,3.55,3.57,3.26,3.62,8676759.67,47.79,+,+,,,,,,,+,,,-,,-,+,,,,,4,2
DYOBY,27-03-2024,36.8,5.75,77.62,35.43,34.77,33.95,35.68,34.58,35.09,34.11,29.33,36.45,1978661.67,63.2,,,,,,,,,+,+,,+,,,,+,,,,4,0
BTCIM,27-03-2024,123.9,3.51,6.46,120.89,120.17,119.6,121.28,120.03,119.91,119.43,97.3,122.2,1616739.33,59.53,,,,,,,+,,,,,+,,,,,+,+,,4,0
NTHOL,27-03-2024,28.38,2.01,-20.35,28.27,28.37,28.47,28.23,28.4,28.31,28.51,21.46,28.05,2882087.0,50.82,+,+,,,,,,-,+,,,-,,+,,,,,-,4,3
GLBMD,27-03-2024,38.4,1.86,75.55,38.22,38.57,39.15,38.16,38.7,38.17,38.94,32.48,38.07,383374.0,44.52,+,,,,,,,,+,+,,-,,,,+,,,,4,1
ORMA,27-03-2024,227.4,1.02,-17.79,232.25,231.4,226.77,231.76,230.67,234.47,231.6,142.55,223.8,24746.0,56.16,,,+,,,,,,,,,+,,+,,,-,,,3,1
ZOREN,27-03-2024,5.51,1.29,-61.81,5.49,5.46,5.42,5.5,5.45,5.48,5.4,4.58,5.54,449016507.33,53.48,+,+,,,,,,,+,,,-,,,,-,,,,3,2
GSDDE,27-03-2024,10.39,2.87,-58.83,10.03,9.94,9.9,10.09,9.92,9.85,9.87,8.64,10.56,7818483.33,57.92,,,,,,,,,,+,,+,,,,,+,,,3,0
LIDER,27-03-2024,70.95,1.79,-28.24,69.47,69.03,68.73,69.73,68.94,68.79,68.61,58.67,70.72,2355959.0,61.26,,,,,,,+,,,,,-,,+,,,+,,,3,1
KUTPO,27-03-2024,86.3,1.71,-25.05,85.2,84.7,83.96,85.46,84.57,84.25,84.55,63.3,86.63,1261854.67,57.92,,,,,,,,,+,+,,+,,,,,,,,3,0
UZERB,27-03-2024,484.0,7.02,-10.04,446.78,427.81,399.84,453.9,421.9,434.75,414.34,225.06,483.33,36855.0,76.15,,,,,,,,,,,,+,,+,,,,+,,3,0
EUYO,27-03-2024,18.43,-1.55,-34.12,18.66,19.03,19.36,18.53,19.13,18.92,19.39,13.63,18.47,745747.0,47.74,,,,,,,,,-,,,+,,-,-,+,,,+,3,3
MNDTR,27-03-2024,6.29,5.54,36.79,6.34,6.46,6.59,6.3,6.49,6.43,6.57,6.2,6.23,4669790.0,41.46,,,,,,,,,,,,-,+,+,+,,,,,3,1
ATATP,27-03-2024,109.1,2.92,-61.89,108.16,109.77,113.59,107.89,110.48,108.22,110.12,86.58,108.43,1966199.33,39.47,+,,,,,,,,+,,,-,,+,,,,,,3,1
IZMDC,27-03-2024,6.6,-1.64,-5.07,6.45,6.42,6.41,6.48,6.41,6.39,6.37,6.26,6.69,30068638.67,54.46,,,,,+,,+,,,,,-,,-,-,,+,,,3,3
KGYO,27-03-2024,33.88,2.67,-12.79,33.8,34.38,35.32,33.66,34.58,33.82,34.99,41.17,33.25,255984.0,39.28,+,,,,,,,,+,,,-,,+,,,,,,3,1
SELVA,27-03-2024,15.61,2.03,73.5,15.63,15.59,15.46,15.62,15.57,15.71,15.57,12.88,15.92,3351118.0,54.99,,+,+,,,,,,,,,+,,,,,,,,3,0
ARCLK,27-03-2024,147.0,1.17,-12.34,146.9,147.97,149.7,146.61,148.34,147.21,148.82,139.29,145.93,3144497.33,42.75,+,,,,,,,,+,,,-,,+,,,,,,3,1
AEFES,27-03-2024,147.7,1.16,45.3,147.93,147.48,147.23,148.02,147.38,147.78,146.65,116.53,148.17,3657129.33,50.48,,+,+,,,,,,,+,,-,,,,,,,,3,1
RUBNS,27-03-2024,26.18,3.72,18.27,26.31,26.77,27.42,26.16,26.91,26.52,27.19,26.83,25.91,576504.0,38.48,,,,,,,,,+,,+,-,,+,,,,,,3,1
HTTBT,27-03-2024,64.0,-0.31,-59.73,63.75,63.72,64.18,63.84,63.78,63.35,63.52,55.95,64.08,308186.0,46.7,,,,+,,,,,,,,-,,-,-,,+,,+,3,3
NUGYO,27-03-2024,6.73,1.66,-15.08,6.76,6.83,6.94,6.73,6.85,6.78,6.9,6.77,6.7,1764010.67,36.66,,,,,,,,,,,,-,,+,,+,,,,2,1
PSGYO,27-03-2024,6.43,2.06,97.76,6.62,6.78,6.94,6.55,6.82,6.74,6.97,5.8,6.41,24615751.67,38.43,,,,,,,,,,,,-,,+,+,,,,,2,1
CMENT,27-03-2024,580.0,-3.33,-48.92,586.79,585.93,574.97,586.36,584.62,588.02,592.28,257.36,575.0,29563.33,58.7,-,-,,,,,,,-,,,+,,+,-,,,,,2,4
RAYSG,27-03-2024,416.25,-0.48,-13.03,412.62,403.42,388.2,415.23,400.27,409.94,394.93,186.13,415.17,213657.33,73.24,,,,,,,,,,,,+,,+,-,,,,,2,1
CELHA,27-03-2024,42.2,0.72,194.1,42.14,41.58,40.54,42.26,41.38,42.12,41.1,25.54,42.76,565526.0,67.36,+,,,,,,,,,,,+,,-,,,,,,2,1
PRKAB,27-03-2024,33.48,1.03,107.21,34.43,35.22,36.16,34.13,35.45,34.89,36.08,33.52,34.35,1647892.33,34.68,,,,,,,,,,,,-,,,+,+,,,,2,1
NTGAZ,27-03-2024,16.31,2.07,344.38,16.57,16.88,17.27,16.46,16.97,16.7,17.23,16.77,16.68,2212934.33,35.12,,,,,,,,,,,,-,,,+,+,,,,2,1
OYLUM,27-03-2024,10.3,2.39,-29.26,10.57,10.82,11.06,10.47,10.88,10.74,11.07,8.24,10.26,2176032.33,41.08,,,,,,,,,,,,+,,+,,,,,,2,0
JANTS,27-03-2024,349.0,-2.04,-43.31,332.61,314.55,290.38,338.81,309.1,322.68,297.47,157.09,354.0,5137940.33,78.44,,,,,,,,,,,,+,,-,-,+,,,,2,2
MTRYO,27-03-2024,8.69,2.72,-3.47,8.81,8.99,9.14,8.75,9.03,8.86,9.24,6.96,8.63,164044.33,45.87,,,,,,,,,,,,+,,+,,,,,,2,0
EUKYO,27-03-2024,26.12,9.93,92.26,23.68,23.07,22.62,24.03,22.94,22.96,22.39,13.98,25.65,336017.67,65.57,,,,,,,,,,,,-,,,+,,+,,,2,1
GRTRK,27-03-2024,67.75,-0.37,2.21,68.78,68.6,67.91,68.69,68.48,69.25,68.4,43.52,67.32,1107796.33,53.88,,,-,,,,,,,,,+,,+,-,,-,,,2,3
GRNYO,27-03-2024,9.89,-0.8,-32.67,9.89,9.78,9.59,9.92,9.74,9.92,9.67,7.5,9.82,1409795.67,60.33,-,,,,,,,,-,,,+,,+,-,-,,,,2,4
GOLTS,27-03-2024,452.25,9.97,-0.19,412.49,395.93,377.25,419.52,391.5,399.52,380.06,253.97,437.17,1382251.33,78.83,,,,,,,,,,,,+,,,,+,,,,2,0
GEREL,27-03-2024,37.78,3.73,40.64,38.5,39.15,39.17,38.19,39.24,38.98,40.33,25.81,37.66,5537438.67,52.54,,,,,,,,,,,,+,,+,,,,,,2,0
GENTS,27-03-2024,9.37,2.4,-18.75,9.59,9.75,9.85,9.51,9.78,9.77,9.94,7.86,9.3,1503033.67,44.31,,,,,,,,,,,,+,,+,,,,,,2,0
KAPLM,27-03-2024,178.5,-4.85,-32.36,177.99,174.84,170.36,179.2,173.91,174.87,172.36,113.55,178.33,179484.67,60.92,,,,,,,,,-,,,+,,+,-,,,,,2,2
KAREL,27-03-2024,14.22,1.5,-38.64,14.59,14.85,15.15,14.48,14.92,14.81,15.07,13.14,14.2,2199653.0,37.2,,,,,,,,,,,+,-,,+,,,,,,2,1
FONET,27-03-2024,20.9,3.98,-3.61,22.52,24.53,26.94,21.9,25.14,23.06,26.39,12.47,20.58,8656792.67,39.71,,,,,,,,,,,,+,,+,,,,,,2,0
KNFRT,27-03-2024,10.18,1.8,-73.25,10.6,10.87,11.15,10.49,10.94,10.83,11.12,10.09,10.17,3558133.67,38.86,,,,,,,,,,,,-,+,+,,,,,,2,1
DITAS,27-03-2024,21.9,9.99,-41.37,20.0,19.41,18.87,20.29,19.27,19.4,18.84,16.53,21.27,3231729.0,69.72,,,,,,,,,,,,+,,+,,,,,,2,0
KONYA,27-03-2024,10020.0,-0.96,-37.42,10243.24,10215.15,10134.03,10239.41,10201.31,10245.39,10172.12,7123.3,9975.83,60272.0,52.63,,,,,,,,,,,,+,,+,-,-,,,,2,2
KOZAL,27-03-2024,21.6,1.98,14.81,21.84,22.1,22.41,21.74,22.17,21.95,22.37,22.88,21.51,78680893.0,42.46,,,,,,,,,,,+,-,,+,,,,,,2,1
EPLAS,27-03-2024,6.05,0.83,27.57,6.07,6.14,6.26,6.05,6.17,6.08,6.22,6.27,6.05,2338841.33,38.87,,,,,,,,,+,,,-,,,,+,,,,2,1
ENKAI,27-03-2024,34.54,2.49,-17.22,34.76,35.14,35.67,34.63,35.25,34.99,35.45,34.18,34.43,23504956.33,36.48,,,,,,,,,,,,-,+,+,,,,,,2,1
EMNIS,27-03-2024,267.75,-0.83,14.17,262.41,253.73,241.23,265.26,251.06,258.51,244.04,110.46,260.25,20463.67,71.45,,,,,,,,,,,,+,,+,-,-,,,,2,2
EGPRO,27-03-2024,216.9,2.31,-5.92,220.32,222.22,222.28,219.34,222.51,221.68,225.84,148.54,216.6,907153.0,51.2,,,,,,,,,,,,+,,+,,,,,,2,0
METUR,27-03-2024,9.24,6.21,-29.9,9.27,9.38,9.4,9.21,9.4,9.41,9.56,6.71,8.93,13006184.33,50.69,,,,,,,,,+,,,+,,,,,,,,2,0
DOFER,27-03-2024,41.12,2.8,9.77,41.18,41.77,42.81,41.03,41.98,41.17,42.34,38.26,40.71,1342973.33,42.73,,,,,,,,,+,,,,,+,,,,,,2,0
ROYAL,22-12-2022,6.8,0.0,11.5,6.86,6.87,6.78,6.85,6.86,6.9,6.93,4.55,6.8,73553.67,57.4,,,,-,,-,,,,,,+,,+,,,,,,2,2
HALKB,27-03-2024,13.14,0.54,-2.1,13.27,13.34,13.46,13.24,13.37,13.33,13.39,13.14,13.21,61336184.0,41.64,,,,,,,,,,,+,-,+,,,,,,,2,1
AKMGY,27-03-2024,279.0,1.09,-34.22,287.32,287.77,281.83,285.67,286.96,294.18,290.04,163.47,275.83,125611.33,56.18,,,,-,,-,,,,,,+,,+,,,,,,2,2
BEYAZ,27-03-2024,23.24,0.96,-47.19,22.7,22.58,22.51,22.78,22.55,22.49,22.47,20.42,23.21,1929528.33,56.46,,,,,,,+,,,,,-,,,,,+,,,2,1
VAKBN,27-03-2024,14.16,3.21,-7.5,13.78,13.7,13.7,13.83,13.7,13.67,13.61,13.12,13.97,55872099.0,56.38,,,,,+,,,,,,+,-,,,,,,,,2,1
ULUSE,27-03-2024,166.1,3.68,19.57,167.44,169.61,171.46,166.57,170.15,168.79,172.42,161.8,163.53,96780.0,46.94,,,,,,,,,,,,-,+,+,,,,,,2,1
BIMAS,27-03-2024,349.5,0.87,-18.08,358.64,364.71,370.54,355.96,366.21,363.96,371.41,295.29,348.92,4870678.67,35.17,,,,,,,,,,,+,-,,+,,,,,,2,1
TRGYO,27-03-2024,38.0,1.33,-62.89,38.97,39.42,39.59,38.72,39.5,39.55,40.03,30.58,37.83,2927511.0,45.57,,,,,,,,,,,,+,,+,,,,,,2,0
ASUZU,27-03-2024,92.1,4.54,-19.3,85.21,82.19,79.4,86.61,81.46,82.53,79.14,69.89,90.23,8468568.33,75.17,,,,,,,,,,,,+,,+,,,,,,2,0
AYDEM,27-03-2024,28.98,2.19,-64.25,29.21,29.25,29.15,29.15,29.24,29.39,29.27,21.67,28.49,4090587.67,53.03,,,,,,,,,,,,+,,+,,,,,,2,0
SUNTK,27-03-2024,16.52,2.29,63.82,16.74,16.97,17.28,16.66,17.04,16.88,17.15,16.33,16.81,664426.0,40.04,,,,,,,,,,,,-,+,,,+,,,,2,1
TMPOL,27-03-2024,103.0,2.59,-30.14,103.17,104.67,106.57,102.77,105.16,103.34,106.07,76.76,101.85,445949.0,46.5,,,,,,,,,+,,,-,,+,,,,,,2,1
ANSGR,27-03-2024,69.1,0.29,21.59,70.65,71.45,71.84,70.25,71.6,71.45,72.59,52.71,68.93,1523342.67,44.24,,,,,,,,,,,,+,,+,,,,,,2,0
ANGEN,27-03-2024,12.35,1.15,-37.7,12.44,12.58,12.78,12.4,12.62,12.5,12.7,13.89,12.34,1909760.67,33.89,,,,,,,,,,,,-,,+,,+,,,,2,1
SANEL,27-03-2024,27.46,-1.72,-28.23,28.07,28.21,28.44,28.0,28.26,28.21,28.2,24.03,27.35,273156.67,44.04,,,,,,,+,,,,,-,,+,-,-,,,,2,3
ANELE,27-03-2024,20.14,9.99,45.48,18.63,18.17,17.63,18.84,18.05,18.3,17.75,10.94,19.41,3019517.0,78.94,,,,,,,,,,,,+,,,+,,,,,2,0
BAYRK,27-03-2024,55.1,3.96,-2.32,53.52,51.75,49.23,54.0,51.18,53.35,49.84,22.73,54.32,2108564.0,69.34,,,,,,,,,+,,,+,,,,,,,,2,0
UNLU,27-03-2024,15.8,4.57,41.58,16.12,16.45,16.87,16.0,16.54,16.31,16.75,15.98,15.26,4539260.0,36.15,,,,,,,,,,,,-,,+,+,,,,,2,1
KIMMR,27-03-2024,10.58,-4.17,-44.27,10.79,10.81,10.85,10.8,10.82,10.69,10.81,7.86,10.68,8981467.0,50.06,-,-,-,-,-,-,,,-,-,,+,,-,-,,,,,1,10
TSPOR,27-03-2024,1.41,0.71,-49.11,1.44,1.47,1.51,1.43,1.48,1.45,1.49,1.71,1.41,40148974.33,27.82,,,,,,,,,,,,-,,+,,,,,,1,1
TSGYO,27-03-2024,10.95,-0.45,-8.95,10.89,10.75,10.46,10.93,10.7,10.86,10.66,6.74,10.99,3768863.33,81.28,,,,,,,,,,,,+,,-,-,,,,,1,2
KLNMA,27-03-2024,15.3,-3.47,-21.61,16.35,16.53,16.54,16.2,16.54,16.81,16.63,13.57,15.22,369150.67,43.3,,,,,-,,,,,,,-,,+,-,,-,,,1,4
KLRHO,27-03-2024,43.0,0.47,-42.5,44.07,45.45,47.5,43.68,45.91,44.2,46.65,34.35,42.59,449733.33,31.76,,,,,,,,,,,,-,,+,,,,,,1,1
KLSER,27-03-2024,59.6,0.51,0.94,60.8,61.88,63.58,60.43,62.24,61.34,62.68,76.81,59.57,2250229.33,31.87,,,,,,,,,,,,,,+,,,,,,1,0
KMPUR,27-03-2024,56.0,-0.53,-42.6,57.84,58.79,60.05,57.43,59.07,58.61,59.51,62.16,55.9,1670187.67,30.61,,,,,,,,,,,,-,,+,-,,,,,1,2
RYGYO,27-03-2024,28.0,0.36,79.6,28.43,28.3,27.86,28.4,28.21,28.73,28.18,22.42,28.17,4221851.0,55.4,,,,,,,,,,,,+,,,,,,,,1,0
TRILC,27-03-2024,16.51,0.36,-49.42,15.78,15.31,14.79,15.97,15.19,15.43,14.83,12.31,16.36,16273779.0,82.84,,,,,,,,,,,,+,,,,,,,,1,0
KERVN,27-03-2024,2.31,-7.23,-35.66,2.43,2.4,2.32,2.43,2.38,2.45,2.35,1.29,2.31,2672622.33,55.61,-,-,-,,,,,,,-,,+,,,-,,-,,,1,6
KOPOL,27-03-2024,46.98,-1.3,-9.31,46.47,46.5,47.06,46.59,46.59,45.79,46.45,51.99,47.14,2305881.33,46.44,,,-,,,+,,,,,,-,,-,-,,,,,1,4
KOZAA,27-03-2024,45.82,1.73,34.04,46.36,46.99,47.86,46.15,47.19,46.61,47.57,50.1,45.52,8396317.0,36.61,,,,,,,,,,,,-,,+,,,,,,1,1
TOASO,27-03-2024,266.0,-0.09,-6.67,269.44,270.42,270.36,268.75,270.52,271.32,271.6,241.98,266.17,2933600.67,49.13,,,,,-,,-,,,,,+,,,-,,,,-,1,4
KRDMA,27-03-2024,18.67,-1.84,-63.26,19.02,19.24,19.64,18.95,19.32,19.09,19.38,21.02,18.86,3841481.33,24.77,,,,,,,,,,,,-,,-,-,+,,,,1,3
TMSN,27-03-2024,144.0,0.0,-57.37,146.57,148.9,150.32,145.61,149.43,148.31,151.92,98.82,145.2,4248600.67,49.34,,,,,,,,,,,,+,,,,,,,,1,0
KRONT,27-03-2024,21.28,0.09,12.3,22.31,22.91,23.47,22.05,23.05,22.86,23.45,16.92,21.14,1322720.67,40.55,,,,,,,,,,,,-,,+,,,,,,1,1
KRPLS,27-03-2024,7.93,2.06,-17.47,7.98,8.1,8.28,7.95,8.14,8.02,8.21,8.04,7.85,1439660.0,36.97,,,,,,,,,,,,-,,+,,,,,,1,1
TLMAN,27-03-2024,116.7,0.09,-47.71,119.99,121.05,121.15,119.3,121.2,121.88,121.97,89.36,117.67,694045.33,49.24,,,,,,,-,,,,,+,,,,,,,,1,1
KRVGD,27-03-2024,27.48,2.61,-15.78,27.96,28.35,28.59,27.78,28.43,28.4,28.81,23.39,27.22,624406.33,46.82,,,,,,,,,,,,-,,+,,,,,,1,1
KSTUR,27-03-2024,6105.0,-9.99,19.83,7133.65,7298.89,7132.09,6982.67,7294.26,7544.61,7553.6,2406.23,6105.0,2000.33,49.67,,,,-,,,-,,,,,+,,,-,,,,,1,3
TKFEN,27-03-2024,40.42,2.33,13.15,40.85,41.42,42.17,40.65,41.59,41.15,41.96,41.5,40.18,5427681.0,37.24,,,,,,,,,,,,-,,+,,,,,,1,1
KFEIN,27-03-2024,138.8,0.58,-0.36,142.27,144.92,148.59,141.27,145.74,144.2,146.42,83.68,138.27,763367.33,42.75,,,,,,,,,,,,-,,+,,,,,,1,1
TURSG,27-03-2024,50.8,1.2,-37.11,51.19,51.45,51.55,51.05,51.49,51.42,51.91,36.13,50.51,2161968.33,48.82,,,,,,,,,,,,-,,+,,,,,,1,1
KENT,27-03-2024,1315.0,-4.43,-68.52,1283.24,1225.79,1144.14,1302.84,1208.06,1248.23,1176.03,544.38,1335.33,28686.67,74.28,,,,,,,,,,,,+,,,-,-,,,,1,2
KCHOL,27-03-2024,191.0,-1.65,-6.0,191.98,189.83,186.44,192.49,189.09,191.54,187.71,141.68,191.73,16176713.33,64.15,-,,,,,,,,-,-,,+,,,-,,,,,1,4
YONGA,27-03-2024,86.0,-4.44,-48.72,87.87,87.29,85.92,87.9,87.04,88.13,86.62,53.27,87.33,26271.33,55.29,-,-,,,,,,,-,-,,+,,,-,-,,,,1,6
HATEK,27-03-2024,13.45,3.3,-45.07,13.69,13.97,14.33,13.59,14.06,13.83,14.24,12.12,13.25,1825072.33,38.49,,,,,,,,,,,,-,,+,,,,,,1,1
HATSN,27-03-2024,64.1,0.39,-19.02,65.4,66.73,68.86,64.95,67.18,66.07,67.73,61.57,64.37,2447225.0,35.28,,,,,,,,,,,,,,-,,+,,,,1,1
YKSLN,27-03-2024,23.1,10.0,59.11,20.9,19.98,19.04,21.31,19.74,20.11,19.04,14.33,22.27,5621521.33,79.21,,,,,,,,,,,,+,,,,,,,,1,0
YKBNK,27-03-2024,26.42,-0.83,-16.22,26.15,25.56,24.85,26.33,25.39,25.89,24.89,18.64,26.61,180146120.67,67.21,,,,,,,,,,,,+,,,-,,,,,1,1
