Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
19-11-2024 10:00,ODAS,6.49,6.65,6.49,6.63,6249644.0,0.02,0.14,0.01,833.33,0.14,3453695.3,80.96,True,69.36,0,,6.34,6.64,False,False
19-11-2024 10:00,ZRGYO,11.24,11.61,11.24,11.61,565864.0,0.0,0.37,0.03,988.24,0.37,132776.8,326.18,True,70.97,0,,11.0,11.84,False,False
19-11-2024 10:00,TOASO,199.3,203.2,199.3,202.9,595402.0,0.3,3.6,0.5,620.0,3.6,358967.3,65.87,True,76.38,0,,189.7,ATH,False,False
19-11-2024 10:00,TUCLK,10.6,10.84,10.5,10.84,1895300.0,0.0,0.24,0.05,370.59,0.24,1038526.3,82.5,True,79.35,0,,10.16,10.94,False,False
19-11-2024 10:00,CEOEM,33.1,34.22,33.0,33.96,716492.0,0.26,0.86,0.09,900.0,0.86,207430.6,245.41,True,16.59,0,,ATL,50.45,False,False
19-11-2024 10:00,TKNSA,27.82,28.72,27.82,28.54,575868.0,0.18,0.72,0.12,490.16,0.72,171593.2,235.6,True,81.5,0,,27.06,ATH,False,False
18-11-2024 17:00,BOBET,20.66,21.02,20.66,21.0,1115737.0,0.02,0.34,0.06,507.14,0.34,348718.6,219.95,True,72.75,0,,20.12,ATH,False,False
18-11-2024 17:00,VESTL,60.5,61.5,60.35,61.45,1345091.0,0.05,0.95,0.15,555.17,0.95,393914.3,241.47,True,70.02,0,,58.85,ATH,False,False
18-11-2024 17:00,AVHOL,44.52,45.34,44.36,45.28,565734.0,0.06,0.76,0.16,381.01,0.76,295558.9,91.41,True,73.94,0,,33.26,ATH,False,False
18-11-2024 17:00,VESBE,17.26,17.38,17.21,17.35,632121.0,0.03,0.09,0.01,1700.0,0.09,311706.4,102.79,True,52.05,0,,17.12,17.71,False,False
18-11-2024 17:00,AVGYO,10.4,10.89,10.39,10.87,905929.0,0.02,0.47,0.04,1170.27,0.47,423285.5,114.02,True,66.42,0,,10.01,10.95,False,False
