Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
21-02-2024 09:00,9344.97,9396.78,9316.85,9340.64,1201147084.0,XU100,8298.31,9288.69,9160.92,8452.92,+_03-01-2024 17:00:00,12.56,-,10.5,-,9314.62,9295.5,116.04,-8.28,124.32,62.76,65.32,-,-,-0.05,117.14,1053687643.33,+,26.02,0.28,45.14,0.49,9045.97,9306.34,8917.74,9250.36,19845269034.0,235.45,,,74.11,58.11,8526.04,8286.29,239.76,8254.61,2.26,30.08,16350859972.0,+,-,+,+,,+_29-01-2024 09:00:00,814.6,9.55,+,-,True,2.89,-,H_Wma9:H_Wma15:H_Tk,9.28,-,,,,,,,,+_20-02-2024 09:00:00,+,,,
21-02-2024 09:00,32.5,32.5,31.88,32.0,863041.0,A1CAP,31.47,33.14,32.67,30.66,+_15-02-2024 13:00:00,1.7,+,4.37,-,32.47,32.66,0.15,-0.14,0.29,44.92,57.28,-,-,-1.48,264.96,542111.33,+,0.47,1.44,0.66,2.04,32.4,34.18,30.94,33.48,12986298.0,-3.74,,,49.79,36.23,30.64,30.31,0.33,34.67,4.17,-10.06,12549428.67,+,-,-,-,+,+_19-02-2024 09:00:00,1.36,4.43,+,-,True,1.09,-,H_Tk:H_Wma9:H_Wma15,4.03,-,,,,,,,,-_19-02-2024 13:00:00,-,,,
21-02-2024 09:00,156.4,162.8,152.0,154.6,582472.0,ACSEL,128.08,151.65,149.15,136.15,+_20-02-2024 13:00:00,20.71,-,13.55,-,149.59,147.78,3.45,0.93,2.51,65.42,58.04,+,+,-0.13,427.79,404471.0,+,5.01,3.35,6.82,4.61,146.5,152.1,135.5,145.0,2552452.0,9.59,,,64.47,61.87,130.73,128.86,1.87,126.38,0.21,-13.51,2726407.67,+,-,+,+,+,+_19-02-2024 09:00:00,23.87,18.26,+,-,True,1.45,-,H_Wma9:H_Wma15:H_Tk,16.27,-,,,,,,,,+_20-02-2024 09:00:00,+,,,
21-02-2024 09:00,572.5,584.0,567.0,570.0,133820.0,ADEL,454.21,573.0,560.5,438.25,+_24-01-2024 13:00:00,25.49,-,30.06,-,571.54,573.98,14.97,-4.94,19.91,57.45,62.94,-,-,0.0,241.25,77129.33,+,1.54,0.27,3.98,0.69,506.5,624.0,504.5,580.0,3004927.0,-21.39,,,63.16,49.85,458.44,438.78,19.66,492.82,15.31,37.27,2824973.67,+,-,+,-,,+_12-02-2024 09:00:00,111.56,24.34,+,-,False,4.48,-,H_Tk:H_Wma9:H_Wma15,23.68,-,,,,,,,,-_20-02-2024 09:00:00,-,,,
21-02-2024 09:00,3.0,3.03,2.95,3.01,28406885.0,ADESE,2.33,2.94,2.9,2.61,+_05-02-2024 09:00:00,28.93,-,15.33,-,2.94,2.91,0.07,0.0,0.07,66.22,62.21,+,+,0.33,-11.74,32615550.0,-,0.07,2.3,0.1,3.27,2.77,3.02,2.77,2.86,673341464.0,0.13,,,74.66,55.93,2.45,2.29,0.16,2.34,4.0,14.35,533752469.33,+,-,+,-,,+_22-01-2024 09:00:00,0.56,22.92,+,-,False,7.14,-,H_Wma9:H_Tk:H_Wma15,20.47,-,,,,,,,,+_20-02-2024 13:00:00,+,,,
21-02-2024 09:00,36.5,36.6,35.92,36.06,684745.0,ADGYO,32.75,36.5,35.87,32.98,+_14-02-2024 17:00:00,10.11,-,9.34,-,36.23,36.41,0.4,-0.17,0.57,53.09,61.74,-,-,0.73,41.77,608192.67,-,0.17,0.47,0.35,0.97,35.08,37.82,34.7,37.38,24350646.0,,,,64.42,,33.14,32.73,0.41,33.5,6.8,-10.63,26095359.0,-,-,+,-,+,+_19-02-2024 09:00:00,2.92,8.83,+,-,False,1.24,-,H_Tk:H_Wma9:H_Wma15,8.4,-,,,,,,,,-_19-02-2024 13:00:00,-,,,
21-02-2024 09:00,157.5,157.7,154.4,154.7,466156.0,AEFES,135.07,157.2,155.35,143.75,+_26-01-2024 13:00:00,14.54,-,7.62,-,156.09,156.61,0.79,-0.59,1.38,47.56,56.25,-,-,-1.21,5.63,562248.67,-,1.39,0.89,1.91,1.22,157.0,160.2,150.5,158.7,10856066.0,14.58,,,76.01,65.34,145.9,138.65,7.25,126.8,1.8,-35.99,13960187.33,-,-,+,+,,+_13-11-2023 09:00:00,8.8,6.03,+,-,True,5.23,-,H_Wma9:H_Wma15:H_Tk,5.83,-,,,,,,-,,-_21-02-2024 09:00:00,-,,,
21-02-2024 09:00,14.1,14.13,13.4,13.78,12772940.0,AFYON,12.48,13.57,13.35,12.25,+_19-02-2024 09:00:00,10.37,-,12.49,-,13.5,13.41,0.2,0.04,0.16,66.21,59.82,+,+,0.44,20.15,9441859.0,+,0.28,2.06,0.37,2.75,13.04,13.5,12.57,13.26,50895805.0,-0.23,,,56.05,49.27,12.4,12.28,0.12,14.17,2.31,-6.3,53019108.0,+,-,+,-,+,+_19-02-2024 09:00:00,1.38,11.13,+,-,False,0.98,-,H_Tk:H_Wma9:H_Wma15,8.06,-,,,,,,,,+_20-02-2024 13:00:00,+,,,
21-02-2024 09:00,63.35,63.35,61.35,61.35,218687.0,AGESA,58.42,63.15,64.2,58.05,-_21-02-2024 09:00:00,5.01,-,5.68,-,62.41,63.0,0.31,-0.37,0.68,45.48,56.4,-,-,-2.62,138.21,146685.67,+,1.06,1.71,1.65,2.62,61.8,68.1,60.3,64.0,5970684.0,-0.27,,,60.57,51.99,58.87,57.8,1.06,63.82,3.9,46.29,4635542.33,+,-,+,-,,+_12-02-2024 09:00:00,2.48,4.22,+,-,True,1.84,-,H_Tk:H_Wma9:H_Wma15,4.22,-,,,,,,-,,-_21-02-2024 09:00:00,-,,,
21-02-2024 09:00,267.0,267.5,255.25,256.0,528619.0,AGHOL,225.24,263.0,261.62,236.4,+_26-01-2024 13:00:00,13.66,-,8.29,-,262.67,262.77,3.43,-1.15,4.57,46.75,61.75,-,-,-3.4,168.39,426997.0,+,6.67,2.54,6.77,2.58,260.75,273.0,250.25,264.75,4571560.0,11.39,,,73.72,59.54,237.56,226.38,11.18,227.7,2.82,-24.68,5207479.0,-,-,+,-,,+_22-01-2024 09:00:00,18.44,7.76,+,-,True,4.94,-,H_Wma9:H_Tk:H_Wma15,7.45,-,,,,,,-,-,-_21-02-2024 09:00:00,-,-,,
