Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
15-05-2024 11:00,AVHOL,40.26,40.7,40.22,40.68,97954.0,0.02,0.42,0.03,1400.0,0.42,59420.0,64.85,True,0,,39.5,42.5
15-05-2024 11:00,OFSYM,45.72,46.28,45.54,46.24,132541.0,0.04,0.52,0.06,796.55,0.52,62402.2,112.4,True,0,,44.84,47.7
15-05-2024 11:00,DMRGD,14.81,15.21,14.78,15.14,485201.0,0.07,0.33,0.03,1122.22,0.33,166772.5,190.94,True,0,,14.71,16.74
15-05-2024 11:00,TATEN,31.42,31.88,31.4,31.78,497653.0,0.1,0.36,0.1,252.94,0.36,225008.1,121.17,True,0,,30.6,33.02
15-05-2024 11:00,INDES,8.99,9.18,8.97,9.15,2257456.0,0.03,0.16,0.01,1500.0,0.16,1100469.8,105.14,True,0,,ATL,10.7
15-05-2024 11:00,VKFYO,21.76,22.12,21.74,22.1,128728.0,0.02,0.34,0.04,750.0,0.34,61321.7,109.92,True,0,,21.46,22.12
15-05-2024 11:00,ALKIM,36.56,38.62,36.54,38.44,425793.0,0.18,1.88,0.23,731.86,1.88,139765.7,204.65,True,0,,36.08,38.92
15-05-2024 11:00,ALKA,27.36,27.9,27.22,27.82,180455.0,0.08,0.46,0.05,784.62,0.46,68627.1,162.95,True,0,,27.74,29.26
15-05-2024 11:00,IHLAS,1.28,1.3,1.27,1.3,35311743.0,0.0,0.02,0.0,566.67,0.02,10699953.7,230.02,True,0,,1.23,1.33
15-05-2024 11:00,BMSTL,32.9,33.46,32.84,33.32,178445.0,0.14,0.42,0.01,3400.0,0.42,79495.4,124.47,True,0,,32.24,34.06
15-05-2024 11:00,IHGZT,1.29,1.31,1.28,1.31,11828676.0,0.0,0.02,0.01,300.0,0.02,3224825.6,266.8,True,0,,1.21,1.35
15-05-2024 11:00,NUGYO,9.0,9.38,8.97,9.36,3394316.0,0.02,0.36,0.02,1614.29,0.36,1150540.3,195.02,True,0,,7.34,ATH
15-05-2024 11:00,IHEVA,2.67,2.73,2.66,2.73,2640780.0,0.0,0.06,0.0,1400.0,0.06,1095945.3,140.96,True,0,,2.6,2.77
15-05-2024 11:00,HATSN,62.35,63.1,62.35,63.1,275177.0,0.0,0.75,0.14,417.24,0.75,144529.0,90.4,True,0,,61.5,67.55
15-05-2024 11:00,EBEBK,46.5,47.66,46.46,47.48,432820.0,0.18,0.98,0.09,1039.53,0.98,189102.7,128.88,True,0,,ATL,49.14
15-05-2024 11:00,GIPTA,37.48,38.0,37.48,37.86,130340.0,0.14,0.38,0.05,660.0,0.38,75764.5,72.03,True,0,,37.0,42.8
15-05-2024 11:00,CEOEM,18.14,18.77,18.14,18.63,211523.0,0.14,0.49,0.14,262.96,0.49,118211.5,78.94,True,0,,17.2,19.38
15-05-2024 11:00,VANGD,22.44,23.46,22.3,23.4,769659.0,0.06,0.96,0.17,464.71,0.96,199317.0,286.15,True,0,,21.06,ATH
15-05-2024 10:00,DAPGM,33.18,33.6,32.88,33.5,708150.0,0.1,0.32,0.05,492.59,0.32,305221.2,132.01,True,0,,32.66,35.92
15-05-2024 10:00,VAKBN,20.48,20.88,20.32,20.78,11745679.0,0.1,0.3,0.0,14900.0,0.3,5864716.3,100.28,True,0,,20.24,22.38
15-05-2024 10:00,AYDEM,30.08,31.42,29.7,31.34,1053965.0,0.08,1.26,0.11,1066.67,1.26,419606.0,151.18,True,0,,27.74,31.8
15-05-2024 10:00,KONTR,218.5,225.4,216.4,224.7,3068366.0,0.7,6.2,0.56,1007.14,6.2,623064.8,392.46,True,0,,212.0,240.3
15-05-2024 10:00,KBORU,91.5,93.1,91.35,92.9,320640.0,0.2,1.4,0.07,1900.0,1.4,122510.4,161.72,True,0,,91.35,104.1
15-05-2024 10:00,IZENR,25.54,26.0,25.54,25.92,635485.0,0.08,0.38,0.05,603.7,0.38,213759.6,197.29,True,0,,25.3,27.0
15-05-2024 10:00,ISFIN,12.82,13.11,12.77,13.09,3561450.0,0.02,0.27,0.01,1700.0,0.27,1070199.6,232.78,True,0,,12.75,13.23
15-05-2024 10:00,CWENE,254.0,259.5,252.5,258.5,219060.0,1.0,4.5,0.93,383.87,4.5,77484.6,182.71,True,0,,247.8,267.0
15-05-2024 10:00,BJKAS,22.56,24.82,21.86,24.8,116398332.0,0.02,2.24,0.22,900.0,2.24,12280253.6,847.85,True,0,,18.49,25.34
15-05-2024 10:00,BIOEN,19.19,19.57,19.15,19.48,1657565.0,0.09,0.29,0.07,339.39,0.29,376006.7,340.83,True,0,,18.73,19.79
15-05-2024 10:00,TSKB,9.99,10.19,9.97,10.14,5610692.0,0.05,0.15,0.02,525.0,0.15,2349685.8,138.78,True,0,,9.83,10.5
15-05-2024 10:00,ENERY,167.5,175.3,167.5,173.6,481576.0,1.7,6.1,0.69,784.06,6.1,101756.4,373.26,True,0,,164.1,174.8
15-05-2024 10:00,IHYAY,3.13,3.37,3.11,3.34,2675055.0,0.03,0.21,0.03,707.69,0.21,697264.6,283.65,True,0,,3.04,3.4
15-05-2024 10:00,EUPWR,141.6,145.4,141.3,144.4,434161.0,1.0,2.8,0.42,566.67,2.8,172919.8,151.08,True,0,,139.7,146.5
15-05-2024 10:00,KTLEV,126.8,143.2,126.2,141.0,1044541.0,2.2,14.2,0.84,1590.48,14.2,354643.3,194.53,True,0,,ATL,181.5
15-05-2024 10:00,BORLS,31.82,32.36,31.8,32.28,424855.0,0.08,0.46,0.11,303.51,0.46,282790.4,50.24,True,0,,30.9,34.04
15-05-2024 10:00,HUNER,4.33,4.5,4.29,4.5,4321759.0,0.0,0.17,0.03,529.63,0.17,2202913.4,96.18,True,0,,4.17,4.98
15-05-2024 10:00,HKTM,20.3,20.84,20.28,20.82,205173.0,0.02,0.52,0.07,664.71,0.52,83279.0,146.37,True,0,,20.0,21.5
15-05-2024 10:00,SUWEN,24.56,25.3,24.42,25.16,816511.0,0.14,0.6,0.09,552.17,0.6,250570.8,225.86,True,0,,19.77,ATH
15-05-2024 10:00,ISMEN,35.4,35.88,35.34,35.82,662480.0,0.06,0.42,0.03,1300.0,0.42,420077.8,57.7,True,0,,ATL,37.0
15-05-2024 10:00,VAKFN,3.08,3.15,3.07,3.15,5814369.0,0.0,0.07,0.01,775.0,0.07,2507332.8,131.89,True,0,,3.03,3.32
15-05-2024 10:00,SELVA,13.35,13.64,13.35,13.56,200546.0,0.08,0.21,0.02,1005.26,0.21,121532.2,65.01,True,0,,13.32,14.72
