Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
17-12-2024 16:00,EDATA,15.64,16.47,15.4,16.41,3724375.0,0.06,0.77,0.14,446.1,0.77,739572.3,403.58,True,77.85,2024-12-17,14.99,9.47,0,,14.78,ATH,False,False
17-12-2024 16:00,ENKAI,53.95,55.2,53.55,55.05,3203527.0,0.15,1.1,0.16,587.5,1.1,1351762.7,136.99,True,68.23,2024-12-17,53.3,3.28,0,,51.95,57.2,False,False
17-12-2024 16:00,SAHOL,97.8,99.3,97.55,99.2,1814727.0,0.1,1.4,0.15,833.33,1.4,1022957.5,77.4,True,61.07,2024-12-17,97.45,1.8,0,,96.05,99.5,False,False
17-12-2024 16:00,TAVHL,289.25,291.0,288.75,290.75,246126.0,0.25,1.5,0.3,400.0,1.5,149716.9,64.39,True,69.7,2024-12-17,288.0,0.95,0,,278.5,ATH,False,False
17-12-2024 16:00,BORLS,61.6,63.0,61.6,62.7,174311.0,0.3,1.1,0.2,450.0,1.1,64459.7,170.42,True,72.45,2024-12-17,60.75,3.21,0,,57.0,65.0,False,False
17-12-2024 16:00,TKNSA,34.54,35.92,34.54,35.76,682695.0,0.16,1.22,0.03,3966.67,1.22,228040.7,199.37,True,60.12,2024-12-17,35.74,0.06,0,,33.4,36.16,False,False
17-12-2024 16:00,BRLSM,15.82,16.53,15.76,16.41,2128136.0,0.12,0.59,0.05,1211.11,0.59,599777.7,254.82,True,69.62,2024-12-17,15.8,3.86,0,,15.4,ATH,False,False
17-12-2024 16:00,TSKB,12.64,12.85,12.62,12.84,5892076.0,0.01,0.2,0.01,3233.33,0.2,2731881.2,115.68,True,56.88,2024-12-17,12.69,1.18,0,,12.56,13.01,False,False
17-12-2024 16:00,ALKLC,34.64,35.0,34.64,34.92,344624.0,0.08,0.28,0.05,438.46,0.28,227037.1,51.79,True,79.02,2024-12-17,34.54,1.1,0,,32.84,ATH,False,False
17-12-2024 16:00,DOFER,29.36,29.68,29.28,29.66,151458.0,0.02,0.3,0.0,7400.0,0.3,100405.6,50.85,True,54.27,2024-12-17,29.6,0.2,0,,28.96,30.38,False,False
17-12-2024 16:00,SELVA,11.1,11.32,11.07,11.27,348408.0,0.05,0.17,0.01,1788.89,0.17,178355.9,95.34,True,54.66,2024-12-17,11.25,0.18,0,,10.9,11.53,False,False
17-12-2024 16:00,MAVI,86.95,88.3,86.4,88.25,831379.0,0.05,1.3,0.06,2263.64,1.3,352978.5,135.53,True,53.52,2024-12-17,87.45,0.91,0,,88.2,91.75,True,True
17-12-2024 16:00,LIDFA,3.18,3.24,3.17,3.24,1958507.0,0.0,0.06,0.0,2900.0,0.06,1029454.2,90.25,True,55.65,2024-12-17,3.21,0.93,0,,3.12,3.33,False,False
17-12-2024 16:00,SKBNK,4.87,4.95,4.87,4.94,11366921.0,0.01,0.07,0.0,3400.0,0.07,6065577.7,87.4,True,53.85,2024-12-17,4.94,0.0,0,,4.85,5.01,False,False
17-12-2024 16:00,GESAN,50.5,51.45,50.15,51.35,1135793.0,0.1,0.85,0.05,1788.89,0.85,495248.5,129.34,True,67.14,2024-12-17,51.35,0.0,0,,46.36,51.65,False,False
17-12-2024 16:00,GARAN,127.7,130.2,127.2,129.8,3591017.0,0.4,2.1,0.14,1400.0,2.1,1961113.0,83.11,True,60.74,2024-12-17,127.8,1.56,0,,123.6,132.6,False,False
17-12-2024 16:00,KRDMD,29.58,30.2,29.54,30.18,7998579.0,0.02,0.6,0.0,14900.0,0.6,3556027.2,124.93,True,61.29,2024-12-17,29.82,1.21,0,,28.84,30.72,False,False
17-12-2024 16:00,YAYLA,19.91,21.6,19.88,21.32,3552213.0,0.28,1.41,0.14,892.96,1.41,665126.2,434.07,True,72.27,2024-12-17,19.81,7.62,0,,20.54,22.4,True,False
17-12-2024 16:00,ISKPL,18.4,18.7,18.4,18.7,411250.0,0.0,0.3,0.05,476.92,0.3,155644.8,164.22,True,71.88,2024-12-17,18.2,2.75,0,,17.93,ATH,False,False
