Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
04-07-2024 16:00,ADESE,2.15,2.16,2.14,2.16,10061065.0,0.0,0.01,0.0,233.33,0.01,5071418.7,98.39,True,0,,2.09,2.19,False,False
04-07-2024 16:00,ANHYT,127.6,131.1,127.3,130.3,305059.0,0.8,2.7,0.12,2150.0,2.7,111399.7,173.84,True,0,,117.0,133.0,False,False
04-07-2024 16:00,ULUFA,13.09,13.33,13.06,13.3,419196.0,0.03,0.21,0.05,328.57,0.21,177025.2,136.8,True,0,,12.78,14.0,False,False
04-07-2024 16:00,TUREX,68.35,69.55,68.2,69.35,257767.0,0.2,1.0,0.07,1328.57,1.0,75419.4,241.78,True,0,,67.7,70.7,False,False
04-07-2024 16:00,TMSN,128.0,132.0,127.2,131.3,492313.0,0.7,3.3,0.89,270.79,3.3,175709.3,180.19,True,0,,120.6,131.8,False,False
04-07-2024 16:00,TCELL,106.1,107.3,105.9,107.0,3408340.0,0.3,0.9,0.28,221.43,0.9,1914939.8,77.99,True,0,,97.8,ATH,False,False
04-07-2024 16:00,PRZMA,33.2,34.7,32.94,34.6,519319.0,0.1,1.4,0.13,1011.11,1.4,156664.6,231.48,True,0,,ATL,37.0,True,False
04-07-2024 16:00,PRDGS,6.33,6.45,6.32,6.42,361019.0,0.03,0.09,0.01,1025.0,0.09,124305.2,190.43,True,0,,6.04,6.48,False,False
04-07-2024 16:00,ISKPL,12.69,13.15,12.63,13.09,630108.0,0.06,0.4,0.03,1381.48,0.4,232714.2,170.76,True,0,,12.08,13.32,False,False
04-07-2024 16:00,GWIND,32.12,33.02,32.0,32.9,1347242.0,0.12,0.78,0.06,1118.75,0.78,516584.6,160.8,True,0,,30.34,ATH,False,False
04-07-2024 16:00,FONET,15.88,16.14,15.87,16.1,766392.0,0.04,0.22,0.01,2650.0,0.22,427586.8,79.24,True,0,,15.9,16.7,True,True
04-07-2024 16:00,BUCIM,8.07,8.26,8.06,8.25,5103773.0,0.01,0.18,0.03,462.5,0.18,2338432.2,118.26,True,0,,7.79,8.4,False,False
04-07-2024 16:00,AYDEM,33.4,33.92,33.38,33.8,701895.0,0.12,0.4,0.05,733.33,0.4,319788.6,119.49,True,0,,32.78,34.54,False,False
04-07-2024 16:00,ARASE,57.4,58.0,57.3,57.95,207201.0,0.05,0.55,0.1,478.95,0.55,114991.2,80.19,True,0,,56.55,60.75,False,False
04-07-2024 16:00,ZOREN,5.45,5.57,5.44,5.55,38027952.0,0.02,0.1,0.02,334.78,0.1,16374216.4,132.24,True,0,,5.27,5.71,False,False
04-07-2024 16:00,AEFES,258.25,262.5,257.75,262.5,509935.0,0.0,4.25,0.8,431.25,4.25,271911.7,87.54,True,0,,236.1,ATH,False,False
04-07-2024 15:00,TEZOL,16.86,17.14,16.85,17.1,458375.0,0.04,0.24,0.03,627.27,0.24,257948.9,77.7,True,0,,16.2,17.35,False,False
04-07-2024 15:00,ARSAN,17.16,18.26,17.15,18.25,1619048.0,0.01,1.09,0.18,492.39,1.09,399400.7,305.37,True,0,,15.37,ATH,False,False
