Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
11-09-2024 17:00,ALKLC,29.88,30.0,28.8,30.0,1554944.0,0.0,0.12,0.0,inf,0.12,592050.7,162.64,True,0,,29.6,34.1,False,False
11-09-2024 17:00,ODINE,81.4,91.8,81.35,90.1,3978411.0,1.7,8.7,0.61,1326.23,8.7,593770.3,570.03,True,0,,80.55,ATH,False,False
11-09-2024 16:00,PAPIL,80.55,98.35,80.55,94.95,880338.0,3.4,14.4,1.3,1011.97,14.4,172717.7,409.7,True,0,,80.55,99.35,False,False
11-09-2024 15:00,CELHA,32.58,35.9,32.3,35.1,502650.0,0.8,2.52,0.12,2072.41,2.52,118689.5,323.5,True,0,,31.56,36.08,False,False
11-09-2024 15:00,ARZUM,48.88,51.45,48.8,51.4,1396720.0,0.05,2.52,0.44,477.98,2.52,325588.5,328.98,True,0,,46.1,53.3,False,False
11-09-2024 15:00,KTLEV,46.32,49.48,46.16,49.08,2455668.0,0.4,2.76,0.16,1625.0,2.76,789843.9,210.91,True,0,,43.88,52.35,False,False
11-09-2024 15:00,SKBNK,4.1,4.19,4.09,4.18,12254275.0,0.01,0.08,0.02,321.05,0.08,7670833.7,59.75,True,0,,3.94,4.31,False,False
11-09-2024 13:00,IHAAS,20.34,20.64,20.1,20.58,296819.0,0.06,0.24,0.02,990.91,0.24,130257.4,127.87,True,0,,19.37,ATH,False,False
11-09-2024 13:00,AFYON,15.79,15.99,15.78,15.99,1784787.0,0.0,0.2,0.02,733.33,0.2,959048.8,86.1,True,0,,15.51,16.99,True,True
11-09-2024 12:00,IEYHO,8.26,8.37,8.22,8.36,1535343.0,0.01,0.1,0.01,1150.0,0.1,927862.2,65.47,True,0,,8.17,8.39,False,False
11-09-2024 12:00,GSRAY,7.23,7.36,7.19,7.33,8621606.0,0.03,0.1,0.01,900.0,0.1,2270680.2,279.69,True,0,,7.17,7.39,True,False
11-09-2024 11:00,CEMAS,3.38,3.48,3.37,3.46,5979540.0,0.02,0.08,0.0,1.801439850948199e+17,0.08,1731416.9,245.36,True,0,,ATL,3.58,True,True
11-09-2024 11:00,IHYAY,4.48,4.65,4.47,4.61,2905284.0,0.04,0.13,0.03,381.48,0.13,1286864.5,125.76,True,0,,3.82,ATH,False,False
11-09-2024 10:00,MERCN,13.59,13.92,13.58,13.87,517792.0,0.05,0.28,0.01,3011.11,0.28,171353.4,202.18,True,0,,13.49,14.15,False,False
11-09-2024 10:00,MGROS,489.0,502.0,489.0,500.5,382478.0,1.5,11.5,1.5,666.67,11.5,149689.3,155.51,True,0,,478.5,512.5,False,False
11-09-2024 10:00,MTRYO,8.53,8.77,8.4,8.72,114325.0,0.05,0.19,0.02,900.0,0.19,70202.2,62.85,True,0,,8.01,9.79,False,False
11-09-2024 10:00,DNISI,14.49,15.51,14.23,15.44,2259364.0,0.07,0.95,0.03,3418.52,0.95,592957.5,281.03,True,2,14.23,14.23,16.75,True,True
11-09-2024 10:00,BIMAS,560.0,569.0,557.5,566.5,1183108.0,2.5,6.5,0.55,1081.82,6.5,400140.2,195.67,True,0,,540.5,ATH,False,False
11-09-2024 10:00,RUBNS,28.6,30.0,28.04,29.82,549816.0,0.18,1.22,0.09,1318.6,1.22,134054.4,310.14,True,2,28.04,28.04,33.84,True,True
11-09-2024 10:00,OYLUM,8.28,9.04,8.28,9.04,3080191.0,0.0,0.76,0.07,1051.52,0.76,499861.2,516.21,True,0,,8.19,9.48,True,True
10-09-2024 18:00,PASEU,82.75,83.5,82.75,83.5,315571.0,0.0,0.75,0.02,3650.0,0.75,144168.0,118.89,True,0,,81.5,87.7,False,False
10-09-2024 17:00,AKSEN,37.3,37.94,37.28,37.82,441184.0,0.12,0.52,0.02,2788.89,0.52,231779.6,90.35,True,0,,36.9,38.0,True,True
