Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
16-02-2024 17:00,9284.74,9300.14,9237.45,9250.36,628695328.0,XU100,8238.48,9112.04,9044.15,8313.4,+_03-01-2024 17:00:00,12.28,-,11.27,-,9227.67,9181.95,130.44,-0.71,131.15,65.86,67.65,-,-,-0.37,-69.21,1493942582.67,-,22.69,0.25,68.41,0.74,8665.68,9045.97,8665.68,9045.97,15256731619.0,171.87,,,71.07,,8291.34,8129.34,161.99,8124.42,4.39,9.36,14211369665.0,+,-,+,+,,+_29-01-2024 09:00:00,959.02,11.57,+,-,True,1.99,-,H_Wma9:H_Wma15:H_Tk,11.41,-,,,,,,,,+_14-02-2024 17:00:00,+,,,
16-02-2024 17:00,33.28,33.48,33.1,33.48,342074.0,A1CAP,31.46,32.56,32.56,30.19,+_15-02-2024 13:00:00,6.43,-,10.9,-,33.08,32.75,0.47,0.08,0.39,66.11,58.4,+,+,0.6,-56.0,885815.67,-,0.4,1.21,0.73,2.22,31.16,33.3,31.0,32.14,14439548.0,-4.33,,,44.43,,29.74,29.99,0.25,34.67,3.08,41.25,11047299.0,+,-,-,-,,-_16-02-2024 17:00:00,3.74,12.57,+,-,False,-0.82,-,H_Tk:H_Wma15:H_Wma9,11.3,-,,,,,,,,+_14-02-2024 17:00:00,+,,,
16-02-2024 17:00,146.0,146.3,144.0,145.0,73675.0,ACSEL,126.51,143.8,144.55,125.65,-_16-02-2024 17:00:00,14.61,-,15.4,-,144.4,142.89,2.25,0.02,2.23,56.44,54.67,+,+,-0.75,-76.62,307645.33,-,0.6,0.42,2.11,1.48,131.1,157.1,128.1,144.7,2951089.0,7.96,,,65.2,,126.29,126.76,0.47,126.38,10.37,10.29,2489701.67,+,-,+,-,,-_02-01-2024 09:00:00,18.71,14.81,+,-,True,-0.37,+,H_Wma15:H_Tk:H_Wma9,14.02,-,,,,,,,,+_16-02-2024 09:00:00,+,,,
16-02-2024 17:00,580.0,581.0,575.0,580.0,40276.0,ADEL,447.62,593.5,559.0,437.75,+_24-01-2024 13:00:00,29.57,-,32.5,-,582.0,578.5,25.99,-1.32,27.31,64.94,70.3,-,-,0.0,-68.32,134216.33,-,2.0,0.34,1.5,0.26,515.0,531.5,480.75,503.0,2189102.0,-45.61,,,56.2,,422.38,419.1,3.29,492.82,-2.33,-33.28,2488639.33,+,-,+,-,+,+_12-02-2024 09:00:00,157.62,37.32,+,-,False,0.78,-,H_Tk:H_Wma9:H_Wma15,36.13,-,,,,,,,,-_16-02-2024 13:00:00,+,,,
16-02-2024 17:00,2.88,2.93,2.86,2.86,24906097.0,ADESE,2.3,2.86,2.78,2.35,+_05-02-2024 09:00:00,24.38,-,21.7,-,2.85,2.85,0.06,-0.02,0.08,61.17,64.49,-,-,-0.35,-69.08,61140044.67,-,0.01,0.5,0.01,0.31,2.48,2.96,2.47,2.75,588838213.0,0.09,,,71.37,,2.31,2.19,0.12,2.3,10.89,73.66,434523974.33,+,-,+,-,,+_22-01-2024 09:00:00,0.55,23.9,+,-,True,5.34,-,H_Wma9:H_Tk:H_Wma15,23.9,-,,,,,,,,+_16-02-2024 13:00:00,+,,,
16-02-2024 17:00,37.24,37.38,36.9,37.38,482334.0,ADGYO,32.49,36.46,35.87,31.49,+_14-02-2024 17:00:00,15.04,-,18.7,-,36.8,36.37,0.8,0.14,0.66,71.21,63.77,+,+,0.32,-62.33,1558406.67,-,0.58,1.57,1.01,2.77,33.1,37.0,33.08,35.0,27246698.0,,,,59.04,,31.84,32.24,0.39,33.5,4.6,2.09,30545842.0,+,-,+,-,,-_16-02-2024 17:00:00,5.54,17.4,+,-,False,-1.22,-,H_Tk:H_Wma15:H_Wma9,15.89,-,,,,,,,,+_13-02-2024 09:00:00,+,,,
16-02-2024 17:00,158.8,159.4,158.7,158.7,283903.0,AEFES,133.87,155.35,155.35,140.9,+_26-01-2024 13:00:00,18.54,-,12.63,-,157.72,157.09,2.02,-0.16,2.18,61.44,60.02,-,+,-0.06,-69.63,705131.33,-,0.98,0.62,1.61,1.03,149.4,158.4,147.5,155.9,16960575.0,14.55,,,74.12,,141.58,134.78,6.8,125.9,4.35,20.6,13816100.0,+,-,+,+,,+_16-02-2024 17:00:00,17.12,12.09,+,-,True,5.04,-,H_Wma9:H_Wma15:H_Tk,12.09,-,,,,,,,,+_15-02-2024 09:00:00,+,,,
16-02-2024 17:00,13.26,13.31,13.17,13.26,1555843.0,AFYON,12.43,12.98,13.02,12.07,-_16-02-2024 09:00:00,6.72,-,9.86,-,13.18,13.12,0.14,0.0,0.14,59.44,57.27,+,+,0.0,-58.22,3572088.67,-,0.08,0.6,0.14,1.04,12.61,13.13,12.52,12.96,54318662.0,-0.42,,,54.03,,12.12,12.17,0.05,14.17,2.86,0.88,50321661.33,+,-,+,-,,-_04-12-2023 09:00:00,1.14,9.39,+,-,False,-0.39,+,H_Tk:H_Wma15:H_Wma9,8.65,-,,,,,,,,+_14-02-2024 17:00:00,+,,,
16-02-2024 17:00,63.95,64.5,63.65,64.0,189517.0,AGESA,58.26,64.2,64.2,57.38,+_22-01-2024 09:00:00,9.85,-,11.55,-,64.37,63.72,1.19,0.06,1.13,57.89,59.69,+,-,0.08,-61.05,422483.67,-,0.37,0.58,0.28,0.44,58.25,63.25,57.8,61.6,4081295.0,-1.42,,,56.5,,57.34,56.92,0.42,64.25,5.93,5.88,3596063.0,+,-,+,-,+,+_12-02-2024 09:00:00,6.66,11.61,+,-,False,0.73,+,H_Tk:H_Wma9:H_Wma15,11.0,-,,,,,,,,-_16-02-2024 13:00:00,+,,,
16-02-2024 17:00,264.25,264.75,262.5,264.75,83721.0,AGHOL,223.58,258.75,254.85,226.3,+_26-01-2024 13:00:00,18.41,-,16.99,-,262.16,260.69,5.23,-0.27,5.5,64.82,62.78,-,+,0.19,-56.13,208922.0,-,2.59,0.99,4.06,1.56,235.6,262.0,233.2,257.5,6069223.0,6.54,,,69.87,,228.49,220.24,8.25,222.2,9.3,21.83,4898191.33,+,-,+,-,,+_22-01-2024 09:00:00,36.26,15.87,+,-,False,3.74,-,H_Wma9:H_Tk:H_Wma15,14.89,-,,,,,,,,+_15-02-2024 09:00:00,+,,,
