Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
04-04-2024 17:00,PEGYO,19.88,20.9,19.14,20.9,2719498.0,0.0,1.02,0.06,1519.05,1.02,775653.2,250.61,True,0,,19.68,22.82
04-04-2024 17:00,SELEC,49.24,50.15,49.1,50.0,163109.0,0.15,0.76,0.01,7500.0,0.76,99622.0,63.73,True,0,,48.1,50.2
04-04-2024 17:00,MAVI,75.85,79.7,75.8,79.5,1570093.0,0.2,3.65,0.68,432.85,3.65,523123.4,200.14,True,0,,72.6,ATH
04-04-2024 17:00,LOGO,77.15,78.35,76.9,78.3,172824.0,0.05,1.15,0.05,1990.91,1.15,90416.7,91.14,True,0,,76.1,78.95
04-04-2024 17:00,HLGYO,2.73,2.9,2.72,2.88,26435191.0,0.02,0.15,0.02,614.29,0.15,6251078.1,322.89,True,0,,2.65,2.96
04-04-2024 17:00,SOKM,60.15,61.8,59.95,61.6,2146715.0,0.2,1.45,0.15,866.67,1.45,805899.5,166.38,True,0,,57.55,64.05
04-04-2024 17:00,MHRGY,4.75,4.81,4.74,4.8,1069097.0,0.01,0.05,0.0,4900.0,0.05,693083.8,54.25,True,0,,4.79,5.02
04-04-2024 17:00,ANHYT,42.84,43.48,42.76,43.46,298716.0,0.02,0.62,0.11,453.57,0.62,74093.7,303.16,True,0,,41.6,44.38
04-04-2024 17:00,TURSG,53.05,54.0,52.75,54.0,440592.0,0.0,0.95,0.16,493.75,0.95,184719.5,138.52,True,0,,51.55,54.5
04-04-2024 17:00,ULKER,100.6,101.7,100.0,101.6,994843.0,0.1,1.0,0.09,1011.11,1.0,453066.6,119.58,True,0,,98.5,106.3
04-04-2024 17:00,USAK,9.15,9.4,9.15,9.4,290941.0,0.0,0.25,0.02,1288.89,0.25,179616.0,61.98,True,0,,9.11,10.66
04-04-2024 17:00,FORMT,2.51,2.57,2.51,2.56,3471395.0,0.01,0.05,0.01,316.67,0.05,1656272.1,109.59,True,0,,2.43,2.68
04-04-2024 17:00,AEFES,157.0,160.5,156.5,160.5,883039.0,0.0,3.5,0.56,525.0,3.5,551926.8,59.99,True,0,,149.8,ATH
04-04-2024 17:00,BTCIM,125.0,131.2,124.8,131.0,636722.0,0.2,6.0,0.01,59900.0,6.0,207218.5,207.27,True,0,,123.1,134.7
04-04-2024 17:00,YYAPI,3.38,3.43,3.36,3.43,843717.0,0.0,0.05,0.0,4900.0,0.05,514280.1,64.06,True,0,,3.32,3.55
04-04-2024 17:00,ALGYO,40.44,40.9,40.28,40.84,189946.0,0.06,0.4,0.05,700.0,0.4,87037.6,118.23,True,0,,40.5,44.6
04-04-2024 16:00,ASUZU,85.85,92.35,85.55,92.2,1479930.0,0.15,6.35,0.47,1265.59,6.35,510956.9,189.64,True,0,,89.5,95.0
04-04-2024 16:00,VAKBN,15.08,15.95,15.05,15.84,25552557.0,0.11,0.76,0.13,503.17,0.76,6894855.7,270.6,True,0,,14.29,ATH
04-04-2024 16:00,ARSAN,13.37,13.58,13.31,13.55,312326.0,0.03,0.18,0.03,429.41,0.18,92059.8,239.26,True,0,,13.08,14.51
04-04-2024 16:00,HALKB,13.74,14.11,13.69,14.02,17977446.0,0.09,0.28,0.09,197.87,0.28,10280817.0,74.86,True,0,,12.87,ATH
04-04-2024 15:00,BNTAS,12.0,12.82,11.91,12.59,869692.0,0.23,0.59,0.02,3370.59,0.59,305419.5,184.75,True,0,,11.62,12.97
04-04-2024 15:00,GRNYO,10.47,10.78,10.46,10.78,2278428.0,0.0,0.31,0.07,324.66,0.31,730049.8,212.09,True,0,,9.45,11.29
04-04-2024 14:00,ISFIN,10.47,10.74,10.47,10.7,3398798.0,0.04,0.23,0.02,1177.78,0.23,1025731.1,231.35,True,0,,10.34,11.32
04-04-2024 14:00,TDGYO,12.22,12.88,12.22,12.78,1137878.0,0.1,0.56,0.06,900.0,0.56,511512.1,122.45,True,0,,10.35,ATH
04-04-2024 14:00,GLCVY,41.5,42.22,41.4,42.06,189264.0,0.16,0.56,0.07,700.0,0.56,71585.8,164.39,True,0,,40.5,42.54
04-04-2024 13:00,MARTI,4.12,4.21,4.12,4.19,1778730.0,0.02,0.07,0.01,1066.67,0.07,454793.4,291.11,True,0,,3.95,4.22
04-04-2024 13:00,GARAN,70.6,72.3,70.45,72.1,7311112.0,0.2,1.5,0.25,500.0,1.5,2958009.1,147.16,True,0,,68.9,72.9
04-04-2024 13:00,GRSEL,81.55,83.55,81.55,83.2,230932.0,0.35,1.65,0.47,251.06,1.65,111172.0,107.72,True,0,,76.55,ATH
04-04-2024 13:00,NTHOL,24.78,25.54,24.74,25.54,822028.0,0.0,0.76,0.07,985.71,0.76,218186.8,276.75,True,0,,24.04,26.4
04-04-2024 13:00,TSPOR,1.43,1.47,1.43,1.47,11096772.0,0.0,0.04,0.01,700.0,0.04,4074709.2,172.33,True,0,,1.4,1.48
04-04-2024 13:00,ALBRK,4.13,4.19,4.13,4.19,4751555.0,0.0,0.06,0.01,650.0,0.06,1989817.8,138.79,True,0,,4.06,4.32
04-04-2024 13:00,YKBNK,27.78,28.98,27.76,28.88,59115379.0,0.1,1.1,0.13,759.37,1.1,16876236.8,250.29,True,0,,27.2,30.1
04-04-2024 13:00,AKBNK,49.68,51.3,49.66,51.25,19144763.0,0.05,1.57,0.3,425.08,1.57,8644063.5,121.48,True,0,,48.24,ATH
04-04-2024 13:00,SNGYO,3.83,3.88,3.82,3.87,2936515.0,0.01,0.04,0.0,1900.0,0.04,1182863.8,148.25,True,0,,3.74,4.04
04-04-2024 13:00,TRGYO,38.16,38.9,38.12,38.8,600697.0,0.1,0.64,0.08,680.49,0.64,197029.1,204.88,True,0,,37.5,41.0
