Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
13-12-2024 10:00,PEKGY,1.58,1.63,1.56,1.63,61687909.0,0.0,0.05,0.01,455.56,0.05,40580327.5,52.01,True,74.49,2024-12-13,1.54,5.84,0,,1.37,1.77,False,False
12-12-2024 17:00,MARBL,12.82,13.15,12.79,13.15,2355064.0,0.0,0.33,0.04,725.0,0.33,404143.5,482.73,True,63.18,2024-12-12,12.75,3.14,0,,12.65,13.87,True,False
12-12-2024 17:00,TSPOR,0.9,0.91,0.89,0.91,26543003.0,0.0,0.01,0.0,900.0,0.01,17405719.4,52.5,True,46.07,2024-12-12,0.89,2.25,0,,0.89,0.94,True,False
12-12-2024 17:00,PGSUS,223.7,225.0,223.7,224.8,3958389.0,0.2,1.1,0.15,633.33,1.1,1472371.4,168.84,True,61.45,2024-12-12,220.0,2.18,0,,218.2,225.3,False,False
12-12-2024 17:00,PINSU,6.76,6.84,6.74,6.84,503265.0,0.0,0.08,0.03,220.0,0.08,161678.5,211.28,True,65.26,2024-12-12,6.62,3.32,0,,6.6,6.87,False,False
12-12-2024 17:00,BEGYO,5.2,5.38,5.2,5.34,20691525.0,0.04,0.14,0.03,418.52,0.14,10275338.3,101.37,True,70.49,2024-12-12,5.34,0.0,0,,5.04,ATH,False,False
12-12-2024 17:00,PRDGS,5.81,5.84,5.8,5.84,361305.0,0.0,0.03,0.01,400.0,0.03,218400.3,65.43,True,61.58,2024-12-12,5.82,0.34,0,,5.66,5.89,False,False
12-12-2024 17:00,LMKDC,30.28,30.98,30.0,30.84,5787125.0,0.14,0.56,0.1,471.43,0.56,2423989.0,138.74,True,60.24,2024-12-12,29.64,4.05,0,,29.5,32.4,False,False
12-12-2024 17:00,OBAMS,47.52,49.5,47.32,49.42,3464656.0,0.08,1.9,0.17,1004.65,1.9,1749365.7,98.05,True,64.62,2024-12-12,48.14,2.66,0,,45.6,ATH,False,False
12-12-2024 17:00,HUNER,3.43,3.47,3.41,3.47,2222044.0,0.0,0.04,0.0,1900.0,0.04,1000980.7,121.99,True,51.71,2024-12-12,3.44,0.87,0,,3.4,3.74,True,True
12-12-2024 17:00,KRDMA,28.24,28.76,28.18,28.72,1565443.0,0.04,0.48,0.12,287.1,0.48,539027.2,190.42,True,74.05,2024-12-12,27.28,5.28,0,,26.6,29.08,False,False
12-12-2024 17:00,MERKO,14.15,14.24,14.14,14.24,221803.0,0.0,0.09,0.0,2900.0,0.09,126247.8,75.69,True,43.9,2024-12-12,14.2,0.28,0,,ATL,15.18,False,False
12-12-2024 17:00,SMRTG,40.16,40.48,39.9,40.48,521611.0,0.0,0.32,0.01,5233.33,0.32,321525.8,62.23,True,55.8,2024-12-12,40.38,0.25,0,,39.74,40.7,False,False
12-12-2024 17:00,HOROZ,64.5,67.5,64.45,67.15,1197340.0,0.35,2.65,0.21,1192.68,2.65,281217.9,325.77,True,67.22,2024-12-12,65.05,3.23,0,,60.95,67.35,False,False
