Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
10-10-2024 10:00,IZMDC,5.24,5.32,5.22,5.31,1913998.0,0.01,0.07,0.01,775.0,0.07,512706.0,273.31,True,0,,5.03,5.4,False,False
10-10-2024 10:00,ISFIN,10.87,11.09,10.85,11.05,657917.0,0.04,0.18,0.03,480.65,0.18,182905.8,259.7,True,0,,10.67,11.66,False,False
10-10-2024 10:00,KARSN,15.0,15.32,14.85,15.26,12444943.0,0.06,0.26,0.01,5100.0,0.26,4949472.1,151.44,True,0,,13.86,15.51,False,False
10-10-2024 10:00,BORLS,39.48,40.3,39.2,40.2,765349.0,0.1,0.72,0.14,414.29,0.72,137888.9,455.05,True,0,,38.32,ATH,False,False
10-10-2024 10:00,BRSAN,436.5,454.0,434.25,449.25,725862.0,4.75,12.75,1.6,696.88,12.75,116450.5,523.32,True,0,,415.25,455.5,False,False
10-10-2024 10:00,CANTE,1.49,1.51,1.49,1.51,9331293.0,0.0,0.02,0.0,566.67,0.02,3244352.1,187.62,True,0,,1.46,1.54,False,False
10-10-2024 10:00,CEOEM,65.0,66.3,64.9,66.0,333415.0,0.3,1.0,0.12,733.33,1.0,81946.0,306.87,True,0,,62.45,ATH,False,False
10-10-2024 10:00,CRDFA,5.3,5.4,5.3,5.38,613311.0,0.02,0.08,0.01,700.0,0.08,251294.5,144.06,True,0,,5.15,5.49,False,False
10-10-2024 10:00,SOKE,12.6,13.39,12.29,13.39,4433612.0,0.0,0.79,0.12,563.87,0.79,770908.6,475.12,True,0,,11.04,ATH,False,False
10-10-2024 10:00,DAGI,9.14,9.3,9.05,9.3,339317.0,0.0,0.16,0.03,515.38,0.16,120996.0,180.44,True,0,,8.98,9.91,True,True
