Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
24-01-2024 17:00,8123.33,8125.21,8075.43,8090.9,394163321.0,XU100,7790.15,8032.5,7982.93,7576.46,+_03-01-2024 17:00:00,3.86,-,6.79,-,8047.46,8037.22,45.63,-5.92,51.55,57.55,56.54,-,+,-0.4,-64.11,838384375.0,-,43.44,0.54,53.68,0.67,7986.47,8116.9,7937.06,7996.7,11490929720.0,301.58,-100.7,402.28,60.76,60.31,7813.36,7815.47,2.11,7882.79,0.13,-19.42,11664127318.0,+,-,+,-,277.54,3.55,+,-,True,-0.03,+,H_Tk:H_Wma15:H_Wma9,3.35,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
24-01-2024 17:00,29.42,29.58,29.24,29.36,229317.0,A1CAP,31.0,28.81,28.9,26.67,-_24-01-2024 17:00:00,-5.28,-,10.09,-,29.02,28.86,0.27,0.03,0.24,61.01,55.0,+,+,-0.2,-75.19,664104.0,-,0.34,1.19,0.5,1.74,28.5,29.9,28.14,28.34,6692483.0,-2.93,,,38.39,41.94,28.43,30.18,1.75,34.9,-0.56,5.32,5795426.0,+,-,-,-,0.93,3.26,+,-,True,-5.78,-,H_Tk:H_Wma15:H_Wma9,2.84,-,Arasinda,,,,,,,+_24-01-2024 09:00:00,+,,,,
24-01-2024 17:00,117.3,118.7,117.0,117.3,41746.0,ACSEL,119.31,118.55,118.8,112.38,-_24-01-2024 17:00:00,-1.68,+,4.38,-,117.42,117.34,-0.17,0.06,-0.23,49.2,48.79,+,-,0.17,-62.44,76412.33,-,0.12,0.1,0.04,0.03,117.3,122.4,115.6,117.2,970191.0,11.59,-5.72,17.31,53.46,70.14,120.51,124.34,3.83,126.38,0.0,-47.93,1905196.0,-,-,+,-,-3.21,-2.66,-,-,True,-3.08,-,H_Tk:H_Wma15:H_Wma9,-1.5,+,,,,,,,,-_23-01-2024 13:00:00,-,,,,-
24-01-2024 17:00,375.0,375.5,371.5,374.0,40510.0,ADEL,404.16,367.12,365.5,356.62,+_24-01-2024 13:00:00,-7.46,-,4.87,-,368.94,365.83,2.17,1.49,0.69,59.07,51.26,+,+,-0.27,-77.39,98986.67,-,5.06,1.37,8.17,2.23,380.25,386.0,345.0,357.5,1155028.0,4.63,-28.45,33.07,45.34,50.93,376.49,400.98,24.49,529.62,-5.98,-59.19,2086427.0,-,-,-,-,-2.49,-0.66,-,+,False,-6.11,-,H_Tk:H_Wma15:H_Wma9,-0.26,+,,,,,,,,+_24-01-2024 13:00:00,+,,,,-
24-01-2024 17:00,2.41,2.41,2.38,2.39,11258989.0,ADESE,2.06,2.42,2.29,1.88,+_28-12-2023 17:00:00,16.15,-,27.47,-,2.43,2.41,0.07,-0.01,0.09,58.24,64.8,-,-,-0.83,-60.43,18443957.33,-,0.04,1.57,0.02,0.99,2.07,2.43,2.06,2.31,386866281.0,0.08,-0.01,0.09,63.21,53.25,2.02,2.01,0.01,2.18,12.14,40.07,278787046.67,+,-,+,-,0.37,18.5,+,-,True,0.35,+,H_Tk:H_Wma9:H_Wma15,18.0,-,,,,,,,,-_23-01-2024 17:00:00,-,,,,
24-01-2024 17:00,31.06,32.86,30.94,32.86,3771127.0,ADGYO,31.11,31.36,29.77,29.1,+_18-01-2024 09:00:00,5.63,-,12.92,-,30.88,30.93,0.39,0.07,0.32,69.19,58.79,+,+,5.86,-46.35,3832739.33,+,1.98,6.42,1.93,6.25,26.68,32.28,26.68,31.7,14906272.0,,,,49.67,,30.44,32.12,1.67,,8.86,26.26,12980338.33,+,-,-,-,2.42,7.94,+,-,False,-5.21,-,H_Wma15:H_Wma9:H_Tk,1.63,+,YukariDondu,,+,,+,,,+_24-01-2024 13:00:00,+,,,,
24-01-2024 17:00,133.4,133.6,132.6,132.6,247746.0,AEFES,121.4,134.3,133.45,129.15,+_15-01-2024 17:00:00,9.23,-,2.67,-,133.03,133.48,0.4,-0.31,0.71,49.49,54.79,-,-,-0.67,-77.63,691020.0,-,0.43,0.33,0.88,0.66,134.1,135.9,130.4,134.7,7666492.0,12.9,1.25,11.65,67.65,63.89,130.23,124.66,5.57,116.7,1.2,-51.94,11137594.67,-,+,+,+,2.37,1.82,+,+,True,4.47,-,H_Wma9:H_Wma15:H_Tk,1.82,+,,,,,,-,,-_24-01-2024 17:00:00,-,,,,
24-01-2024 17:00,12.0,12.01,11.88,11.96,653102.0,AFYON,12.14,11.95,11.76,11.1,+_12-01-2024 13:00:00,-1.45,+,7.7,-,11.94,11.87,0.12,0.02,0.1,58.69,56.9,+,+,-0.25,-66.15,1708436.33,-,0.02,0.17,0.09,0.75,11.63,11.93,11.41,11.61,29130677.0,0.3,-0.53,0.83,47.48,51.59,11.65,12.11,0.46,14.17,-0.17,30.26,21996634.0,+,-,-,-,0.31,2.65,+,-,True,-3.83,-,H_Tk:H_Wma15:H_Wma9,1.96,+,Arasinda,,,,,,,+_24-01-2024 09:00:00,+,,,,
24-01-2024 17:00,55.6,55.75,55.25,55.35,87900.0,AGESA,56.22,56.0,55.28,56.82,+_22-01-2024 09:00:00,-1.55,+,-2.6,-,55.6,55.54,0.1,-0.02,0.13,49.53,51.43,-,-,-0.45,-58.1,170367.0,-,0.25,0.44,0.19,0.34,55.2,57.45,52.85,55.0,2792508.0,2.73,-1.84,4.58,51.3,55.71,55.42,56.25,0.83,64.25,0.0,-10.26,2590216.67,+,-,+,-,-0.07,-0.12,-,+,True,-1.47,-,H_Tk:H_Wma15:H_Wma9,0.6,+,AsagiKesti,AsagiKesti,,,,,-,-_23-01-2024 17:00:00,-,,-,,-
24-01-2024 17:00,220.3,221.7,219.6,219.6,139719.0,AGHOL,206.22,219.45,220.95,201.05,-_24-01-2024 13:00:00,6.49,-,9.23,-,219.25,220.0,0.83,-0.73,1.56,51.52,54.85,-,-,-0.32,-36.15,203770.0,-,0.35,0.16,0.4,0.18,217.3,228.6,217.2,222.9,2925679.0,16.88,-3.51,20.38,63.04,59.54,209.75,208.79,0.96,221.2,2.62,-9.82,3048639.67,+,-,+,-,9.85,4.7,+,-,True,0.46,+,H_Tk:H_Wma9:H_Wma15,4.7,-,,,,,,,-,+_24-01-2024 13:00:00,-,,,,
24-01-2024 17:00,18.87,19.09,18.85,19.06,1677627.0,AGROT,11.7,18.56,17.33,13.18,+_05-01-2024 13:00:00,62.96,-,44.67,-,19.01,18.76,1.07,-0.01,1.08,67.99,70.85,-,-,0.95,-51.3,3475078.67,-,0.05,0.29,0.3,1.59,15.48,18.33,15.06,18.15,93198195.0,,,,,,13.94,,,,17.86,39.61,67019690.33,+,-,-,-,5.12,36.75,+,-,False,,-,H_Wma9:H_Wma15:H_Tk,35.25,-,,,,,,+,,+_24-01-2024 17:00:00,+,,,,
24-01-2024 17:00,9.94,10.04,9.9,10.04,391863.0,AGYO,8.66,9.97,9.66,8.69,+_04-01-2024 13:00:00,15.87,-,15.54,-,9.93,9.89,0.16,-0.02,0.18,61.88,59.48,-,+,1.01,-77.43,1077745.67,-,0.11,1.13,0.15,1.5,9.4,10.25,9.13,9.8,22120576.0,1.09,-0.05,1.14,65.48,64.21,9.14,8.88,0.26,8.44,4.26,46.6,16286309.33,+,-,+,+,0.9,9.81,+,-,False,2.96,-,H_Wma9:H_Wma15:H_Tk,8.28,-,,,,,,,,+_24-01-2024 13:00:00,+,,,,
24-01-2024 17:00,12.09,12.15,12.06,12.12,2745811.0,AHGAZ,11.62,12.5,11.6,10.12,+_12-01-2024 13:00:00,4.28,-,19.7,-,12.13,12.05,0.45,0.01,0.43,77.82,80.68,+,-,0.25,18.15,3223751.67,-,0.01,0.05,0.07,0.61,10.37,12.1,10.36,12.1,66466621.0,-0.06,-0.44,0.38,52.08,49.81,11.13,11.63,0.5,12.05,16.8,61.75,45464472.33,+,-,+,-,0.99,8.91,+,-,False,-4.29,-,H_Tk:H_Wma15:H_Wma9,8.37,-,,,,,,,,-_23-01-2024 17:00:00,+,,,,
24-01-2024 17:00,40.5,40.6,40.1,40.4,16197606.0,AKBNK,36.15,39.34,41.03,38.4,-_19-01-2024 09:00:00,11.75,-,5.21,-,39.59,39.86,-0.32,-0.16,-0.15,50.18,44.64,-,+,-0.25,-71.9,42292670.33,-,0.81,2.04,0.54,1.35,43.18,43.6,40.26,40.92,485324129.0,4.1,0.68,3.42,67.5,65.1,38.88,36.7,2.18,35.89,-5.41,-37.99,524021878.67,-,+,+,+,1.52,3.91,+,-,True,5.95,-,H_Wma9:H_Wma15:H_Tk,3.14,-,,YukariDondu,,,,,,+_24-01-2024 09:00:00,+,,,,
24-01-2024 17:00,160.6,160.9,159.6,160.0,77076.0,AKCNS,149.18,160.9,156.4,138.7,+_28-12-2023 17:00:00,7.25,-,15.36,-,160.32,160.58,2.36,-0.53,2.9,55.98,62.36,-,-,-0.31,-54.19,140619.0,-,0.32,0.2,0.58,0.36,154.5,164.3,150.3,162.0,4943677.0,10.42,-4.43,14.86,62.39,60.92,146.18,149.13,2.96,160.75,4.79,-19.95,5044972.33,-,-,+,-,13.82,9.46,+,-,True,-1.98,-,H_Tk:H_Wma15:H_Wma9,9.18,-,,,,,,-,,-_24-01-2024 17:00:00,-,,,,
24-01-2024 17:00,4.77,4.77,4.7,4.7,634574.0,AKENR,4.72,4.6,4.6,4.24,+_24-01-2024 09:00:00,-0.4,+,10.85,-,4.67,4.59,0.09,0.03,0.06,65.46,60.89,+,+,-1.26,-73.55,2890557.67,-,0.03,0.74,0.11,2.39,4.34,4.9,4.34,4.37,18876745.0,-0.18,-0.15,-0.04,39.73,45.03,4.44,4.65,0.2,5.58,0.92,62.45,15034256.0,+,-,-,-,0.26,5.78,+,-,True,-4.36,-,H_Tk:H_Wma15:H_Wma9,5.78,-,,,-,,-,,,+_22-01-2024 09:00:00,+,,,,
24-01-2024 17:00,1.95,1.96,1.94,1.95,48473566.0,AKFGY,2.05,1.92,1.92,1.82,+_23-01-2024 09:00:00,-4.99,-,6.85,-,1.94,1.93,0.01,0.0,0.01,58.07,53.24,+,+,0.0,43.83,41503269.33,+,0.01,0.49,0.02,1.21,1.89,1.95,1.86,1.87,573549707.0,-0.11,-0.06,-0.05,39.85,44.5,1.94,2.03,0.09,2.26,-1.06,33.94,439380799.33,+,-,-,-,0.01,0.45,+,+,False,-4.33,-,H_Tk:H_Wma15:H_Wma9,-0.06,+,Arasinda,,,,,,,+_24-01-2024 09:00:00,+,,,,
24-01-2024 17:00,18.96,18.98,18.9,18.9,2652248.0,AKFYE,16.88,18.94,18.41,15.23,+_02-01-2024 09:00:00,11.96,-,24.1,-,19.0,18.96,0.46,-0.1,0.56,65.51,76.65,-,-,-0.32,-53.51,5837325.0,-,0.1,0.51,0.06,0.32,17.85,19.01,17.85,18.76,89945220.0,1.06,-0.45,1.51,60.79,60.62,16.63,17.06,0.44,17.57,5.33,22.5,66937933.33,+,-,+,-,2.27,13.68,+,-,True,-2.56,-,H_Tk:H_Wma15:H_Wma9,13.68,-,,,,,,,,-_24-01-2024 13:00:00,-,,,,
24-01-2024 17:00,6.35,6.37,6.33,6.35,4456542.0,AKGRT,5.81,6.46,6.37,5.54,+_29-12-2023 09:00:00,9.29,-,14.62,-,6.38,6.39,0.09,-0.04,0.13,54.83,61.22,-,-,0.16,-56.17,7656337.33,-,0.03,0.51,0.04,0.56,6.12,6.53,6.08,6.31,149162019.0,0.4,-0.15,0.55,58.13,54.04,5.74,5.77,0.04,6.8,3.1,-24.15,166868387.33,-,-,+,-,0.61,10.69,+,-,False,-0.66,-,H_Tk:H_Wma15:H_Wma9,10.34,-,,,,,,,,-_23-01-2024 13:00:00,-,-,,,
24-01-2024 17:00,186.5,187.1,184.5,184.8,27281.0,AKMGY,149.56,185.35,173.25,136.9,+_02-01-2024 09:00:00,23.56,-,34.99,-,186.09,185.06,7.92,-0.96,8.88,60.7,65.79,-,-,-0.91,-63.62,75853.67,-,1.29,0.69,0.26,0.14,158.2,188.0,153.1,178.0,1683145.0,14.82,-1.94,16.76,68.53,62.37,150.72,150.43,0.29,152.85,12.23,180.84,925567.33,+,-,+,-,34.08,22.62,+,-,True,0.19,+,H_Tk:H_Wma9:H_Wma15,22.42,-,,,,,,-,-,-_24-01-2024 17:00:00,-,,,,
24-01-2024 17:00,88.3,88.4,87.7,87.95,139047.0,AKSA,87.65,89.28,89.28,91.0,+_23-01-2024 09:00:00,0.34,+,-3.35,-,87.85,87.81,-0.42,0.06,-0.49,47.31,44.86,+,-,-0.4,-47.59,251846.33,-,0.1,0.12,0.14,0.16,89.9,91.0,87.2,87.2,4362807.0,2.93,-0.63,3.56,50.97,53.8,89.22,88.69,0.53,91.72,-2.46,4.14,4641130.0,-,-,+,-,-1.27,-1.42,-,+,False,0.59,-,H_Tk:H_Wma9:H_Wma15,-0.91,+,,,,,,,,+_24-01-2024 13:00:00,+,+,,,-
24-01-2024 17:00,32.98,33.14,32.8,33.14,1478567.0,AKSEN,33.23,33.25,33.3,30.87,-_24-01-2024 09:00:00,-0.28,+,7.35,-,33.11,33.18,0.15,-0.13,0.29,51.93,54.09,-,-,0.42,-40.51,1736155.33,-,0.03,0.08,0.04,0.13,32.52,34.36,32.34,33.28,32280110.0,-1.55,-0.28,-1.26,46.5,40.91,31.62,32.44,0.82,35.69,2.4,-20.19,31374968.0,+,-,-,-,1.52,4.79,+,-,False,-2.52,-,H_Tk:H_Wma15:H_Wma9,3.72,-,,,,,,+,,+_24-01-2024 17:00:00,-,,,,
