Tarih,Hisse,open,high,low,close,volume,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,rsi,sma14,Rsi/Sma,TK,KJ,SPA,SPB,CS,PP,R1,S1,R2,S2,VolMov,FISHERT_9_1,FISHERTs_9_1,FSignal,%Deg,%Vol,S_Ort5UA,S_Ort8UA,S_Ort13UA,Kes_5_8,Kes_5_13,Kes_5_21,S_OrtKes,S_W_OrtKes,S_TkKjKes,S_OrtUA,S_TKUA,S_SPBUA,S_CSPUA,S_200UA,S_PPUA,S_VolUA,Macd_K,Rsi_K,DI_K,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,EMA_4,WMA_4,HMA_4,EMA_5,WMA_5,HMA_5,EMA_8,WMA_8,HMA_8,EMA_9,WMA_9,HMA_9,EMA_13,WMA_13,HMA_13,EMA_15,WMA_15,HMA_15,EMA_21,WMA_21,HMA_21,EMA_34,WMA_34,HMA_34,EMA_55,WMA_55,HMA_55,EMA_89,WMA_89,HMA_89,EMA_100,WMA_100,HMA_100,EMA_200,WMA_200,HMA_200,EMA_4x9,WMA_4x9,HMA_4x9,EMA_5x21,WMA_5x21,HMA_5x21,EMA_9x15,WMA_9x15,HMA_9x15,RSI,position,Entry,Exit,EMA_4x9_Tarih,EMA_4x9_Id,EMA_4x9_Close,EMA_4x9_High,EMA_4x9_Degisim(%),EMA_4x9_EnYuksekDegisim(%),EMA_4x9_kacgunOnce,WMA_4x9_Tarih,WMA_4x9_Id,WMA_4x9_Close,WMA_4x9_High,WMA_4x9_Degisim(%),WMA_4x9_EnYuksekDegisim(%),WMA_4x9_kacgunOnce,HMA_4x9_Tarih,HMA_4x9_Id,HMA_4x9_Close,HMA_4x9_High,HMA_4x9_Degisim(%),HMA_4x9_EnYuksekDegisim(%),HMA_4x9_kacgunOnce,EMA_5x21_Tarih,EMA_5x21_Id,EMA_5x21_Close,EMA_5x21_High,EMA_5x21_Degisim(%),EMA_5x21_EnYuksekDegisim(%),EMA_5x21_kacgunOnce,WMA_5x21_Tarih,WMA_5x21_Id,WMA_5x21_Close,WMA_5x21_High,WMA_5x21_Degisim(%),WMA_5x21_EnYuksekDegisim(%),WMA_5x21_kacgunOnce,HMA_5x21_Tarih,HMA_5x21_Id,HMA_5x21_Close,HMA_5x21_High,HMA_5x21_Degisim(%),HMA_5x21_EnYuksekDegisim(%),HMA_5x21_kacgunOnce,EMA_9x15_Tarih,EMA_9x15_Id,EMA_9x15_Close,EMA_9x15_High,EMA_9x15_Degisim(%),EMA_9x15_EnYuksekDegisim(%),EMA_9x15_kacgunOnce,WMA_9x15_Tarih,WMA_9x15_Id,WMA_9x15_Close,WMA_9x15_High,WMA_9x15_Degisim(%),WMA_9x15_EnYuksekDegisim(%),WMA_9x15_kacgunOnce,HMA_9x15_Tarih,HMA_9x15_Id,HMA_9x15_Close,HMA_9x15_High,HMA_9x15_Degisim(%),HMA_9x15_EnYuksekDegisim(%),HMA_9x15_kacgunOnce,A,S,Ort_Sira,Ort_Destek_Direnc,rsi_uyumsuzluk
07-05-2024,ANHYT,61.45,62.35,60.8,60.8,413017.0,59.7,58.29,56.27,54.09,60.16,57.85,58.99,57.06,40.92,3.45,1.05,2.4,32.79,31.77,11.19,71.98,66.4,+,58.17,51.64,50.14,46.45,44.76,61.32,61.83,60.28,62.87,59.77,1417687.33,4.07,4.03,1,-0.9,-73.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,-,+,,,,60.16,60.93,61.25,59.7,60.57,61.67,58.29,59.33,62.47,57.85,58.99,62.54,56.27,57.73,62.0,55.61,57.06,61.78,54.09,55.23,61.24,52.09,52.29,58.97,50.09,51.0,53.58,47.77,49.6,51.66,47.17,48.94,,,,,,,-,,,,,,,72.0,0,False,False,+_08-04-2024 09:00,84,48.459999,63.0,25.46,30.0,16,+_05-04-2024 09:00,83,45.799999,63.0,32.75,37.55,17,-_07-05-2024 09:00,100,60.8,62.35,0.0,2.55,0,+_09-04-2024 09:00,85,49.759998,63.0,22.19,26.61,15,+_08-04-2024 09:00,84,48.459999,63.0,25.46,30.0,16,+_02-05-2024 09:00,97,61.049999,63.0,-0.41,3.19,3,+_15-04-2024 09:00,86,49.0,63.0,24.08,28.57,14,+_09-04-2024 09:00,85,49.759998,63.0,22.19,26.61,15,+_03-05-2024 09:00,98,60.5,63.0,0.5,4.13,2,2,2,100_89_55_34_21_13_8_5 < BIST:ANHYT:60.8,47.17_47.77_50.09_52.09_54.09_56.27_58.29_59.7 < BIST:ANHYT:60.8,
07-05-2024,AKMGY,339.0,342.25,333.25,340.0,31523.0,347.42,344.0,334.91,321.91,347.12,342.25,352.25,340.31,194.36,21.91,1.84,20.08,44.48,31.49,13.25,57.58,61.08,-,339.5,318.0,288.85,248.7,292.75,338.5,343.75,334.75,347.5,329.5,110919.67,1.75,2.44,0,0.37,-77.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,+_22-04-2024 09:00:00,+_05-01-2024 09:00:00,,,,,,+,,+,,,,,,347.12,347.52,333.01,347.42,350.28,330.86,344.0,352.87,346.63,342.25,352.25,353.46,334.91,344.28,367.51,331.41,340.31,371.63,321.91,329.58,372.87,304.36,316.19,351.71,280.83,299.24,336.59,252.67,271.51,336.66,245.65,262.83,,,,,,-,,,,,,,,57.58,0,False,False,+_22-04-2024 09:00,91,294.75,386.0,15.35,30.96,9,-_07-05-2024 09:00,100,340.0,342.25,0.0,0.66,0,-_30-04-2024 09:00,96,360.5,385.0,-5.69,6.8,4,,,,,,,,+_15-04-2024 09:00,86,313.0,386.0,8.63,23.32,14,-_06-05-2024 09:00,99,338.75,359.25,0.37,6.05,1,+_05-01-2024 09:00,18,142.5,386.0,138.6,170.88,82,+_15-04-2024 09:00,86,313.0,386.0,8.63,23.32,14,-_03-05-2024 09:00,98,359.25,383.75,-5.36,6.82,2,2,0,100_89_55_34_21_13 < BIST:AKMGY:340.0 < 8_5,245.65_252.67_280.83_304.36_321.91_334.91 < BIST:AKMGY:340.0 < 344.0_347.42,
07-05-2024,ARASE,76.0,77.95,73.9,75.35,4554927.0,72.99,72.08,70.92,69.56,73.42,71.82,72.21,71.49,58.2,2.17,0.51,1.66,32.0,29.97,9.97,64.32,60.46,+,73.15,69.98,68.26,73.42,63.9,75.73,77.57,73.52,79.78,71.68,8460446.67,0.5,0.19,1,0.47,-67.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,-,,+,,,,73.42,73.71,76.25,72.99,73.14,76.79,72.08,72.3,74.29,71.82,72.21,73.37,70.92,71.75,72.42,70.52,71.49,72.48,69.56,70.55,72.79,68.26,68.53,73.0,67.01,67.29,70.27,65.51,66.91,67.04,65.1,66.47,,,,,,,,,,,,,+,64.33,0,False,False,+_05-04-2024 09:00,83,64.550003,79.0,16.73,22.39,17,+_06-05-2024 09:00,99,75.0,77.95,0.47,3.93,1,+_03-05-2024 09:00,98,70.900002,77.95,6.28,9.94,2,+_08-04-2024 09:00,84,66.849998,79.0,12.72,18.18,16,+_05-04-2024 09:00,83,64.550003,79.0,16.73,22.39,17,+_06-05-2024 09:00,99,75.0,77.95,0.47,3.93,1,+_08-04-2024 09:00,84,66.849998,79.0,12.72,18.18,16,+_29-03-2024 09:00,78,64.599998,79.0,16.64,22.29,22,+_07-05-2024 09:00,100,75.35,77.95,0.0,3.45,0,2,1,100_89_55_34_21_13_8_5 < BIST:ARASE:75.35,65.1_65.51_67.01_68.26_69.56_70.92_72.08_72.99 < BIST:ARASE:75.35,
07-05-2024,ARDYZ,47.0,50.95,44.8,48.5,10221984.0,45.93,45.0,44.17,43.82,46.37,44.78,45.03,44.07,32.15,0.43,0.87,-0.45,18.01,37.13,15.71,61.88,49.94,+,45.77,43.78,50.06,48.06,43.0,48.08,51.37,45.22,54.23,41.93,7428144.33,1.32,0.88,0,3.37,21.84,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,+_29-04-2024 09:00:00,+_30-04-2024 09:00:00,,,,,+,+,,,,,,,,46.37,46.68,48.45,45.93,46.28,48.81,45.0,45.27,47.46,44.78,45.03,47.02,44.17,44.33,46.33,44.0,44.07,45.93,43.82,43.58,44.98,43.98,42.9,43.97,43.65,44.35,40.4,41.76,45.33,41.25,41.07,44.68,,,,,,,,,,,,,,61.89,0,False,False,+_29-04-2024 09:00,95,42.799999,50.95,13.32,19.04,5,+_24-04-2024 09:00,92,43.200001,50.95,12.27,17.94,8,+_30-04-2024 09:00,96,44.119999,50.95,9.93,15.48,4,+_30-04-2024 09:00,96,44.119999,50.95,9.93,15.48,4,+_22-04-2024 09:00,91,43.700001,50.95,10.98,16.59,9,+_30-04-2024 09:00,96,44.119999,50.95,9.93,15.48,4,+_30-04-2024 09:00,96,44.119999,50.95,9.93,15.48,4,+_30-04-2024 09:00,96,44.119999,50.95,9.93,15.48,4,+_25-04-2024 09:00,93,42.16,50.95,15.04,20.85,7,2,0,100_89_55_21_34_13_8_5 < BIST:ARDYZ:48.5,41.07_41.76_43.65_43.82_43.98_44.17_45.0_45.93 < BIST:ARDYZ:48.5,
07-05-2024,ARTMS,56.65,57.4,55.0,56.25,509796.0,56.26,56.02,55.41,54.42,56.3,55.92,56.16,56.1,51.26,1.64,0.05,1.59,26.96,29.32,13.27,53.92,54.88,-,55.73,52.9,53.08,47.41,51.9,56.22,57.43,55.03,58.62,53.82,1299142.67,0.37,0.27,1,-0.88,-70.46,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,-,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,-,+,,,,,-,+,,,,56.3,56.27,56.65,56.26,56.3,56.6,56.0,56.28,56.34,55.87,56.16,56.47,55.2,56.18,56.56,54.82,56.1,56.54,53.7,55.36,,,,,,,,,,,,,,,,,,,+,,,,,,-,58.18,0,False,False,,,,,,,,+_30-04-2024 09:00,16,57.650002,59.900002,-2.43,3.9,4,+_07-05-2024 09:00,20,56.25,57.4,0.0,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-_07-05-2024 09:00,20,56.25,57.4,0.0,2.04,0,2,3,21_13_8 < BIST:ARTMS:56.25 < 5,53.7_55.2_56.0 < BIST:ARTMS:56.25 < 56.26,
07-05-2024,ALKA,28.82,29.36,28.6,29.06,472174.0,29.13,29.09,28.98,29.08,29.11,29.06,29.29,29.03,29.52,-0.24,0.26,-0.5,20.63,28.4,17.51,48.93,47.55,+,30.13,28.88,34.88,33.73,30.0,29.01,29.41,28.65,29.77,28.25,791404.0,-0.03,0.22,0,0.9,-48.38,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,+,,,,,+_25-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,-,,+,,,,,,29.11,29.05,28.82,29.13,29.1,28.74,29.09,29.31,28.82,29.06,29.29,28.98,28.98,29.12,29.54,28.98,29.03,29.68,29.08,28.83,29.75,29.48,28.62,29.19,29.79,29.94,26.84,29.61,30.52,28.3,29.49,30.41,,,,,,,,,,,,,,48.94,0,False,False,+_25-04-2024 09:00,93,28.540001,32.66,1.82,14.44,7,-_06-05-2024 09:00,99,28.799999,29.360001,0.9,1.94,1,-_30-04-2024 09:00,96,29.379999,30.92,-1.09,5.24,4,+_29-04-2024 09:00,95,30.76,32.66,-5.53,6.18,5,+_15-04-2024 09:00,86,29.219999,32.66,-0.55,11.77,14,-_03-05-2024 09:00,98,29.059999,29.82,0.0,2.62,2,+_29-04-2024 09:00,95,30.76,32.66,-5.53,6.18,5,+_15-04-2024 09:00,86,29.219999,32.66,-0.55,11.77,14,-_06-05-2024 09:00,99,28.799999,29.360001,0.9,1.94,1,2,1,13 < BIST:ALKA:29.06 < 21_8_5_34_100_89_55,28.98 < BIST:ALKA:29.06 < 29.08_29.09_29.13_29.48_29.49_29.61_29.79,
07-05-2024,ALFAS,94.5,95.15,92.75,92.75,1298297.0,93.18,93.07,93.14,93.51,93.25,93.07,92.88,92.71,91.92,-0.73,0.24,-0.97,13.85,24.12,19.18,47.94,46.98,+,93.42,95.97,96.84,104.65,91.9,93.55,94.35,91.95,95.95,91.15,3978522.33,0.42,0.08,0,-1.38,-71.27,2,2,2,0,0,0,0,1,0,2,2,0,1,0,0,2,0,0,0,-,-,-,,,,,+_03-05-2024 09:00:00,-_18-04-2024 09:00:00,+,,-,-,,+,,,-,,,,,93.25,93.72,93.42,93.18,93.51,93.7,93.07,92.98,94.6,93.07,92.88,94.58,93.14,92.69,93.68,93.21,92.71,93.22,93.51,93.25,91.96,94.4,93.29,92.8,95.49,94.39,92.11,96.28,97.0,90.05,96.42,96.88,,,,,,,-,,,,,+,,47.95,0,False,False,+_03-05-2024 09:00,98,95.199997,97.349998,-2.57,2.26,2,+_03-05-2024 09:00,98,95.199997,97.349998,-2.57,2.26,2,-_07-05-2024 09:00,100,92.75,95.15,0.0,2.59,0,-_18-04-2024 09:00,89,91.650002,97.349998,1.2,6.22,11,+_06-05-2024 09:00,99,94.050003,96.650002,-1.38,2.76,1,+_02-05-2024 09:00,97,93.650002,97.349998,-0.96,3.95,3,-_18-04-2024 09:00,89,91.650002,97.349998,1.2,6.22,11,+_07-05-2024 09:00,100,92.75,95.15,0.0,2.59,0,+_25-04-2024 09:00,93,91.849998,97.349998,0.98,5.99,7,2,6,BIST:ALFAS:92.75 < 8_13_5_21_34_55_89_100,BIST:ALFAS:92.75 < 93.07_93.14_93.18_93.51_94.4_95.49_96.28_96.42,
07-05-2024,BAKAB,55.45,56.8,54.8,56.6,111241.0,55.3,54.59,53.41,51.75,55.56,54.36,54.74,54.31,38.97,2.72,0.28,2.44,37.7,24.38,8.05,67.28,68.48,-,54.7,49.12,46.23,46.29,43.64,56.07,57.33,55.33,58.07,54.07,380536.33,1.35,1.08,0,2.07,-77.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,+,,,,,,55.56,55.91,56.56,55.3,55.56,56.88,54.59,54.85,56.58,54.36,54.74,56.29,53.41,54.51,55.38,52.96,54.31,55.21,51.75,53.22,55.92,49.87,50.61,56.79,47.91,48.73,53.45,45.85,47.15,50.64,45.34,46.61,,,,,,,,,,,,,,67.29,0,False,False,+_08-04-2024 09:00,84,47.200001,57.549999,19.92,21.93,16,+_03-05-2024 09:00,98,56.599998,57.549999,0.0,1.68,2,+_30-04-2024 09:00,96,52.450001,57.549999,7.91,9.72,4,+_08-04-2024 09:00,84,47.200001,57.549999,19.92,21.93,16,+_08-04-2024 09:00,84,47.200001,57.549999,19.92,21.93,16,+_06-05-2024 09:00,99,55.450001,57.549999,2.07,3.79,1,+_09-04-2024 09:00,85,48.599998,57.549999,16.46,18.42,15,+_08-04-2024 09:00,84,47.200001,57.549999,19.92,21.93,16,+_06-05-2024 09:00,99,55.450001,57.549999,2.07,3.79,1,2,0,100_89_55_34_21_13_8_5 < BIST:BAKAB:56.6,45.34_45.85_47.91_49.87_51.75_53.41_54.59_55.3 < BIST:BAKAB:56.6,
07-05-2024,BARMA,21.38,22.56,20.96,21.88,2516045.0,21.03,20.8,20.55,20.27,21.16,20.74,20.74,20.66,18.77,0.43,0.13,0.31,28.33,31.66,13.08,63.62,56.32,+,21.09,19.7,20.02,20.15,18.43,21.8,22.64,21.04,23.4,20.2,3495103.67,0.37,-0.15,0,2.34,-52.26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,+_06-05-2024 09:00:00,+_09-04-2024 09:00:00,+,,,,,+,,,,,,,,21.16,21.24,21.94,21.03,21.05,22.1,20.8,20.78,21.4,20.74,20.74,21.13,20.55,20.68,20.75,20.47,20.66,20.65,20.27,20.54,20.67,20.04,19.97,21.17,19.85,19.85,20.24,19.64,19.9,19.53,19.58,19.78,,,,,,,,,,,,+,,63.63,0,False,False,+_06-05-2024 09:00,99,21.379999,22.56,2.34,5.52,1,+_06-05-2024 09:00,99,21.379999,22.56,2.34,5.52,1,+_03-05-2024 09:00,98,20.34,22.56,7.57,10.91,2,+_09-04-2024 09:00,85,21.34,22.700001,2.53,6.37,15,+_06-05-2024 09:00,99,21.379999,22.56,2.34,5.52,1,+_06-05-2024 09:00,99,21.379999,22.56,2.34,5.52,1,+_09-04-2024 09:00,85,21.34,22.700001,2.53,6.37,15,+_07-05-2024 09:00,100,21.88,22.56,0.0,3.11,0,+_06-05-2024 09:00,99,21.379999,22.56,2.34,5.52,1,2,0,100_89_55_34_21_13_8_5 < BIST:BARMA:21.88,19.58_19.64_19.85_20.04_20.27_20.55_20.8_21.03 < BIST:BARMA:21.88,
07-05-2024,ATAGY,14.45,14.45,14.0,14.35,56434.0,14.44,14.34,14.08,13.7,14.45,14.29,14.5,14.31,10.07,0.61,0.07,0.55,24.11,23.7,16.7,57.95,59.2,-,14.42,12.66,13.01,12.38,12.71,14.27,14.53,14.08,14.72,13.82,263335.33,1.14,1.91,0,-0.69,-84.67,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,-,,+,,+,-,,,,,14.45,14.49,14.34,14.44,14.49,14.35,14.34,14.49,14.52,14.29,14.5,14.54,14.08,14.4,14.64,13.97,14.31,14.74,13.7,13.99,15.08,13.25,13.4,14.91,12.66,13.17,13.77,11.91,12.47,13.9,11.71,12.22,,,,,,-,,,,,,,,57.95,0,False,False,+_09-04-2024 09:00,85,13.0,15.12,10.38,16.31,15,-_07-05-2024 09:00,100,14.35,14.45,0.0,0.7,0,-_06-05-2024 09:00,99,14.45,14.73,-0.69,1.94,1,+_15-04-2024 09:00,86,14.18,15.12,1.2,6.63,14,+_09-04-2024 09:00,85,13.0,15.12,10.38,16.31,15,-_29-04-2024 09:00,95,14.23,15.1,0.84,6.11,5,+_15-04-2024 09:00,86,14.18,15.12,1.2,6.63,14,+_15-04-2024 09:00,86,14.18,15.12,1.2,6.63,14,-_30-04-2024 09:00,96,14.17,15.1,1.27,6.56,4,2,2,100_89_55_34_21_13_8 < BIST:ATAGY:14.35 < 5,11.71_11.91_12.66_13.25_13.7_14.08_14.34 < BIST:ATAGY:14.35 < 14.44,
07-05-2024,AGHOL,332.5,335.5,331.25,332.5,165565.0,329.05,324.83,317.81,308.14,330.33,323.39,327.57,321.2,221.3,16.07,1.71,14.36,50.45,33.13,9.45,72.69,68.1,+,317.5,292.32,265.75,249.5,260.25,333.08,334.92,330.67,337.33,328.83,469239.67,3.88,3.76,1,0.23,-78.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,,,,+_28-03-2024 09:00:00,+_28-03-2024 09:00:00,,,,,,+,,-,,+,,,,330.33,332.1,332.38,329.05,331.6,333.13,324.83,328.65,335.69,323.39,327.57,336.72,317.81,323.3,336.91,315.19,321.2,336.76,308.14,315.61,334.48,296.16,302.93,331.99,281.77,290.32,321.37,265.13,276.38,307.82,260.96,271.7,,,,,,,,,,-,,,-,72.7,0,False,False,+_28-03-2024 09:00,77,273.0,336.25,21.79,23.17,23,+_26-03-2024 09:00,75,252.75,336.25,31.55,33.04,25,-_06-05-2024 09:00,99,331.75,335.5,0.23,1.13,1,+_28-03-2024 09:00,77,273.0,336.25,21.79,23.17,23,+_28-03-2024 09:00,77,273.0,336.25,21.79,23.17,23,-_07-05-2024 09:00,100,332.5,335.5,0.0,0.9,0,+_28-03-2024 09:00,77,273.0,336.25,21.79,23.17,23,+_29-03-2024 09:00,78,273.25,336.25,21.68,23.06,22,-_07-05-2024 09:00,100,332.5,335.5,0.0,0.9,0,2,1,100_89_55_34_21_13_8_5 < BIST:AGHOL:332.5,260.96_265.13_281.77_296.16_308.14_317.81_324.83_329.05 < BIST:AGHOL:332.5,
07-05-2024,A1CAP,34.9,34.9,33.46,33.7,3233842.0,32.49,32.06,31.57,31.15,32.67,31.95,32.16,31.69,33.6,0.63,0.34,0.29,21.4,35.02,11.35,69.44,57.06,+,32.7,31.2,32.34,32.67,29.78,34.02,34.58,33.14,35.46,32.58,2454726.33,2.76,2.4,0,4.66,37.78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,+,,+,,,,,,,32.67,32.84,33.16,32.49,32.65,33.33,32.06,32.25,33.1,31.94,32.16,32.96,31.52,31.84,32.69,31.33,31.69,32.63,30.87,31.33,32.43,,,,,,,,,,,,,,,,,,,,,,,,,80.03,0,False,False,,,,,,,,+_22-04-2024 09:00,15,31.0,34.9,8.71,12.58,9,+_02-05-2024 09:00,21,32.32,34.9,4.27,7.98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+_06-05-2024 09:00,23,32.200001,34.9,4.66,8.39,1,2,0,21_13_8_5 < BIST:A1CAP:33.7,30.87_31.52_32.06_32.49 < BIST:A1CAP:33.7,
07-05-2024,AKGRT,7.14,7.29,7.11,7.22,20726782.0,7.31,7.27,7.18,7.02,7.31,7.26,7.33,7.25,5.68,0.26,0.01,0.25,31.01,27.22,14.28,57.93,62.37,-,7.36,6.82,6.24,6.44,6.45,7.21,7.3,7.12,7.39,7.03,26929056.0,1.81,3.0,2,-2.17,-20.35,2,2,0,0,0,0,0,0,0,2,2,0,1,0,1,2,0,0,0,-,-,,,,,,+_21-03-2024 09:00:00,+_25-03-2024 09:00:00,,,-,-,,+,,+,-,-,,,,7.31,7.32,7.28,7.31,7.33,7.28,7.27,7.33,7.35,7.26,7.33,7.38,7.18,7.28,7.44,7.14,7.25,7.46,7.02,7.16,7.5,6.84,6.95,7.47,6.63,6.7,7.32,6.39,6.58,6.88,6.33,6.53,,,,,,-,,,,,,,,57.94,0,False,False,+_21-03-2024 09:00,72,6.25,7.63,15.52,22.08,28,-_07-05-2024 09:00,100,7.22,7.29,0.0,0.97,0,-_02-05-2024 09:00,97,7.33,7.57,-1.5,3.27,3,+_25-03-2024 09:00,74,6.41,7.63,12.64,19.03,26,+_21-03-2024 09:00,72,6.25,7.63,15.52,22.08,28,-_03-05-2024 09:00,98,7.43,7.57,-2.83,1.88,2,+_25-03-2024 09:00,74,6.41,7.63,12.64,19.03,26,+_22-03-2024 09:00,73,6.24,7.63,15.71,22.28,27,-_30-04-2024 09:00,96,7.43,7.57,-2.83,1.88,4,2,6,100_89_55_34_21_13 < BIST:AKGRT:7.22 < 8_5,6.33_6.39_6.63_6.84_7.02_7.18 < BIST:AKGRT:7.22 < 7.27_7.31,
07-05-2024,ADEL,763.5,787.0,752.0,767.0,252237.0,754.88,747.45,735.55,718.67,757.28,744.98,753.11,741.18,482.93,29.3,1.92,27.38,46.92,27.9,7.57,59.94,57.59,+,760.5,712.0,676.62,566.0,761.5,768.67,785.33,750.33,803.67,733.67,367521.67,1.26,1.21,1,1.05,-44.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,,,,+_08-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,-,,+,,,,757.28,757.6,766.32,754.88,756.0,766.6,747.45,755.01,757.24,744.98,753.11,758.68,735.55,744.43,767.94,731.15,741.18,768.84,718.67,731.13,764.75,692.13,712.63,756.28,651.03,688.9,739.97,599.42,636.15,761.13,586.61,617.65,,,,,,,+,,,+,,,,59.95,0,False,False,+_08-04-2024 09:00,84,701.5,821.0,9.34,17.03,16,+_26-04-2024 09:00,94,737.5,821.0,4.0,11.32,6,+_07-05-2024 09:00,100,767.0,787.0,0.0,2.61,0,+_05-04-2024 09:00,83,681.5,821.0,12.55,20.47,17,+_09-04-2024 09:00,85,698.0,821.0,9.89,17.62,15,+_07-05-2024 09:00,100,767.0,787.0,0.0,2.61,0,+_08-04-2024 09:00,84,701.5,821.0,9.34,17.03,16,+_09-04-2024 09:00,85,698.0,821.0,9.89,17.62,15,-_06-05-2024 09:00,99,759.0,787.0,1.05,3.69,1,2,1,100_89_55_34_21_13_8_5 < BIST:ADEL:767.0,586.61_599.42_651.03_692.13_718.67_735.55_747.45_754.88 < BIST:ADEL:767.0,
07-05-2024,AEFES,193.0,195.8,191.3,194.9,621365.0,190.25,186.88,181.95,175.77,191.43,185.83,188.51,183.98,128.27,10.08,1.76,8.33,37.9,35.51,9.14,77.26,69.96,+,184.1,170.2,147.4,143.75,151.0,194.0,196.7,192.2,198.5,189.5,1547267.33,6.23,4.86,0,1.46,-68.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,+_21-03-2024 09:00:00,+_22-03-2024 09:00:00,,,,,,+,,+,,,,,,191.43,192.88,194.97,190.25,191.85,196.0,186.88,189.27,195.57,185.83,188.51,195.42,181.95,185.56,194.57,180.22,183.98,194.48,175.77,179.95,193.03,168.95,172.29,189.47,161.71,164.69,182.37,153.76,158.86,171.31,151.75,156.98,,,,,,,-,,,,,,,77.27,0,False,False,+_21-03-2024 09:00,72,152.10001,195.89999,28.14,28.8,28,+_21-03-2024 09:00,72,152.10001,195.89999,28.14,28.8,28,-_07-05-2024 09:00,100,194.9,195.8,0.0,0.46,0,+_22-03-2024 09:00,73,154.5,195.89999,26.15,26.8,27,+_22-03-2024 09:00,73,154.5,195.89999,26.15,26.8,27,+_18-04-2024 09:00,89,172.0,195.89999,13.31,13.9,11,+_22-03-2024 09:00,73,154.5,195.89999,26.15,26.8,27,+_22-03-2024 09:00,73,154.5,195.89999,26.15,26.8,27,+_06-05-2024 09:00,99,192.10001,195.89999,1.46,1.98,1,2,0,100_89_55_34_21_13_8_5 < BIST:AEFES:194.9,151.75_153.76_161.71_168.95_175.77_181.95_186.88_190.25 < BIST:AEFES:194.9,
