Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
05-12-2024 17:00,TSPOR,0.95,0.96,0.94,0.96,80567075.0,0.0,0.01,0.0,inf,0.01,27740920.2,190.43,True,61.72,0,,0.93,0.99,False,False
05-12-2024 17:00,EUREN,4.1,4.27,4.1,4.23,8385836.0,0.04,0.13,0.02,766.67,0.13,2357843.6,255.66,True,8.75,0,,ATL,11.7,False,False
05-12-2024 17:00,ESCAR,46.58,47.98,46.58,47.92,260023.0,0.06,1.34,0.1,1188.46,1.34,104416.9,149.02,True,63.97,0,,45.0,ATH,False,False
05-12-2024 17:00,YESIL,2.27,2.4,2.22,2.4,56072247.0,0.0,0.13,0.02,584.21,0.13,35314440.4,58.78,True,59.08,0,,2.13,2.54,False,False
05-12-2024 17:00,GSRAY,7.0,7.06,6.99,7.06,5068702.0,0.0,0.06,0.01,757.14,0.06,2934450.0,72.73,True,68.01,0,,6.89,7.12,False,False
05-12-2024 17:00,SELEC,83.7,84.95,83.65,84.65,217782.0,0.3,0.95,0.07,1257.14,0.95,97234.7,123.98,True,60.47,0,,79.7,84.7,False,False
05-12-2024 17:00,YUNSA,6.53,6.64,6.52,6.61,1172056.0,0.03,0.08,0.01,900.0,0.08,612629.0,91.32,True,60.05,0,,6.46,6.76,False,False
05-12-2024 17:00,OYLUM,8.42,8.46,8.41,8.46,296289.0,0.0,0.04,0.0,1233.33,0.04,195572.7,51.5,True,53.63,0,,8.3,8.87,False,False
05-12-2024 17:00,EGEPO,23.96,24.52,23.94,24.38,532228.0,0.14,0.42,0.09,346.81,0.42,146405.8,263.53,True,77.13,0,,22.88,ATH,False,False
05-12-2024 17:00,ALARK,98.8,101.0,98.4,100.5,1014628.0,0.5,1.7,0.21,690.7,1.7,327924.1,209.41,True,67.86,0,,98.0,ATH,False,False
05-12-2024 17:00,ORGE,86.5,88.15,86.15,88.15,282742.0,0.0,1.65,0.35,378.26,1.65,101905.7,177.45,True,75.18,0,,82.55,89.15,False,False
05-12-2024 17:00,ORCAY,9.62,9.76,9.62,9.74,801388.0,0.02,0.12,0.01,1233.33,0.12,337286.7,137.6,True,70.9,0,,9.14,9.8,False,False
05-12-2024 17:00,EFORC,43.6,45.0,43.36,45.0,1731778.0,0.0,1.4,0.4,248.26,1.4,767794.0,125.55,True,85.98,0,,40.62,ATH,False,False
05-12-2024 17:00,NTHOL,46.16,46.96,46.14,46.86,971919.0,0.1,0.7,0.08,775.0,0.7,272513.8,256.65,True,72.53,0,,45.26,47.68,False,False
05-12-2024 17:00,VAKFN,1.71,1.73,1.71,1.73,10547772.0,0.0,0.02,0.0,566.67,0.02,5283448.4,99.64,True,53.51,0,,1.69,1.8,False,False
05-12-2024 17:00,KIMMR,10.38,10.55,10.37,10.54,603572.0,0.01,0.16,0.02,788.89,0.16,228007.5,164.72,True,57.77,0,,10.31,10.85,False,False
05-12-2024 17:00,DCTTR,29.74,30.5,29.7,30.34,601584.0,0.16,0.6,0.05,1204.35,0.6,294614.2,104.19,True,69.61,0,,27.84,30.94,False,False
05-12-2024 17:00,CIMSA,40.9,41.46,40.86,41.32,3509574.0,0.14,0.42,0.09,346.81,0.42,1494222.2,134.88,True,64.93,0,,40.0,41.46,False,False
05-12-2024 17:00,CCOLA,56.25,58.6,56.25,58.35,3665764.0,0.25,2.1,0.1,2000.0,2.1,1047467.0,249.96,True,73.66,0,,52.05,ATH,False,False
05-12-2024 17:00,BUCIM,8.02,8.11,8.02,8.1,1378034.0,0.01,0.08,0.01,515.38,0.08,757664.2,81.88,True,71.38,0,,7.88,ATH,False,False
05-12-2024 17:00,FZLGY,24.36,24.94,24.32,24.92,1209030.0,0.02,0.56,0.01,6900.0,0.56,635628.1,90.21,True,60.38,0,,22.8,25.16,False,False
05-12-2024 16:00,ARENA,27.06,27.14,26.88,27.12,149978.0,0.02,0.06,0.01,500.0,0.06,85634.6,75.14,True,61.55,0,,25.76,27.42,False,False
05-12-2024 16:00,SNICA,5.45,5.5,5.41,5.49,3099386.0,0.01,0.04,0.0,700.0,0.04,1355971.6,128.57,True,65.94,0,,5.35,ATH,False,False
05-12-2024 16:00,BINBN,115.4,124.9,115.4,122.4,694790.0,2.5,7.0,0.92,660.87,7.0,357148.0,94.54,True,77.25,0,,96.8,ATH,False,False
05-12-2024 16:00,ENJSA,62.3,62.85,62.25,62.75,360840.0,0.1,0.45,0.03,1400.0,0.45,203071.7,77.69,True,57.25,0,,62.0,63.55,False,False
05-12-2024 16:00,KATMR,2.15,2.16,2.15,2.16,11295826.0,0.0,0.01,0.0,900.0,0.01,4611363.1,144.96,True,57.56,0,,2.13,2.17,False,False
05-12-2024 16:00,NTGAZ,6.19,6.37,6.15,6.36,1759816.0,0.01,0.17,0.01,1788.89,0.17,810752.8,117.06,True,66.0,0,,6.14,6.46,False,False
05-12-2024 16:00,KNFRT,10.95,11.41,10.93,11.28,1133059.0,0.13,0.33,0.04,791.89,0.33,206637.8,448.33,True,77.71,0,,10.83,11.36,False,False
05-12-2024 16:00,GEREL,9.18,9.65,9.13,9.58,5457505.0,0.07,0.4,0.06,627.27,0.4,1237347.5,341.06,True,78.26,0,,8.95,ATH,False,False
05-12-2024 15:00,IZENR,4.81,4.83,4.8,4.83,1099222.0,0.0,0.02,0.0,900.0,0.02,700779.6,56.86,True,52.41,0,,4.77,5.1,False,False
05-12-2024 15:00,REEDR,15.31,15.66,15.28,15.58,15490651.0,0.08,0.27,0.04,513.64,0.27,5803621.4,166.91,True,74.25,0,,14.73,ATH,False,False
05-12-2024 14:00,EDATA,14.28,14.65,14.28,14.64,1380537.0,0.01,0.36,0.01,2900.0,0.36,314667.6,338.73,True,68.01,0,,14.02,ATH,False,False
05-12-2024 14:00,BRLSM,15.14,15.28,15.12,15.26,624444.0,0.02,0.12,0.02,650.0,0.12,300177.9,108.02,True,66.72,0,,14.88,15.3,False,False
05-12-2024 14:00,TRCAS,24.12,24.66,24.08,24.64,310014.0,0.02,0.52,0.11,390.57,0.52,145292.7,113.37,True,72.98,0,,23.5,ATH,False,False
