Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
06-05-2024 13:00,10266.95,10272.54,10266.71,10272.25,13359100.0,XU100,9165.41,10166.15,9965.8,9299.13,+_25-04-2024 09:00:01,12.08,-,10.46,-,10244.68,10200.07,160.43,5.45,154.98,71.62,70.39,+,+,0.05,-98.93,587513238.0,-,27.57,0.27,72.18,0.71,9915.62,10286.57,9915.62,10276.88,12142398340.0,655.9,50.88,605.02,75.35,70.5,9719.27,9516.5,202.78,8744.72,3.64,-3.59,12814028166.0,+,+,+,+,,+_29-01-2024 09:00:01,552.98,5.69,+,-,False,2.13,-,H_Wma9:H_Wma15:H_Tk,5.63,-,,,,,,,,+_26-04-2024 09:00:01,+,,,
06-05-2024 13:00,11125.75,11133.26,11125.35,11132.97,7007659.0,XU030,9858.82,11031.39,10792.44,10053.3,+_02-04-2024 09:00:01,12.92,-,10.74,-,11112.89,11068.15,179.98,3.67,176.31,70.22,70.0,+,+,0.06,-98.86,311421615.0,-,20.08,0.18,64.82,0.59,10731.82,11155.46,10731.82,11147.59,6565350476.0,733.27,77.83,655.44,75.5,69.18,10515.53,10245.97,269.56,9497.99,3.87,4.11,6976905346.0,+,+,+,+,,+_18-12-2023 09:00:01,617.44,5.87,+,-,False,2.63,-,H_Wma9:H_Wma15:H_Tk,5.8,-,,,,,,,,+_26-04-2024 09:00:01,+,,,
06-05-2024 13:00,32.68,32.74,32.68,32.74,4736.0,A1CAP,30.91,31.79,31.74,29.36,+_05-04-2024 17:00:01,5.9,-,11.51,-,32.37,32.01,0.53,0.1,0.43,70.77,60.97,+,+,0.18,-99.66,554227.67,-,0.37,1.14,0.73,2.29,31.6,32.5,30.52,32.32,7626034.0,-0.88,0.33,-1.22,51.17,47.79,30.81,31.23,0.42,31.08,2.34,-8.65,8338257.67,+,+,+,-,,-_08-04-2024 09:00:01,1.93,6.26,+,-,False,-1.35,-,H_Wma15:H_Tk:H_Wma9,6.06,-,,,,,,,,+_02-05-2024 09:00:01,+,,,
06-05-2024 13:00,160.2,160.4,160.1,160.3,451.0,ACSEL,153.79,169.25,171.8,153.05,-_06-05-2024 09:00:01,4.23,-,4.74,-,162.85,165.83,0.02,-1.68,1.7,42.69,55.91,-,-,0.12,-99.66,56144.0,-,2.55,1.57,5.53,3.34,170.2,183.5,160.9,163.0,2104542.0,14.03,-0.76,14.79,60.53,64.58,161.99,161.19,0.79,142.68,-3.61,105.3,1482200.33,+,-,+,+,,+_19-02-2024 09:00:01,-1.69,-1.04,-,+,True,0.49,+,H_Wma9:H_Wma15:H_Tk,-0.98,+,,,,,,,,-_02-05-2024 09:00:01,-,,,
06-05-2024 13:00,739.0,739.5,738.5,738.5,271.0,ADEL,626.91,746.5,755.0,688.0,-_06-05-2024 09:00:01,17.8,-,7.34,-,739.73,745.35,7.01,-3.88,10.89,51.58,57.15,-,-,-0.07,-99.83,70253.33,-,1.23,0.17,6.85,0.92,750.5,821.0,725.0,743.0,3922558.0,89.47,12.49,76.97,69.48,64.64,706.0,668.42,37.58,565.12,0.75,103.68,2922205.33,+,+,+,+,,+_12-02-2024 09:00:01,32.5,4.6,+,-,True,5.62,-,H_Wma9:H_Wma15:H_Tk,4.6,-,,,,,,,,-_06-05-2024 09:00:01,-,,,
06-05-2024 13:00,2.36,2.37,2.36,2.37,12054.0,ADESE,2.43,2.32,2.34,2.31,-_03-05-2024 09:00:01,-2.31,-,2.82,-,2.35,2.34,0.01,0.0,0.01,58.16,51.39,+,+,0.0,-99.96,15568782.33,-,0.02,0.85,0.03,1.34,2.39,2.44,2.25,2.35,313717777.0,0.1,-0.06,0.16,50.86,61.46,2.38,2.49,0.11,2.42,-0.84,22.71,258567503.0,+,-,+,-,,-_15-04-2024 09:00:01,-0.01,-0.26,-,+,False,-4.42,-,H_Wma15:H_Tk:H_Wma9,-0.26,+,,,,,,,,+_02-05-2024 09:00:01,+,,,-
06-05-2024 13:00,28.5,28.52,28.5,28.52,452.0,ADGYO,31.6,29.26,29.64,29.12,-_26-04-2024 13:00:01,-9.74,-,-2.06,-,28.9,29.14,-0.27,-0.13,-0.15,36.5,45.08,-,-,0.07,-99.94,325443.33,-,0.38,1.33,0.62,2.13,29.68,30.84,28.46,29.0,11924270.0,-0.75,,,41.07,51.17,30.08,31.72,1.63,33.84,-2.36,84.75,9058802.33,+,-,-,-,,-_08-04-2024 09:00:01,-1.56,-5.2,-,-,True,-5.15,-,H_Tk:H_Wma15:H_Wma9,-5.2,-,,,,,,,,-_02-05-2024 09:00:01,-,,,-
06-05-2024 13:00,194.0,194.1,193.9,194.0,1781.0,AEFES,156.17,189.2,184.1,159.0,+_21-03-2024 13:00:01,24.22,-,22.01,-,191.54,189.3,5.59,0.46,5.13,78.51,74.4,+,+,0.0,-99.8,395135.0,-,2.46,1.28,4.7,2.49,182.5,194.5,178.0,193.5,10296565.0,17.71,2.24,15.46,78.11,69.8,171.33,164.48,6.86,155.3,7.38,6.83,12740568.0,-,+,+,+,,+_13-11-2023 09:00:01,22.67,13.23,+,-,False,4.17,-,H_Wma9:H_Wma15:H_Tk,13.17,-,,,,,,,,+_02-05-2024 09:00:01,+,,,
06-05-2024 13:00,15.17,15.17,15.14,15.14,30262.0,AFYON,13.39,14.98,14.92,13.39,+_15-04-2024 13:00:01,13.06,-,13.07,-,15.0,14.95,0.17,-0.02,0.19,60.4,57.23,-,+,-0.07,-99.54,2591321.0,-,0.14,0.95,0.19,1.25,15.18,15.31,14.65,14.87,42804481.0,0.68,0.17,0.51,61.23,55.84,13.99,13.64,0.35,12.79,-1.72,-25.93,71937535.67,-,+,+,+,,+_19-02-2024 09:00:01,1.15,8.25,+,-,True,2.54,-,H_Wma9:H_Wma15:H_Tk,8.25,-,,,,,,,,+_06-05-2024 09:00:01,+,,,
06-05-2024 13:00,87.75,87.75,87.6,87.75,1437.0,AGESA,71.53,86.02,82.7,74.2,+_08-04-2024 09:00:01,22.67,-,18.26,-,86.64,86.0,2.2,0.14,2.06,70.74,66.88,+,+,0.0,-99.14,93531.0,-,1.11,1.28,1.75,2.03,81.35,86.9,80.2,86.7,2217155.0,7.61,1.34,6.27,78.3,68.12,79.0,75.21,3.78,68.9,6.58,-16.22,2568166.67,+,+,+,+,,+_12-02-2024 09:00:01,8.75,11.08,+,-,False,5.03,-,H_Wma9:H_Wma15:H_Tk,10.89,-,,,,,,,,+_03-05-2024 17:00:01,+,,,
