Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
14-02-2024 13:00,YGYO,5.55,5.8,5.52,5.79,1701490.0,0.01,0.24,0.02,1100.0,0.24,970642.3,75.3,True,0,,5.64,5.94
14-02-2024 12:00,ECILC,53.15,54.95,53.1,54.75,2399572.0,0.2,1.6,0.25,540.0,1.6,884951.7,171.15,True,0,,51.3,ATH
14-02-2024 12:00,SELEC,62.45,63.65,62.45,63.35,517634.0,0.3,0.9,0.04,1900.0,0.9,288705.5,79.29,True,0,,61.45,64.85
14-02-2024 12:00,AGYO,9.07,9.17,9.06,9.16,1299986.0,0.01,0.09,0.01,1700.0,0.09,594076.9,118.82,True,0,,9.02,9.18
14-02-2024 11:00,IDGYO,6.17,6.4,6.15,6.39,715675.0,0.01,0.22,0.02,1194.12,0.22,297406.1,140.64,True,0,,5.67,6.45
14-02-2024 11:00,LRSHO,2.8,2.95,2.8,2.93,16945327.0,0.02,0.13,0.01,983.33,0.13,8109039.2,108.97,True,0,,2.43,ATH
14-02-2024 11:00,ANELE,14.29,14.59,14.29,14.51,782078.0,0.08,0.22,0.04,528.57,0.22,206912.9,277.97,True,0,,13.76,14.82
14-02-2024 11:00,BNTAS,12.07,12.81,11.89,12.81,5968556.0,0.0,0.74,0.03,2287.1,0.74,2033033.8,193.58,True,0,,11.7,13.11
14-02-2024 11:00,MEGAP,4.88,5.19,4.88,5.12,3486600.0,0.07,0.24,0.02,1400.0,0.24,1007907.8,245.92,True,0,,4.9,ATH
14-02-2024 11:00,HATEK,14.98,16.12,14.96,15.98,2170535.0,0.14,1.0,0.07,1269.86,1.0,951275.9,128.17,True,0,,14.33,ATH
14-02-2024 11:00,GMTAS,8.71,9.24,8.7,9.19,3254882.0,0.05,0.48,0.03,1614.29,0.48,571223.0,469.81,True,0,,8.43,ATH
14-02-2024 11:00,LIDER,62.2,64.85,62.1,64.85,294429.0,0.0,2.65,0.19,1294.74,2.65,109492.2,168.9,True,0,,58.35,66.4
14-02-2024 11:00,ENSRI,35.14,36.34,35.14,36.14,777758.0,0.2,1.0,0.0,1.407374883553279e+17,1.0,430761.5,80.55,True,0,,34.36,44.96
14-02-2024 11:00,VANGD,18.32,19.35,18.29,19.12,271582.0,0.23,0.8,0.01,7172.73,0.8,134808.3,101.46,True,0,,17.59,21.3
14-02-2024 11:00,FONET,14.65,15.0,14.31,14.92,5824359.0,0.08,0.27,0.01,3757.14,0.27,3555988.8,63.79,True,0,,ATL,ATH
14-02-2024 11:00,EYGYO,11.09,11.38,11.06,11.34,985188.0,0.04,0.25,0.02,1215.79,0.25,537895.4,83.16,True,0,,10.96,12.08
14-02-2024 11:00,PAPIL,124.6,131.7,124.3,130.4,1090706.0,1.3,5.8,0.76,663.16,5.8,417931.4,160.98,True,0,,104.0,ATH
14-02-2024 11:00,EPLAS,6.49,6.63,6.48,6.61,771909.0,0.02,0.12,0.0,5900.0,0.12,348716.6,121.36,True,0,,6.41,6.73
14-02-2024 11:00,GEREL,24.58,25.44,24.58,25.34,643886.0,0.1,0.76,0.05,1420.0,0.76,246418.2,161.3,True,0,,23.02,26.06
14-02-2024 10:00,SEKUR,11.77,12.47,11.75,12.46,626875.0,0.01,0.69,0.09,658.24,0.69,217869.9,187.73,True,0,,11.33,ATH
