Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
KARSN,15-04-2024,11.02,4.26,255.05,10.59,10.48,10.34,10.21,10.63,10.45,10.56,10.45,7.14,10.66,70444018.33,57.85,,,,,,,,+_08-04-2024 09:00:00,+_12-02-2024 09:00:00,,,,+,+,+,,,,,,,,3,0
IZFAS,15-04-2024,19.0,5.09,93.86,18.12,17.79,17.07,15.85,18.23,17.66,17.99,17.72,6.73,18.77,13826974.33,69.14,,,,,,,,+_27-11-2023 09:00:00,+_04-12-2023 09:00:00,,,,+,,+,,,,+,,,,3,0
KLMSN,15-04-2024,32.84,2.5,348.42,31.92,31.85,31.26,30.0,31.93,31.77,31.97,32.43,17.12,33.07,3462308.33,59.36,,,,+,,,+,+_15-04-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,-,,,,,,3,1
AVTUR,15-04-2024,12.89,14.99,762.0,11.55,11.16,10.67,10.02,11.72,11.05,11.28,10.86,4.65,12.8,5651616.0,68.28,,,,,,,,+_22-01-2024 09:00:00,+_29-05-2023 09:00:00,,,,,,+,,,+,+,,,,3,0
KORDS,15-04-2024,96.0,1.69,234.2,94.64,94.48,93.29,91.32,94.57,94.29,95.68,95.09,56.48,95.23,3669698.0,55.88,,,,+,,,+,+_15-04-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,,,,,,,3,0
ZEDUR,15-04-2024,83.4,0.06,556.5,81.87,82.04,81.83,80.45,81.89,82.06,81.57,83.17,42.22,85.2,1234451.0,54.52,,,,,+,,,-_18-03-2024 09:00:00,+_26-06-2023 09:00:00,,,,,,-,,-,+,+,,,,3,2
INGRM,15-04-2024,629.5,2.69,418.19,616.27,619.2,616.26,606.02,615.14,619.22,619.1,632.05,298.38,624.5,368278.67,52.78,,+,+,,+,,,-_25-03-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,-,,,,,,,,3,1
KUVVA,15-04-2024,44.0,2.8,319.15,43.42,43.84,44.68,45.74,43.33,44.0,43.45,44.24,30.95,44.13,312826.33,46.95,+,+,,,,,,-_04-03-2024 09:00:00,-_11-12-2023 09:00:00,,,+,,,-,,-,,,,,,3,2
KZGYO,15-04-2024,23.94,2.13,677.41,23.83,24.31,24.87,25.5,23.68,24.44,24.08,25.07,27.08,23.25,7827374.33,45.37,+,,,,,,,-_18-03-2024 09:00:00,-_18-03-2024 09:00:00,,,+,,,,,,+,,,,,3,0
LOGO,15-04-2024,84.7,0.95,261.49,85.21,86.53,86.84,85.3,84.66,86.76,86.15,89.35,52.54,84.07,3977403.0,50.74,,,,,,-,,-_18-03-2024 09:00:00,-_15-04-2024 09:00:00,,,+,,,+,,+,,,,,,3,1
QNBFL,15-04-2024,148.2,2.21,234.25,150.82,146.76,138.06,125.42,151.08,145.02,154.49,141.38,38.93,144.4,217291.0,61.78,,+,,,,,,+_26-02-2024 09:00:00,+_12-06-2023 09:00:00,,,,,,+,,+,,,,,,3,0
BLCYT,15-04-2024,19.06,4.1,169.06,18.2,17.97,17.67,17.3,18.31,17.9,18.02,17.89,11.69,18.66,5170165.33,59.88,,,,,,,,+_01-04-2024 09:00:00,+_05-02-2024 09:00:00,,,,+,,+,,,,+,,,,3,0
LUKSK,15-04-2024,116.4,4.86,534.79,108.0,104.18,98.13,89.98,109.39,102.93,106.51,101.6,36.78,117.1,1308146.33,75.3,,,,,,,,+_30-10-2023 09:00:00,+_19-06-2023 09:00:00,,,,,,+,,-,+,+,,,,3,1
MEDTR,15-04-2024,33.48,6.62,79.81,32.85,33.32,33.72,34.11,32.66,33.42,33.39,34.05,23.51,32.61,3572186.33,48.48,+,+,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,,,,,,,,,,,3,0
MAKIM,15-04-2024,26.18,2.75,293.57,25.88,26.18,26.31,25.97,25.78,26.23,26.11,26.8,17.57,25.75,2192013.67,52.18,+,+,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,,,,,,,,,,,3,0
YBTAS,15-04-2024,180900.0,-4.79,288.24,184387.19,183122.6,177499.94,165794.97,184196.22,182247.54,186763.72,183565.15,63856.78,178731.67,48.67,57.08,-,-,,,,,,+_10-07-2023 09:00:00,+_10-07-2023 09:00:00,,,-,-,,+,,+,-,,,,,2,5
KUTPO,15-04-2024,116.9,10.28,85.22,103.97,97.12,89.1,81.41,106.69,95.22,99.61,90.54,49.03,111.33,7458142.33,81.03,,,,,,,,+_29-01-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,+,,-,,,,2,1
KCHOL,15-04-2024,219.9,1.34,267.33,209.77,201.2,190.26,177.81,212.94,198.71,204.15,193.2,80.87,218.13,60041586.33,78.63,,,,,,,,+_29-05-2023 09:00:00,+_01-08-2022 09:00:00,,,,,,+,,+,,-,,,,2,1
DZGYO,15-04-2024,4.96,0.81,293.55,4.87,4.88,4.87,4.8,4.87,4.88,4.85,4.95,3.0,4.98,11733093.0,54.03,,,,,+,,,-_18-03-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,-,,-,,+,,,,2,2
PNSUT,15-04-2024,89.8,1.35,55.03,87.97,87.29,85.7,83.2,88.17,87.0,87.98,87.55,47.28,88.55,1486399.33,60.81,,,,,,,,+_22-01-2024 09:00:00,+_22-01-2024 09:00:00,,,,+,,+,,,,,,,,2,0
GOLTS,15-04-2024,571.5,17.71,574.24,470.6,432.19,392.17,354.15,487.66,422.36,440.38,394.24,142.07,563.17,4852561.67,81.43,,,,,,,,+_29-01-2024 09:00:00,+_29-05-2023 09:00:00,,,,,,+,,,+,,,,,2,0
LINK,15-04-2024,462.5,9.66,523.64,420.27,403.09,373.24,328.53,426.44,397.22,413.35,393.67,95.66,450.17,767948.67,76.29,,,,,,,,+_05-06-2023 09:00:00,+_12-06-2023 09:00:00,,,,,,+,,,,+,,,,2,0
GRSEL,15-04-2024,94.0,6.09,816.86,86.63,83.67,80.1,75.0,87.96,82.88,83.83,81.37,34.69,93.85,4934522.67,70.16,,,,,,,,+_22-01-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,,,,+,,+,,,2,0
ATAGY,15-04-2024,13.61,4.69,400.28,12.78,12.47,11.97,11.28,12.88,12.37,12.74,12.3,5.54,13.3,2213989.0,64.2,,,,,,,,+_15-01-2024 09:00:00,+_01-08-2022 09:00:00,,,,,,+,,,+,,,,,2,0
MPARK,15-04-2024,216.3,6.6,207.84,203.06,195.64,186.17,174.74,205.87,193.49,198.58,188.71,77.99,211.13,3286114.0,73.83,,,,,,,,+_15-01-2024 09:00:00,+_12-06-2023 09:00:00,,,,,,+,,+,,,,,,2,0
ADEL,15-04-2024,705.0,1.0,351.54,679.12,652.09,611.54,564.97,687.1,643.16,672.13,628.68,204.17,716.67,1770875.33,67.05,,,,,,,,+_29-01-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
EMNIS,15-04-2024,282.0,10.16,416.36,251.47,232.38,206.01,176.77,257.94,226.48,245.47,213.45,58.35,263.53,48764.67,77.08,,,,,,,,+_29-01-2024 09:00:00,+_12-06-2023 09:00:00,,,,,,+,,,,+,,,,2,0
ISFIN,15-04-2024,11.39,0.98,306.43,11.18,11.24,11.38,11.46,11.19,11.27,11.11,11.31,7.22,11.41,46557081.67,49.98,,,+,,,,,-_29-01-2024 09:00:00,-_26-02-2024 09:00:00,,,,+,,-,,-,,,,,,2,2
GSDHO,15-04-2024,4.41,0.46,191.47,4.28,4.25,4.22,4.18,4.3,4.24,4.23,4.24,2.55,4.4,110066349.67,57.28,,,,,,,,+_08-04-2024 09:00:00,+_01-04-2024 09:00:00,,,,,,+,,,,,+,,,2,0
ENJSA,15-04-2024,63.25,1.61,282.35,61.19,60.18,58.55,56.23,61.56,59.85,60.66,59.76,28.61,63.75,22164638.67,69.45,,,,,,,,+_15-01-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
ENKAI,15-04-2024,35.6,-2.63,277.1,36.16,36.39,36.42,36.02,36.06,36.43,36.24,36.91,21.71,35.51,64757439.33,50.07,-,,-,,,,,-_18-03-2024 09:00:00,+_06-11-2023 09:00:00,,,-,,,+,,+,-,,,,-,2,5
ISCTR,15-04-2024,12.86,0.16,200.64,12.28,11.88,11.38,10.75,12.44,11.76,11.95,11.53,4.83,12.69,1991347712.33,71.68,,,,,,,,+_04-12-2023 09:00:00,+_29-05-2023 09:00:00,,,,,,+,,+,,,,,,2,0
MAKTK,15-04-2024,7.11,-4.69,70.72,7.06,6.97,6.79,6.54,7.09,6.93,7.02,6.94,4.19,7.22,32225620.33,58.41,,,,,,,,+_22-01-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
GARAN,15-04-2024,78.7,5.5,288.45,73.39,71.0,68.19,64.55,74.44,70.37,71.21,68.89,30.04,76.03,108041894.67,72.7,,,,,,,,+_18-03-2024 09:00:00,+_06-03-2023 09:00:00,,,,,,+,,+,,,,,,2,0
YUNSA,15-04-2024,74.45,-2.36,504.58,74.8,75.13,75.57,75.71,74.73,75.23,74.61,75.77,39.54,75.3,2589383.67,48.74,-,-,-,,,,,-_04-03-2024 09:00:00,-_11-03-2024 09:00:00,,+,-,,,-,,-,,+,,,,2,6
UZERB,15-04-2024,619.5,33.23,353.31,482.27,431.23,374.92,324.61,503.66,417.55,449.54,379.69,131.34,601.5,96107.0,77.11,,,,,,,,+_05-02-2024 09:00:00,+_19-02-2024 09:00:00,,,,,,+,,,,+,,,,2,0
VAKFN,15-04-2024,3.08,1.65,361.44,3.03,3.06,3.09,3.1,3.02,3.07,3.02,3.13,1.76,3.05,128482741.67,50.18,,+,,,,,,-_11-03-2024 09:00:00,-_18-03-2024 09:00:00,,,,,,-,,,,,,,+,2,1
VAKKO,15-04-2024,84.0,-1.41,133.95,83.29,83.48,83.65,83.21,83.31,83.54,82.94,84.33,43.1,83.2,1016400.0,52.16,,,,,,+,,-_18-03-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,-,,,-,+,,,,2,2
AKSEN,15-04-2024,37.48,-1.37,152.68,36.96,36.81,36.53,36.2,37.03,36.76,36.8,37.03,24.02,37.57,19768760.0,53.58,,,,,,,,+_08-04-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
YKSLN,15-04-2024,21.4,-4.55,160.64,20.76,19.86,18.73,17.53,21.08,19.6,20.25,18.9,9.28,21.62,4934104.0,67.41,,,,,,,,+_22-01-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,-,-,+,,,,2,2
METRO,15-04-2024,2.6,-1.89,158.57,2.58,2.58,2.56,2.52,2.58,2.58,2.57,2.6,1.76,2.6,31758667.67,55.14,,,,,,,,+_08-04-2024 09:00:00,+_02-01-2024 09:00:00,,,,,,+,,,-,+,,,,2,1
ORMA,15-04-2024,235.0,2.22,298.2,226.02,217.86,205.53,189.85,228.47,215.19,224.39,210.3,73.74,225.6,87719.67,63.03,,,,,,,,+_29-01-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,+,,+,,,,,,2,0
OBASE,15-04-2024,52.15,0.38,200.08,51.41,51.3,50.1,47.2,51.36,51.14,52.06,51.88,29.64,51.63,1744581.67,60.05,,,,+,,,+,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,,,,,,,,,2,0
KTLEV,15-04-2024,144.0,12.94,767.04,130.81,124.16,114.27,101.84,133.17,122.06,127.59,118.59,69.96,143.53,5553869.0,77.35,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,,,+,+,,,,,2,0
FLAP,15-04-2024,10.22,5.25,281.89,10.5,11.01,11.36,11.32,10.28,11.12,11.01,11.7,6.75,10.32,48539288.0,46.79,,,,,,,,-_25-03-2024 09:00:00,-_01-04-2024 09:00:00,,,,,,+,,-,,,,,+,2,1
FRIGO,15-04-2024,8.01,2.17,170.92,7.83,7.86,7.83,7.74,7.83,7.86,7.85,7.99,4.94,7.91,7770975.0,54.05,,,,,+,,,-_25-03-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,,,,,,2,0
IHEVA,15-04-2024,2.42,3.86,482.5,2.38,2.43,2.47,2.47,2.36,2.44,2.39,2.52,1.75,2.35,44886832.33,49.67,+,,,,,,,-_11-03-2024 09:00:00,-_25-03-2024 09:00:00,,,,,,+,,,,,,,,2,0
EGPRO,15-04-2024,207.3,-2.45,83.12,211.11,208.37,200.12,187.04,210.99,206.88,214.73,207.12,78.88,205.07,1409210.67,61.45,,-,,,,,,+_15-01-2024 09:00:00,+_08-05-2023 09:00:00,,,,,,+,,+,-,,,,,2,2
BMSTL,15-04-2024,34.36,1.48,169.37,33.78,34.03,33.86,32.73,33.72,34.06,33.68,34.98,22.18,33.66,3262980.67,57.19,,+,,,,,,-_18-03-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,,,,,+,,,,2,0
BRMEN,15-04-2024,5.99,-0.99,320.85,6.15,6.01,5.69,5.24,6.16,5.95,6.26,5.86,2.38,5.98,1043720.0,59.63,,-,,,,,,+_29-01-2024 09:00:00,+_19-06-2023 09:00:00,,,,-,,+,,+,-,,,,,2,3
TRCAS,15-04-2024,28.6,-1.85,677.73,27.47,26.99,26.31,25.39,27.69,26.84,27.04,26.85,13.65,29.59,10312163.0,60.23,,,,,,,,+_15-01-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
SANFM,15-04-2024,71.3,10.12,442.74,66.14,64.61,61.53,56.28,66.68,64.05,65.55,64.19,21.28,68.48,1564025.0,67.83,,,,,,,,+_12-06-2023 09:00:00,+_03-07-2023 09:00:00,,,,+,,+,,,,,,,,2,0
ULAS,15-04-2024,26.68,-1.91,605.64,26.21,25.69,24.67,23.14,26.36,25.5,25.94,25.62,10.28,27.56,3414783.67,60.52,,,,,,,,+_15-01-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,-,,+,,,,2,1
AYGAZ,15-04-2024,179.3,4.49,190.06,168.08,163.82,158.48,151.6,169.94,162.63,164.9,160.62,72.05,175.57,3607867.67,70.96,,,,,,,,+_02-01-2024 09:00:00,+_05-06-2023 09:00:00,,,,,,+,,,,+,,,,2,0
TMSN,15-04-2024,182.0,19.34,406.42,160.0,152.32,141.66,129.5,162.88,149.96,157.18,145.94,56.94,178.6,19575558.67,77.33,,,,,,,,+_05-02-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,,,+,,,,2,0
DAGHL,15-04-2024,21.54,13.37,473.15,19.11,18.23,17.2,16.15,19.48,17.99,18.51,17.42,9.01,20.99,2661407.0,76.51,,,,,,,,+_15-01-2024 09:00:00,+_13-11-2023 09:00:00,,,,,,+,,,+,,,,,2,0
ALTIN,15-04-2024,26.03,3.13,335.01,25.21,24.85,24.28,23.37,25.35,24.74,25.02,24.58,18.1,25.77,127546342.0,73.04,,,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,,,,,+,+,,,2,0
CVKMD,15-04-2024,436.0,1.4,181.2,426.46,424.39,418.54,406.46,427.22,423.43,424.97,426.95,335.54,440.58,1829942.67,57.64,,,,,,,,+_08-04-2024 09:00:00,+_02-01-2024 09:00:00,,,,+,,,,-,,+,,,,2,1
TATGD,15-04-2024,27.9,4.49,227.66,27.67,28.74,30.22,31.7,27.38,29.07,27.98,30.02,22.05,26.96,9607676.33,40.11,+,,,,,,,-_11-03-2024 09:00:00,-_04-03-2024 09:00:00,,,+,,,-,,,,,,,,2,1
TGSAS,15-04-2024,69.5,10.06,508.3,64.07,60.82,55.56,49.2,65.02,59.71,63.87,57.98,20.87,68.43,1126692.0,76.59,,,,,,,,+_15-01-2024 09:00:00,+_19-06-2023 09:00:00,,,,,,+,,+,,,,,,2,0
BAGFS,15-04-2024,24.8,5.53,295.51,24.54,25.3,26.59,28.15,24.34,25.57,24.75,25.95,21.23,23.96,8853738.33,41.29,+,,,,,,,-_18-12-2023 09:00:00,-_25-12-2023 09:00:00,,,+,,,-,,,,,,,,2,1
THYAO,15-04-2024,302.5,-2.18,267.21,300.01,294.71,286.6,275.2,301.75,293.01,296.68,290.9,126.78,300.5,162895419.0,64.96,,,,,,,,+_08-01-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,+,-,-,,,,2,2
SUNTK,15-04-2024,17.32,0.81,428.34,17.3,17.47,17.6,17.56,17.24,17.51,17.38,17.75,13.89,17.09,2100521.0,49.64,+,,,,,,,-_18-03-2024 09:00:00,-_01-04-2024 09:00:00,,,+,,,,,,,,,,,2,0
TLMAN,15-04-2024,141.2,8.45,298.51,130.08,125.57,119.22,111.44,131.77,124.18,128.28,121.83,54.69,137.9,2456014.67,69.5,,,,,,,,+_22-01-2024 09:00:00,+_05-06-2023 09:00:00,,,,,,+,,,,+,,,,2,0
BSOKE,15-04-2024,26.4,5.52,206.61,24.34,22.74,20.51,17.89,24.89,22.24,23.72,21.1,6.06,26.19,24022480.67,79.77,,,,,,,,+_03-07-2023 09:00:00,+_24-07-2023 09:00:00,,,,,,+,,,,+,,,,2,0
BERA,15-04-2024,20.7,3.09,255.05,19.89,19.14,18.05,16.93,20.1,18.9,19.82,18.44,9.93,20.2,80046168.0,70.67,,,,,,,,+_05-02-2024 09:00:00,+_19-02-2024 09:00:00,,,,,,+,,+,,,,,,2,0
ANELE,15-04-2024,20.72,-3.9,181.26,19.51,18.5,17.13,15.47,19.88,18.2,18.92,17.61,6.02,21.02,5668551.0,75.18,,,,,,,,+_25-12-2023 09:00:00,+_06-03-2023 09:00:00,,,,,,+,,-,-,+,,,,2,2
ANGEN,15-04-2024,13.64,-1.16,321.44,13.41,13.4,13.47,13.66,13.44,13.41,13.29,13.45,14.59,13.65,9964779.33,48.69,,,,+,,,+,+_15-04-2024 09:00:00,-_15-04-2024 09:00:00,,,,,,,,-,,,,,,2,1
CEOEM,15-04-2024,18.15,6.39,283.86,17.97,18.61,19.28,19.57,17.77,18.79,18.23,19.47,12.47,17.79,4479012.0,46.68,+,,,,,,,-_11-03-2024 09:00:00,-_18-03-2024 09:00:00,,,+,,,-,,,,,,,,2,1
TKNSA,15-04-2024,40.66,2.94,280.53,40.91,41.35,40.94,39.3,40.61,41.35,41.95,42.4,18.65,40.08,12509578.0,55.19,,,,,-,,,-_01-04-2024 09:00:00,+_26-06-2023 09:00:00,-,,+,,,+,,,,,,,,2,2
ASELS,15-04-2024,58.7,0.34,284.16,58.07,57.45,55.96,53.3,58.22,57.19,58.04,57.31,25.27,58.55,148392476.0,66.39,,,,,,,,+_05-06-2023 09:00:00,+_12-06-2023 09:00:00,,,,,,+,,+,,,,,,2,0
SNPAM,15-04-2024,85.7,-1.49,282.44,87.93,90.06,93.62,94.61,87.38,90.86,88.46,90.24,35.76,85.57,220565.67,46.41,,,,,,,,-_08-01-2024 09:00:00,-_12-02-2024 09:00:00,,,,,,+,,+,-,,,,,2,1
DARDL,15-04-2024,6.45,0.78,349.25,6.47,6.58,6.61,6.49,6.43,6.6,6.54,6.83,4.04,6.46,20712458.67,50.91,,,,,,,,-_18-03-2024 09:00:00,-_08-04-2024 09:00:00,,,+,,,+,,-,,,,,,2,1
BASGZ,15-04-2024,20.52,1.58,310.12,20.28,20.4,20.38,20.11,20.23,20.41,20.37,20.75,17.24,20.35,4272062.0,53.15,,+,+,,,,,-_25-03-2024 09:00:00,+_22-01-2024 09:00:00,,,,,,,,,,,,,,2,0
AYEN,15-04-2024,29.18,1.6,518.79,28.42,28.22,28.08,28.27,28.53,28.17,28.13,28.21,20.18,28.6,5595518.67,52.51,,,,,,+,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,+,,-,,,,,,,,2,1
ASUZU,15-04-2024,114.7,11.79,288.09,98.9,92.71,87.01,82.52,101.8,91.23,93.05,86.54,46.88,112.87,21034685.0,77.42,,,,,,,,+_05-02-2024 09:00:00,+_12-02-2024 09:00:00,,,,,,+,,+,,,,,,2,0
RAYSG,15-04-2024,467.0,3.78,209.3,430.83,404.29,365.59,315.49,439.99,396.0,419.04,379.57,77.97,460.75,546896.0,90.18,,,,,,,,+_05-06-2023 09:00:00,+_05-06-2023 09:00:00,,,,,,+,,,,+,,,,2,0
BOSSA,15-04-2024,11.45,3.9,144.4,10.94,10.85,10.73,10.54,11.0,10.82,10.83,10.84,6.01,11.24,7731977.33,60.38,,,,,,,,+_08-04-2024 09:00:00,+_29-01-2024 09:00:00,-,,,+,,+,,,,,,,,2,1
DOBUR,15-04-2024,173.0,0.82,920.97,166.43,157.38,142.06,124.18,168.51,154.12,167.88,148.12,53.19,177.7,1014350.0,66.75,,,,,,,,+_29-01-2024 09:00:00,+_10-07-2023 09:00:00,,,,,,+,,-,+,,,,,2,1
BRKO,15-04-2024,5.38,7.82,867.97,4.76,4.54,4.35,4.23,4.86,4.49,4.57,4.35,2.71,5.09,4616806.33,67.97,,,,,,,,+_05-02-2024 09:00:00,+_04-03-2024 09:00:00,,,,,,+,,,+,,,,,2,0
ULUFA,15-04-2024,13.45,0.9,591.5,13.05,12.79,12.35,11.75,13.13,12.7,13.03,12.64,6.12,13.86,18784092.33,61.36,,,,,,,,+_05-02-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,,,-,+,+,,,,2,1
ULKER,15-04-2024,111.5,-2.96,160.2,109.69,107.7,104.05,98.06,110.32,106.99,108.86,106.78,44.46,111.3,18726579.0,67.55,,,,,,,,+_22-01-2024 09:00:00,+_29-05-2023 09:00:00,,,,,,+,,,-,+,-,,,2,2
TRGYO,15-04-2024,47.36,6.47,776.7,43.97,42.5,40.65,38.31,44.58,42.08,42.97,41.24,16.64,46.07,13304565.33,74.66,,,,,,,,+_15-01-2024 09:00:00,+_29-05-2023 09:00:00,,,,,,+,,,+,,,,,2,0
BRKSN,15-04-2024,45.2,-12.06,196.29,46.58,45.45,42.71,38.57,46.74,44.94,47.01,44.97,13.64,47.54,3988364.67,61.19,-,-,,,,,,+_13-11-2023 09:00:00,+_12-06-2023 09:00:00,,,-,-,,+,,-,-,+,,,,2,6
DGNMO,15-04-2024,13.05,6.01,291.19,12.26,11.97,11.66,11.36,12.39,11.89,12.01,11.75,6.11,12.88,13444202.67,63.3,,,,,,,,+_05-02-2024 09:00:00,+_05-02-2024 09:00:00,,,,,,+,,+,,,,,,2,0
BRKVY,15-04-2024,191.2,2.25,387.66,188.77,179.83,161.15,136.83,190.21,176.11,192.6,172.92,65.83,191.07,309592.0,69.2,+,,,,,,,+_15-01-2024 09:00:00,+_15-04-2024 09:00:00,,,+,,,,,,,,,,,2,0
DIRIT,15-04-2024,14.32,-6.89,370.55,15.36,15.63,15.38,14.4,15.17,15.63,15.8,16.29,6.2,14.19,526304.67,52.18,,,,,-,,,-_01-04-2024 09:00:00,+_19-06-2023 09:00:00,,,,,,+,,+,-,,,,,2,2
DERIM,15-04-2024,49.86,28.44,500.89,38.6,34.64,30.35,26.32,40.36,33.6,35.72,30.87,10.84,45.41,1816726.33,88.23,,,,,,,,+_08-01-2024 09:00:00,+_02-01-2024 09:00:00,,,,,,+,,,+,,,,,2,0
SAFKR,15-04-2024,43.12,1.46,266.93,40.95,40.59,39.83,37.95,41.2,40.47,40.24,40.96,16.84,42.46,4247922.33,63.33,,,,,,,,+_08-04-2024 09:00:00,+_26-06-2023 09:00:00,,,,,,+,,,,+,,,,2,0
RYSAS,15-04-2024,40.4,1.71,53.5,36.92,35.36,33.91,32.68,37.65,34.98,35.41,33.79,14.7,42.37,10735044.0,69.3,,,,,,,,+_18-03-2024 09:00:00,+_18-03-2024 09:00:00,,,,,,+,,-,+,,,,,2,1
TBORG,15-04-2024,86.0,-3.37,134.55,87.22,86.53,84.53,80.55,87.27,86.19,87.44,86.41,38.06,86.33,133780.67,60.43,-,-,,,,,,+_25-12-2023 09:00:00,+_17-07-2023 09:00:00,,,-,-,,+,,-,-,,,,,1,6
TURGG,15-04-2024,632.5,-13.71,574.83,680.45,679.6,659.54,616.54,676.68,676.76,697.54,684.92,268.74,662.33,208522.0,54.05,-,-,-,,,,-,-_15-04-2024 09:00:00,+_03-07-2023 09:00:00,,,-,,,+,,-,,,,,,1,6
TAVHL,15-04-2024,195.7,-5.0,119.34,189.75,182.38,171.75,159.08,192.28,180.07,185.82,176.66,77.73,198.43,12912086.0,73.85,,,,,,,,+_08-01-2024 09:00:00,+_08-01-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
LRSHO,15-04-2024,3.03,-4.11,292.47,3.06,3.03,2.95,2.83,3.07,3.02,3.09,3.03,1.73,3.06,54470964.67,56.76,-,-,,,,,,+_15-01-2024 09:00:00,+_22-01-2024 09:00:00,,,-,,,+,,-,-,,,,,1,5
TETMT,15-04-2024,12350.0,-8.28,167.26,12433.18,11861.68,10619.39,8898.6,12525.73,11620.13,12698.78,11461.48,1923.61,12948.33,9969.33,69.12,-,,,,,,,+_12-06-2023 09:00:00,+_26-06-2023 09:00:00,,,-,,,+,,-,-,,,,,1,4
LIDFA,15-04-2024,8.49,-3.19,475.44,8.47,8.44,8.4,8.2,8.49,8.44,8.41,8.43,3.73,8.7,25158838.0,55.54,,,,,,,,+_08-04-2024 09:00:00,+_05-06-2023 09:00:00,,,,-,,+,,-,,,,,,1,2
LKMNH,15-04-2024,82.0,6.98,38.9,73.23,69.76,65.82,61.06,74.79,68.85,70.45,66.55,26.49,79.37,3401505.67,71.98,,,,,,,,+_29-01-2024 09:00:00,+_03-07-2023 09:00:00,,,,,,+,,,,,,,,1,0
TDGYO,15-04-2024,14.45,-2.82,124.25,13.28,12.54,11.7,10.85,13.6,12.34,12.66,11.91,5.34,14.16,18358709.33,67.02,,,,,,,,+_15-01-2024 09:00:00,+_15-01-2024 09:00:00,,,,,,+,,,-,,,,,1,1
TCELL,15-04-2024,76.55,1.46,347.31,73.16,71.37,69.09,65.98,73.93,70.87,71.49,70.06,34.64,75.47,120481863.33,71.59,,,,,,,,+_06-11-2023 09:00:00,+_22-08-2022 09:00:00,,,,,,+,,,,,,,,1,0
YESIL,15-04-2024,3.97,0.76,543.83,3.98,4.05,4.14,4.25,3.96,4.07,4.0,4.15,3.14,3.91,18331645.0,44.28,,,,,,,,-_11-03-2024 09:00:00,-_04-03-2024 09:00:00,,,+,,,-,,,,,,,,1,1
YGGYO,15-04-2024,43.22,-3.14,691.22,43.63,43.57,43.07,42.17,43.58,43.49,43.97,43.78,25.71,44.51,1524010.33,53.82,-,-,,,,,,+_08-04-2024 09:00:00,+_22-01-2024 09:00:00,,,-,-,,+,,-,-,,-,,,1,7
PSDTC,15-04-2024,115.5,-1.79,280.83,110.9,105.42,97.3,87.76,112.62,103.65,108.92,100.51,38.73,116.0,399970.33,70.47,,,,,,,,+_15-01-2024 09:00:00,+_26-06-2023 09:00:00,,,,,,+,,-,-,,,,,1,2
YKBNK,15-04-2024,32.04,1.52,362.53,29.61,28.07,26.28,24.29,30.24,27.65,28.35,26.6,10.62,31.6,685609291.67,78.88,,,,,,,,+_20-11-2023 09:00:00,+_29-05-2023 09:00:00,,,,,,+,,,,,,,,1,0
TUPRS,15-04-2024,189.9,0.8,252.07,182.15,177.25,170.98,163.0,184.05,175.84,178.94,172.83,75.69,187.6,94933512.33,75.18,,,,,,,,+_29-01-2024 09:00:00,+_19-06-2023 09:00:00,,,,,,+,,,,,,,,1,0
