Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_Ort,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
EUYO,16-02-2024,14.0,4.17,-18.35,13.53,13.6,13.72,13.55,13.63,13.39,13.77,11.83,13.77,1251813.67,52.27,,+,+,,,,,,,+,,+,,,,+,,,,5,0
KCAER,16-02-2024,44.0,6.02,163.91,42.08,41.56,40.71,42.32,41.4,41.6,41.32,27.64,43.43,18737715.33,75.37,,,,,,,,,,+,,+,,+,,+,,+,,5,0
NUHCM,16-02-2024,323.75,1.09,-3.31,320.93,321.23,320.84,320.93,321.25,320.76,322.64,258.23,324.83,235422.0,53.59,,+,+,,+,,,,,+,,+,,,,,,,,5,0
YEOTK,16-02-2024,240.2,1.35,27.59,239.13,238.19,234.93,239.13,237.64,240.71,237.96,171.13,239.97,3919979.67,62.13,+,+,,,,,,,+,,,+,,+,,,-,,,5,1
TOASO,16-02-2024,257.5,1.08,18.38,256.03,255.53,253.36,256.03,255.2,256.66,255.9,231.98,257.83,5448552.0,60.79,+,+,,,,,,,+,+,,+,,-,,,,,,5,1
ATSYH,16-02-2024,52.1,7.64,48.12,49.9,49.26,48.37,50.12,49.05,49.99,48.62,66.9,51.28,71399.67,58.96,+,+,,,,,,,+,+,,+,,,,,,,,5,0
ULUUN,16-02-2024,32.92,3.13,169.27,31.96,31.69,31.27,32.08,31.61,31.8,31.5,29.52,32.43,3864740.67,68.34,,,,,,,,,,,,+,,,+,+,+,+,,5,0
MACKO,16-02-2024,83.0,1.28,10.56,81.53,81.17,80.36,81.69,81.03,81.29,81.24,75.23,82.45,778255.33,60.59,,,,,,,+,,,,+,+,,,,+,,+,,5,0
ANGEN,16-02-2024,14.55,1.18,117.21,14.3,14.21,14.07,14.34,14.18,14.25,14.14,14.44,14.52,8017095.67,63.73,,,,,,,,,,,,+,+,,+,+,,,,4,0
HTTBT,16-02-2024,73.7,4.54,-3.57,71.4,70.98,70.12,71.58,70.82,71.14,70.97,53.02,72.57,745772.0,66.67,,,,,,,,,,+,,+,,+,,+,,,,4,0
EGPRO,16-02-2024,183.6,2.23,8.04,179.74,178.27,175.51,180.31,177.76,178.81,177.75,127.78,181.37,511531.33,64.68,,,,,,,,,,,,+,,+,,,+,+,,4,0
ARASE,16-02-2024,72.55,4.46,111.67,69.82,69.03,67.94,70.17,68.8,69.29,68.5,54.07,72.08,1746360.33,69.91,,,,,,,,,,,,+,,,+,+,,+,,4,0
UFUK,16-02-2024,164.2,6.69,41.64,158.05,152.62,144.16,159.67,150.82,155.86,147.96,90.85,157.9,100288.67,70.91,+,,,,,,,,+,,,+,,+,,,,,,4,0
INGRM,16-02-2024,703.0,4.07,117.63,678.42,665.27,642.7,682.52,660.66,675.9,656.22,507.03,702.17,382044.33,72.3,,,,,,,,,,,,+,,+,,+,,+,,4,0
PINSU,16-02-2024,18.0,1.58,-15.21,17.85,17.72,17.41,17.88,17.67,17.81,17.68,11.19,17.89,996908.67,69.49,+,,,,,,,,+,,,+,,+,,-,,,,4,1
ACSEL,16-02-2024,145.0,2.98,152.77,141.94,140.69,138.09,142.31,140.19,142.0,140.23,107.34,145.4,582371.33,63.77,,,,,,,,,,+,,+,,,+,,,+,,4,0
BALAT,16-02-2024,23.5,2.62,27.52,23.07,22.96,22.59,23.1,22.9,23.0,23.12,21.8,23.31,129887.33,59.46,,,,,,,,,,+,,+,,,,+,,,+,4,0
KOZAA,16-02-2024,52.9,4.44,70.77,51.09,50.71,50.16,51.27,50.6,50.8,50.51,50.83,52.13,17969441.33,65.41,,,,,,,,,,,,+,+,,,+,,+,,4,0
BAKAB,16-02-2024,45.38,0.0,-55.39,44.38,44.24,44.17,44.53,44.23,43.78,44.34,34.45,45.29,830287.33,55.7,,,,+,+,,,,,,,+,,+,,,,,,4,0
TETMT,16-02-2024,6797.5,4.78,-62.31,6738.79,6802.45,6704.94,6703.95,6801.03,6828.78,7002.58,2745.94,6701.67,2139.33,58.27,+,,+,,,,,,+,,,+,,,,,,,,4,0
EKGYO,16-02-2024,10.58,1.44,-11.91,10.49,10.44,10.28,10.51,10.41,10.49,10.41,8.07,10.61,304553936.67,68.2,+,,,,,,,,+,+,,+,,-,,,,,,4,1
ENJSA,16-02-2024,60.25,2.47,24.86,58.9,58.17,56.97,59.15,57.92,58.56,57.65,45.24,59.97,9490376.33,75.29,,,,,,,,,,,,+,,+,,+,,+,,4,0
EPLAS,16-02-2024,7.12,5.01,144.59,6.79,6.68,6.54,6.84,6.65,6.7,6.58,6.13,7.07,6833666.67,73.74,,,,,,,,,,,,+,,+,+,+,,,,4,0
YUNSA,16-02-2024,82.8,2.67,21.55,80.68,80.3,79.73,80.87,80.19,80.4,80.23,69.19,82.23,1496587.0,62.66,,,,,,,,,,,,+,,,,+,+,+,,4,0
AKFYE,16-02-2024,25.22,3.36,111.61,24.62,24.09,23.18,24.77,23.91,24.6,23.61,16.38,25.01,15753914.0,77.25,,,,,,,,,+,,,+,,+,,,,+,,4,0
KRVGD,16-02-2024,26.2,4.63,133.12,25.18,24.94,24.57,25.3,24.86,25.02,24.79,22.17,25.73,1564418.0,73.44,,,,,,,,,,,,+,,,+,,+,+,,4,0
CEMTS,16-02-2024,12.89,3.95,55.41,12.44,12.29,12.09,12.5,12.25,12.35,12.17,11.05,12.73,11849241.0,75.67,,,,,,,,,,,,+,,,+,+,,,,3,0
BARMA,16-02-2024,23.2,6.23,54.6,21.76,21.32,20.81,21.97,21.2,21.4,20.95,18.74,22.8,7072862.67,73.42,,,,,,,,,,,,+,,,+,+,,,,3,0
BASCM,16-02-2024,12.49,4.0,25.57,12.02,11.73,11.29,12.11,11.64,11.88,11.54,8.38,12.53,220789.33,69.44,,,,,,,,,,,,+,,-,,+,,+,,3,1
UNLU,16-02-2024,19.08,2.97,29.6,18.71,18.76,18.73,18.7,18.76,18.69,18.94,15.8,18.93,3180233.0,55.99,,+,+,,,,,,,,,+,,,,,,,,3,0
ERCB,16-02-2024,162.5,2.46,61.86,153.58,150.27,145.88,155.05,149.32,151.09,148.09,125.21,164.03,2140393.67,73.27,,,,,,,,,,,,+,,-,+,+,,,,3,1
EREGL,16-02-2024,49.12,4.33,128.45,47.3,46.64,45.86,47.58,46.45,46.88,46.01,40.94,48.9,205939982.33,78.74,,,,,,,,,,,,+,,,+,+,,,,3,0
IZMDC,16-02-2024,6.77,1.2,18.04,6.66,6.62,6.54,6.67,6.6,6.65,6.59,6.17,6.75,21420807.33,63.39,,,,,,,,,,,,+,,,,,+,+,,3,0
EGGUB,16-02-2024,54.45,3.32,41.17,52.82,52.26,51.55,53.06,52.1,52.44,51.78,45.02,54.3,1516093.33,68.08,,,,,,,,,,,,+,,+,,+,,,,3,0
DOBUR,16-02-2024,89.4,9.96,86.09,83.68,81.93,79.8,84.45,81.45,82.26,80.57,65.25,86.7,575997.0,71.39,,,,,,,,,,,,+,,+,,,,+,,3,0
ISDMR,16-02-2024,41.52,2.37,311.23,40.39,39.8,39.0,40.61,39.62,40.09,39.26,35.99,41.51,6600797.33,75.96,,,,,,,,,,,,+,,,+,+,,,,3,0
INTEM,16-02-2024,318.25,4.6,169.89,294.63,286.4,276.95,298.48,284.23,287.28,279.91,197.75,316.25,562678.67,72.83,,,,,,,,,,,,+,,,+,+,,,,3,0
ETILR,16-02-2024,15.92,1.4,-2.68,15.56,15.43,15.24,15.62,15.39,15.43,15.36,14.15,15.95,2331724.0,65.01,,,,,,,,,,,,+,,,,,+,+,,3,0
PRDGS,16-02-2024,8.12,4.37,42.77,7.82,7.74,7.62,7.86,7.72,7.76,7.69,7.33,7.99,7680869.0,68.85,,,,,,,,,,,,+,,,,+,,+,,3,0
SISE,16-02-2024,53.05,0.28,18.5,52.42,51.99,51.35,52.58,51.85,52.22,51.63,47.63,53.03,64127119.67,67.24,,,,,,,,,,,,+,,+,,+,,,,3,0
FENER,16-02-2024,106.9,1.91,69.27,105.86,106.8,108.17,105.65,107.12,106.11,107.79,95.25,106.43,3386776.67,46.49,+,+,,,,,,,,,,-,,,,+,,,,3,1
TKNSA,16-02-2024,44.0,10.0,122.97,40.33,39.54,38.8,40.78,39.36,39.42,38.88,30.15,42.55,9092224.0,73.65,,,,,,,,,,,,+,,,+,,+,,,3,0
GLCVY,16-02-2024,44.62,1.18,-7.98,44.31,43.7,42.59,44.45,43.48,44.34,43.17,33.21,44.62,1557849.33,69.45,+,,,,,,,,+,,,+,,,,,,,,3,0
GLRYH,16-02-2024,15.31,9.99,54.73,14.02,13.62,13.15,14.2,13.51,13.74,13.29,10.64,14.76,6490803.33,77.37,,,,,,,,,,,,+,,,+,+,,,,3,0
RALYH,16-02-2024,83.75,3.14,31.85,81.4,81.14,81.5,81.66,81.16,80.83,80.41,71.75,82.93,460727.33,54.04,,,,+,,+,,,,,,-,,,,,,,+,3,1
GOKNR,16-02-2024,26.78,6.19,135.08,25.26,24.84,24.32,25.47,24.72,24.89,24.51,20.85,26.5,10212605.33,72.49,,,,,,,,,,,,+,,,+,+,,,,3,0
GRNYO,16-02-2024,9.49,9.97,186.21,8.77,8.54,8.29,8.88,8.48,8.58,8.33,6.96,9.16,2101921.67,85.57,,,,,,,,,,,,+,,+,+,,,,,3,0
PENGD,16-02-2024,8.19,7.91,62.4,7.69,7.56,7.41,7.75,7.53,7.58,7.47,6.95,8.02,11825560.33,73.15,,,,,,,,,,,,+,,,+,+,,,,3,0
ALMAD,16-02-2024,8.74,6.07,94.03,8.3,8.19,8.02,8.36,8.15,8.22,8.11,7.15,8.61,8095284.67,72.22,,,,,,,,,,,,+,,,+,+,,,,3,0
AVGYO,16-02-2024,9.2,-0.33,-31.56,9.01,8.91,8.81,9.05,8.89,8.95,8.83,7.13,9.25,1699310.67,59.45,,,,,,,,+,,,,+,,-,-,+,,,,3,2
AKSEN,16-02-2024,40.14,2.87,86.4,38.96,38.53,37.85,39.13,38.4,38.73,38.26,35.19,39.85,8896217.33,73.96,,,,,,,,,,,,+,,,,+,,+,,3,0
AKSA,16-02-2024,99.3,0.35,248.87,98.58,97.93,96.77,98.77,97.7,98.46,97.5,85.86,98.9,3543024.0,65.97,,,,,,,,,,,,+,,+,+,,,,,3,0
MTRYO,16-02-2024,7.52,2.59,36.56,7.37,7.32,7.21,7.38,7.3,7.4,7.3,6.39,7.46,333506.0,61.15,,,,,,,,,,+,,+,,,,,,+,,3,0
AKENR,16-02-2024,5.6,5.86,179.04,5.36,5.28,5.17,5.4,5.25,5.31,5.21,4.85,5.52,12172670.0,80.15,,,,,,,,,,,,+,,+,,+,,,,3,0
YESIL,16-02-2024,4.78,2.14,-35.88,4.55,4.5,4.45,4.58,4.49,4.47,4.46,4.48,4.76,29458574.33,64.88,,,,,,,+,,,,,+,,,,,+,,,3,0
KTSKR,16-02-2024,77.25,2.12,19.38,75.12,74.48,73.48,75.4,74.28,74.68,74.15,64.9,76.42,1091040.0,65.02,,,,,,,,,,,,+,,,,+,,+,,3,0
ZEDUR,16-02-2024,88.95,1.31,-7.21,88.96,88.82,87.72,88.86,88.65,89.61,89.11,70.0,88.95,473708.0,58.82,,+,,,,,,,+,,,+,,,,,,,,3,0
OTTO,16-02-2024,299.75,3.01,70.65,298.99,300.95,303.31,298.31,301.5,299.96,303.68,273.97,298.25,9770.0,44.34,+,,,,,,,,+,,,-,,+,,,,,,3,1
LIDER,16-02-2024,70.0,7.69,197.32,65.9,64.68,63.55,66.49,64.39,64.84,63.25,55.59,68.4,1642995.33,64.39,,,,,,,,+,,,,+,,,+,,,,,3,0
ALKA,16-02-2024,34.46,9.96,97.59,32.03,31.46,30.82,32.31,31.31,31.53,31.05,29.07,33.43,1889541.67,77.26,,,,,,,,,,,,+,,,+,+,,,,3,0
VAKFN,16-02-2024,5.79,0.87,6.63,5.72,5.69,5.63,5.73,5.68,5.69,5.7,4.5,5.77,22880252.67,59.31,,,,,,,,,,,,+,,+,,+,,,,3,0
ALKIM,16-02-2024,41.48,2.17,154.69,40.48,40.13,39.61,40.62,40.02,40.29,39.9,36.35,41.81,2428247.0,71.02,,,,,,,,,,,,+,,-,+,+,,,,3,1
VAKKO,16-02-2024,91.95,2.11,140.7,90.33,89.95,89.02,90.47,89.79,90.17,90.04,75.83,92.68,1051905.33,65.69,,,,,,,,,,,,+,,-,+,+,,,,3,1
OZGYO,16-02-2024,6.32,2.43,-12.77,6.08,6.02,5.95,6.11,6.0,6.0,5.98,5.29,6.35,8818408.67,64.71,,,,,,,+,,,,,+,,-,,,+,,,3,1
AYEN,16-02-2024,30.26,2.65,41.38,29.53,29.27,28.8,29.62,29.18,29.43,29.17,29.18,29.92,1558238.0,70.13,,,,,,,,,,,,+,,,,+,,+,,3,0
FROTO,16-02-2024,964.5,0.52,-24.03,960.15,951.24,932.79,962.09,947.69,960.04,945.25,771.04,964.67,1196987.67,68.7,,,,,,,,,+,,,+,,,,,,,,2,0
SEYKM,16-02-2024,6.98,1.6,-42.33,6.8,6.73,6.63,6.83,6.71,6.76,6.68,6.19,6.95,5892784.67,69.18,,,,,,,,,,,,+,,+,,,,,,2,0
SELGD,16-02-2024,58.8,9.8,56.8,53.29,50.96,47.32,54.15,50.21,52.18,49.43,17.72,57.57,451595.67,77.49,,,,,,,,,,,,+,,,,+,,,,2,0
GSDDE,16-02-2024,10.11,0.3,-47.12,9.8,9.63,9.42,9.88,9.58,9.65,9.46,8.29,10.09,5766525.33,73.28,,,,,,,,,,,,+,,+,,,,,,2,0
FRIGO,16-02-2024,8.76,2.82,-54.81,8.39,8.26,8.08,8.45,8.22,8.29,8.16,7.15,8.76,11572437.33,73.43,,,,,,,,,,,,+,,,,+,,,,2,0
GENIL,16-02-2024,73.8,5.58,125.16,67.63,64.67,61.35,68.88,63.88,65.47,61.76,52.91,72.25,3185956.67,89.88,,,,,,,,,,,,+,,,+,,,,,2,0
NTHOL,16-02-2024,27.5,-0.29,12.61,27.63,27.58,27.26,27.61,27.53,27.75,27.65,19.53,27.44,2086729.33,60.56,,,,,,,,,,-,,+,,+,-,,,,,2,2
KUTPO,16-02-2024,71.7,0.91,-33.46,69.41,68.11,66.4,69.93,67.73,68.53,66.98,58.55,71.38,909733.33,75.64,,,,,,,,,,,,+,,+,,-,,,,2,1
SANKO,16-02-2024,29.24,9.1,33.74,26.88,25.89,24.74,27.29,25.62,26.12,24.97,20.47,28.26,3067627.33,88.26,,,,,,,,,,,,+,,+,,,,,,2,0
NTGAZ,16-02-2024,19.81,0.3,-7.31,19.58,19.41,19.18,19.63,19.36,19.51,19.28,16.89,19.82,3009888.0,61.16,,,,,,,,,,,,+,,,,+,,,,2,0
GOODY,16-02-2024,23.06,-0.52,-28.44,22.67,22.38,21.94,22.77,22.29,22.53,22.18,20.57,23.17,2682233.33,69.17,,,,,,,,,,,,+,,-,-,+,,,,2,2
SANFM,16-02-2024,66.0,4.76,57.24,62.47,60.87,58.46,63.05,60.36,61.82,59.69,34.39,64.8,652135.33,72.92,,,,,,,,,,,,+,,,,+,,,,2,0
KATMR,16-02-2024,2.68,-1.47,-23.68,2.64,2.59,2.52,2.65,2.57,2.62,2.54,2.08,2.71,112104958.33,70.33,,,,,,,,,,,,+,,-,-,+,,,,2,2
NATEN,16-02-2024,55.45,0.73,60.78,54.73,54.12,53.01,54.89,53.89,54.8,53.64,47.59,56.15,4339086.0,62.79,,,,,,,,,,,,+,,,,+,,,,2,0
SILVR,16-02-2024,17.44,-0.34,-14.9,17.16,17.02,16.76,17.21,16.97,17.09,16.96,15.12,17.66,1737692.67,67.28,,,,,,,,,,,,+,,-,-,+,,,,2,2
GSDHO,16-02-2024,4.4,-0.9,-8.82,4.38,4.36,4.31,4.39,4.35,4.37,4.34,3.89,4.43,38647026.67,61.41,,,,,,,,,,,,+,,-,-,+,,,,2,2
SKTAS,16-02-2024,5.24,0.38,42.23,5.17,5.12,5.05,5.18,5.11,5.15,5.09,4.41,5.33,9700304.67,62.75,,,,,,,,,,,,+,,,,+,,,,2,0
MSGYO,16-02-2024,15.45,1.44,39.0,15.15,15.01,14.82,15.2,14.97,15.06,14.9,10.98,15.36,2357415.0,65.54,,,,,,,,,,,,+,,+,,,,,,2,0
ESEN,16-02-2024,20.5,0.69,44.5,20.23,20.07,19.78,20.27,20.01,20.22,19.98,19.33,20.54,3933001.0,63.18,,,,,,,,,,+,,+,,-,,,,,,2,1
MRSHL,16-02-2024,2484.0,1.55,17.44,2430.12,2375.29,2285.52,2445.36,2356.26,2418.74,2331.96,1373.76,2523.0,233629.0,66.71,,,,,,,,,,,,+,,,,+,,,,2,0
MAKIM,16-02-2024,58.65,0.6,-27.04,57.75,57.08,55.93,57.97,56.85,57.6,56.52,43.33,58.77,451672.33,68.0,,,,,,,,,,,,+,,-,,+,,,,2,1
MNDRS,16-02-2024,13.48,2.35,-53.1,12.89,12.39,11.76,13.07,12.25,12.6,11.89,9.39,13.36,17002355.0,80.97,,,,,,,,,,,,+,,+,,-,,,,2,1
MEDTR,16-02-2024,38.5,6.89,28.11,36.46,35.71,34.84,36.77,35.51,35.95,34.99,34.52,38.02,1364325.33,74.08,,,,,,,,,,,,+,,+,,,,,,2,0
SOKE,16-02-2024,22.5,4.46,82.25,21.6,21.35,21.05,21.72,21.29,21.35,21.14,17.67,22.14,8092238.67,73.01,,,,,,,,,,,,+,,,,,+,,,2,0
MMCAS,16-02-2024,11.6,-0.09,-12.12,11.55,11.68,11.73,11.51,11.71,11.54,11.97,9.1,11.61,199125.0,52.28,,,,,,,,,,,,+,,-,-,+,,,,2,2
SUWEN,16-02-2024,21.8,0.65,-19.27,21.56,21.31,20.97,21.63,21.23,21.5,21.06,19.17,21.71,2598073.0,60.77,,,,,,,,,,,,+,,+,,,,,,2,0
MIATK,16-02-2024,56.95,3.55,19.13,55.23,53.84,51.27,55.6,53.32,54.99,53.02,31.95,56.18,35727234.0,71.85,,,,,,,,,,,,+,,+,,,,,,2,0
EGSER,16-02-2024,4.44,2.07,0.33,4.32,4.28,4.2,4.34,4.26,4.3,4.25,4.03,4.42,9348049.33,71.5,,,,,,,,,,,,+,,,,+,,,,2,0
MZHLD,16-02-2024,9.6,0.95,-11.87,9.45,9.4,9.29,9.47,9.38,9.42,9.39,8.66,9.56,3582005.67,64.3,,,,,,,,,,,,+,,,,+,,,,2,0
RUBNS,16-02-2024,30.66,-1.1,-30.02,30.25,29.7,28.9,30.43,29.53,29.94,29.24,26.59,30.65,2245635.33,72.98,,,,,,,,,,,,+,,+,-,-,,,,2,2
RYSAS,16-02-2024,32.26,0.62,-12.46,31.79,31.59,31.28,31.87,31.52,31.7,31.47,26.55,32.38,665578.33,61.33,,,,,,,,,,,,+,,-,,+,,,,2,1
PGSUS,16-02-2024,841.0,-1.46,-53.77,823.87,812.13,796.73,828.64,808.74,815.4,802.46,677.41,845.0,4243430.33,69.66,,,,,,,,,,,,+,,-,-,+,,,,2,2
KORDS,16-02-2024,95.6,2.52,-18.01,92.14,90.55,88.61,92.8,90.1,90.97,89.16,82.12,94.92,2103269.0,79.16,,,,,,,,,,,,+,,+,,,,,,2,0
ORGE,16-02-2024,81.2,0.43,10.35,80.5,79.29,77.05,80.8,78.84,80.3,78.48,50.6,80.87,2349237.67,71.27,,,,,,,,,,,,+,,+,,,,,,2,0
IPEKE,16-02-2024,41.3,2.84,61.8,39.99,39.4,38.57,40.22,39.22,39.68,38.85,36.47,41.01,6527256.0,70.98,,,,,,,,,,,,+,,,,+,,,,2,0
PNLSN,16-02-2024,79.5,3.45,28.53,77.65,77.25,76.16,77.82,77.08,77.28,77.46,55.32,78.75,1262610.67,63.83,,,,,,,,,,,,+,,+,,,,,,2,0
ISCTR,16-02-2024,27.84,0.51,-23.23,27.43,27.09,26.67,27.56,27.0,27.21,26.76,20.28,27.76,279917674.67,68.91,,,,,,,,,,,,+,,+,,,,,,2,0
ORMA,16-02-2024,179.7,4.23,84.99,171.91,169.64,166.4,173.01,168.99,168.97,169.1,125.45,179.8,25192.0,61.42,,,,,,,,,,,,+,,-,,,,+,,2,1
KONTR,16-02-2024,261.75,1.36,2.1,257.28,255.94,253.27,257.76,255.44,257.31,255.28,222.4,260.67,5293870.33,61.33,,,,,,,,,,,,+,,,,,,+,,2,0
PETKM,16-02-2024,24.5,1.49,42.24,23.99,23.71,23.24,24.09,23.62,23.9,23.53,19.31,24.41,157053112.33,72.5,,,,,,,,,,,,+,,,,+,,,,2,0
GZNMI,16-02-2024,37.98,1.93,-34.83,36.57,35.93,34.98,36.82,35.74,36.13,35.47,23.93,37.7,1489140.33,78.32,,,,,,,,,,,,+,,,,+,,,,2,0
KONKA,16-02-2024,60.85,3.49,49.88,58.19,56.77,54.96,58.73,56.36,57.38,55.45,47.83,61.03,3562204.33,74.23,,,,,,,,,,,,+,,,,+,,,,2,0
IZFAS,16-02-2024,17.25,0.47,-25.12,17.19,17.08,16.86,17.22,17.04,17.21,16.93,10.81,17.29,3710607.67,64.92,,,,,,,,,+,,,+,,-,,,,,,2,1
OTKAR,16-02-2024,519.0,0.58,16.32,513.99,509.51,501.5,515.29,507.92,512.58,506.2,363.48,520.0,273835.33,69.99,,,,,,,,,,,,+,,-,,+,,,,2,1
KIMMR,16-02-2024,10.02,-0.5,-34.96,9.87,9.56,9.1,9.96,9.46,9.71,9.29,7.03,9.96,11106585.0,72.45,,,,,,,,,,,,+,,+,-,-,,,,2,2
KAREL,16-02-2024,16.25,1.56,28.7,15.9,15.65,15.2,15.98,15.55,15.87,15.47,12.57,16.22,9000336.33,73.53,,,,,,,,,,,,+,,,,+,,,,2,0
OZKGY,16-02-2024,9.98,1.01,23.25,9.8,9.7,9.52,9.84,9.66,9.77,9.62,8.39,9.91,13312758.0,69.53,,,,,,,,,,,,+,,,,+,,,,2,0
PARSN,16-02-2024,121.8,2.87,-29.31,116.36,114.29,111.58,117.25,113.7,114.84,112.72,95.23,120.17,1111609.67,73.88,,,,,,,,,,,,+,,,,+,,,,2,0
POLTK,16-02-2024,22500.0,-0.4,54.36,22356.12,22196.16,21702.18,22382.33,22113.94,22371.56,22268.88,10824.78,22851.67,8244.33,66.39,,,,,,,,,,,,+,,-,-,+,,,,2,2
INDES,16-02-2024,8.76,-1.24,-4.46,8.66,8.52,8.29,8.7,8.48,8.62,8.42,6.73,8.75,20121950.33,76.74,,,,,,,,,,,,+,,+,-,,,,,2,1
KOZAL,16-02-2024,24.02,3.89,71.65,23.08,22.68,22.2,23.25,22.57,22.8,22.3,22.92,23.81,107243118.67,77.49,,,,,,,,,,,,+,,,,+,,,,2,0
PRKAB,16-02-2024,42.78,9.97,100.57,39.37,38.52,37.52,39.8,38.3,38.51,38.01,32.35,41.28,3511205.67,73.03,,,,,,,,,,,,+,,,+,,,,,2,0
PAGYO,16-02-2024,42.64,0.38,-22.14,42.26,41.9,41.27,42.36,41.77,42.19,41.62,34.63,42.81,207163.67,70.5,,,,,,,,,,,,+,,-,,+,,,,2,1
KRONT,16-02-2024,21.72,-0.09,-3.72,20.93,20.37,19.57,21.13,20.2,20.6,19.91,14.87,22.03,3583248.33,78.53,,,,,,,,,,,,+,,-,-,+,,,,2,2
ROYAL,22-12-2022,6.8,0.0,11.5,6.86,6.87,6.78,6.85,6.86,6.9,6.93,4.55,6.8,73553.67,57.4,,,,-,,-,,,,,,+,,+,,,,,,2,2
HLGYO,16-02-2024,3.56,1.71,-40.59,3.43,3.35,3.24,3.45,3.33,3.4,3.3,2.89,3.56,64458078.0,81.06,,,,,,,,,,,,+,,,,+,,,,2,0
ORCAY,16-02-2024,13.56,-0.37,8.55,13.73,13.84,13.76,13.67,13.85,13.81,14.12,9.85,13.5,7453790.33,55.06,,,,,-,,,,,,,+,,+,-,,,,,2,2
KRDMD,16-02-2024,29.36,-0.94,93.97,29.04,28.76,28.3,29.14,28.67,28.91,28.58,23.9,29.53,141235846.33,69.8,,,,,,,,,,,,+,,-,,+,,,,2,1
QNBFL,16-02-2024,830.0,-3.15,-27.24,830.42,827.01,828.42,832.53,826.77,823.36,821.57,610.83,824.33,6086.67,48.57,-,,,,,,+,,-,,,-,,+,-,,,,,2,4
KRDMB,16-02-2024,23.3,-0.68,-12.3,22.81,22.53,22.15,22.92,22.45,22.61,22.34,19.83,23.44,6502049.67,72.53,,,,,,,,,,,,+,,-,,+,,,,2,1
IDEAS,16-02-2024,184.1,-2.28,28.02,180.61,179.01,175.69,181.29,178.44,179.7,178.7,91.32,187.3,743788.67,61.67,,,,,,,,,,,,+,,-,-,+,,,,2,2
