Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
29-01-2024 17:00,8463.19,8478.38,8454.88,8471.7,459596459.0,XU100,7836.99,8296.67,8208.96,7648.73,+_03-01-2024 17:00:00,8.1,-,10.76,-,8381.86,8295.79,127.9,34.54,93.36,71.8,62.43,+,+,0.11,-58.76,976098156.67,-,89.84,1.07,175.91,2.12,7996.7,8347.58,7915.48,8346.28,13426798113.0,322.45,-63.86,386.31,65.94,60.82,7915.21,7882.14,33.07,7882.79,4.37,16.85,13059638812.67,+,-,+,-,556.49,7.03,+,-,False,0.42,+,H_Wma9:H_Tk:H_Wma15,6.82,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
29-01-2024 17:00,30.8,30.94,30.62,30.64,245375.0,A1CAP,30.96,30.62,29.93,26.94,+_25-01-2024 09:00:00,-1.04,+,13.73,-,30.75,30.39,0.66,0.11,0.55,63.61,65.51,+,-,-0.52,-63.43,582172.67,-,0.11,0.37,0.25,0.81,28.36,31.28,28.02,30.68,8475646.0,-2.71,,,44.8,41.6,28.68,29.98,1.3,34.9,8.26,26.64,7174209.67,+,-,-,-,1.96,6.82,+,-,True,-4.33,-,H_Tk:H_Wma15:H_Wma9,6.75,-,,,,,,-,,-_29-01-2024 17:00:00,+,,,,
29-01-2024 17:00,122.9,123.3,121.8,122.2,56804.0,ACSEL,119.66,122.05,121.15,112.38,+_25-01-2024 13:00:00,2.12,-,8.74,-,123.15,122.08,1.51,0.37,1.13,56.28,57.03,+,-,-0.57,-61.59,166786.33,-,0.95,0.77,0.12,0.1,117.3,127.1,115.2,122.9,1842334.0,10.92,-5.11,16.03,56.35,68.05,120.19,123.94,3.76,126.38,4.86,89.89,1558563.0,-,-,+,-,2.01,1.68,+,+,True,-3.03,-,H_Tk:H_Wma15:H_Wma9,1.34,+,,,,,,,,-_29-01-2024 13:00:00,+,,,,
29-01-2024 17:00,419.75,427.0,416.75,426.75,82552.0,ADEL,403.78,398.75,386.0,356.62,+_24-01-2024 13:00:00,5.69,-,19.66,-,406.92,396.54,13.88,5.65,8.23,78.8,64.31,+,+,1.67,-41.33,201154.0,-,19.83,4.87,30.21,7.62,360.0,416.0,352.25,394.0,1995924.0,3.57,-23.6,27.17,49.33,50.45,375.51,396.86,21.36,498.12,10.21,72.8,1993705.67,-,-,-,-,51.24,13.65,+,-,False,-5.38,-,H_Tk:H_Wma15:H_Wma9,10.98,-,,,,,,,,+_24-01-2024 13:00:00,+,,,,
29-01-2024 17:00,2.3,2.31,2.3,2.31,4660115.0,ADESE,2.08,2.36,2.39,2.04,-_26-01-2024 13:00:00,10.92,-,13.24,-,2.32,2.35,0.01,-0.02,0.04,47.28,54.98,-,-,0.43,-76.29,16998346.67,-,0.01,0.55,0.04,1.53,2.31,2.53,2.29,2.31,375651650.0,0.1,0.01,0.09,63.21,53.88,2.08,2.05,0.03,2.18,0.0,-2.9,346234641.0,+,+,+,-,0.23,11.01,+,-,False,1.65,-,H_Tk:H_Wma9:H_Wma15,10.53,-,,,,,,,,-_23-01-2024 17:00:00,-,,,,
29-01-2024 17:00,32.94,33.38,32.9,33.0,1061563.0,ADGYO,31.2,33.2,31.98,29.1,+_18-01-2024 09:00:00,5.78,-,13.4,-,32.32,32.01,0.64,0.12,0.52,66.18,58.26,+,+,0.24,-79.55,2574455.0,-,0.68,2.12,0.99,3.08,31.46,35.0,29.86,32.0,37702095.0,,,,50.6,,30.51,31.96,1.46,,0.95,152.93,21471332.0,+,-,+,-,2.49,8.18,+,-,False,-4.56,-,H_Wma15:H_Wma9:H_Tk,7.85,-,,,,,,,,+_29-01-2024 13:00:00,+,,,,
29-01-2024 17:00,138.5,140.2,138.3,139.9,399266.0,AEFES,122.78,136.85,135.85,131.1,+_26-01-2024 13:00:00,13.94,-,6.71,-,138.51,136.93,1.82,0.57,1.26,63.69,56.32,+,+,1.01,-48.74,795591.33,-,1.39,1.01,2.97,2.17,135.0,139.5,130.6,139.1,10419057.0,13.16,1.21,11.95,69.65,65.02,132.86,127.24,5.62,116.7,3.27,35.9,11345630.33,-,+,+,+,7.04,5.3,+,-,False,4.42,-,H_Wma9:H_Wma15:H_Tk,4.09,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
29-01-2024 17:00,12.34,12.37,12.3,12.31,955745.0,AFYON,12.16,12.36,12.06,11.1,+_12-01-2024 13:00:00,1.27,+,10.85,-,12.36,12.27,0.2,0.02,0.18,62.75,63.38,+,-,-0.24,-59.35,2860291.0,-,0.05,0.37,0.04,0.34,11.61,12.52,11.61,12.46,42790384.0,0.31,-0.41,0.72,52.5,51.36,11.74,12.09,0.35,14.17,7.32,46.89,31428383.67,+,-,+,-,0.57,4.84,+,-,True,-2.92,-,H_Tk:H_Wma15:H_Wma9,4.76,-,,,,,,,,-_29-01-2024 13:00:00,+,,,,
29-01-2024 17:00,58.4,58.5,58.0,58.5,117163.0,AGESA,56.3,56.92,56.4,56.82,+_22-01-2024 09:00:00,3.91,-,2.95,-,57.49,56.96,0.67,0.26,0.41,69.98,57.74,+,+,0.17,-85.09,430802.0,-,1.01,1.76,1.54,2.7,55.1,57.7,54.3,56.9,2852219.0,2.58,-1.6,4.18,53.72,55.0,55.63,56.17,0.54,64.25,3.45,2.14,2918780.0,+,-,+,-,2.87,5.16,+,-,False,-0.97,-,H_Tk:H_Wma15:H_Wma9,4.26,-,,,,,,,,+_25-01-2024 09:00:00,+,,,,
29-01-2024 17:00,234.0,234.8,233.3,233.7,105331.0,AGHOL,208.08,227.3,225.9,204.25,+_26-01-2024 13:00:00,12.31,-,14.42,-,229.95,226.78,3.64,1.33,2.31,71.71,58.3,+,+,-0.13,-71.9,390861.33,-,3.75,1.63,6.92,3.05,220.9,230.4,215.3,229.0,3643446.0,17.25,-2.51,19.76,65.0,59.86,214.32,211.39,2.93,218.45,2.74,24.53,3271136.0,+,-,+,-,19.38,9.04,+,-,True,1.39,-,H_Tk:H_Wma9:H_Wma15,8.86,-,,,,,,,,+_25-01-2024 17:00:00,+,,,,
