Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
25-01-2024 13:00,8178.36,8187.55,8175.63,8184.55,29693208.0,XU100,7799.09,8051.52,8051.52,7642.28,+_03-01-2024 17:00:00,4.94,-,7.1,-,8100.68,8073.22,59.23,5.86,53.37,62.79,56.64,+,+,0.08,-97.4,521336000.0,-,83.87,1.04,111.33,1.38,7986.47,8116.9,7937.06,7996.7,11490973563.0,301.58,-100.7,402.28,60.76,60.31,7813.36,7815.47,2.11,7882.79,0.13,-19.42,11664141932.33,+,-,+,-,371.19,4.75,+,-,False,-0.03,+,H_Tk:H_Wma15:H_Wma9,4.64,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
25-01-2024 13:00,29.62,29.66,29.6,29.66,21688.0,A1CAP,30.97,29.09,28.96,26.67,+_25-01-2024 09:00:00,-4.23,-,11.21,-,29.3,29.07,0.34,0.07,0.27,64.22,56.14,+,+,0.14,-96.73,304698.67,-,0.36,1.23,0.59,2.02,28.5,29.9,28.14,28.34,6692483.0,-2.93,,,38.39,41.94,28.43,30.18,1.75,34.9,-0.56,5.32,5795426.0,+,-,-,-,1.23,4.31,+,-,False,-5.78,-,H_Tk:H_Wma15:H_Wma9,4.1,-,Arasinda,,,,,,,+_24-01-2024 09:00:00,+,,,,
25-01-2024 13:00,119.6,120.5,119.5,120.5,12709.0,ACSEL,119.34,118.55,118.8,112.38,-_24-01-2024 17:00:00,0.98,+,7.23,-,118.43,118.01,0.25,0.34,-0.1,59.0,50.0,+,+,0.75,-94.2,91233.0,-,2.07,1.75,2.49,2.11,117.3,122.4,115.6,117.2,970191.0,11.59,-5.72,17.31,53.46,70.14,120.51,124.34,3.83,126.38,0.0,-47.93,1905196.0,-,-,+,-,-0.01,-0.01,-,+,True,-3.08,-,H_Tk:H_Wma15:H_Wma9,-0.01,+,,,,,,,,+_25-01-2024 09:00:00,+,,,,-
25-01-2024 13:00,379.5,380.25,377.5,378.5,3307.0,ADEL,403.68,370.25,365.5,356.62,+_24-01-2024 13:00:00,-6.24,-,6.13,-,373.14,369.82,3.63,1.98,1.65,61.82,54.29,+,+,-0.2,-96.55,46522.33,-,5.36,1.44,8.68,2.35,380.25,386.0,345.0,357.5,1155028.0,4.63,-28.45,33.07,45.34,50.93,376.49,400.98,24.49,529.62,-5.98,-59.19,2086427.0,-,-,-,-,2.01,0.53,+,+,True,-6.11,-,H_Tk:H_Wma15:H_Wma9,0.27,+,,,,,,,,+_24-01-2024 13:00:00,+,,,,
25-01-2024 13:00,2.39,2.4,2.39,2.4,113347.0,ADESE,2.06,2.46,2.3,1.88,+_28-12-2023 17:00:00,16.24,-,28.0,-,2.41,2.42,0.06,-0.02,0.08,59.23,64.18,-,-,0.0,-99.15,8260605.33,-,0.01,0.53,0.02,0.64,2.07,2.43,2.06,2.31,386866281.0,0.08,-0.01,0.09,63.21,53.25,2.02,2.01,0.01,2.18,12.14,40.07,278787046.67,+,-,+,-,0.38,19.0,+,-,False,0.35,+,H_Tk:H_Wma9:H_Wma15,18.5,-,,,,,,,,-_23-01-2024 17:00:00,-,-,,,
25-01-2024 13:00,31.76,32.48,31.7,31.88,520981.0,ADGYO,31.12,32.43,30.84,29.1,+_18-01-2024 09:00:00,2.43,-,9.55,-,31.31,31.12,0.47,0.1,0.36,59.56,57.71,+,+,0.38,-94.2,4426750.33,-,0.57,1.82,0.76,2.43,26.68,32.28,26.68,31.7,14906272.0,,,,49.67,,30.44,32.12,1.67,,8.86,26.26,12980338.33,+,-,-,-,1.44,4.72,+,-,False,-5.21,-,H_Wma15:H_Wma9:H_Tk,4.13,-,,,,,,,,+_24-01-2024 13:00:00,+,,,,
25-01-2024 13:00,133.1,133.5,133.1,133.5,11019.0,AEFES,121.64,134.3,134.2,129.65,+_15-01-2024 17:00:00,9.75,-,2.97,-,132.95,133.38,0.36,-0.23,0.58,52.28,54.15,-,-,0.3,-97.83,255257.0,-,0.55,0.42,0.12,0.09,134.1,135.9,130.4,134.7,7666492.0,12.9,1.25,11.65,67.65,63.89,130.23,124.66,5.57,116.7,1.2,-51.94,11137594.67,-,+,+,+,3.27,2.51,+,-,False,4.47,-,H_Wma9:H_Wma15:H_Tk,2.21,-,,YukariDondu,,,,,+,+_25-01-2024 09:00:00,+,,,,
25-01-2024 13:00,12.18,12.22,12.17,12.21,113681.0,AFYON,12.14,12.02,11.85,11.1,+_12-01-2024 13:00:00,0.57,+,9.95,-,12.04,11.97,0.15,0.03,0.12,65.33,58.61,+,+,0.25,-96.91,1483108.67,-,0.17,1.44,0.24,2.03,11.63,11.93,11.41,11.61,29130677.0,0.3,-0.53,0.83,47.48,51.59,11.65,12.11,0.46,14.17,-0.17,30.26,21996634.0,+,-,-,-,0.56,4.79,+,-,False,-3.83,-,H_Tk:H_Wma15:H_Wma9,4.45,-,,,,,,,,+_24-01-2024 09:00:00,+,,,,
25-01-2024 13:00,56.1,56.25,56.0,56.2,29900.0,AGESA,56.22,56.0,55.28,56.82,+_22-01-2024 09:00:00,-0.04,+,-1.1,+,55.77,55.71,0.18,0.04,0.14,56.13,52.23,+,+,0.18,-85.26,106898.0,-,0.43,0.77,0.49,0.89,55.2,57.45,52.85,55.0,2792508.0,2.73,-1.84,4.58,51.3,55.71,55.42,56.25,0.83,64.25,0.0,-10.26,2590216.67,+,-,+,-,0.78,1.41,+,+,False,-1.47,-,H_Tk:H_Wma15:H_Wma9,1.05,+,,,,,,,,+_25-01-2024 09:00:00,+,,,,
25-01-2024 13:00,220.5,220.7,220.2,220.4,19067.0,AGHOL,206.52,219.45,221.95,202.35,-_24-01-2024 13:00:00,6.72,-,8.92,-,219.67,219.87,0.79,-0.5,1.29,53.19,52.86,-,+,-0.05,-90.1,117148.67,-,0.73,0.33,0.53,0.24,217.3,228.6,217.2,222.9,2925679.0,16.88,-3.51,20.38,63.04,59.54,209.75,208.79,0.96,221.2,2.62,-9.82,3048639.67,+,-,+,-,10.65,5.08,+,-,True,0.46,+,H_Tk:H_Wma9:H_Wma15,4.98,-,,,,,,,,+_24-01-2024 13:00:00,+,,,,
