Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,H_Wma9XH_Wma15,Arasinda(H_Wma9/H_Wma15)
22-01-2024 13:00,8058.66,8061.53,8052.19,8053.69,44600585.0,XU100,7769.75,8026.98,7913.11,7606.68,+_03-01-2024 17:00:00,3.65,-,5.88,-,8026.61,8028.44,61.26,-14.96,76.22,59.22,60.31,-,-,-0.07,-95.92,494533072.67,-,27.08,0.34,25.25,0.31,7986.47,8116.9,7937.06,7996.7,11490973563.0,336.73,-115.42,452.15,61.48,61.41,7813.36,7815.47,2.11,7882.79,0.13,-19.42,11664141932.33,+,-,+,-,240.33,3.08,+,-,True,-0.03,+,H_Tk:H_Wma15:H_Wma9,3.06,-,,,,,,,,+_22-01-2024 09:00:00,+,,,,
22-01-2024 13:00,28.7,28.7,28.64,28.68,16017.0,A1CAP,31.15,28.96,28.2,27.01,+_02-01-2024 09:00:00,-7.92,-,6.18,-,28.59,28.67,0.23,-0.09,0.32,55.02,56.55,-,-,-0.14,-96.82,245095.33,-,0.09,0.33,0.01,0.05,28.5,29.9,28.14,28.34,6692483.0,-2.93,,,38.39,41.94,28.43,30.18,1.75,34.9,-0.56,5.32,5795426.0,+,-,-,-,0.25,0.87,+,+,True,-5.78,-,H_Tk:H_Wma15:H_Wma9,0.73,+,,,,,,,,+_22-01-2024 09:00:00,+,,,,
22-01-2024 13:00,117.1,117.2,116.8,116.8,6662.0,ACSEL,119.41,117.4,118.5,112.38,-_12-01-2024 09:00:00,-2.19,-,3.94,-,117.0,116.91,-0.42,-0.03,-0.39,46.97,46.76,-,-,-0.26,-89.98,30055.0,-,0.2,0.17,0.11,0.1,117.3,122.4,115.6,117.2,970191.0,11.63,-5.49,17.12,53.83,70.61,120.51,124.34,3.83,126.38,0.0,-47.93,1905196.0,-,-,+,-,-3.71,-3.08,-,-,False,-3.08,-,H_Tk:H_Wma15:H_Wma9,-2.74,-,,AsagiDondu,,,,-,-,-_22-01-2024 13:00:00,-,,,,-
22-01-2024 13:00,363.25,363.5,361.25,361.25,4691.0,ADEL,406.64,354.62,374.5,361.88,-_17-01-2024 13:00:00,-11.16,-,-0.17,+,357.39,357.03,-1.41,-0.45,-0.96,50.68,45.76,-,+,-0.55,-94.51,40217.33,-,3.86,1.08,4.22,1.18,380.25,386.0,345.0,357.5,1155028.0,9.64,-30.73,40.37,45.6,51.27,376.49,400.98,24.49,529.62,-5.98,-59.19,2086427.0,-,-,-,-,-15.24,-4.05,-,-,False,-6.11,-,H_Tk:H_Wma15:H_Wma9,-3.45,-,,,,-,,,,+_19-01-2024 09:00:00,+,+,,,-
22-01-2024 13:00,2.49,2.51,2.48,2.49,2947327.0,ADESE,2.03,2.39,2.25,1.86,+_28-12-2023 17:00:00,22.65,-,33.87,-,2.38,2.37,0.1,0.0,0.09,73.99,71.42,+,+,0.0,-95.87,28729019.0,-,0.11,4.65,0.12,5.13,2.07,2.43,2.06,2.31,386866281.0,0.09,-0.02,0.11,63.61,54.17,2.02,2.01,0.01,2.18,12.14,40.07,278787046.67,+,-,+,-,0.47,23.46,+,-,False,0.35,+,H_Tk:H_Wma9:H_Wma15,22.96,-,,,,,,,,+_22-01-2024 09:00:00,+,,,,
22-01-2024 13:00,30.7,30.7,30.4,30.46,250271.0,ADGYO,31.14,30.62,29.48,28.64,+_18-01-2024 09:00:00,-2.17,-,6.35,-,31.17,30.79,0.48,0.07,0.41,52.24,57.62,+,-,-0.78,-85.57,836221.67,-,0.71,2.27,0.33,1.07,26.68,32.28,26.68,31.7,14906272.0,,,,49.67,,30.44,32.12,1.67,,8.86,26.26,12980338.33,+,-,-,-,0.02,0.05,+,+,True,-5.21,-,H_Wma15:H_Wma9:H_Tk,-0.14,+,Arasinda,,,,,,,-_22-01-2024 09:00:00,-,,,,
22-01-2024 13:00,134.4,134.6,134.2,134.5,17451.0,AEFES,120.54,133.9,129.8,128.05,+_15-01-2024 17:00:00,11.58,-,5.04,-,134.18,133.71,1.07,0.13,0.94,57.96,55.74,+,+,0.07,-98.14,446061.67,-,0.32,0.24,0.79,0.59,134.1,135.9,130.4,134.7,7666492.0,13.26,1.03,12.23,67.7,63.99,130.23,124.66,5.57,116.7,1.2,-51.94,11137594.67,-,+,+,+,4.27,3.28,+,-,False,4.47,-,H_Wma9:H_Wma15:H_Tk,3.05,-,,,,,,,,+_18-01-2024 13:00:00,+,,,,
22-01-2024 13:00,11.72,11.84,11.72,11.83,759730.0,AFYON,12.14,11.62,11.55,11.16,+_12-01-2024 13:00:00,-2.57,-,5.96,-,11.66,11.63,0.06,0.01,0.05,60.27,52.74,+,+,0.94,-70.19,1430420.0,-,0.17,1.48,0.2,1.76,11.63,11.93,11.41,11.61,29130677.0,0.33,-0.54,0.87,48.08,52.32,11.65,12.11,0.46,14.17,-0.17,30.26,21996634.0,+,-,-,-,0.18,1.53,+,+,False,-3.83,-,H_Tk:H_Wma15:H_Wma9,0.59,+,,,,,,,,+_19-01-2024 13:00:00,+,,,,
22-01-2024 13:00,55.8,56.05,55.75,56.05,46700.0,AGESA,56.25,55.32,55.15,56.47,+_22-01-2024 09:00:00,-0.35,+,-0.75,+,55.38,55.38,0.12,0.04,0.07,56.17,51.59,+,+,0.45,-75.03,93065.33,-,0.67,1.22,0.67,1.21,55.2,57.45,52.85,55.0,2792508.0,3.05,-2.03,5.07,51.45,55.94,55.42,56.25,0.83,64.25,0.0,-10.26,2590216.67,+,-,+,-,0.63,1.14,+,+,False,-1.47,-,H_Tk:H_Wma15:H_Wma9,0.6,+,,,,,,,,+_22-01-2024 09:00:00,+,,,,
22-01-2024 13:00,220.5,221.0,220.2,220.8,8108.0,AGHOL,205.27,224.0,219.3,200.0,+_29-12-2023 13:00:00,7.56,-,10.4,-,222.19,222.02,2.48,-0.66,3.14,54.0,60.03,-,-,0.14,-94.1,76050.0,-,1.39,0.62,1.22,0.55,217.3,228.6,217.2,222.9,2925679.0,18.08,-4.53,22.6,63.34,60.0,209.75,208.79,0.96,221.2,2.62,-9.82,3048639.67,+,-,+,-,11.05,5.27,+,-,False,0.46,+,H_Tk:H_Wma9:H_Wma15,4.98,-,,,,,,,,-_22-01-2024 09:00:00,-,,,,
