Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
06-02-2024 13:00,8785.98,8789.5,8783.17,8785.21,50699905.0,XU100,7967.2,8737.05,8471.4,7768.26,+_03-01-2024 17:00:00,10.27,-,13.09,-,8753.7,8712.46,150.96,1.34,149.61,72.88,71.82,+,+,-0.01,-96.78,658823108.33,-,31.51,0.36,72.75,0.84,8346.28,8762.89,8346.28,8665.68,13950579263.0,334.19,-5.21,339.4,69.4,60.38,8072.35,7986.78,85.56,7982.88,3.83,3.9,12956116979.67,+,-,+,+,,+_29-01-2024 09:00:00,712.86,8.83,+,-,True,1.07,-,H_Wma9:H_Wma15:H_Tk,8.81,-,,,,,,,,+_01-02-2024 09:00:00,+,,,
06-02-2024 13:00,32.4,32.64,32.4,32.48,118755.0,A1CAP,31.0,31.76,31.13,28.05,+_25-01-2024 09:00:00,4.79,-,15.79,-,31.78,31.5,0.61,0.08,0.53,72.99,65.06,+,+,0.06,-95.05,959724.0,-,0.7,2.21,0.98,3.1,30.96,31.84,30.24,31.18,10222440.0,-2.47,0.01,-2.48,46.09,40.72,29.11,29.9,0.79,34.67,1.63,20.55,8464944.0,+,+,-,-,,-_23-10-2023 09:00:00,3.37,11.59,+,-,False,-2.65,-,H_Tk:H_Wma15:H_Wma9,11.31,-,,,,,,,,+_02-02-2024 09:00:00,+,,,
06-02-2024 13:00,133.2,133.2,132.2,132.8,5080.0,ACSEL,121.52,131.45,127.65,120.4,+_25-01-2024 13:00:00,9.28,-,10.3,-,132.31,132.21,2.84,-0.2,3.04,65.89,68.54,-,-,-0.15,-96.41,62044.0,-,0.49,0.37,0.59,0.45,122.9,138.3,121.8,131.1,2675682.0,10.93,-4.14,15.07,60.1,66.59,121.81,124.52,2.71,126.38,6.67,45.23,1829402.33,+,-,+,-,,-_02-01-2024 09:00:00,10.99,9.02,+,-,True,-2.17,-,H_Tk:H_Wma15:H_Wma9,8.53,-,,,,,,,,+_05-02-2024 13:00:00,+,,,
06-02-2024 13:00,502.0,502.0,498.75,500.0,6771.0,ADEL,416.42,505.62,450.5,358.62,+_24-01-2024 13:00:00,20.07,-,39.42,-,504.24,499.72,29.97,-0.98,30.95,69.0,75.76,-,-,-0.2,-98.23,148848.33,-,4.24,0.84,0.28,0.06,396.0,530.5,396.0,515.0,3280892.0,8.42,-9.51,17.92,59.64,50.17,400.3,408.96,8.66,492.82,30.71,64.38,2143948.0,+,-,+,-,,-_30-10-2023 09:00:00,99.7,24.91,+,-,True,-2.12,-,H_Tk:H_Wma15:H_Wma9,24.59,-,,,,,,,,-_05-02-2024 13:00:00,+,,,
06-02-2024 13:00,2.59,2.59,2.58,2.58,110995.0,ADESE,2.14,2.5,2.47,2.18,+_05-02-2024 09:00:00,20.76,-,18.08,-,2.55,2.5,0.07,0.02,0.04,71.18,63.42,+,+,0.0,-99.37,8434413.0,-,0.03,1.05,0.08,3.38,2.32,2.49,2.28,2.48,339077731.0,0.11,0.03,0.08,67.59,54.72,2.17,2.1,0.07,2.18,7.36,-9.74,367199997.0,-,+,+,-,,+_22-01-2024 09:00:00,0.41,18.74,+,-,False,3.26,-,H_Tk:H_Wma9:H_Wma15,18.74,-,,,,,,,,+_31-01-2024 09:00:00,+,,,
06-02-2024 13:00,34.48,34.52,34.46,34.46,19593.0,ADGYO,31.63,34.54,33.85,29.77,+_18-01-2024 09:00:00,8.96,-,15.75,-,34.23,34.05,0.71,-0.01,0.72,60.0,62.35,-,-,-0.06,-99.39,2226240.33,-,0.23,0.69,0.41,1.19,32.0,36.3,31.64,33.46,26688733.0,,,,54.94,,31.0,32.01,1.02,32.86,4.56,-29.21,26432366.67,+,-,+,-,,-_06-02-2024 13:00:00,3.46,11.18,+,-,True,-3.18,-,H_Tk:H_Wma15:H_Wma9,11.18,-,,,,,,,,+_05-02-2024 17:00:00,+,,,
06-02-2024 13:00,152.3,152.4,152.2,152.4,8003.0,AEFES,126.75,151.0,143.45,131.1,+_26-01-2024 13:00:00,20.23,-,16.25,-,151.47,150.3,4.21,0.29,3.91,68.27,67.81,+,+,0.07,-99.22,856760.67,-,0.93,0.62,2.1,1.39,140.1,152.5,137.6,149.4,14063921.0,13.63,1.85,11.78,73.56,65.62,136.99,130.83,6.16,122.95,7.4,34.92,10718072.33,+,+,+,+,,+_13-11-2023 09:00:00,15.41,11.25,+,-,False,4.71,-,H_Wma9:H_Wma15:H_Tk,11.1,-,,,,,,,,+_01-02-2024 09:00:00,+,,,
06-02-2024 13:00,12.55,12.56,12.54,12.55,83542.0,AFYON,12.22,12.75,12.5,11.64,+_12-01-2024 13:00:00,2.69,-,7.86,-,12.59,12.61,0.13,-0.04,0.17,55.16,60.97,-,-,0.0,-97.75,1661611.67,-,0.04,0.31,0.06,0.5,12.51,12.99,12.13,12.6,53842857.0,0.29,-0.29,0.58,53.37,50.94,11.89,12.11,0.22,14.17,1.12,25.79,41925666.33,+,-,+,-,,-_04-12-2023 09:00:00,0.66,5.54,+,-,False,-1.79,-,H_Tk:H_Wma15:H_Wma9,5.46,-,,,,,,,,-_05-02-2024 13:00:00,-,,,
06-02-2024 13:00,61.55,61.75,61.25,61.3,14226.0,AGESA,56.75,59.85,58.62,57.32,+_22-01-2024 09:00:00,8.02,-,6.93,-,59.95,59.49,1.02,0.21,0.81,70.16,63.76,+,+,-0.49,-97.22,208547.0,-,1.35,2.26,1.81,3.05,57.4,59.75,56.85,58.15,3854648.0,2.19,-1.11,3.29,54.76,53.79,56.15,56.32,0.17,64.25,2.2,35.14,3166467.33,+,-,+,-,,-_20-11-2023 09:00:00,5.15,9.18,+,-,True,-0.31,+,H_Tk:H_Wma15:H_Wma9,9.09,-,,,,,,,,+_05-02-2024 09:00:00,+,,,
06-02-2024 13:00,237.2,237.6,237.2,237.4,4140.0,AGHOL,212.33,236.4,229.85,214.75,+_26-01-2024 13:00:00,11.81,-,10.55,-,236.39,235.58,3.18,-0.14,3.32,62.83,60.73,-,+,0.04,-98.95,208736.67,-,1.01,0.43,1.81,0.77,234.0,241.6,227.5,235.6,4981654.0,16.69,-0.57,17.25,66.89,59.81,219.65,214.61,5.04,212.0,2.88,36.72,3850343.33,+,-,+,+,,+_22-01-2024 09:00:00,17.75,8.08,+,-,False,2.35,-,H_Wma9:H_Wma15:H_Tk,7.99,-,,,,,,,,+_05-02-2024 13:00:00,+,,,
06-02-2024 13:00,32.3,32.38,32.3,32.34,108335.0,AGROT,14.99,29.59,25.93,15.22,+_05-01-2024 13:00:00,115.67,-,112.48,-,30.01,29.15,2.69,0.25,2.43,83.8,80.46,+,+,0.12,-98.86,3803786.67,-,2.33,7.75,3.19,10.93,21.44,28.76,21.44,27.4,99896607.0,,,,,,18.32,,,,27.8,29.12,90153105.67,+,-,-,-,,,14.02,76.51,+,-,False,,-,H_Wma9:H_Wma15:H_Tk,76.29,-,,,,,,,,+_05-02-2024 09:00:00,+,,,
06-02-2024 13:00,8.9,8.92,8.9,8.92,24286.0,AGYO,8.8,9.02,9.42,9.08,-_26-01-2024 17:00:00,1.33,+,-1.76,+,8.95,9.03,-0.17,-0.03,-0.15,32.29,37.2,-,-,0.22,-98.35,616272.0,-,0.03,0.31,0.11,1.27,9.49,9.49,9.0,9.0,13541532.0,0.99,-0.1,1.09,58.01,62.25,9.22,9.03,0.19,8.56,-5.26,-15.48,17228241.0,-,-,+,+,,+_12-06-2023 09:00:00,-0.3,-3.29,-,-,True,2.1,-,H_Wma9:H_Wma15:H_Tk,-3.29,-,,,,,,,,-_01-02-2024 09:00:00,-,,,
06-02-2024 13:00,13.2,13.21,13.17,13.18,207307.0,AHGAZ,11.89,13.25,12.93,11.4,+_12-01-2024 13:00:00,10.81,-,15.56,-,13.18,13.08,0.31,-0.02,0.33,70.54,74.02,-,-,-0.15,-95.61,2253700.67,-,0.0,0.02,0.1,0.75,12.79,13.83,12.47,13.3,72660026.0,0.06,-0.08,0.14,60.39,48.96,11.75,11.81,0.06,11.89,5.72,-17.55,75750720.0,+,-,+,-,,-_13-11-2023 09:00:00,1.43,12.2,+,-,True,-0.52,+,H_Tk:H_Wma15:H_Wma9,12.12,-,,,,,,,,+_06-02-2024 09:00:00,+,,,
06-02-2024 13:00,40.32,40.34,40.26,40.32,547632.0,AKBNK,37.06,39.99,40.22,39.56,-_05-02-2024 17:00:00,8.81,-,1.92,+,40.1,40.03,-0.0,0.08,-0.08,52.94,49.0,+,+,0.05,-98.94,22388672.33,-,0.22,0.56,0.29,0.73,40.44,40.62,39.04,39.26,448332545.0,3.9,0.32,3.58,62.85,65.41,39.61,37.92,1.69,35.89,-2.63,-18.91,495517740.67,-,+,+,+,,+_04-12-2023 09:00:00,0.71,1.79,+,+,False,4.45,-,H_Wma9:H_Wma15:H_Tk,1.64,+,,,,,,,,+_05-02-2024 09:00:00,+,,,
06-02-2024 13:00,177.8,178.8,177.6,178.4,8840.0,AKCNS,154.57,178.85,172.5,151.85,+_28-12-2023 17:00:00,15.42,-,17.48,-,178.76,178.2,4.3,-0.26,4.57,64.6,69.32,-,-,0.28,-97.27,139821.67,-,0.36,0.2,0.2,0.11,165.7,184.5,162.1,180.0,5601490.0,11.43,-0.4,11.83,69.35,58.62,157.32,153.82,3.5,160.75,8.63,60.69,4677033.33,+,-,+,-,+,+_05-02-2024 09:00:00,21.08,13.4,+,-,False,2.28,-,H_Tk:H_Wma9:H_Wma15,12.89,-,,,,,,,+,-_06-02-2024 09:00:00,+,,,
