Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
29-02-2024 13:00,9141.07,9143.04,9134.67,9135.52,8357183.0,XU100,8455.37,9235.04,9256.42,8690.88,-_29-02-2024 09:00:00,8.04,-,5.12,-,9156.85,9209.59,-16.38,-36.77,20.39,43.45,51.11,-,-,-0.05,-99.28,570974243.67,-,21.33,0.23,74.07,0.8,9250.36,9416.7,9173.27,9374.2,18444776172.0,539.14,82.69,456.45,75.49,63.48,8757.6,8445.84,311.75,8309.79,1.34,-7.06,17848925608.33,+,+,+,+,,+_29-01-2024 09:00:00,377.92,4.32,+,-,True,3.69,-,H_Wma9:H_Wma15:H_Tk,4.31,-,,,,,,,,-_26-02-2024 17:00:00,-,,,
29-02-2024 13:00,31.02,31.06,31.02,31.02,5578.0,A1CAP,31.45,31.88,32.41,31.71,-_22-02-2024 09:00:00,-1.37,+,-2.18,-,31.06,31.42,-0.37,-0.15,-0.22,40.52,44.51,-,-,0.06,-99.59,561189.67,-,0.04,0.12,0.4,1.27,33.68,34.4,31.52,32.3,11855430.0,-1.6,0.56,-2.16,48.91,41.63,31.21,30.51,0.7,34.38,-3.52,-8.71,13093758.67,-,+,-,-,,+_19-02-2024 09:00:00,-0.19,-0.61,-,+,True,2.3,-,H_Tk:H_Wma9:H_Wma15,-0.48,+,,,,,,,,-_27-02-2024 09:00:00,-,,,+
29-02-2024 13:00,171.0,171.1,171.0,171.1,1484.0,ACSEL,135.39,176.15,164.2,137.05,+_20-02-2024 13:00:00,26.38,-,24.84,-,173.15,174.28,6.07,-1.31,7.38,56.69,65.95,-,-,0.0,-99.27,86415.67,-,2.05,1.18,3.18,1.82,145.0,181.5,140.5,174.9,4649003.0,13.49,2.25,11.23,73.92,62.75,140.74,134.52,6.23,135.62,20.62,82.14,3384181.33,+,+,+,-,,+_19-02-2024 09:00:00,30.36,21.57,+,-,False,4.63,-,H_Wma9:H_Tk:H_Wma15,21.5,-,,,,,,,,-_28-02-2024 17:00:00,-,,,
29-02-2024 13:00,541.5,541.5,540.5,541.5,49.0,ADEL,471.15,567.25,567.25,497.25,+_27-02-2024 17:00:00,14.93,-,8.9,-,547.61,553.34,-2.88,-4.1,1.22,41.89,49.81,-,-,0.09,-99.96,58499.67,-,6.11,1.12,11.84,2.14,582.0,588.0,541.0,558.0,1662104.0,35.39,8.39,27.0,61.48,52.4,485.98,454.54,31.44,466.62,-3.79,-44.69,2285377.67,-,+,+,-,,+_12-02-2024 09:00:00,55.52,11.42,+,-,False,6.92,-,H_Wma9:H_Tk:H_Wma15,11.22,-,,,,,,,,-_27-02-2024 17:00:00,-,,,
29-02-2024 13:00,2.89,2.89,2.88,2.89,216643.0,ADESE,2.43,2.92,2.98,2.65,-_26-02-2024 13:00:00,19.02,-,9.06,-,2.88,2.88,0.01,-0.0,0.01,51.55,49.8,-,+,0.0,-99.48,19101399.0,-,0.01,0.21,0.01,0.52,2.89,3.15,2.83,2.83,700409320.0,0.22,0.08,0.14,72.99,58.67,2.56,2.37,0.19,2.4,-1.05,4.02,654196332.33,+,+,+,-,,+_22-01-2024 09:00:00,0.33,12.8,+,-,False,8.18,-,H_Wma9:H_Tk:H_Wma15,12.41,-,,,,,,,,+_29-02-2024 09:00:00,+,,,
29-02-2024 13:00,37.02,37.04,37.0,37.02,5914.0,ADGYO,33.58,37.64,37.43,34.38,+_14-02-2024 17:00:00,10.26,-,7.68,-,36.81,37.12,0.09,-0.2,0.29,50.45,54.97,-,-,0.0,-99.89,2013297.0,-,0.21,0.56,0.1,0.27,37.44,39.4,35.2,39.12,17443680.0,,,,67.75,,34.62,33.44,1.18,33.5,4.65,-28.36,23013674.67,-,-,+,-,,+_19-02-2024 09:00:00,2.4,6.92,+,-,False,3.54,-,H_Wma9:H_Tk:H_Wma15,6.86,-,,,,,,,,+_29-02-2024 09:00:00,-,,,
29-02-2024 13:00,153.7,153.7,153.5,153.6,10367.0,AEFES,138.08,151.0,153.55,146.3,-_27-02-2024 09:00:00,11.24,-,4.99,-,151.25,151.91,-1.13,-0.2,-0.93,50.43,43.58,-,+,-0.07,-99.03,450589.67,-,2.35,1.55,1.69,1.11,159.1,159.8,152.5,153.1,8976831.0,15.83,1.82,14.01,70.56,67.77,148.2,141.42,6.78,126.8,-3.53,-17.32,12264775.67,-,+,+,+,,+_13-11-2023 09:00:00,5.4,3.64,+,-,True,4.79,-,H_Wma9:H_Wma15:H_Tk,3.57,-,,YukariDondu,,,,,,+_29-02-2024 09:00:00,+,,,
29-02-2024 13:00,12.99,13.01,12.97,12.97,14475.0,AFYON,12.65,13.32,13.58,12.69,-_28-02-2024 09:00:00,2.52,-,2.21,-,13.09,13.27,-0.09,-0.11,0.02,37.5,49.27,-,-,-0.15,-99.29,1016944.0,-,0.12,0.92,0.3,2.25,13.47,14.28,13.0,13.97,76705871.0,0.35,0.04,0.31,60.75,51.89,12.79,12.48,0.32,13.76,5.35,50.71,60640112.67,+,+,+,-,,+_19-02-2024 09:00:00,0.18,1.37,+,+,True,2.53,-,H_Tk:H_Wma9:H_Wma15,1.37,+,,,,,,,,-_26-02-2024 09:00:00,-,,,
29-02-2024 13:00,63.2,63.2,63.1,63.1,2146.0,AGESA,59.18,63.85,64.18,61.68,-_29-02-2024 13:00:00,6.63,-,2.31,-,62.86,63.27,0.05,-0.19,0.24,50.19,52.7,-,-,-0.16,-99.27,143041.0,-,0.24,0.39,0.17,0.27,64.35,66.6,60.95,64.0,5801104.0,3.06,-0.12,3.18,61.63,54.92,60.13,58.64,1.49,63.25,0.0,-2.84,5284361.0,+,-,+,-,,+_12-02-2024 09:00:00,2.97,4.94,+,-,True,2.54,-,H_Tk:H_Wma9:H_Wma15,4.94,-,,,,,,,,+_29-02-2024 09:00:00,-,,,
29-02-2024 13:00,258.25,259.0,258.0,259.0,2001.0,AGHOL,231.21,263.62,263.62,245.55,+_26-01-2024 13:00:00,12.02,-,5.48,-,257.83,259.85,-0.43,-1.08,0.65,48.89,51.31,-,-,0.19,-99.24,133142.0,-,1.17,0.45,0.85,0.33,267.25,270.75,254.5,259.5,4849744.0,21.34,2.57,18.77,70.76,61.94,244.14,231.6,12.53,227.7,-1.98,6.09,5163509.0,-,+,+,+,,+_22-01-2024 09:00:00,14.86,6.09,+,-,False,5.41,-,H_Wma9:H_Wma15:H_Tk,5.68,-,,,,,,,,+_29-02-2024 09:00:00,-,,,
29-02-2024 13:00,37.54,37.66,37.48,37.58,352385.0,AGROT,25.01,39.1,40.33,33.04,-_22-02-2024 09:00:00,50.24,-,13.72,-,37.73,38.67,-0.78,-0.53,-0.24,41.89,46.33,-,-,0.16,-98.5,10025643.0,-,0.15,0.4,1.09,2.81,44.28,45.16,37.52,41.0,320908038.0,,,,,,31.26,,,,-7.45,197.87,165895368.67,+,-,-,-,,,6.32,20.22,+,-,False,,-,H_Wma9:H_Wma15:H_Tk,19.9,-,,,,,,,,-_26-02-2024 17:00:00,-,,,
29-02-2024 13:00,10.2,10.21,10.19,10.2,16137.0,AGYO,9.23,10.34,10.67,9.42,-_26-02-2024 17:00:00,10.55,-,8.28,-,10.08,10.22,0.04,-0.09,0.13,50.96,53.47,-,-,0.0,-99.6,1574248.67,-,0.12,1.15,0.02,0.22,9.19,12.19,9.15,10.43,81092957.0,0.84,-0.02,0.86,66.22,61.98,9.49,9.31,0.18,9.36,13.62,190.97,42248334.0,+,-,+,-,,+_26-06-2023 09:00:00,0.71,7.48,+,-,False,1.9,-,H_Wma9:H_Tk:H_Wma15,7.38,-,,,,,,,,+_29-02-2024 09:00:00,-,,,
29-02-2024 13:00,13.22,13.23,13.21,13.21,61978.0,AHGAZ,12.45,13.44,13.44,12.93,+_28-02-2024 09:00:00,6.1,-,2.13,-,13.25,13.2,-0.0,0.01,-0.02,49.55,45.75,+,-,-0.08,-98.32,1999394.0,-,0.04,0.27,0.01,0.05,13.38,13.46,13.15,13.17,53358160.0,0.4,0.03,0.37,58.35,50.1,12.73,12.29,0.44,11.89,-1.42,-28.69,63510573.33,-,+,+,+,,+_12-02-2024 09:00:00,0.48,3.78,+,-,True,3.61,-,H_Wma9:H_Wma15:H_Tk,3.78,-,,,,,,,,-_28-02-2024 17:00:00,+,,,
29-02-2024 13:00,40.96,40.96,40.82,40.82,194209.0,AKBNK,38.89,41.35,42.4,40.8,-_27-02-2024 13:00:00,4.95,-,0.05,+,41.08,41.39,-0.29,-0.23,-0.06,42.21,46.87,-,-,-0.34,-99.32,14687061.33,-,0.26,0.63,0.57,1.37,41.76,44.5,41.42,42.9,609434168.0,3.97,0.09,3.88,67.89,66.5,40.9,39.83,1.07,36.01,3.42,38.69,489235359.0,+,+,+,+,,+_04-12-2023 09:00:00,-0.08,-0.19,-,+,False,2.69,-,H_Wma9:H_Wma15:H_Tk,0.15,+,AsagiKesti,AsagiKesti,,,,,,-_27-02-2024 13:00:00,-,,-,+
29-02-2024 13:00,158.7,158.7,158.5,158.5,7923.0,AKCNS,162.54,166.05,169.95,178.45,-_15-02-2024 09:00:00,-2.48,-,-11.18,-,160.22,163.3,-4.81,-1.13,-3.69,29.34,36.61,-,-,-0.06,-98.11,219790.0,-,1.72,1.07,4.8,2.94,181.8,181.8,170.5,174.0,5345545.0,13.2,0.65,12.55,62.29,58.66,172.64,163.32,9.32,159.45,-3.81,-22.28,5760273.67,-,+,+,+,,+_05-02-2024 09:00:00,-14.14,-8.19,-,-,False,5.71,-,H_Wma9:H_Wma15:H_Tk,-8.07,-,,,,,,,,-_23-02-2024 17:00:00,-,,,-
29-02-2024 13:00,5.56,5.56,5.55,5.56,16515.0,AKENR,4.99,5.46,5.46,5.16,+_29-02-2024 09:00:00,11.42,-,7.65,-,5.5,5.43,0.06,0.03,0.04,59.75,52.65,+,+,0.0,-99.9,5816387.67,-,0.06,1.17,0.13,2.38,5.65,5.68,5.11,5.33,53276694.0,0.05,0.06,-0.02,56.45,47.73,5.02,4.87,0.15,5.16,-4.82,-22.39,51952128.67,+,+,+,-,,+_19-02-2024 09:00:00,0.54,10.7,+,-,False,3.08,-,H_Tk:H_Wma9:H_Wma15,10.5,-,,,,,,,,+_28-02-2024 09:00:00,+,,,
29-02-2024 13:00,2.45,2.46,2.45,2.46,75625.0,AKFGY,2.21,2.45,2.48,2.29,-_28-02-2024 17:00:00,11.21,-,7.42,-,2.45,2.45,0.01,-0.0,0.01,52.77,52.2,-,+,0.41,-99.81,19280940.33,-,0.01,0.61,0.01,0.54,2.57,2.6,2.35,2.5,777719429.0,0.04,0.04,-0.01,59.8,47.98,2.25,2.17,0.08,2.18,-1.96,-21.12,868209534.0,-,+,+,-,,+_19-02-2024 09:00:00,0.21,9.3,+,-,False,3.9,-,H_Wma9:H_Tk:H_Wma15,8.86,-,,,,,,,,+_29-02-2024 09:00:00,+,,,
29-02-2024 13:00,26.98,26.98,26.94,26.94,27721.0,AKFYE,20.85,26.74,26.68,22.34,+_02-01-2024 09:00:00,29.2,-,20.56,-,26.9,27.02,0.41,-0.17,0.58,56.38,63.9,-,-,-0.15,-99.33,2640473.33,-,0.04,0.15,0.08,0.28,25.94,28.1,25.18,28.1,98291328.0,2.33,0.96,1.37,78.46,58.91,22.4,20.38,2.03,20.47,11.42,6.76,94867533.0,-,+,+,-,,+_05-02-2024 09:00:00,4.54,20.25,+,-,True,9.94,-,H_Wma9:H_Tk:H_Wma15,20.25,-,,,,,,,,+_29-02-2024 09:00:00,-,,,
29-02-2024 13:00,6.0,6.01,6.0,6.0,122415.0,AKGRT,6.19,6.16,6.31,6.7,-_14-02-2024 09:00:00,-3.07,-,-10.45,-,6.03,6.12,-0.15,-0.03,-0.12,26.43,31.06,-,-,0.0,-96.93,2617543.33,-,0.03,0.49,0.12,1.97,6.65,6.68,6.36,6.46,104704759.0,0.41,-0.01,0.42,56.87,55.14,6.48,6.21,0.27,6.62,-2.71,-15.35,140767610.0,-,-,+,-,,+_29-01-2024 09:00:00,-0.48,-7.38,-,-,False,4.29,-,H_Tk:H_Wma9:H_Wma15,-7.23,-,,,,,,,,-_26-02-2024 09:00:00,-,,,-
29-02-2024 13:00,226.0,226.0,226.0,226.0,50.0,AKMGY,181.43,229.8,223.85,197.5,+_15-02-2024 13:00:00,24.57,-,14.43,-,226.48,227.83,3.94,-1.27,5.21,55.09,61.79,-,-,-0.31,-99.9,23045.0,-,0.48,0.21,1.83,0.8,209.9,229.9,206.3,220.1,1047377.0,22.89,5.34,17.55,77.49,64.39,194.55,179.11,15.45,173.5,4.86,-18.89,1124940.0,-,+,+,+,,+_22-01-2024 09:00:00,31.45,16.16,+,-,True,8.62,-,H_Wma9:H_Wma15:H_Tk,16.16,-,,,,,,,,-_27-02-2024 13:00:00,-,,,
29-02-2024 13:00,108.1,108.2,108.1,108.1,2361.0,AKSA,94.88,111.9,107.93,95.35,+_26-01-2024 13:00:00,13.94,-,13.37,-,110.48,110.76,2.22,-0.67,2.89,52.05,66.87,-,-,-0.09,-99.8,609058.67,-,2.38,2.16,2.67,2.41,99.85,111.5,98.65,108.0,18505050.0,4.5,1.2,3.3,64.2,54.52,97.43,94.49,2.94,94.62,8.76,40.22,13246471.33,+,+,+,-,,+_08-01-2024 09:00:00,10.67,10.95,+,-,True,3.11,-,H_Wma9:H_Tk:H_Wma15,10.95,-,,,,,,,,-_28-02-2024 13:00:00,-,-,,
29-02-2024 13:00,37.54,37.54,37.48,37.52,42520.0,AKSEN,35.74,37.92,39.3,36.6,-_22-02-2024 13:00:00,4.99,-,2.51,-,37.69,37.85,-0.27,-0.1,-0.17,40.72,44.65,-,-,-0.05,-98.05,1118683.67,-,0.17,0.46,0.33,0.86,40.36,41.3,37.94,38.66,49167142.0,0.65,0.73,-0.09,59.44,47.23,36.81,35.15,1.66,34.79,-3.69,11.75,42992870.33,+,+,+,+,,+_05-02-2024 09:00:00,0.71,1.94,+,+,True,4.72,-,H_Wma9:H_Wma15:H_Tk,1.83,+,,,,,,,,-_23-02-2024 17:00:00,-,,,
29-02-2024 13:00,16.93,16.95,16.91,16.95,15468.0,AKSGY,14.12,16.9,17.17,15.45,-_28-02-2024 09:00:00,20.07,-,9.67,-,16.95,16.96,0.09,-0.04,0.12,52.52,54.65,-,-,0.12,-97.71,529935.0,-,0.0,0.02,0.01,0.07,17.14,18.0,16.34,17.05,25426935.0,1.87,0.4,1.47,79.4,66.76,15.34,14.14,1.21,13.83,-0.53,12.02,23447803.67,+,+,+,+,,+_22-01-2024 09:00:00,1.61,10.48,+,-,False,8.53,-,H_Wma9:H_Wma15:H_Tk,10.22,-,,,,,,,,-_29-02-2024 09:00:00,-,,,
29-02-2024 13:00,14.74,14.74,14.72,14.72,117.0,AKSUE,13.56,14.88,14.92,14.21,-_29-02-2024 13:00:00,8.58,-,3.59,-,14.8,14.89,0.06,-0.09,0.14,47.51,55.09,-,-,-0.14,-99.98,269058.0,-,0.08,0.51,0.17,1.13,14.52,15.32,14.08,15.06,21129449.0,-1.27,0.75,-2.02,51.66,31.2,13.42,12.88,0.54,13.52,5.09,22.23,16943593.0,+,+,+,-,,+_12-02-2024 09:00:00,1.3,9.65,+,-,True,4.22,-,H_Tk:H_Wma9:H_Wma15,9.65,-,,,,,,,,-_28-02-2024 13:00:00,-,,,
29-02-2024 13:00,14.74,14.74,14.72,14.72,117.0,AKSUE,13.56,14.88,14.92,14.21,-_29-02-2024 13:00:00,8.58,-,3.59,-,14.8,14.89,0.06,-0.09,0.14,47.51,55.09,-,-,-0.14,-99.98,269058.0,-,0.08,0.51,0.17,1.13,14.52,15.32,14.08,15.06,21129449.0,-1.27,0.75,-2.02,51.66,31.2,13.42,12.88,0.54,13.52,5.09,22.23,16943593.0,+,+,+,-,,+_12-02-2024 09:00:00,1.3,9.65,+,-,True,4.22,-,H_Tk:H_Wma9:H_Wma15,9.65,-,,,,,,,,-_28-02-2024 13:00:00,-,,,
29-02-2024 13:00,5.17,5.2,5.16,5.17,34637.0,AKYHO,4.35,5.09,5.15,4.67,-_22-02-2024 09:00:00,18.86,-,10.71,-,5.02,4.99,0.04,0.02,0.02,69.81,52.16,+,+,0.19,-99.45,3585446.67,-,0.15,2.96,0.18,3.66,5.07,5.5,4.9,4.97,65190537.0,0.48,0.09,0.38,68.65,65.15,4.73,4.45,0.28,4.17,-0.6,62.74,49482122.67,+,+,+,+,,+_25-12-2023 09:00:00,0.44,9.29,+,-,False,6.25,-,H_Wma9:H_Wma15:H_Tk,9.08,-,,,,,,,,+_28-02-2024 17:00:00,+,,,
29-02-2024 13:00,131.2,131.2,130.8,130.8,8894.0,ALARK,110.22,131.75,129.1,107.38,+_19-02-2024 09:00:00,18.67,-,21.82,-,131.07,131.93,1.77,-1.09,2.86,53.19,60.32,-,-,-0.3,-99.68,1404523.67,-,0.27,0.21,1.13,0.86,118.2,140.6,117.6,136.6,73551371.0,5.23,2.73,2.51,72.47,51.04,113.55,106.95,6.6,112.7,16.35,170.73,45242900.0,+,+,+,-,,+_05-02-2024 09:00:00,17.25,15.19,+,-,True,6.17,-,H_Wma9:H_Tk:H_Wma15,15.19,-,,,,,,,,-_26-02-2024 09:00:00,-,,,
29-02-2024 13:00,4.26,4.26,4.25,4.26,2330.0,ALBRK,4.26,4.41,4.52,4.5,-_20-02-2024 09:00:00,0.01,+,-5.23,-,4.32,4.39,-0.1,-0.04,-0.06,24.71,36.3,-,-,0.0,-99.96,4475299.67,-,0.06,1.39,0.13,2.96,4.7,4.8,4.55,4.63,158711817.0,0.22,0.03,0.19,68.57,58.29,4.39,4.24,0.15,4.2,-0.64,1.35,155568341.67,-,+,+,+,,+_05-02-2024 09:00:00,-0.13,-2.98,-,-,False,3.49,-,H_Wma9:H_Wma15:H_Tk,-2.98,-,Arasinda,,,,,,,-_23-02-2024 13:00:00,-,,,+
29-02-2024 13:00,1659.0,1665.0,1653.0,1664.0,2207.0,ALCAR,1250.51,1572.5,1556.0,1311.5,+_29-02-2024 09:00:00,33.07,-,26.88,-,1589.53,1560.87,44.71,10.54,34.16,68.91,59.08,+,+,0.3,-97.95,42587.0,-,74.47,4.68,103.13,6.61,1580.0,1630.0,1446.0,1475.0,662434.0,144.27,15.6,128.67,65.9,60.41,1298.0,1245.4,52.6,1293.5,-3.59,-32.74,766971.67,-,+,+,-,,+_12-02-2024 09:00:00,366.0,28.2,+,-,False,4.22,-,H_Wma9:H_Tk:H_Wma15,27.35,-,,,,,,,,+_29-02-2024 09:00:00,+,,,
29-02-2024 13:00,149.5,149.8,149.1,149.8,1860.0,ALCTL,109.67,155.35,143.1,112.55,+_19-02-2024 09:00:00,36.59,-,33.1,-,152.52,151.37,7.03,-0.68,7.71,59.66,71.84,-,-,0.27,-99.68,345613.0,-,2.72,1.78,1.57,1.04,124.1,144.0,121.7,136.0,6385249.0,7.77,3.96,3.81,72.69,53.38,113.33,104.62,8.71,106.35,12.77,52.27,5071160.0,+,+,+,-,,+_29-01-2024 09:00:00,36.47,32.18,+,-,False,8.33,-,H_Wma9:H_Tk:H_Wma15,31.56,-,,,,,,,,-_28-02-2024 17:00:00,-,,,
29-02-2024 13:00,103.8,103.9,103.7,103.7,9912.0,ALFAS,104.66,107.6,108.5,107.2,-_27-02-2024 09:00:00,-0.91,+,-3.26,-,104.76,106.53,-1.96,-0.74,-1.22,33.62,41.94,-,-,-0.1,-99.54,1073058.0,-,1.06,1.02,2.83,2.65,112.2,115.0,106.0,110.3,39147534.0,2.51,-0.73,3.24,54.69,48.61,104.2,100.63,3.57,112.08,-0.63,3.41,44623695.0,-,-,+,-,,+_19-02-2024 09:00:00,-0.5,-0.48,-,+,False,3.55,-,H_Tk:H_Wma9:H_Wma15,-0.28,+,Arasinda,,,,,,,-_26-02-2024 17:00:00,-,,,+
29-02-2024 13:00,49.46,49.64,49.42,49.6,23080.0,ALGYO,41.92,49.48,47.24,41.66,+_15-02-2024 13:00:00,18.31,-,19.06,-,49.68,49.48,1.56,-0.04,1.6,67.82,75.27,-,-,0.36,-95.71,342502.0,-,0.08,0.16,0.12,0.25,43.8,47.84,43.04,47.4,20201957.0,1.77,0.3,1.47,68.91,54.57,42.62,41.26,1.37,41.75,9.37,67.16,14020152.67,+,+,+,-,,+_12-02-2024 09:00:00,6.98,16.37,+,-,False,3.31,-,H_Wma9:H_Tk:H_Wma15,15.95,-,,,,,,,,-_28-02-2024 13:00:00,+,,,
29-02-2024 13:00,35.44,35.44,35.4,35.4,1154.0,ALKA,30.35,34.51,35.63,30.97,-_27-02-2024 17:00:00,16.65,-,14.3,-,34.94,34.72,0.46,-0.05,0.51,58.66,54.08,-,+,-0.11,-99.86,516698.33,-,0.46,1.32,0.68,1.96,35.5,38.42,33.06,34.48,17118257.0,0.71,0.68,0.03,63.34,49.14,31.08,29.78,1.3,31.32,0.06,83.66,11392325.33,+,+,+,-,,+_05-02-2024 09:00:00,4.32,13.89,+,-,True,4.38,-,H_Tk:H_Wma9:H_Wma15,13.89,-,,,,,,,,+_27-02-2024 13:00:00,+,,,
29-02-2024 13:00,41.66,41.7,41.6,41.6,254.0,ALKIM,38.73,42.11,41.82,39.68,+_16-02-2024 09:00:00,7.4,-,4.84,-,41.86,41.99,0.24,-0.14,0.39,49.47,57.18,-,-,0.0,-99.92,187641.67,-,0.26,0.62,0.39,0.93,42.1,43.2,40.44,42.54,7889314.0,1.05,0.34,0.71,62.51,51.57,39.48,38.35,1.13,39.12,2.56,-25.54,8366838.67,-,+,+,-,,+_12-02-2024 09:00:00,2.12,5.36,+,-,False,2.96,-,H_Wma9:H_Tk:H_Wma15,5.36,-,,,,,,,,-_28-02-2024 17:00:00,-,,,
29-02-2024 13:00,8.17,8.23,8.17,8.19,84650.0,ALMAD,7.88,8.18,8.38,7.86,-_27-02-2024 09:00:00,3.94,-,4.26,-,8.11,8.17,-0.06,-0.03,-0.03,47.33,45.6,-,-,0.24,-94.27,717378.33,-,0.08,0.94,0.02,0.18,8.75,8.88,8.22,8.37,23184874.0,0.18,-0.04,0.22,55.73,49.78,7.89,7.71,0.18,8.54,-4.23,-37.81,32820166.0,-,-,+,-,,+_19-02-2024 09:00:00,0.3,3.76,+,-,False,2.33,-,H_Tk:H_Wma9:H_Wma15,3.5,-,,YukariDondu,,,,,+,+_29-02-2024 09:00:00,+,,,
