Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
20-02-2024 13:00,9303.78,9343.92,9284.66,9337.89,1030960860.0,XU100,8289.54,9288.69,9123.56,8427.6,+_03-01-2024 17:00:00,12.65,-,10.8,-,9300.96,9268.26,121.96,-6.8,128.76,62.71,64.64,-,-,0.36,-25.43,1068853777.67,-,36.93,0.4,69.63,0.75,9045.97,9306.34,8917.74,9250.36,19845269034.0,275.51,,,74.11,,8526.04,8286.29,239.76,8254.61,2.26,30.08,16350859972.0,+,-,+,+,,+_29-01-2024 09:00:00,811.85,9.52,+,-,False,2.89,-,H_Wma9:H_Wma15:H_Tk,8.9,-,,,,,,,,+_20-02-2024 09:00:00,+,,,
20-02-2024 13:00,32.4,32.5,32.26,32.44,401797.0,A1CAP,31.51,33.27,32.67,30.44,+_15-02-2024 13:00:00,2.95,-,6.57,-,32.74,32.77,0.25,-0.1,0.35,50.7,57.12,-,-,0.12,-41.97,515212.33,-,0.3,0.93,0.33,1.02,32.4,34.18,30.94,33.48,12986298.0,-3.7,,,46.9,,30.64,30.31,0.33,34.67,4.17,-10.06,12549428.67,+,-,-,-,+,+_19-02-2024 09:00:00,1.8,5.86,+,-,False,1.09,-,H_Tk:H_Wma9:H_Wma15,5.27,-,,,,,,,,-_19-02-2024 13:00:00,-,-,,
20-02-2024 13:00,145.1,151.7,144.7,148.0,320675.0,ACSEL,127.37,145.6,146.3,132.2,-_16-02-2024 17:00:00,16.2,-,11.95,-,144.91,144.33,1.91,-0.07,1.98,59.14,55.86,-,+,2.0,102.01,183116.67,+,3.09,2.13,3.67,2.54,146.5,152.1,135.5,145.0,2552452.0,8.81,,,65.24,,130.73,128.86,1.87,126.38,0.21,-13.51,2726407.67,+,-,+,+,+,+_19-02-2024 09:00:00,17.27,13.21,+,-,False,1.45,-,H_Wma9:H_Wma15:H_Tk,10.69,-,,,,,,,,+_20-02-2024 09:00:00,+,,,
20-02-2024 13:00,573.0,573.5,568.5,569.5,42220.0,ADEL,454.44,573.0,560.5,438.25,+_24-01-2024 13:00:00,25.32,-,29.95,-,573.31,576.2,17.67,-4.68,22.35,57.23,66.11,-,-,-0.61,-69.86,94756.33,-,3.81,0.66,6.7,1.16,506.5,624.0,504.5,580.0,3004927.0,-31.61,,,60.36,,458.44,438.78,19.66,492.82,15.31,37.27,2824973.67,+,-,+,-,,+_12-02-2024 09:00:00,111.06,24.23,+,-,True,4.48,-,H_Tk:H_Wma9:H_Wma15,24.01,-,,,,,,,,-_20-02-2024 09:00:00,-,,,
20-02-2024 13:00,2.87,2.93,2.86,2.91,20811076.0,ADESE,2.33,2.93,2.88,2.57,+_05-02-2024 09:00:00,24.95,-,13.23,-,2.9,2.88,0.06,-0.01,0.07,59.46,61.61,-,-,1.39,-26.28,33275302.33,-,0.01,0.44,0.03,0.99,2.77,3.02,2.77,2.86,673341464.0,0.16,,,75.61,,2.45,2.29,0.16,2.34,4.0,14.35,533752469.33,+,-,+,-,,+_22-01-2024 09:00:00,0.46,18.84,+,-,False,7.14,-,H_Wma9:H_Tk:H_Wma15,16.8,-,,,,,,+,+,+_20-02-2024 13:00:00,+,,,
20-02-2024 13:00,36.32,36.38,36.06,36.22,451759.0,ADGYO,32.69,36.51,35.87,32.98,+_14-02-2024 17:00:00,10.81,-,9.82,-,36.57,36.56,0.55,-0.1,0.65,54.9,63.42,-,-,-0.28,-71.57,981131.0,-,0.35,0.97,0.34,0.93,35.08,37.82,34.7,37.38,24350646.0,,,,64.42,,33.14,32.73,0.41,33.5,6.8,-10.63,26095359.0,-,-,+,-,+,+_19-02-2024 09:00:00,3.08,9.31,+,-,True,1.24,-,H_Tk:H_Wma9:H_Wma15,8.83,-,,,,,,,,-_19-02-2024 13:00:00,-,,,
20-02-2024 13:00,155.8,157.2,155.0,156.8,554237.0,AEFES,134.98,157.25,155.35,143.75,+_26-01-2024 13:00:00,16.17,-,9.08,-,156.98,156.98,1.2,-0.48,1.68,54.67,56.01,-,-,0.64,3.26,589232.67,-,0.18,0.12,0.18,0.11,157.0,160.2,150.5,158.7,10856921.0,16.41,,,75.82,,145.9,138.65,7.25,126.8,1.8,-35.99,13960472.33,-,-,+,+,,+_20-02-2024 13:00:00,10.9,7.47,+,-,False,5.23,-,H_Wma9:H_Wma15:H_Tk,6.24,-,,,,,,,,-_19-02-2024 09:00:00,-,,,
20-02-2024 13:00,13.3,13.51,13.26,13.47,2861744.0,AFYON,12.47,13.4,13.18,12.2,+_19-02-2024 09:00:00,8.01,-,10.41,-,13.34,13.28,0.16,0.01,0.15,60.26,57.06,+,+,1.28,-12.69,2722140.33,-,0.13,0.94,0.19,1.45,13.04,13.5,12.57,13.26,50895805.0,-0.34,,,56.21,,12.4,12.28,0.12,14.17,2.31,-6.3,53019108.0,+,-,+,-,+,+_19-02-2024 09:00:00,1.07,8.63,+,-,False,0.98,-,H_Tk:H_Wma9:H_Wma15,6.93,-,,,,,,+,,+_20-02-2024 13:00:00,+,,,
20-02-2024 13:00,62.6,62.9,62.3,62.4,85093.0,AGESA,58.45,64.62,64.2,58.05,+_22-01-2024 09:00:00,6.76,-,7.49,-,62.85,63.3,0.51,-0.34,0.85,50.0,57.45,-,-,-0.32,-63.18,192401.0,-,0.45,0.71,0.9,1.42,61.8,68.1,60.3,64.0,5970684.0,-0.87,,,59.39,,58.87,57.8,1.06,63.82,3.9,46.29,4635542.33,+,-,+,-,,+_12-02-2024 09:00:00,3.53,6.0,+,-,True,1.84,-,H_Tk:H_Wma9:H_Wma15,5.83,-,,,,,,,,-_16-02-2024 13:00:00,-,,,
20-02-2024 13:00,265.0,267.75,263.75,265.75,249107.0,AGHOL,225.74,264.25,260.0,233.78,+_26-01-2024 13:00:00,17.72,-,13.68,-,264.62,263.35,4.65,-0.4,5.04,65.61,62.22,-,+,0.28,-13.9,246782.0,-,1.13,0.43,2.4,0.91,260.75,273.0,250.25,264.75,4571560.0,10.25,,,71.5,,237.56,226.38,11.18,227.7,2.82,-24.68,5207479.0,-,-,+,-,,+_22-01-2024 09:00:00,28.19,11.87,+,-,False,4.94,-,H_Wma9:H_Tk:H_Wma15,11.03,-,,,,,,,,+_15-02-2024 09:00:00,+,,,
20-02-2024 13:00,42.88,42.94,40.74,41.66,16209963.0,AGROT,21.62,43.03,40.14,25.06,+_05-01-2024 13:00:00,92.69,-,66.24,-,42.95,43.48,2.24,-0.84,3.09,55.34,75.41,-,-,-2.85,-70.72,27777084.33,-,1.29,3.0,1.82,4.19,36.6,47.24,36.6,44.3,107735236.0,,,,,,27.51,,,,21.1,56.04,92224891.67,+,-,-,-,,,14.15,51.46,+,-,True,,-,H_Wma9:H_Wma15:H_Tk,48.11,-,,,,,,,,-_16-02-2024 17:00:00,-,,,
20-02-2024 13:00,11.09,11.09,11.09,11.09,89115.0,AGYO,8.98,10.09,9.99,9.52,+_13-02-2024 17:00:00,23.54,-,16.43,-,10.23,9.93,0.36,0.2,0.16,81.72,61.77,+,+,0.0,-97.96,1757688.0,-,0.86,8.41,1.16,11.69,9.23,9.67,8.91,9.18,27869531.0,0.76,,,58.15,,9.24,9.13,0.11,8.56,-0.22,56.72,19731192.33,+,-,+,+,,+_20-02-2024 13:00:00,1.85,20.09,+,-,False,1.2,-,H_Wma9:H_Wma15:H_Tk,20.09,-,,,,,,,,+_19-02-2024 09:00:00,+,,,
20-02-2024 13:00,13.23,13.24,13.15,13.18,2618486.0,AHGAZ,12.33,13.4,13.46,12.17,-_16-02-2024 17:00:00,6.91,-,8.3,-,13.28,13.32,0.02,-0.05,0.07,42.38,54.74,-,-,-0.38,-19.08,3577287.33,-,0.1,0.78,0.14,1.04,13.58,13.78,13.21,13.36,74825678.0,-0.53,,,55.57,,12.47,12.15,0.33,11.89,-1.11,20.01,69944528.67,+,-,+,+,,+_12-02-2024 09:00:00,0.71,5.67,+,-,True,2.68,-,H_Wma9:H_Wma15:H_Tk,5.43,-,,,,,,,,-_16-02-2024 17:00:00,-,,,
20-02-2024 13:00,42.32,43.48,42.22,43.42,60803705.0,AKBNK,38.27,42.41,41.65,40.7,+_07-02-2024 09:00:00,13.47,-,6.68,-,42.37,42.09,0.55,0.13,0.42,63.39,57.71,+,+,2.6,58.33,40898828.33,+,1.05,2.47,1.33,3.16,40.9,42.56,40.0,41.48,439410340.0,3.95,,,65.36,,40.27,39.11,1.16,35.89,3.03,4.91,435534818.0,-,-,+,+,,+_04-12-2023 09:00:00,3.15,7.81,+,-,False,2.97,-,H_Wma9:H_Wma15:H_Tk,4.83,-,,,,,,,,+_20-02-2024 09:00:00,+,,,
20-02-2024 13:00,176.7,177.4,174.6,175.1,270967.0,AKCNS,161.81,178.95,183.95,167.4,-_15-02-2024 09:00:00,8.22,-,4.6,-,177.73,178.27,-0.4,-0.74,0.34,42.22,48.46,-,-,-0.91,46.66,214242.33,+,2.63,1.48,3.17,1.78,191.7,197.3,170.6,180.9,6877892.0,5.13,,,65.6,,170.0,161.1,8.9,159.45,-3.26,36.0,5845588.67,+,-,+,+,,+_05-02-2024 09:00:00,5.1,3.0,+,-,True,5.52,-,H_Wma9:H_Wma15:H_Tk,2.71,-,,,,,,,,-_19-02-2024 09:00:00,-,,,
20-02-2024 13:00,5.32,5.34,5.27,5.31,2461177.0,AKENR,4.91,5.4,5.38,4.78,+_24-01-2024 09:00:00,8.15,-,11.09,-,5.4,5.38,0.08,-0.01,0.09,52.22,60.25,-,-,-0.19,-38.08,2499375.67,-,0.09,1.63,0.07,1.25,5.1,5.7,5.09,5.6,68648059.0,-0.18,,,62.11,,4.89,4.81,0.08,5.58,10.24,102.31,43006819.33,+,-,+,-,+,+_19-02-2024 09:00:00,0.42,8.54,+,-,True,1.73,-,H_Tk:H_Wma9:H_Wma15,7.72,-,,,,,,,,-_19-02-2024 17:00:00,-,,,
20-02-2024 13:00,2.4,2.44,2.37,2.41,38802246.0,AKFGY,2.16,2.48,2.44,2.08,+_23-01-2024 09:00:00,11.39,-,15.87,-,2.45,2.48,0.04,-0.03,0.07,48.11,62.36,-,-,0.42,-50.73,52284069.33,-,0.04,1.75,0.07,2.99,2.35,2.64,2.34,2.55,985921528.0,-0.08,,,61.53,,2.16,2.12,0.04,2.21,9.91,17.23,846384503.33,+,-,+,-,+,+_19-02-2024 09:00:00,0.25,11.51,+,-,False,2.03,-,H_Tk:H_Wma9:H_Wma15,9.65,-,,,,,,,,-_16-02-2024 17:00:00,-,,,
