Tarih,open,high,low,close,volume,Hisse,Ema200,TK,KJ,Spb,TK>KJ,Ema200_%Yakinlik,Ema200_Alaninda,Spb_%Yakinlik,Spb_Alaninda,4S_Wma9,4S_Wma15,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi,sma14,Macd_sinyal,rsi_50>sma14,%Deg,%Vol,VolMov,VolMov_Sinyal,Kapanis_Fark_4S_Wma9,%Kapanis_Fark_4S_Wma9,Kapanis_Fark_4S_Wma15,%Kapanis_Fark_4S_Wma15,Hopen,Hhigh,Hlow,Hclose,Hvolume,HMACD_12_26_9,HMACDh_12_26_9,HMACDs_12_26_9,Hrsi,Hsma14,H_Wma9,H_Wma15,H_FarkWma9_15,H_Tk,H%Deg,H%Vol,HVolMov,HVolMov_Sinyal,HMacd_sinyal,Hrsi>50_sinyal,HwmaSira_sinyal,H_Wma9XH_Wma15,H_Wma9>H_Wma15,Kapanis_H_Wma9_Fark,H_Wma9_Yakinlik,Altta_Ustte,OrtAlaninda,Oncekine_goreKucuk,H_Wma(9/15)_%,Rline,OrtalamaSira,H_Wma9_Yakinlik(low-high),OrtAlanindaYeni,KontrolDurum,KontrolDurumY,KapanisXEma200_sonmum,K_Sbp_Kes,KapanisXEma200_son2mum,KapanisX4S_Wma9,KapanisX4S_Wma15,Kapanis>4S_Wma9,Kapanis>4S_Wma15,4S_Wma9X4S_Wma15,KapanisXH_Wma9,Arasinda(H_Wma9/H_Wma15)
02-05-2024 13:00,42.58,42.68,42.46,42.46,10084.0,ERSU,34.55,46.0,45.5,40.16,+_25-04-2024 17:00:01,22.91,-,5.73,-,45.0,45.76,0.06,-0.52,0.58,39.7,55.54,-,-,-0.33,-99.0,454675.0,-,2.54,5.64,3.3,7.21,42.5,48.3,42.5,47.5,3712578.0,9.01,1.67,7.34,69.78,76.58,41.87,38.4,3.47,30.06,12.24,-4.94,2946078.0,-,+,+,+,,+_25-12-2023 09:00:01,0.59,1.41,+,+,True,9.03,-,H_Wma9:H_Wma15:H_Tk,1.41,+,,,,,,,,-_30-04-2024 09:00:01,-,,,
02-05-2024 13:00,274.75,274.75,274.75,274.75,31.0,ESCAR,222.37,278.25,270.88,249.12,+_03-04-2024 09:00:01,23.56,-,10.29,-,276.0,276.33,3.0,-0.95,3.94,54.83,59.68,-,-,-0.09,-99.95,30404.0,-,1.25,0.45,1.58,0.57,263.0,285.25,258.0,278.5,1037312.0,32.04,8.32,23.72,79.11,68.35,256.04,233.92,22.12,213.18,5.59,-47.8,1152509.33,-,+,+,+,,+_26-02-2024 09:00:01,18.71,7.31,+,-,True,9.46,-,H_Wma9:H_Wma15:H_Tk,7.31,-,,,,,,,,-_30-04-2024 09:00:01,-,,,
02-05-2024 13:00,88.1,88.4,88.0,88.0,7690.0,ESCOM,73.89,81.93,81.47,77.6,+_29-04-2024 17:00:01,19.1,-,13.4,-,85.53,82.77,2.82,1.18,1.64,74.02,58.14,+,+,0.0,-98.13,175801.33,-,2.47,2.89,5.23,6.32,78.0,83.0,73.25,76.15,2469176.0,8.98,-0.73,9.71,61.26,69.72,77.36,78.09,0.73,69.57,-1.49,11.87,1880347.33,+,-,+,-,-,-_29-04-2024 09:00:01,10.64,13.76,+,-,False,-0.94,-,H_Wma15:H_Wma9:H_Tk,13.76,-,,,,,,,,+_29-04-2024 13:00:01,+,,,
02-05-2024 13:00,21.22,21.28,21.2,21.28,28546.0,ESEN,20.11,22.06,20.94,19.26,+_16-04-2024 09:00:01,5.82,-,10.52,-,21.47,21.69,0.38,-0.21,0.6,51.84,59.58,-,-,0.19,-97.98,651364.67,-,0.19,0.88,0.41,1.91,20.54,23.6,20.3,22.42,39891351.0,0.21,0.03,0.18,57.85,50.7,20.12,20.22,0.09,19.77,12.32,112.26,20444094.67,+,+,+,-,,-_15-04-2024 09:00:01,1.16,5.75,+,-,False,-0.46,+,H_Wma15:H_Wma9:H_Tk,5.35,-,,,,,,,,-_29-04-2024 13:00:01,-,,,
02-05-2024 13:00,25.86,25.9,25.78,25.82,20099.0,ETILR,17.41,24.26,22.71,17.46,+_08-04-2024 09:00:01,48.33,-,47.88,-,24.43,23.85,1.53,0.17,1.36,81.4,74.02,+,+,-0.08,-98.89,658253.0,-,1.39,5.67,1.97,8.27,20.08,23.42,19.51,23.32,10480287.0,1.34,0.57,0.77,73.51,59.65,18.4,17.74,0.65,17.26,16.14,-51.66,10972263.0,+,+,+,+,,+_05-02-2024 09:00:01,7.42,40.36,+,-,True,3.67,-,H_Wma9:H_Wma15:H_Tk,40.15,-,,,,,,,,+_26-04-2024 09:00:01,+,,,
02-05-2024 13:00,16.14,16.14,16.05,16.14,7518.0,ETYAT,14.49,16.1,16.25,16.64,-_02-05-2024 09:00:01,11.37,-,-3.0,-,16.04,16.15,-0.01,-0.01,-0.0,50.67,51.79,-,-,0.0,-98.56,218393.33,-,0.1,0.6,0.01,0.09,15.69,17.5,15.0,16.5,3318975.0,2.12,0.17,1.96,63.97,66.39,16.17,15.55,0.62,13.3,4.76,-17.02,2775631.33,+,+,+,+,,+_02-01-2024 09:00:01,-0.03,-0.21,-,+,False,4.01,-,H_Wma9:H_Wma15:H_Tk,-0.21,+,Arasinda,,,,,,,+_02-05-2024 09:00:01,-,,,+
02-05-2024 13:00,3.23,3.24,3.23,3.23,55364.0,EUHOL,3.28,3.24,3.23,3.34,+_25-04-2024 17:00:01,-1.49,+,-3.29,-,3.23,3.24,-0.01,-0.0,-0.0,48.63,49.94,-,-,-0.31,-98.99,2653026.33,-,0.0,0.06,0.01,0.39,3.13,3.39,3.11,3.26,68905609.0,0.14,-0.06,0.2,52.96,58.13,3.26,3.31,0.05,3.36,5.5,58.74,43516556.67,+,-,+,-,,-_15-04-2024 09:00:01,-0.03,-1.02,-,+,False,-1.56,-,H_Tk:H_Wma15:H_Wma9,-0.72,+,,,,,,,,+_02-05-2024 09:00:01,-,,,-
02-05-2024 13:00,31.78,31.78,31.78,31.78,228.0,EUKYO,22.9,28.45,27.44,26.28,+_30-04-2024 09:00:01,38.8,-,20.93,-,29.47,28.44,1.04,0.71,0.33,73.04,56.73,+,+,0.0,-99.96,231824.33,-,2.31,7.83,3.34,11.76,23.72,27.5,23.1,26.0,1995204.0,3.87,0.43,3.45,64.15,66.61,25.55,23.95,1.61,21.91,5.61,-26.02,1882653.33,+,+,+,+,,+_06-11-2023 09:00:01,6.23,24.36,+,-,False,6.7,-,H_Wma9:H_Wma15:H_Tk,24.36,-,,,,,,,,+_29-04-2024 13:00:01,+,,,
02-05-2024 13:00,156.0,156.4,155.3,156.2,135247.0,EUPWR,161.37,152.0,153.3,155.55,-_24-04-2024 09:00:01,-3.2,-,0.42,+,152.07,151.79,-0.1,0.39,-0.48,59.75,47.12,+,+,0.13,-92.65,752276.0,-,4.13,2.72,4.41,2.91,153.2,159.0,150.3,153.6,8719326.0,-1.81,-4.08,2.27,44.03,48.96,155.12,161.0,5.87,173.85,0.99,6.48,6633576.67,-,-,-,-,,-_25-03-2024 09:00:01,1.08,0.69,+,+,False,-3.65,-,H_Tk:H_Wma15:H_Wma9,0.11,+,,,,,,,,+_02-05-2024 09:00:01,+,+,,
02-05-2024 13:00,15.71,15.72,15.67,15.68,244010.0,EUREN,16.33,15.72,15.62,15.66,+_29-04-2024 17:00:01,-3.97,-,0.13,+,15.48,15.43,0.08,0.04,0.04,59.71,52.76,+,+,-0.19,-97.26,3988030.0,-,0.2,1.29,0.25,1.6,15.23,15.8,15.16,15.48,43641593.0,0.09,-0.4,0.5,46.34,53.19,15.9,16.51,0.61,17.83,2.86,-17.04,36570874.33,+,-,-,-,,-_15-04-2024 09:00:01,-0.22,-1.37,-,+,False,-3.72,-,H_Tk:H_Wma15:H_Wma9,-1.12,+,,,,,,,,+_30-04-2024 13:00:01,+,,,-
02-05-2024 13:00,18.35,18.4,18.35,18.38,7487.0,EUYO,17.28,17.27,17.08,18.56,+_02-05-2024 09:00:01,6.38,-,-0.97,+,17.28,17.11,0.08,0.21,-0.13,66.08,48.67,+,+,0.16,-99.32,401374.33,-,1.1,6.35,1.27,7.41,16.4,17.39,16.04,16.8,2605293.0,1.29,-0.24,1.53,52.6,57.19,17.75,17.6,0.15,18.66,2.44,-34.83,2724832.33,-,-,+,-,,+_26-02-2024 09:00:01,0.63,3.55,+,-,False,0.85,-,H_Tk:H_Wma9:H_Wma15,3.38,-,,,,,,,,+_30-04-2024 17:00:01,+,,,
