Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
20-11-2024 17:00,IZENR,20.06,20.92,19.75,20.7,1201341.0,0.22,0.64,0.06,1003.45,0.64,263069.3,356.66,True,69.69,0,,19.85,21.36,True,True
20-11-2024 16:00,ODINE,109.9,112.8,109.9,112.2,510838.0,0.6,2.3,0.35,557.14,2.3,261912.6,95.04,True,70.02,0,,88.9,ATH,False,False
20-11-2024 15:00,MANAS,16.45,16.81,16.44,16.75,610855.0,0.06,0.3,0.02,1328.57,0.3,217582.3,180.75,True,62.38,0,,16.28,16.84,False,False
20-11-2024 15:00,FZLGY,19.3,20.34,19.15,20.34,3633248.0,0.0,1.04,0.2,430.61,1.04,972681.8,273.53,True,80.36,0,,17.5,20.8,False,False
20-11-2024 15:00,FONET,17.58,17.77,17.53,17.72,766649.0,0.05,0.14,0.01,2700.0,0.14,429620.2,78.45,True,45.4,0,,17.41,18.74,True,True
20-11-2024 14:00,OZRDN,7.61,8.4,7.59,8.4,2095380.0,0.0,0.79,0.07,997.22,0.79,326623.5,541.53,True,75.28,0,,7.56,ATH,False,False
20-11-2024 13:00,DAGI,13.04,13.19,13.01,13.17,220101.0,0.02,0.13,0.01,1081.82,0.13,141182.6,55.9,True,54.75,0,,12.75,13.33,False,False
20-11-2024 12:00,ENJSA,58.9,60.0,58.85,59.8,546271.0,0.2,0.9,0.14,520.69,0.9,320230.9,70.59,True,59.96,0,,57.85,ATH,False,False
20-11-2024 12:00,DAPGM,5.53,5.63,5.52,5.62,4420257.0,0.01,0.09,0.02,373.68,0.09,2821881.9,56.64,True,75.41,0,,5.36,ATH,False,False
20-11-2024 12:00,ISMEN,38.4,39.2,38.26,39.14,1539918.0,0.06,0.74,0.14,413.89,0.74,561313.7,174.34,True,76.15,0,,36.88,ATH,False,False
20-11-2024 12:00,BINBN,95.45,98.8,95.45,98.6,366257.0,0.2,3.15,0.13,2323.08,3.15,90091.2,306.54,True,51.45,0,,94.5,106.3,True,True
20-11-2024 12:00,ELITE,35.58,35.88,35.54,35.84,239846.0,0.04,0.26,0.04,519.05,0.26,134108.2,78.85,True,61.43,0,,34.68,35.98,False,False
20-11-2024 11:00,USAK,11.06,11.39,11.02,11.32,4753940.0,0.07,0.26,0.03,900.0,0.26,1009571.8,370.89,True,67.0,0,,10.73,11.47,False,False
20-11-2024 11:00,TCELL,92.65,94.5,92.5,94.25,4061939.0,0.25,1.6,0.2,680.49,1.6,2542739.5,59.75,True,59.51,0,,90.9,96.6,False,False
20-11-2024 10:00,METRO,2.29,2.35,2.29,2.34,2781436.0,0.01,0.05,0.0,4900.0,0.05,819455.5,239.42,True,61.29,0,,2.25,2.36,False,False
20-11-2024 10:00,VAKBN,23.64,24.36,23.64,24.28,9356254.0,0.08,0.64,0.03,1900.0,0.64,2486006.8,276.36,True,61.96,1,24.36,23.32,24.36,False,False
20-11-2024 10:00,IHYAY,5.26,5.55,5.01,5.5,12762987.0,0.05,0.24,0.02,1100.0,0.24,2996747.5,325.89,True,74.4,0,,4.62,ATH,False,False
20-11-2024 10:00,IHLGM,1.77,1.89,1.72,1.88,114014732.0,0.01,0.11,0.01,900.0,0.11,12614812.7,803.82,True,87.05,3,,1.43,ATH,False,False
20-11-2024 10:00,IHLAS,2.22,2.35,2.16,2.35,171276897.0,0.0,0.13,0.01,900.0,0.13,18458526.9,827.9,True,89.62,0,,1.72,ATH,False,False
20-11-2024 10:00,GMTAS,9.6,10.02,9.56,9.98,2265137.0,0.04,0.38,0.07,467.16,0.38,717092.6,215.88,True,78.97,0,,9.19,ATH,False,False
20-11-2024 10:00,IHGZT,1.58,1.71,1.52,1.68,67667799.0,0.03,0.1,0.01,809.09,0.1,8284774.2,716.77,True,91.47,0,,1.28,ATH,False,False
20-11-2024 10:00,EMKEL,14.04,14.73,14.02,14.6,1197572.0,0.13,0.56,0.05,976.92,0.56,326507.8,266.78,True,59.35,0,,13.87,15.3,True,True
20-11-2024 10:00,GRSEL,163.5,167.0,162.7,166.7,232008.0,0.3,3.2,0.14,2185.71,3.2,87203.8,166.05,True,68.74,0,,158.7,169.0,False,False
20-11-2024 10:00,IHEVA,2.66,2.92,2.64,2.88,46345782.0,0.04,0.22,0.02,856.52,0.22,5300077.4,774.44,True,83.05,0,,2.23,ATH,False,False
20-11-2024 10:00,MOGAN,9.99,10.16,9.99,10.15,1104298.0,0.01,0.16,0.0,inf,0.16,640503.9,72.41,True,53.5,0,,9.93,10.3,False,False
20-11-2024 10:00,ORCAY,9.48,10.17,9.41,9.99,9809413.0,0.18,0.51,0.05,940.82,0.51,1209865.3,710.79,True,70.58,1,10.17,9.16,10.17,False,False
20-11-2024 10:00,KRDMD,25.96,26.4,25.96,26.32,12915897.0,0.08,0.36,0.01,2900.0,0.36,6644255.6,94.39,True,55.25,0,,25.66,26.98,False,False
20-11-2024 10:00,KIMMR,9.48,9.61,9.44,9.61,407737.0,0.0,0.13,0.0,4233.33,0.13,207403.4,96.59,True,55.53,0,,9.38,9.78,False,False
