Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_Ort,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
AZTEK,15-02-2024,144.8,6.31,96.66,140.45,140.66,140.92,140.62,140.78,139.5,141.39,91.65,143.03,1138105.0,55.25,+,+,+,,,,,,+,+,,+,,,,+,,,+,8,0
RYGYO,15-02-2024,26.32,3.79,14.29,25.96,25.84,25.6,25.98,25.79,26.04,25.76,21.44,26.21,2304540.33,58.46,+,+,+,,,,,,+,+,+,+,,,,,,+,,8,0
TERA,15-02-2024,41.14,4.05,214.02,40.0,39.94,40.15,40.1,39.96,39.83,39.62,34.13,40.93,744196.67,52.82,,+,+,+,,+,,,,+,+,-,,,,+,,,+,8,1
FORMT,15-02-2024,3.09,2.66,9.5,3.07,3.07,3.07,3.07,3.07,3.06,3.07,2.75,3.08,27677551.67,52.3,+,+,+,,,,,,+,+,,+,,+,,,,+,,8,0
TCELL,15-02-2024,68.8,1.93,20.42,68.63,68.67,68.37,68.58,68.65,68.71,68.92,52.39,68.6,30629132.33,58.59,+,+,+,,,,,,+,+,,+,,+,,,,,,7,0
CANTE,15-02-2024,19.13,3.8,98.77,18.86,18.79,18.6,18.88,18.75,18.89,18.76,21.68,19.02,30372147.67,62.0,+,+,+,,,,,,+,+,+,+,,,,,,,,7,0
SILVR,15-02-2024,17.5,6.06,148.87,17.01,16.89,16.64,17.05,16.85,17.0,16.85,15.1,17.3,1704163.67,68.28,+,+,+,,,,,,+,+,,+,,+,,,,,,7,0
KOZAA,15-02-2024,50.65,3.33,24.56,50.18,50.09,49.7,50.18,50.03,50.28,50.12,50.82,50.38,15339784.33,58.57,+,+,+,,,,,,+,+,,+,,+,,,,,,7,0
RALYH,15-02-2024,81.2,2.59,108.71,80.22,80.39,81.12,80.26,80.52,80.07,80.05,71.62,80.75,378038.67,46.76,+,+,+,,,,+,,+,,+,-,,+,,,,,,7,1
YBTAS,15-02-2024,175000.0,9.93,20.51,163566.24,162297.73,161868.37,164749.12,162189.68,160140.94,161489.38,112357.48,169731.67,56.67,59.28,,,+,+,+,+,,,,,,+,,+,,,,+,,7,0
ODAS,15-02-2024,9.99,4.28,4.74,9.8,9.73,9.59,9.82,9.7,9.79,9.69,9.6,9.89,118658402.33,64.62,+,+,,,,,,,+,+,,+,+,,,,,+,,7,0
TKNSA,15-02-2024,40.0,5.6,143.26,38.5,38.26,37.94,38.64,38.2,38.2,38.15,30.03,39.29,5540956.33,63.99,,,,+,,+,+,,,+,,+,,,,+,,+,,7,0
USAK,15-02-2024,13.29,9.93,290.99,12.5,12.35,12.19,12.58,12.31,12.37,12.22,9.06,12.88,10670567.33,67.22,+,,,,,,,,+,+,,+,,,+,+,,+,,7,0
AYEN,15-02-2024,29.48,2.29,50.83,29.17,28.99,28.56,29.2,28.91,29.21,28.95,29.2,29.31,1302092.67,66.26,+,+,,,,,,,+,+,,+,+,,,,,,,6,0
SOKE,15-02-2024,21.54,2.87,43.19,21.15,21.02,20.81,21.2,20.98,21.03,20.93,17.62,21.42,7365419.0,66.82,+,,,,,,,,+,+,,+,,,,+,,+,,6,0
TGSAS,15-02-2024,39.7,9.97,176.81,37.45,36.77,35.76,37.71,36.56,37.12,36.29,26.91,38.74,247539.0,74.41,+,,,,,,,,+,+,,+,,,+,,,+,,6,0
HTTBT,15-02-2024,70.5,2.69,124.6,70.24,70.2,69.52,70.17,70.11,70.6,70.52,52.84,70.93,614493.33,60.25,+,+,+,,,+,,,+,,,+,,,,,,,,6,0
TATGD,15-02-2024,39.0,9.0,121.76,36.92,36.29,35.49,37.17,36.11,36.63,35.74,33.41,37.97,3400064.67,67.87,+,,,,,,,,+,,+,+,,+,,+,,,,6,0
IZMDC,15-02-2024,6.69,3.56,6.03,6.6,6.58,6.51,6.61,6.56,6.61,6.56,6.17,6.63,19820519.67,61.6,+,+,+,,,,,,+,+,,+,,,,,,,,6,0
BTCIM,15-02-2024,115.3,2.04,29.68,114.06,113.6,112.88,114.22,113.44,113.82,113.37,93.69,115.03,2012707.0,53.35,+,+,,,,,,,+,,,-,,+,,+,,+,,6,1
KMPUR,15-02-2024,71.5,3.85,50.64,70.0,69.59,68.76,70.12,69.43,69.99,69.3,62.86,70.93,2616728.0,65.04,+,+,,,,,,,+,+,,+,,,,,,+,,6,0
COSMO,15-02-2024,138.5,2.9,72.78,137.59,137.0,134.83,137.56,136.63,138.54,137.07,120.23,137.23,182635.67,60.66,+,+,,,,,,,+,+,+,+,,,,,,,,6,0
KONTR,15-02-2024,258.25,3.47,22.64,255.05,254.28,251.86,255.09,253.86,256.17,254.02,222.25,257.33,4900817.67,59.31,+,+,+,,,,,,+,+,,+,,,,,,,,6,0
TTKOM,15-02-2024,32.58,2.45,2.33,32.5,32.53,32.3,32.47,32.5,32.55,32.72,23.95,32.38,34134465.33,59.36,+,+,+,,,,,,+,,,+,,+,,,,,,6,0
DEVA,15-02-2024,84.1,1.94,-28.48,84.07,84.2,83.92,83.95,84.18,84.52,84.48,72.49,83.73,910748.67,54.95,+,,+,,,,,,+,,+,+,,+,,,,,,6,0
KRDMA,15-02-2024,23.92,4.82,34.75,23.31,23.17,22.91,23.36,23.12,23.27,23.1,21.13,23.63,3616700.33,65.78,+,+,,,,,,,+,+,,+,,,,,,+,,6,0
PENGD,15-02-2024,7.59,3.69,82.12,7.43,7.38,7.28,7.45,7.36,7.41,7.35,6.94,7.55,7777149.0,64.88,+,+,,,,,,,+,+,,+,,,,,,+,,6,0
ORMA,15-02-2024,172.4,4.48,-25.5,168.01,166.77,164.18,168.55,166.32,166.07,167.63,124.99,168.67,26892.67,58.24,+,+,,,,,,,+,+,,+,,,,,,,+,6,0
EMKEL,15-02-2024,18.73,4.64,29.71,18.4,18.51,18.62,18.38,18.54,18.41,18.63,13.78,18.75,4540850.33,51.52,+,+,+,,,,,,+,,,+,,-,,+,,,,6,1
MRGYO,15-02-2024,6.34,3.09,38.09,6.27,6.23,6.13,6.28,6.21,6.28,6.22,6.72,6.36,22639690.33,57.55,+,+,,,,,,,+,+,,+,,-,,,,+,,6,1
FRIGO,15-02-2024,8.52,5.84,349.9,8.21,8.12,7.97,8.24,8.09,8.16,8.06,7.14,8.48,9724864.67,70.5,+,,,,,,,,+,+,,+,,,+,,,+,,6,0
TRGYO,15-02-2024,38.2,1.33,-23.69,38.11,37.92,37.45,38.14,37.83,38.13,37.82,28.51,38.15,3062514.33,62.48,+,+,,,,,,,+,+,,+,,+,,,,,,6,0
GARAN,15-02-2024,65.6,2.42,7.71,64.89,64.72,64.42,64.96,64.66,64.82,64.64,48.59,65.33,36816298.0,58.67,+,+,+,,,,,,+,+,,-,,,,,,+,,6,1
ALMAD,15-02-2024,8.24,3.52,65.84,8.09,8.03,7.9,8.1,8.0,8.09,8.0,7.14,8.2,5621600.33,64.95,+,+,,,,,,,+,+,,+,,,,,,+,,6,0
AKSUE,15-02-2024,14.04,2.86,45.85,13.91,13.88,13.7,13.91,13.85,13.9,13.99,16.68,13.98,2910945.33,60.86,+,+,,,,,,,+,+,,+,,+,,,,,,6,0
YGYO,15-02-2024,5.64,4.83,-37.69,5.61,5.59,5.45,5.6,5.57,5.7,5.6,3.03,5.56,11852708.67,62.47,+,+,+,,,,,,+,,,+,,+,,,,,,6,0
AKSUE,15-02-2024,14.04,2.86,45.85,13.91,13.88,13.7,13.91,13.85,13.9,13.99,16.68,13.98,2910945.33,60.86,+,+,,,,,,,+,+,,+,,+,,,,,,6,0
ALKIM,15-02-2024,40.6,2.99,19.97,39.98,39.75,39.3,40.05,39.66,39.94,39.61,36.34,40.23,1509204.33,67.17,+,+,,,,,,,+,+,,+,,,,,,+,,6,0
VAKKO,15-02-2024,90.05,2.21,36.47,89.52,89.38,88.54,89.48,89.25,89.81,89.63,75.73,89.33,659571.33,61.98,+,+,+,,,,,,+,+,,+,,,,,,,,6,0
YATAS,15-02-2024,33.16,3.43,3.42,32.57,32.43,31.96,32.6,32.36,32.51,32.57,31.48,32.78,2997253.0,67.43,+,+,,,,,,,+,+,,+,,,,+,,,,6,0
UZERB,15-02-2024,200.0,1.01,31.2,199.46,197.45,193.46,199.8,196.64,199.99,195.82,193.79,199.33,15475.33,57.29,+,,,,,,,,+,+,,+,,+,,,,+,,6,0
FADE,15-02-2024,20.72,3.19,23.89,20.32,20.08,19.66,20.39,20.0,20.29,19.86,15.54,20.69,3810566.67,67.55,+,,,,,,,,+,+,,+,,,,,,+,,5,0
BIMAS,15-02-2024,399.25,4.79,23.4,388.77,385.76,380.26,389.85,384.72,387.57,383.79,269.7,394.33,3742013.33,68.86,+,+,,,,,,,+,+,,+,,,,,,,,5,0
PRZMA,15-02-2024,56.5,1.35,23.34,56.39,56.2,55.31,56.37,56.07,56.7,56.25,39.49,56.48,880979.67,65.16,+,+,,,,,,,+,,,+,,+,,,,,,5,0
KTSKR,15-02-2024,75.65,4.42,80.15,74.06,73.69,72.85,74.17,73.53,74.01,73.6,64.83,74.7,936243.0,62.2,+,+,,,,,,,+,+,,+,,,,,,,,5,0
OYAKC,15-02-2024,67.9,4.22,4.29,66.23,65.62,64.69,66.46,65.42,65.88,65.18,55.52,67.0,18970073.67,68.18,+,,,,,,,,+,+,,+,,,,,,+,,5,0
MMCAS,15-02-2024,11.61,5.64,-3.13,11.52,11.7,11.75,11.45,11.74,11.59,12.09,9.09,11.44,187179.0,52.35,+,,,,,,,,+,,,+,,+,,,,,+,5,0
ALKA,15-02-2024,31.34,3.09,3.74,30.81,30.61,30.21,30.87,30.53,30.76,30.5,29.05,31.16,1393818.0,65.92,+,,,,,,,,+,+,,+,,,,,,+,,5,0
ALARK,15-02-2024,116.3,1.84,6.17,115.79,115.05,112.91,115.84,114.67,116.3,114.96,95.74,116.87,5479575.67,68.01,+,+,,,,,,,+,+,,+,,-,,,,,,5,1
RYSAS,15-02-2024,32.06,2.43,46.01,31.56,31.4,31.11,31.61,31.34,31.52,31.31,26.51,31.95,773765.67,60.27,+,,,,,,,,+,+,,+,,,,,,+,,5,0
EGSER,15-02-2024,4.35,3.08,50.03,4.27,4.23,4.17,4.28,4.22,4.26,4.21,4.03,4.33,7754846.33,68.68,+,,,,,,,,+,+,,+,,,,,,+,,5,0
CMENT,15-02-2024,301.75,9.33,-7.79,285.61,277.49,265.51,288.42,274.91,281.02,271.51,177.02,301.17,15439.33,67.64,+,,,,,,,,+,,,+,,,,+,,+,,5,0
DOHOL,15-02-2024,13.72,2.01,4.07,13.63,13.58,13.46,13.63,13.56,13.65,13.57,11.93,13.7,35152122.67,62.36,+,+,,,,,,,+,+,,+,,,,,,,,5,0
IHAAS,15-02-2024,14.85,2.27,39.26,14.65,14.57,14.44,14.68,14.54,14.63,14.5,24.46,14.74,2592255.67,61.62,+,,,,,,,,+,+,+,+,,,,,,,,5,0
ERCB,15-02-2024,158.6,9.99,96.37,149.12,146.77,143.11,150.08,146.02,147.88,145.55,124.85,153.97,1419709.0,71.34,+,,,,,,,,+,+,,+,,,,,,+,,5,0
ALTIN,15-02-2024,23.19,1.13,-12.38,23.15,23.19,23.21,23.13,23.2,23.18,23.23,18.86,23.11,17281764.33,54.32,+,+,,,,,,,+,+,,-,,+,,,,,,5,1
BRSAN,15-02-2024,710.0,6.13,280.81,681.63,668.8,652.2,686.42,665.01,673.83,657.77,516.45,706.17,3653197.67,67.75,,,,,,,,,+,,,+,,+,+,+,,,,5,0
MAVI,15-02-2024,146.0,0.76,29.16,145.92,145.49,143.7,145.9,145.22,146.26,145.74,100.74,145.7,1769576.0,64.22,+,+,,,,,,,+,+,,+,,,,,,,,5,0
TKFEN,15-02-2024,46.22,4.38,128.56,45.06,44.69,43.93,45.16,44.54,45.03,44.55,41.4,45.84,8550952.0,68.12,+,,,,,,,,+,+,,+,,,,,,+,,5,0
KRSTL,15-02-2024,11.39,2.43,35.82,11.17,11.14,11.19,11.19,11.14,11.13,11.07,10.93,11.46,11596074.33,47.74,,,+,+,,+,,,,+,,-,,-,,+,,,,5,2
ICBCT,15-02-2024,17.88,0.68,23.4,17.84,17.87,17.83,17.83,17.87,17.87,17.97,13.16,17.98,3786246.67,53.46,+,+,+,,,,,,+,,,+,,-,,,,,,5,1
TNZTP,15-02-2024,73.35,2.37,16.35,72.92,72.74,71.91,72.9,72.61,73.21,72.92,49.35,72.9,467007.33,60.0,+,+,+,,,,,,+,,,+,,,,,,,,5,0
TLMAN,15-02-2024,102.1,2.82,-15.83,100.4,99.74,98.34,100.56,99.47,100.5,99.35,80.54,101.57,499723.33,63.09,+,,,,,,,,+,+,,+,,,,,,+,,5,0
BARMA,15-02-2024,21.84,5.71,177.14,21.04,20.78,20.41,21.14,20.71,20.89,20.58,18.72,21.76,4225204.67,67.58,,,,,,,,,+,+,,+,,,+,,,+,,5,0
ULUUN,15-02-2024,31.92,2.97,29.96,31.49,31.34,30.99,31.52,31.28,31.49,31.25,29.5,31.65,2468249.67,63.74,+,+,,,,,,,+,+,,+,,,,,,,,5,0
POLTK,15-02-2024,22590.0,3.62,16.49,22284.19,22109.35,21569.21,22303.88,22017.43,22372.44,22147.65,10710.38,22584.17,5660.0,67.17,+,+,,,,,,,+,,,+,,+,,,,,,5,0
KRVGD,15-02-2024,25.04,3.3,15.42,24.67,24.58,24.3,24.69,24.53,24.71,24.56,22.15,24.82,1118068.67,66.76,+,+,,,,,,,+,+,,+,,,,,,,,5,0
PRDGS,15-02-2024,7.78,2.5,91.91,7.68,7.63,7.54,7.69,7.62,7.67,7.62,7.34,7.76,7065635.33,63.04,+,+,,,,,,,+,+,,+,,,,,,,,5,0
IZINV,15-02-2024,43.24,2.03,10.13,43.04,43.12,42.87,42.97,43.1,43.31,43.37,33.98,43.06,385852.67,54.8,+,+,+,,,,-,,+,,,+,,,,,,,,5,1
BALAT,15-02-2024,22.9,1.06,7.81,22.85,22.8,22.44,22.84,22.75,22.92,23.02,21.79,22.85,97174.67,56.8,+,+,,,,,-,,+,,,+,,+,,,,,,5,1
BAKAB,15-02-2024,45.38,3.23,35.05,43.88,43.92,43.96,43.96,43.94,43.52,44.25,34.38,45.62,811140.67,55.7,,,,,,+,,,,+,,+,,-,,+,,,+,5,1
CASA,15-02-2024,102.3,2.4,45.98,102.2,101.56,99.77,102.17,101.22,103.07,101.09,119.46,100.7,60961.0,56.06,+,+,,,,,,,+,,,+,,+,,,,,,5,0
AHGAZ,15-02-2024,13.44,1.05,8.26,13.37,13.3,13.09,13.38,13.26,13.38,13.27,10.98,13.43,13917048.67,69.93,+,,,,,,,,+,,,+,,+,,,,,,4,0
ISBIR,15-02-2024,120.5,9.95,38.85,112.5,110.37,107.62,113.45,109.75,110.97,109.01,105.33,116.97,59381.33,69.22,,,,,,,,,,+,,+,,+,,+,,,,4,0
EKSUN,15-02-2024,74.05,2.49,37.77,72.89,72.36,71.21,73.02,72.14,72.92,72.07,70.73,73.8,1470004.67,66.0,+,,,,,,,,+,+,,+,,,,,,,,4,0
CEMTS,15-02-2024,12.4,2.65,55.44,12.21,12.12,11.95,12.24,12.09,12.19,12.05,11.05,12.31,8500545.0,69.99,+,,,,,,,,+,,,+,,,,,,+,,4,0
GZNMI,15-02-2024,37.26,4.96,308.35,35.86,35.35,34.48,36.05,35.18,35.58,34.99,23.81,36.67,1408882.0,76.68,,,,,,,,,,,,+,,,+,,+,+,,4,0
CIMSA,15-02-2024,37.8,3.05,4.35,37.29,36.89,36.07,37.37,36.74,37.32,36.66,27.81,37.62,11638550.0,67.1,+,,,,,,,,+,+,,+,,,,,,,,4,0
AKBNK,15-02-2024,41.86,2.1,26.89,41.1,40.87,40.65,41.2,40.82,40.93,40.63,30.71,41.79,93937927.0,60.21,,,,,,,,+,,,,+,,,,+,+,,,4,0
ECZYT,15-02-2024,293.5,2.09,20.74,288.34,287.06,284.69,288.86,286.62,287.75,286.53,233.84,294.17,1236377.67,59.48,,,,,,,,,,,+,+,,-,,+,,+,,4,1
TTRAK,15-02-2024,837.5,1.76,4.71,829.13,825.4,814.42,829.77,823.53,829.84,826.62,639.23,838.0,609291.67,63.73,+,,,,,,,,+,+,,+,,-,,,,,,4,1
DITAS,15-02-2024,17.97,7.35,84.66,17.0,16.8,16.57,17.11,16.74,16.83,16.65,16.36,17.66,1609047.33,65.92,,,,,,,,+,,,,+,,,+,+,,,,4,0
AKCNS,15-02-2024,181.3,2.14,1.35,180.25,179.62,177.26,180.26,179.24,180.76,179.78,131.68,180.63,1287864.0,63.9,+,+,,,,,,,+,,,+,,,,,,,,4,0
CONSE,15-02-2024,6.75,2.9,12.32,6.64,6.59,6.46,6.65,6.56,6.65,6.58,6.55,6.68,9284220.0,68.94,+,,,,,,,,+,+,,+,,,,,,,,4,0
LOGO,15-02-2024,101.0,3.96,-6.01,99.12,97.84,95.39,99.42,97.35,99.17,96.76,74.13,100.02,2027028.0,67.62,+,,,,,,,,+,+,,+,,,,,,,,4,0
PRKAB,15-02-2024,38.9,3.13,13.21,37.67,37.31,36.65,37.82,37.18,37.41,37.24,32.27,38.6,2450888.33,64.72,,,,,,,,,,+,,+,,,,+,,+,,4,0
PNSUT,15-02-2024,87.75,1.21,143.95,87.01,86.21,84.57,87.2,85.9,86.98,85.68,71.19,87.58,420875.0,81.63,,,,,,,,,+,,,+,,+,,,,+,,4,0
NUHCM,15-02-2024,320.25,1.67,36.64,319.52,320.5,320.36,319.06,320.63,320.39,322.62,257.86,321.17,264464.33,51.69,+,,,,,,,,+,,,+,,-,,+,,,,4,1
ISFIN,15-02-2024,12.16,-1.3,-51.18,12.01,11.97,11.99,12.05,11.97,11.89,11.89,10.62,12.25,29624523.33,51.81,,,,,+,,+,,,,,+,,-,-,,+,,,4,2
AKMGY,15-02-2024,212.8,5.82,54.83,202.7,200.55,196.93,203.74,199.88,200.84,199.74,134.44,209.97,296848.33,67.94,,,,,,,,,,+,,+,,,,+,,+,,4,0
TEKTU,15-02-2024,4.08,3.29,0.41,4.01,3.96,3.85,4.02,3.94,4.03,3.93,3.39,4.04,21506535.67,69.5,+,,,,,,,,+,,,+,,,,,,+,,4,0
YYAPI,15-02-2024,3.82,2.96,18.82,3.75,3.73,3.69,3.76,3.73,3.74,3.74,3.14,3.8,23392497.67,61.1,+,,,,,,,,+,,,+,,,,,,+,,4,0
AVTUR,15-02-2024,10.29,9.94,106.43,9.52,9.36,9.23,9.61,9.33,9.35,9.22,7.1,9.83,2142329.0,64.85,,,,,,,,+,,,+,+,,,+,,,,,4,0
EUREN,15-02-2024,17.63,2.14,21.36,17.46,17.38,17.18,17.48,17.35,17.48,17.37,14.96,17.59,15012732.67,62.29,+,+,,,,,,,+,,,+,,,,,,,,4,0
SUMAS,15-02-2024,333.5,3.01,66.4,327.8,322.53,311.19,329.05,320.39,326.28,320.88,212.86,330.25,6697.67,62.81,+,,,,,,,,+,+,,+,,,,,,,,4,0
EUKYO,15-02-2024,18.56,9.95,64.59,16.84,16.45,16.18,17.07,16.38,16.36,16.04,11.28,18.12,1065385.0,66.8,,,,,,,,+,,,,+,,,+,,+,,,4,0
AVGYO,15-02-2024,9.23,5.49,101.76,8.92,8.83,8.74,8.96,8.81,8.87,8.75,7.11,9.1,1668371.33,60.08,+,,,,,,,,+,+,+,-,,,,,,,,4,1
BOBET,15-02-2024,39.3,1.34,-2.71,39.07,38.79,38.21,39.14,38.68,39.03,38.62,30.29,39.27,6337747.0,63.9,+,,,,,,,,+,,,+,,+,,,,,,4,0
KLNMA,15-02-2024,35.58,5.27,3.23,34.88,34.13,33.01,35.05,33.88,34.9,33.27,28.35,34.98,214591.33,60.51,+,,,,,,,,+,,,+,,+,,,,,,4,0
ICUGS,15-02-2024,16.0,4.23,-20.25,16.04,15.98,15.59,16.01,15.92,16.23,16.08,9.03,15.95,1019955.67,60.21,,+,+,,,,,,,,,+,,+,,,,,,4,0
ESEN,15-02-2024,20.36,2.11,-5.22,20.09,19.95,19.66,20.12,19.89,20.12,19.86,19.34,20.35,3731835.0,62.17,+,,,,,,,,+,,,+,,,,,,+,,4,0
TUKAS,15-02-2024,8.59,2.38,8.35,8.55,8.51,8.39,8.55,8.49,8.58,8.52,7.44,8.57,20872643.67,63.66,+,+,,,,,,,+,,,+,,,,,,,,4,0
BRMEN,15-02-2024,4.48,3.94,3.75,4.35,4.31,4.24,4.37,4.29,4.32,4.28,3.37,4.45,384238.67,59.92,,,,,,,,,,,+,+,,,,+,,+,,4,0
ALGYO,15-02-2024,44.28,4.34,90.17,43.15,42.84,42.32,43.27,42.74,42.99,42.64,37.31,43.76,2364208.67,66.5,+,,,,,,,,+,,,+,,,,,,+,,4,0
VANGD,15-02-2024,19.44,1.51,17.88,19.26,19.12,18.88,19.29,19.07,19.28,18.98,16.53,19.42,1144434.33,54.07,+,,,,,,,,+,+,,+,,,,,,,,4,0
SEYKM,15-02-2024,6.87,3.46,123.36,6.71,6.66,6.58,6.73,6.64,6.69,6.63,6.19,6.9,5442866.33,66.79,,,,,,,,,,+,,+,,-,+,,,+,,4,1
MTRYO,15-02-2024,7.33,2.52,40.98,7.29,7.26,7.16,7.29,7.24,7.37,7.25,6.39,7.29,372358.67,57.77,+,+,,,,,,,+,,,+,,,,,,,,4,0
METRO,15-02-2024,2.77,2.21,-10.83,2.74,2.72,2.67,2.75,2.71,2.74,2.69,2.25,2.76,21902863.0,65.06,+,,,,,,,,+,+,,+,,,,,,,,4,0
MEPET,15-02-2024,9.23,1.88,15.83,9.24,9.26,9.24,9.22,9.26,9.26,9.32,7.32,9.2,480426.0,54.07,,,,,-,,,,+,,,+,,+,,,,,,3,1
PARSN,15-02-2024,118.4,5.62,139.71,113.63,112.14,109.88,114.22,111.67,112.82,111.14,95.04,117.3,924039.33,71.01,,,,,,,,,,,,+,,,+,,,+,,3,0
YYLGD,15-02-2024,16.9,2.92,44.4,16.45,16.28,16.0,16.52,16.23,16.34,16.18,15.2,16.81,26805772.33,68.13,,,,,,,,,,,,+,,,,+,,+,,3,0
YGGYO,15-02-2024,42.92,0.89,-54.93,42.79,42.43,41.75,42.86,42.29,42.91,42.05,38.01,43.07,347890.0,64.37,+,,,,,,,,+,,,+,,,,,,,,3,0
AGHOL,15-02-2024,261.5,2.55,33.37,256.72,253.35,247.88,257.71,252.21,255.94,250.36,181.97,261.17,858001.67,70.76,,,,,,,,,+,,,+,,,,,,+,,3,0
AEFES,15-02-2024,157.7,1.74,-24.99,156.45,155.15,152.31,156.71,154.61,156.62,154.44,106.89,157.2,2458755.33,70.89,+,,,,,,,,+,,,+,,,,,,,,3,0
EYGYO,15-02-2024,12.2,5.45,45.42,11.68,11.56,11.37,11.73,11.52,11.6,11.5,9.48,12.06,7568178.0,65.32,,,,,,,,,,,,+,,,,+,,+,,3,0
EUYO,15-02-2024,13.44,3.94,63.05,13.29,13.49,13.68,13.24,13.54,13.33,13.8,11.82,13.21,1100304.33,47.21,+,,,,,,,,+,,,+,,,,,,,,3,0
OBASE,15-02-2024,48.72,1.29,-5.07,48.37,48.02,47.13,48.41,47.86,48.72,47.76,32.58,48.53,990675.67,59.73,+,,,,,,,,+,,,+,,,,,,,,3,0
EUHOL,15-02-2024,3.49,1.75,5.2,3.49,3.48,3.42,3.49,3.47,3.53,3.48,2.69,3.49,20663192.67,57.79,,+,,,,,,,+,,,+,,,,,,,,3,0
ETILR,15-02-2024,15.7,0.32,15.95,15.38,15.29,15.13,15.42,15.26,15.29,15.28,14.13,15.83,2044742.67,63.04,,,,,,,+,,,,,+,,-,,+,,,,3,1
AFYON,15-02-2024,13.24,1.92,48.07,13.04,12.95,12.79,13.07,12.91,13.0,12.88,11.53,13.17,9609074.67,66.41,,,,,,,,,,+,,+,,,,,,+,,3,0
MANAS,15-02-2024,10.39,2.47,-24.58,10.09,9.87,9.54,10.16,9.8,10.02,9.66,9.06,10.38,9024934.0,79.48,,,,,,,,,,,,+,,+,,+,,,,3,0
GEREL,15-02-2024,25.86,2.38,60.36,25.34,25.08,24.73,25.43,25.0,25.29,24.77,22.28,25.92,2948012.67,63.52,,,,,,,,,,,+,+,,-,,+,,,,3,1
ERBOS,15-02-2024,254.25,7.96,430.71,239.3,235.03,229.39,241.2,233.81,236.2,231.69,187.81,249.92,832146.67,72.99,,,,,,,,,,,,+,,,+,,,+,,3,0
MOBTL,15-02-2024,5.87,4.63,-22.36,5.66,5.55,5.37,5.7,5.51,5.61,5.49,4.16,5.81,39730182.33,71.92,,,,,,,,,,,,+,,+,,,,+,,3,0
TUCLK,15-02-2024,14.83,4.81,39.99,14.24,13.91,13.43,14.35,13.81,14.03,13.68,10.3,14.63,17170755.33,67.27,,,,,,,,,,,,+,,,,+,,+,,3,0
PETUN,15-02-2024,81.85,1.49,130.76,81.12,80.25,78.78,81.36,79.95,80.87,79.47,68.9,82.52,420655.33,71.16,+,,,,,,,,+,,,+,,,,,,,,3,0
KERVT,15-02-2024,12.6,3.19,110.88,12.19,12.06,11.88,12.25,12.02,12.07,11.97,11.21,12.48,8174225.33,70.59,,,,,,,,,,,,+,,,,,+,+,,3,0
