Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
06-05-2024 11:00,DERIM,48.7,54.0,48.22,52.55,379937.0,1.45,3.85,0.54,616.95,3.85,103336.3,267.67,True,0,,46.0,62.0
06-05-2024 11:00,GOODY,22.02,22.42,21.96,22.36,332985.0,0.06,0.34,0.02,1445.45,0.34,135418.8,145.89,True,0,,20.8,ATH
06-05-2024 11:00,KTLEV,177.7,184.2,177.7,184.2,251749.0,0.0,6.5,1.09,496.33,6.5,80718.8,211.88,True,0,,158.9,ATH
06-05-2024 11:00,ALMAD,7.84,8.0,7.83,7.99,1043974.0,0.01,0.15,0.01,1775.0,0.15,627468.8,66.38,True,0,,7.4,8.1
06-05-2024 11:00,BASGZ,21.34,22.1,21.2,21.94,648781.0,0.16,0.6,0.09,597.67,0.6,229692.2,182.46,True,0,,20.24,ATH
06-05-2024 11:00,KATMR,2.36,2.4,2.36,2.4,4773323.0,0.0,0.04,0.0,1233.33,0.04,2786946.6,71.27,True,0,,2.35,2.47
06-05-2024 11:00,ISSEN,11.47,11.7,11.47,11.67,395140.0,0.03,0.2,0.02,1150.0,0.2,199201.0,98.36,True,0,,11.26,ATH
06-05-2024 11:00,ARENA,59.6,61.2,59.45,60.8,572015.0,0.4,1.2,0.36,233.33,1.2,290817.7,96.69,True,0,,53.7,ATH
06-05-2024 11:00,IDGYO,6.79,6.89,6.78,6.89,140126.0,0.0,0.1,0.01,566.67,0.1,70529.9,98.68,True,0,,6.33,7.4
06-05-2024 11:00,AKFYE,26.46,27.54,26.42,27.44,4245531.0,0.1,0.98,0.02,6025.0,0.98,2205173.2,92.53,True,0,,23.42,28.12
06-05-2024 11:00,ISKPL,8.88,9.1,8.87,9.05,840072.0,0.05,0.17,0.02,750.0,0.17,482607.3,74.07,True,0,,8.61,9.1
06-05-2024 11:00,A1CAP,32.1,32.96,32.08,32.9,439072.0,0.06,0.8,0.06,1150.0,0.8,227330.9,93.14,True,0,,31.84,ATH
06-05-2024 11:00,ESEN,21.8,22.24,21.8,22.24,880121.0,0.0,0.44,0.03,1592.31,0.44,317109.4,177.54,True,0,,21.0,23.24
06-05-2024 11:00,CIMSA,32.68,33.3,32.66,33.16,3001035.0,0.14,0.48,0.06,674.19,0.48,1421768.5,111.08,True,0,,31.8,ATH
06-05-2024 10:00,GRNYO,10.81,11.26,10.81,11.15,1057562.0,0.11,0.34,0.04,672.73,0.34,696629.4,51.81,True,0,,10.27,ATH
06-05-2024 10:00,KORDS,100.4,101.4,99.75,101.2,388327.0,0.2,0.8,0.05,1500.0,0.8,132997.5,191.98,True,0,,99.6,103.0
06-05-2024 10:00,ARTMS,55.15,56.2,55.0,56.0,397861.0,0.2,0.85,0.1,750.0,0.85,163367.9,143.54,True,0,,54.55,59.9
06-05-2024 10:00,MERCN,13.82,14.01,13.75,14.0,579025.0,0.01,0.18,0.01,1536.36,0.18,353901.6,63.61,True,0,,13.17,14.13
06-05-2024 10:00,MEGAP,8.6,9.19,8.49,9.19,31826480.0,0.0,0.59,0.06,867.21,0.59,6058493.0,425.32,True,0,,6.29,ATH
06-05-2024 10:00,ATATP,144.1,152.4,142.2,152.3,517087.0,0.1,8.2,0.58,1313.79,8.2,97506.5,430.31,True,0,,141.8,154.0
06-05-2024 10:00,DGNMO,14.61,14.93,14.57,14.9,1551057.0,0.03,0.29,0.09,225.84,0.29,813373.7,90.69,True,0,,13.48,ATH
06-05-2024 10:00,DAGI,8.81,9.45,8.78,9.4,2892189.0,0.05,0.59,0.03,1687.88,0.59,679234.8,325.8,True,0,,8.56,ATH
06-05-2024 10:00,AVTUR,13.6,14.8,13.6,14.46,686615.0,0.34,0.86,0.07,1094.44,0.86,133457.2,414.48,True,0,,13.0,14.81
06-05-2024 10:00,DYOBY,54.1,57.65,53.5,57.2,1108504.0,0.45,3.1,0.73,326.41,3.1,275125.7,302.91,True,0,,48.16,ATH
06-05-2024 10:00,KONKA,56.05,59.0,55.6,58.35,842828.0,0.65,2.3,0.24,878.72,2.3,190188.6,343.15,True,0,,54.35,59.3
06-05-2024 10:00,GSRAY,8.87,9.2,8.81,9.12,30789240.0,0.08,0.25,0.02,986.96,0.25,7020862.9,338.54,True,0,,8.54,9.88
06-05-2024 10:00,KLMSN,39.06,41.1,39.02,41.1,1327021.0,0.0,2.04,0.34,496.49,2.04,385812.9,243.95,True,0,,31.02,ATH
